date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-10-19,Elias Pettersson,VAN,POINTS,0.5,0.075,0.0723,-121,-110,pinnacle,Under,0.7711389175590705,0.075,0.7711389175590705
2025-10-19,Elias Pettersson,VAN,POINTS,0.5,0.075,0.0723,-120,-110,draftkings,Under,0.7711389175590705,0.075,0.7711389175590705
2025-10-19,Alex DeBrincat,DET,SOG,3.5,4.867,0.7159,140,-182,draftkings,Over,0.7180924772856483,4.867,0.7180924772856483
2025-10-19,Alex DeBrincat,DET,SOG,3.5,4.867,0.7159,139,-190,pinnacle,Over,0.7109337586302913,4.867,0.7109337586302913
2025-10-19,Morgan Geekie,BOS,GOALS,0.5,0.608,0.4557,270,-400,fanduel,Over,0.6862457183291635,0.608,0.6862457183291635
2025-10-19,J.T. Compher,DET,GOALS,0.5,0.35,0.2953,460,-750,fanduel,Over,0.6537,0.35,0.6537
2025-10-19,Nick Schmaltz,UTA,POINTS,0.5,0.428,0.3483,-182,140,draftkings,Under,0.5640460603522143,0.428,0.5640460603522143
2025-10-19,Nick Schmaltz,UTA,POINTS,0.5,0.428,0.3483,-189,140,pinnacle,Under,0.5640460603522143,0.428,0.5640460603522143
2025-10-19,Dylan Guenther,UTA,POINTS,0.5,0.482,0.3824,-194,150,fanduel,Under,0.5439803493820076,0.482,0.5439803493820076
2025-10-19,Connor Bedard,CHI,POINTS,0.5,0.508,0.398,-200,154,fanduel,Under,0.5290530022181079,0.508,0.5290530022181079
2025-10-19,Nick Schmaltz,UTA,POINTS,0.5,0.428,0.3483,-172,134,fanduel,Under,0.5249449088434089,0.428,0.5249449088434089
2025-10-19,Frank Nazar,CHI,GOALS,0.5,0.62,0.4621,230,-320,fanduel,Over,0.5248383853514124,0.62,0.5248383853514124
2025-10-19,Alex Ovechkin,WSH,POINTS,0.5,0.546,0.4206,-210,162,fanduel,Under,0.5181486354290427,0.546,0.5181486354290427
2025-10-19,Alex DeBrincat,DET,POINTS,0.5,0.475,0.3782,-186,144,fanduel,Under,0.5171262946953009,0.475,0.5171262946953009
2025-10-19,John Carlson,WSH,POINTS,0.5,0.22,0.1973,-113,-113,fanduel,Under,0.5130056702622183,0.22,0.5130056702622183
2025-10-19,Alex DeBrincat,DET,POINTS,0.5,0.475,0.3782,-190,141,pinnacle,Under,0.49847310254740795,0.475,0.49847310254740795
2025-10-19,Filip Hronek,VAN,POINTS,0.5,0.704,0.5054,196,-260,fanduel,Over,0.4960226173163601,0.704,0.4960226173163601
2025-10-19,Alex DeBrincat,DET,POINTS,0.5,0.475,0.3782,-182,140,draftkings,Under,0.4922553718314435,0.475,0.4922553718314435
2025-10-19,Filip Hronek,VAN,POINTS,0.5,0.704,0.5054,195,-265,draftkings,Over,0.49096848685245353,0.704,0.49096848685245353
2025-10-19,Beckett Sennecke,ANA,GOALS,0.5,0.466,0.3723,300,-450,fanduel,Over,0.48934584422369265,0.466,0.48934584422369265
2025-10-19,Filip Hronek,VAN,ASSISTS,0.5,0.529,0.4106,259,-379,pinnacle,Over,0.4738833853393378,0.529,0.4738833853393378
2025-10-19,Dylan Larkin,DET,GOALS,0.5,0.747,0.5262,180,-250,fanduel,Over,0.4734461227840626,0.747,0.4734461227840626
2025-10-19,John Carlson,WSH,POINTS,0.5,0.22,0.1973,-110,-120,pinnacle,Under,0.4715696777276507,0.22,0.4715696777276507
2025-10-19,John Carlson,WSH,POINTS,0.5,0.22,0.1973,-110,-120,draftkings,Under,0.4715696777276507,0.22,0.4715696777276507
2025-10-19,Logan Cooley,UTA,POINTS,0.5,0.481,0.3821,-178,138,fanduel,Under,0.47065125382076956,0.481,0.47065125382076956
2025-10-19,Nick Schmaltz,UTA,SOG,2.5,3.909,0.7482,-104,-125,fanduel,Over,0.46762136679802846,3.909,0.46762136679802846
2025-10-19,Filip Hronek,VAN,POINTS,0.5,0.704,0.5054,190,-280,pinnacle,Over,0.46569783453292035,0.704,0.46569783453292035
2025-10-19,Nick Schmaltz,UTA,SOG,2.5,3.909,0.7482,-105,-125,draftkings,Over,0.460769726430157,3.909,0.460769726430157
2025-10-19,Dylan Guenther,UTA,POINTS,0.5,0.482,0.3824,-175,135,draftkings,Under,0.45134152841908715,0.482,0.45134152841908715
2025-10-19,Dylan Guenther,UTA,POINTS,0.5,0.482,0.3824,-181,135,pinnacle,Under,0.45134152841908715,0.482,0.45134152841908715
2025-10-19,J.T. Compher,DET,POINTS,0.5,0.9,0.5934,144,-186,fanduel,Over,0.448,0.9,0.448
2025-10-19,Conor Garland,VAN,ASSISTS,0.5,0.673,0.4901,195,-280,pinnacle,Over,0.4457269496583033,0.673,0.4457269496583033
2025-10-19,J.T. Compher,DET,POINTS,0.5,0.9,0.5934,143,-193,pinnacle,Over,0.442,0.9,0.442
2025-10-19,Marco Kasper,DET,SOG,1.5,3.439,0.8576,-148,115,draftkings,Over,0.4369958155881638,3.439,0.4369958155881638
2025-10-19,Filip Hronek,VAN,ASSISTS,0.5,0.529,0.4106,250,-350,draftkings,Over,0.4369336625870981,0.529,0.4369336625870981
2025-10-19,Logan Cooley,UTA,POINTS,0.5,0.481,0.3821,-176,132,pinnacle,Under,0.4335760121278093,0.481,0.4335760121278093
2025-10-19,Alex Ovechkin,WSH,POINTS,0.5,0.546,0.4206,-199,147,pinnacle,Under,0.43123172882050953,0.546,0.43123172882050953
2025-10-19,Evander Kane,VAN,POINTS,0.5,0.08,0.0765,140,-182,draftkings,Under,0.43090120697467393,0.08,0.43090120697467393
2025-10-19,J.T. Compher,DET,POINTS,0.5,0.9,0.5934,140,-182,draftkings,Over,0.4242,0.9,0.4242
2025-10-19,Marco Kasper,DET,SOG,1.5,3.439,0.8576,-152,116,fanduel,Over,0.4217475577826868,3.439,0.4217475577826868
2025-10-19,Conor Garland,VAN,ASSISTS,0.5,0.673,0.4901,190,-255,draftkings,Over,0.4212231030539252,0.673,0.4212231030539252
2025-10-19,Logan Cooley,UTA,POINTS,0.5,0.481,0.3821,-168,130,draftkings,Under,0.42121759823015537,0.481,0.42121759823015537
2025-10-19,Evander Kane,VAN,POINTS,0.5,0.08,0.0765,144,-186,fanduel,Under,0.4199891257806323,0.08,0.4199891257806323
2025-10-19,Alex Ovechkin,WSH,POINTS,0.5,0.546,0.4206,-188,145,draftkings,Under,0.41964280793937203,0.546,0.41964280793937203
2025-10-19,Chris Kreider,ANA,POINTS,0.5,0.349,0.2943,-128,100,fanduel,Under,0.41134543003894875,0.349,0.41134543003894875
2025-10-19,Connor Bedard,CHI,POINTS,0.5,0.508,0.398,-180,134,pinnacle,Under,0.40865512802770565,0.508,0.40865512802770565
2025-10-19,Marco Kasper,DET,SOG,1.5,3.439,0.8576,-158,118,pinnacle,Over,0.4003227904863834,3.439,0.4003227904863834
2025-10-19,Nick Schmaltz,UTA,SOG,2.5,3.909,0.7482,-115,-116,pinnacle,Over,0.39880706571201674,3.909,0.39880706571201674
2025-10-19,Andrew Mangiapane,EDM,GOALS,0.5,0.336,0.285,390,-650,fanduel,Over,0.3966875074355972,0.336,0.3966875074355972
2025-10-19,Evan Bouchard,EDM,POINTS,0.5,0.418,0.3414,-142,112,fanduel,Under,0.3962713800795893,0.418,0.3962713800795893
2025-10-19,Evander Kane,VAN,POINTS,0.5,0.08,0.0765,145,-196,pinnacle,Under,0.3946575087230357,0.08,0.3946575087230357
2025-10-19,Cutter Gauthier,ANA,SOG,3.5,4.415,0.6431,116,-152,fanduel,Over,0.3891319277874208,4.415,0.3891319277874208
2025-10-19,Darnell Nurse,EDM,SOG,1.5,3.189,0.8273,-148,114,fanduel,Over,0.38634060513599144,3.189,0.38634060513599144
2025-10-19,Connor Bedard,CHI,POINTS,0.5,0.508,0.398,-168,130,draftkings,Under,0.3845755531896252,0.508,0.3845755531896252
2025-10-19,Cutter Gauthier,ANA,GOALS,0.5,0.542,0.4187,230,-320,fanduel,Over,0.3815838275396619,0.542,0.3815838275396619
2025-10-19,Jake DeBrusk,VAN,POINTS,0.5,0.253,0.2236,-104,-129,pinnacle,Under,0.3781869373474135,0.253,0.3781869373474135
2025-10-19,Cutter Gauthier,ANA,ASSISTS,0.5,0.0,0.0,195,-265,draftkings,Under,0.37730505840990736,0.0,0.37730505840990736
2025-10-19,Jake DeBrusk,VAN,POINTS,0.5,0.253,0.2236,100,-130,draftkings,Under,0.3735574884480267,0.253,0.3735574884480267
2025-10-19,Jake DeBrusk,VAN,POINTS,0.5,0.253,0.2236,102,-130,fanduel,Under,0.3735574884480267,0.253,0.3735574884480267
2025-10-19,Jake DeBrusk,VAN,SOG,1.5,3.673,0.8813,-182,140,draftkings,Over,0.3655602900158368,3.673,0.3655602900158368
2025-10-19,Darnell Nurse,EDM,SOG,1.5,3.189,0.8273,-154,120,draftkings,Over,0.3645610606480988,3.189,0.3645610606480988
2025-10-19,Alex DeBrincat,DET,SOG,2.5,4.867,0.8637,-174,132,fanduel,Over,0.36012755155693993,4.867,0.36012755155693993
