date,home,away,market,ev
2026-01-27T00:00:00Z,Philadelphia Flyers,New York Islanders,ev_home_ml,1.4141
2026-01-27T01:30:00Z,Edmonton Oilers,Anaheim Ducks,ev_under,0.4122
2026-01-27T00:00:00Z,New York Rangers,Boston Bruins,ev_away_ml,0.3774
2026-01-27T01:30:00Z,Edmonton Oilers,Anaheim Ducks,ev_away_pl_+1.5,0.1944
2026-01-27T00:00:00Z,Tampa Bay Lightning,Utah Mammoth,ev_under,0.1584
2026-01-27T00:00:00Z,New York Rangers,Boston Bruins,ev_away_pl_+1.5,0.1162
2026-01-27T00:00:00Z,New York Rangers,Boston Bruins,ev_under,0.0984
2026-01-27T00:00:00Z,Tampa Bay Lightning,Utah Mammoth,ev_home_pl_-1.5,0.0981
2026-01-27T00:00:00Z,Tampa Bay Lightning,Utah Mammoth,ev_away_ml,0.094
2026-01-27T01:30:00Z,Edmonton Oilers,Anaheim Ducks,ev_home_ml,0.0756
2026-01-27T00:00:00Z,Philadelphia Flyers,New York Islanders,ev_over,0.0428
2026-01-27T00:00:00Z,Tampa Bay Lightning,Utah Mammoth,ev_away_pl_+1.5,-0.1227
2026-01-27T00:00:00Z,Philadelphia Flyers,New York Islanders,ev_under,-0.1324
2026-01-27T00:00:00Z,Tampa Bay Lightning,Utah Mammoth,ev_home_ml,-0.1741
2026-01-27T00:00:00Z,New York Rangers,Boston Bruins,ev_over,-0.2417
2026-01-27T01:30:00Z,Edmonton Oilers,Anaheim Ducks,ev_home_pl_-1.5,-0.2741
2026-01-27T00:00:00Z,New York Rangers,Boston Bruins,ev_home_ml,-0.3059
2026-01-27T01:30:00Z,Edmonton Oilers,Anaheim Ducks,ev_away_ml,-0.3117
2026-01-27T00:00:00Z,Tampa Bay Lightning,Utah Mammoth,ev_over,-0.3142
2026-01-27T00:00:00Z,New York Rangers,Boston Bruins,ev_home_pl_-1.5,-0.3192
2026-01-27T01:30:00Z,Edmonton Oilers,Anaheim Ducks,ev_over,-0.3897
2026-01-27T00:00:00Z,Philadelphia Flyers,New York Islanders,ev_away_ml,-0.4081
