date,home,away,market,ev
2025-10-28T23:15:00Z,Boston Bruins,New York Islanders,ev_home_ml,0.7965
2025-10-29T03:00:00Z,San Jose Sharks,Los Angeles Kings,ev_away_pl_+1.5,0.7092
2025-10-29T00:45:00Z,Chicago Blackhawks,Ottawa Senators,ev_away_pl_+1.5,0.5028
2025-10-28T23:15:00Z,Boston Bruins,New York Islanders,ev_away_pl_+1.5,0.4717
2025-10-28T22:45:00Z,Buffalo Sabres,Columbus Blue Jackets,ev_home_ml,0.4639
2025-10-29T02:30:00Z,Seattle Kraken,Montréal Canadiens,ev_away_pl_+1.5,0.4588
2025-10-28T23:45:00Z,Nashville Predators,Tampa Bay Lightning,ev_away_pl_+1.5,0.3593
2025-10-29T02:30:00Z,Seattle Kraken,Montréal Canadiens,ev_home_ml,0.3329
2025-10-29T02:00:00Z,Vancouver Canucks,New York Rangers,ev_away_pl_+1.5,0.3218
2025-10-28T22:30:00Z,Carolina Hurricanes,Vegas Golden Knights,ev_home_ml,0.2509
2025-10-28T22:00:00Z,Toronto Maple Leafs,Calgary Flames,ev_home_ml,0.2422
2025-10-28T22:00:00Z,Philadelphia Flyers,Pittsburgh Penguins,ev_away_pl_+1.5,0.2321
2025-10-28T23:00:00Z,Florida Panthers,Anaheim Ducks,ev_home_ml,0.1963
2025-10-29T00:45:00Z,Chicago Blackhawks,Ottawa Senators,ev_away_ml,0.1428
2025-10-29T00:30:00Z,Dallas Stars,Washington Capitals,ev_home_ml,0.1416
2025-10-28T23:45:00Z,Nashville Predators,Tampa Bay Lightning,ev_home_ml,0.1384
2025-10-29T01:30:00Z,Edmonton Oilers,Utah Mammoth,ev_home_ml,0.1332
2025-10-29T00:15:00Z,St. Louis Blues,Detroit Red Wings,ev_away_ml,0.121
2025-10-29T01:30:00Z,Edmonton Oilers,Utah Mammoth,ev_away_pl_+1.5,0.1202
2025-10-29T00:30:00Z,Dallas Stars,Washington Capitals,ev_under,0.1097
2025-10-29T02:00:00Z,Vancouver Canucks,New York Rangers,ev_home_ml,0.1059
2025-10-29T02:00:00Z,Vancouver Canucks,New York Rangers,ev_under,0.1034
2025-10-28T22:00:00Z,Philadelphia Flyers,Pittsburgh Penguins,ev_under,0.0987
2025-10-29T01:00:00Z,Colorado Avalanche,New Jersey Devils,ev_away_ml,0.0974
2025-10-28T22:00:00Z,Toronto Maple Leafs,Calgary Flames,ev_under,0.0972
2025-10-29T02:30:00Z,Seattle Kraken,Montréal Canadiens,ev_under,0.0922
2025-10-29T01:00:00Z,Colorado Avalanche,New Jersey Devils,ev_away_pl_+1.5,0.0879
2025-10-28T23:00:00Z,Florida Panthers,Anaheim Ducks,ev_home_pl_-1.5,0.0779
2025-10-28T22:45:00Z,Buffalo Sabres,Columbus Blue Jackets,ev_f10_yes,0.0776
2025-10-29T00:00:00Z,Minnesota Wild,Winnipeg Jets,ev_away_pl_+1.5,0.0748
2025-10-29T00:00:00Z,Minnesota Wild,Winnipeg Jets,ev_away_ml,0.0741
2025-10-29T00:15:00Z,St. Louis Blues,Detroit Red Wings,ev_away_pl_+1.5,0.0735
2025-10-29T00:30:00Z,Dallas Stars,Washington Capitals,ev_away_pl_+1.5,0.072
2025-10-29T00:00:00Z,Minnesota Wild,Winnipeg Jets,ev_under,0.0687
2025-10-28T22:00:00Z,Toronto Maple Leafs,Calgary Flames,ev_f10_yes,0.0687
2025-10-29T01:30:00Z,Edmonton Oilers,Utah Mammoth,ev_f10_yes,0.0657
2025-10-28T22:00:00Z,Toronto Maple Leafs,Calgary Flames,ev_away_pl_+1.5,0.0536
2025-10-29T01:00:00Z,Colorado Avalanche,New Jersey Devils,ev_f10_yes,0.0474
2025-10-29T00:15:00Z,St. Louis Blues,Detroit Red Wings,ev_under,0.0445
2025-10-29T00:15:00Z,St. Louis Blues,Detroit Red Wings,ev_f10_yes,0.0443
2025-10-29T00:30:00Z,Dallas Stars,Washington Capitals,ev_f10_yes,0.0443
2025-10-29T01:00:00Z,Colorado Avalanche,New Jersey Devils,ev_under,0.042
2025-10-28T23:15:00Z,Boston Bruins,New York Islanders,ev_f10_yes,0.0411
