date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-15T02:00:00Z,Vancouver Canucks,Los Angeles Kings,ev_under,0.6795,2026-04-15,6.0,6.19,0.47,0.82,0.85,0.577690552192688,0.422309447807312,0.2041378332861145,0.7958621667138854,0.21735,0.7826500000000001,0.6008827317956869,0.39911726820431315,,,,,,0.1900000000000004,totals,under,0.7958621667138854,,,6.0,Under 6.0,0.5494704250924421,total 6.19 vs line 6.0 (+0.19); p=0.796; P1 pace 1.67,MODEL UND · LINE- · PACE+
2026-04-15T02:00:00Z,Vancouver Canucks,Los Angeles Kings,ev_over,-0.4501,2026-04-15,6.0,6.19,0.47,0.82,0.85,0.577690552192688,0.422309447807312,0.2041378332861145,0.7958621667138854,0.21735,0.7826500000000001,0.6008827317956869,0.39911726820431315,,,,,,0.1900000000000004,totals,over,0.2041378332861145,,,6.0,Over 6.0,0.5325419200900354,total 6.19 vs line 6.0 (+0.19); p=0.204; P1 pace 1.67,MODEL OVR · LINE+ · PACE-
2026-04-15T02:00:00Z,Vancouver Canucks,Los Angeles Kings,ev_home_pl_-1.5,-0.5851,2026-04-15,6.0,6.19,0.47,0.82,0.85,0.577690552192688,0.422309447807312,0.2041378332861145,0.7958621667138854,0.21735,0.7826500000000001,0.6008827317956869,0.39911726820431315,,,,,,0.1900000000000004,puckline,home_pl_-1.5,0.21735,,,,Vancouver Canucks -1.5,0.41233167781849733,p=0.217; spread +0.47; cover margin -1.03,MODEL HOME · COVER-
2026-04-15T02:00:00Z,Vancouver Canucks,Los Angeles Kings,ev_away_pl_+1.5,0.4942,2026-04-15,6.0,6.19,0.47,0.82,0.85,0.577690552192688,0.422309447807312,0.2041378332861145,0.7958621667138854,0.21735,0.7826500000000001,0.6008827317956869,0.39911726820431315,,,,,,0.1900000000000004,puckline,away_pl_+1.5,0.7826500000000001,,,,Los Angeles Kings +1.5,0.3805481696801609,p=0.783; spread +0.47; cover margin -1.97,MODEL AWAY · COVER-
2026-04-15T02:00:00Z,Vancouver Canucks,Los Angeles Kings,ev_f10_yes,0.0015,2026-04-15,6.0,6.19,0.47,0.82,0.85,0.577690552192688,0.422309447807312,0.2041378332861145,0.7958621667138854,0.21735,0.7826500000000001,0.6008827317956869,0.39911726820431315,,,,,,0.1900000000000004,first10,f10_yes,0.6008827317956869,,,,Yes,0.20770741417329547,p=0.601; P1 pace 1.67,MODEL YES · PACE-
2026-04-15T02:00:00Z,Vancouver Canucks,Los Angeles Kings,ev_f10_no,-0.3348,2026-04-15,6.0,6.19,0.47,0.82,0.85,0.577690552192688,0.422309447807312,0.2041378332861145,0.7958621667138854,0.21735,0.7826500000000001,0.6008827317956869,0.39911726820431315,,,,,,0.1900000000000004,first10,f10_no,0.39911726820431315,,,,No,0.20770741417329547,p=0.399; P1 pace 1.67,MODEL NO · PACE-
