date,home,away,market,ev
2025-11-05T00:00:00Z,New York Islanders,Boston Bruins,ev_away_ml,0.2698
2025-11-05T01:00:00Z,Dallas Stars,Edmonton Oilers,ev_home_ml,0.2394
2025-11-05T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,ev_home_ml,0.238
2025-11-05T03:00:00Z,Vegas Golden Knights,Detroit Red Wings,ev_away_pl_+1.5,0.2127
2025-11-05T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,ev_over,0.1993
2025-11-05T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_away_ml,0.1885
2025-11-05T01:00:00Z,Minnesota Wild,Nashville Predators,ev_away_pl_+1.5,0.1815
2025-11-05T00:00:00Z,Buffalo Sabres,Utah Mammoth,ev_home_ml,0.1807
2025-11-05T00:00:00Z,New York Islanders,Boston Bruins,ev_away_pl_+1.5,0.1792
2025-11-05T02:30:00Z,Colorado Avalanche,Tampa Bay Lightning,ev_home_ml,0.1735
2025-11-05T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_over,0.1379
2025-11-05T02:30:00Z,Colorado Avalanche,Tampa Bay Lightning,ev_home_pl_-1.5,0.1004
2025-11-05T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,ev_away_pl_+1.5,0.0983
2025-11-05T03:00:00Z,Anaheim Ducks,Florida Panthers,ev_home_ml,0.0714
2025-11-05T03:30:00Z,Los Angeles Kings,Winnipeg Jets,ev_over,0.0641
2025-11-05T03:30:00Z,Los Angeles Kings,Winnipeg Jets,ev_home_ml,0.0506
2025-11-05T03:30:00Z,Los Angeles Kings,Winnipeg Jets,ev_away_pl_+1.5,0.0476
2025-11-05T01:00:00Z,Minnesota Wild,Nashville Predators,ev_home_ml,0.0241
2025-11-05T03:00:00Z,Anaheim Ducks,Florida Panthers,ev_under,0.0162
2025-11-05T01:00:00Z,Dallas Stars,Edmonton Oilers,ev_under,-0.0173
2025-11-05T01:00:00Z,Dallas Stars,Edmonton Oilers,ev_away_pl_+1.5,-0.0176
2025-11-05T01:00:00Z,Minnesota Wild,Nashville Predators,ev_under,-0.0214
2025-11-05T03:00:00Z,Vegas Golden Knights,Detroit Red Wings,ev_home_ml,-0.0221
2025-11-05T03:00:00Z,Vegas Golden Knights,Detroit Red Wings,ev_over,-0.0236
2025-11-05T02:30:00Z,Colorado Avalanche,Tampa Bay Lightning,ev_under,-0.0255
2025-11-05T00:00:00Z,New York Islanders,Boston Bruins,ev_under,-0.0301
2025-11-05T00:00:00Z,Buffalo Sabres,Utah Mammoth,ev_under,-0.0388
2025-11-05T00:00:00Z,Buffalo Sabres,Utah Mammoth,ev_over,-0.0514
2025-11-05T03:00:00Z,Vegas Golden Knights,Detroit Red Wings,ev_under,-0.0535
2025-11-05T00:00:00Z,New York Islanders,Boston Bruins,ev_over,-0.0547
2025-11-05T02:30:00Z,Colorado Avalanche,Tampa Bay Lightning,ev_over,-0.0599
2025-11-05T01:00:00Z,Dallas Stars,Edmonton Oilers,ev_over,-0.0681
2025-11-05T01:00:00Z,Minnesota Wild,Nashville Predators,ev_over,-0.0687
2025-11-05T03:00:00Z,Vegas Golden Knights,Detroit Red Wings,ev_away_ml,-0.0718
2025-11-05T01:00:00Z,Dallas Stars,Edmonton Oilers,ev_home_pl_-1.5,-0.093
2025-11-05T03:00:00Z,Anaheim Ducks,Florida Panthers,ev_over,-0.1061
2025-11-05T03:00:00Z,Anaheim Ducks,Florida Panthers,ev_away_ml,-0.1169
2025-11-05T02:30:00Z,Colorado Avalanche,Tampa Bay Lightning,ev_away_pl_+1.5,-0.1186
2025-11-05T03:30:00Z,Los Angeles Kings,Winnipeg Jets,ev_away_ml,-0.147
2025-11-05T03:30:00Z,Los Angeles Kings,Winnipeg Jets,ev_under,-0.1609
2025-11-05T01:00:00Z,Minnesota Wild,Nashville Predators,ev_away_ml,-0.1658
2025-11-05T00:00:00Z,Buffalo Sabres,Utah Mammoth,ev_away_ml,-0.2197
2025-11-05T03:30:00Z,Los Angeles Kings,Winnipeg Jets,ev_home_pl_-1.5,-0.2322
2025-11-05T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_under,-0.2431
2025-11-05T00:00:00Z,New York Islanders,Boston Bruins,ev_home_ml,-0.2454
2025-11-05T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,ev_home_pl_-1.5,-0.2776
2025-11-05T00:00:00Z,New York Rangers,Carolina Hurricanes,ev_home_ml,-0.2887
2025-11-05T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,ev_under,-0.3001
2025-11-05T01:00:00Z,Minnesota Wild,Nashville Predators,ev_home_pl_-1.5,-0.3124
2025-11-05T02:30:00Z,Colorado Avalanche,Tampa Bay Lightning,ev_away_ml,-0.3149
2025-11-05T01:00:00Z,Dallas Stars,Edmonton Oilers,ev_away_ml,-0.3616
2025-11-05T03:00:00Z,Vegas Golden Knights,Detroit Red Wings,ev_home_pl_-1.5,-0.3954
2025-11-05T00:00:00Z,New York Islanders,Boston Bruins,ev_home_pl_-1.5,-0.4042
2025-11-05T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,ev_away_ml,-0.4465
