date,home,away,market,ev
2026-03-10T23:00:00Z,Montréal Canadiens,Toronto Maple Leafs,ev_away_ml,0.7486
2026-03-10T23:00:00Z,Florida Panthers,Detroit Red Wings,ev_under,0.4677
2026-03-11T02:00:00Z,Seattle Kraken,Nashville Predators,ev_home_ml,0.4675
2026-03-10T23:00:00Z,Carolina Hurricanes,Pittsburgh Penguins,ev_away_ml,0.4154
2026-03-10T23:30:00Z,St. Louis Blues,New York Islanders,ev_home_ml,0.4152
2026-03-10T23:00:00Z,Tampa Bay Lightning,Columbus Blue Jackets,ev_away_ml,0.4034
2026-03-11T00:00:00Z,Minnesota Wild,Utah Mammoth,ev_under,0.3546
2026-03-10T23:00:00Z,New York Rangers,Calgary Flames,ev_under,0.3486
2026-03-11T02:00:00Z,Colorado Avalanche,Edmonton Oilers,ev_under,0.3419
2026-03-10T23:00:00Z,Boston Bruins,Los Angeles Kings,ev_under,0.3382
2026-03-11T02:00:00Z,Seattle Kraken,Nashville Predators,ev_under,0.3102
2026-03-10T23:00:00Z,Carolina Hurricanes,Pittsburgh Penguins,ev_under,0.3093
2026-03-10T23:00:00Z,Buffalo Sabres,San Jose Sharks,ev_away_ml,0.3016
2026-03-10T23:00:00Z,Montréal Canadiens,Toronto Maple Leafs,ev_away_pl_+1.5,0.2636
2026-03-10T23:00:00Z,Carolina Hurricanes,Pittsburgh Penguins,ev_away_pl_+1.5,0.2168
2026-03-11T00:30:00Z,Winnipeg Jets,Anaheim Ducks,ev_under,0.2155
2026-03-11T00:30:00Z,Winnipeg Jets,Anaheim Ducks,ev_home_ml,0.2118
2026-03-10T23:00:00Z,Buffalo Sabres,San Jose Sharks,ev_under,0.1797
2026-03-10T23:00:00Z,New York Rangers,Calgary Flames,ev_home_pl_-1.5,0.1777
2026-03-10T23:00:00Z,Boston Bruins,Los Angeles Kings,ev_away_ml,0.1716
2026-03-11T00:00:00Z,Dallas Stars,Vegas Golden Knights,ev_under,0.1509
2026-03-11T00:00:00Z,Minnesota Wild,Utah Mammoth,ev_away_pl_+1.5,0.1427
2026-03-11T00:00:00Z,Dallas Stars,Vegas Golden Knights,ev_home_pl_-1.5,0.1261
2026-03-11T00:00:00Z,Dallas Stars,Vegas Golden Knights,ev_home_ml,0.1204
2026-03-10T23:00:00Z,Buffalo Sabres,San Jose Sharks,ev_away_pl_+1.5,0.12
2026-03-11T02:00:00Z,Colorado Avalanche,Edmonton Oilers,ev_away_pl_+1.5,0.1191
2026-03-11T00:30:00Z,Winnipeg Jets,Anaheim Ducks,ev_home_pl_-1.5,0.0853
2026-03-10T23:00:00Z,Florida Panthers,Detroit Red Wings,ev_away_pl_+1.5,0.0824
2026-03-10T23:00:00Z,Tampa Bay Lightning,Columbus Blue Jackets,ev_away_pl_+1.5,0.0791
2026-03-10T23:00:00Z,New York Rangers,Calgary Flames,ev_away_ml,0.0318
2026-03-10T23:00:00Z,Florida Panthers,Detroit Red Wings,ev_home_ml,0.0248
2026-03-10T23:00:00Z,Boston Bruins,Los Angeles Kings,ev_away_pl_+1.5,0.0041
2026-03-11T02:00:00Z,Colorado Avalanche,Edmonton Oilers,ev_away_ml,-0.0013
2026-03-11T02:00:00Z,Seattle Kraken,Nashville Predators,ev_away_pl_+1.5,-0.01
2026-03-11T00:00:00Z,Minnesota Wild,Utah Mammoth,ev_away_ml,-0.0204
2026-03-10T23:00:00Z,Montréal Canadiens,Toronto Maple Leafs,ev_under,-0.029
