date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,ev_over,chosen_prob,edge_score,edge_drivers,edge_reasons,proj
2026-03-14,Artemi Panarin,LAK,NJD,GOALS,0.5,0.0008485747966915,0.0010295064577947545,180,-250.0,fanduel,Under,-250.0,0.39855869095908725,0.39855869095908725,0.9989704935422052,0.7317335091920794,MODEL UND · PRICE- · JUICE+ · CONF60+ · SINGLE · MATCHUP+,MODEL UND · PRICE- · JUICE+ · CONF60+ · SINGLE · MATCHUP+,0.0008485747966915
2026-03-14,Lucas Raymond,DET,DAL,GOALS,0.5,0.078594721853733,0.07395130350611563,240,-340.0,fanduel,Under,-340.0,0.19841596016855623,0.19841596016855623,0.9260486964938843,0.7127013896210616,MODEL UND · PRICE+ · JUICE+ · CONF60+ · SINGLE · MATCHUP+,MODEL UND · PRICE+ · JUICE+ · CONF60+ · SINGLE · MATCHUP+,0.078594721853733
2026-03-14,Clayton Keller,UTA,PIT,GOALS,0.5,0.0450310446321964,0.04418841218226882,180,-250.0,fanduel,Under,-250.0,0.3381362229448235,0.3381362229448235,0.9558115878177311,0.688517678471315,MODEL UND · PRICE+ · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,MODEL UND · PRICE+ · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,0.0450310446321964
2026-03-14,Andre Burakovsky,CHI,VGK,POINTS,0.5,0.0080944038927555,0.024699805962337583,178,-238.0,betonlineag,Under,-238.0,0.38509019153247864,0.38509019153247864,0.9753001940376624,0.6829196469258231,MODEL UND · JUICE+ · CONF60+ · CONS4+ · B2B,MODEL UND · JUICE+ · CONF60+ · CONS4+ · B2B,0.0080944038927555
2026-03-14,Mattias Samuelsson,BUF,TOR,ASSISTS,0.5,0.0048903529532253,0.008536581524048265,240,-350.0,betmgm,Under,-350.0,0.27473868089765213,0.27473868089765213,0.9914634184759518,0.6688234902852438,MODEL UND · JUICE+ · CONF60+ · CONS2 · MATCHUP-,MODEL UND · JUICE+ · CONF60+ · CONS2 · MATCHUP-,0.0048903529532253
2026-03-14,Patrick Kane,DET,DAL,ASSISTS,0.5,0.1120280474424362,0.1208127840060147,125,-165.0,betmgm,Under,-165.0,0.4120279529600369,0.4120279529600369,0.8791872159939853,0.6661144312544574,MODEL UND · JUICE · CONF60+ · CONS2 · MATCHUP+,MODEL UND · JUICE · CONF60+ · CONS2 · MATCHUP+,0.1120280474424362
2026-03-14,Josh Morrissey,WPG,COL,ASSISTS,0.5,0.1241480261087417,0.13123807074252783,110,-145.0,betmgm,Under,-145.0,0.4679080873660737,0.4679080873660737,0.8687619292574722,0.6608174343715043,MODEL UND · JUICE · CONF60+ · CONS3+ · B2B · MATCHUP+,MODEL UND · JUICE · CONF60+ · CONS3+ · B2B · MATCHUP+,0.1241480261087417
2026-03-14,Alexander Nikishin,CAR,TBL,ASSISTS,0.5,0.0040544369257986,0.007259290313017142,214,-301.0,pinnacle,Under,-301.0,0.3225548989517611,0.3225548989517611,0.9927407096869828,0.6603556204855701,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP-,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP-,0.0040544369257986
2026-03-14,Christian Dvorak,PHI,CBJ,GOALS,0.5,0.0981186032295227,0.09056308590350086,280,-420.0,fanduel,Under,-420.0,0.12596951269090378,0.12596951269090378,0.9094369140964992,0.6601066456355145,MODEL UND · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,0.0981186032295227
2026-03-14,Owen Tippett,PHI,CBJ,ASSISTS,0.5,0.091398537158966,0.1023988015155704,200,-285.0,betmgm,Under,-285.0,0.21254898742633477,0.21254898742633477,0.8976011984844297,0.6582916457256238,MODEL UND · JUICE+ · CONF60+ · CONS3+ · B2B · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS3+ · B2B · MATCHUP+,0.091398537158966
2026-03-14,Cam York,PHI,CBJ,ASSISTS,0.5,0.091398537158966,0.1023988015155704,250,-375.0,betmgm,Under,-375.0,0.1369615180802775,0.1369615180802775,0.8976011984844297,0.6582916457256238,MODEL UND · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,0.091398537158966
2026-03-14,Alex Killorn,ANA,OTT,ASSISTS,0.5,0.1197754070162773,0.12750790558566763,280,-400.0,betmgm,Under,-400.0,0.0906151180179155,0.0906151180179155,0.8724920944143324,0.6575103743182658,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,0.1197754070162773
2026-03-14,Kent Johnson,CBJ,PHI,ASSISTS,0.5,0.1060012653470039,0.11552481382583991,325,-475.0,draftkings,Under,-475.0,0.07068048852661485,0.07068048852661485,0.8844751861741601,0.6561142514149919,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,0.1060012653470039
2026-03-14,Trevor Zegras,PHI,CBJ,GOALS,0.5,0.1045533567667007,0.09594047380447833,240,-350.0,fanduel,Under,-350.0,0.16236224796567061,0.16236224796567061,0.9040595261955217,0.6558047353147325,MODEL UND · PRICE+ · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,MODEL UND · PRICE+ · JUICE+ · CONF60+ · SINGLE · B2B · MATCHUP+,0.1045533567667007
2026-03-14,Cutter Gauthier,ANA,OTT,ASSISTS,0.5,0.1234236434102058,0.13062247309790948,155,-210.0,betmgm,Under,-210.0,0.2833668254268955,0.2833668254268955,0.8693775269020905,0.6550187203084723,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,0.1234236434102058
2026-03-14,Jack Eichel,VGK,CHI,POINTS,1.5,0.5234307646751404,0.08497806071968148,140,-182.0,draftkings,Under,-182.0,0.41778124657719684,0.41778124657719684,0.9150219392803185,0.6547061304135482,MODEL UND · JUICE+ · CONF60+ · CONS4+ · B2B · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS4+ · B2B · MATCHUP+,0.5234307646751404
2026-03-14,Patrick Kane,DET,DAL,GOALS,0.5,0.1800386011600494,0.15593691532581394,270,-400.0,fanduel,Under,-400.0,0.055078855842732644,0.055078855842732644,0.8440630846741861,0.647112900165303,MODEL UND · PRICE- · JUICE+ · CONF60+ · SINGLE · MATCHUP+,MODEL UND · PRICE- · JUICE+ · CONF60+ · SINGLE · MATCHUP+,0.1800386011600494
2026-03-14,Drew Doughty,LAK,NJD,ASSISTS,0.5,0.1258097290992736,0.13264674479059207,240,-325.0,betmgm,Under,-325.0,0.13423117988922567,0.13423117988922567,0.8673532552094079,0.6462828670076128,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,0.1258097290992736
2026-03-14,Quinton Byfield,LAK,NJD,ASSISTS,0.5,0.1325857937335968,0.13834188581377632,200,-275.0,betmgm,Under,-275.0,0.1749883375266687,0.1749883375266687,0.8616581141862236,0.6417267541890654,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP+,0.1325857937335968
2026-03-14,Ridly Greig,OTT,ANA,POINTS,0.5,0.0072129513137042,0.022716609479046745,130,-175.0,betmgm,Under,-175.0,0.5357310422472122,0.5357310422472122,0.9772833905209533,0.6369260947651149,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP-,MODEL UND · JUICE+ · CONF60+ · CONS3+ · MATCHUP-,0.0072129513137042
