date,home,away,market,ev
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_home_ml,0.3841
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_away_pl_+1.5,0.3802
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_home_ml,0.2728
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_f10_yes,0.0717
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_over,-0.0
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_home_pl_-1.5,-0.0046
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_under,-0.0139
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_f10_yes,-0.0178
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_away_pl_+1.5,-0.0638
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_over,-0.0705
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_under,-0.0733
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_f10_no,-0.3156
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_f10_no,-0.405
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_away_ml,-0.4559
2025-10-27T23:00:00Z,Pittsburgh Penguins,St. Louis Blues,ev_home_pl_-1.5,-0.4711
2025-10-27T23:30:00Z,Ottawa Senators,Boston Bruins,ev_away_ml,-0.5345
