date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-05,Brock Nelson,COL,STL,ASSISTS,0.5,0.1884,0.1635,124,-160.0,draftkings,Under,-160.0,0.3459604073989555,0.8282833276301265,0.6361519573460861,MODEL UND · CONF60+ · MATCHUP+,0.8282833276301265
2026-04-05,Porter Martone,PHI,BOS,SOG,2.5,4.7698,0.600437,105,-135.0,draftkings,Over,105.0,0.7518731927814007,0.854572289161659,0.6053750691847096,MODEL OVR · CONF60+ · MATCHUP+,0.854572289161659
2026-04-05,Will Cuylle,NYR,WSH,SOG,1.5,3.0381,0.591375,-140,110.0,draftkings,Over,-140.0,0.382520987303803,0.8064705759272184,0.5841890335245692,MODEL OVR · CONF60+ · MATCHUP+,0.8064705759272184
2026-04-05,Evgeni Malkin,PIT,FLA,SOG,1.5,3.1155,0.598125,-190,140.0,betmgm,Over,-190.0,0.2476892092400763,0.8174515508814294,0.5839104213616853,MODEL OVR · CONF60+ · MATCHUP+,0.8174515508814294
2026-04-05,Erik Karlsson,PIT,FLA,POINTS,0.5,1.6005,0.634,-140,110.0,draftkings,Over,-140.0,0.36835040862539936,0.7982044050314829,0.5567857889348058,MODEL OVR · CONF60+ · MATCHUP+,0.7982044050314829
2026-04-05,Vincent Trocheck,NYR,WSH,ASSISTS,0.5,0.2271,0.185688,125,-165.0,betmgm,Under,-165.0,0.2797750906790374,0.7968410941963818,0.554707763588002,MODEL UND · CONF60+,0.7968410941963818
2026-04-05,Brock Faber,MIN,DET,SOG,1.5,3.0379,0.59125,-160,120.0,betmgm,Over,-160.0,0.31046736154948196,0.8064414532612196,0.5524961422048417,MODEL OVR · CONF60+,0.8064414532612196
2026-04-05,Sidney Crosby,PIT,FLA,SOG,1.5,2.8245,0.56925,-188,145.0,draftkings,Over,-188.0,0.18426304775648816,0.7730606006188186,0.5483976611515966,MODEL OVR · CONF60+ · MATCHUP+,0.7730606006188186
2026-04-05,Patrick Kane,DET,MIN,ASSISTS,0.5,0.2226,0.18525,114,-145.0,draftkings,Under,-145.0,0.3524590690809576,0.8004349592519953,0.5481658713373805,MODEL UND · CONF60+,0.8004349592519953
2026-04-05,Sean Walker,CAR,OTT,SOG,1.5,3.4628,0.626375,-154,120.0,draftkings,Over,-154.0,0.41865176820966377,0.8601274500168827,0.5418727110269742,MODEL OVR · CONF60+ · MATCHUP-,0.8601274500168827
2026-04-05,Owen Tippett,PHI,BOS,SOG,2.5,3.9317,0.532937,-154,118.0,fanduel,Over,-154.0,0.2398452403122674,0.751717192945233,0.5230909922115689,MODEL OVR · CONF60+ · MATCHUP+,0.751717192945233
2026-04-05,Nathan MacKinnon,COL,STL,POINTS,1.5,1.1607,0.291625,-120,-110.0,draftkings,Under,-110.0,0.292217077896036,0.6768756122312569,0.5189702939758336,MODEL UND · CONF60+ · MATCHUP+,0.6768756122312569
2026-04-05,Mats Zuccarello,MIN,DET,SOG,1.5,2.7126,0.556,-192,147.0,betonlineag,Over,-192.0,0.14612567318200653,0.7536168809963878,0.5102364843929762,MODEL OVR · CONF60+,0.7536168809963878
2026-04-05,Rickard Rakell,PIT,FLA,POINTS,0.5,1.3229,0.590812,-150,115.0,betmgm,Over,-150.0,0.2227304469849658,0.7336382681909795,0.5051328794624032,MODEL OVR · CONF60+ · MATCHUP+,0.7336382681909795
2026-04-05,Mika Zibanejad,NYR,WSH,ASSISTS,0.5,0.3112,0.245,120,-154.0,draftkings,Under,-154.0,0.20826043070035505,0.7325673477474594,0.503288766428864,MODEL UND · CONF60+,0.7325673477474594
2026-04-05,Jack Hughes,NJD,MTL,SOG,3.5,2.3849,0.252937,-130,100.0,draftkings,Under,100.0,0.5637460255121398,0.7818730127560699,0.49825081823352874,MODEL UND · CONF60+ · MATCHUP-,0.7818730127560699
2026-04-05,Pavel Zacha,BOS,PHI,POINTS,0.5,1.532,0.631313,-130,100.0,draftkings,Over,-130.0,0.38689464141729113,0.7838969712358602,0.4832471927526734,MODEL OVR · CONF60+ · MATCHUP-,0.7838969712358602
2026-04-05,Seth Jones,FLA,PIT,ASSISTS,0.5,0.2133,0.178875,124,-160.0,draftkings,Under,-160.0,0.3128598059504091,0.8079137267387133,0.4808662200720613,MODEL UND · CONF60+ · MATCHUP-,0.8079137267387133
2026-04-05,Nikolaj Ehlers,CAR,OTT,POINTS,0.5,1.2861,0.58275,-145,114.0,draftkings,Over,-145.0,0.2227249886272703,0.7236535646977722,0.4693132970293415,MODEL OVR · CONF60+,0.7236535646977722
2026-04-05,Nick Suzuki,MTL,NJD,ASSISTS,0.5,1.1365,0.552813,-188,145.0,draftkings,Over,-188.0,0.04026159214571973,0.679059650428456,0.46837561721007476,MODEL OVR · CONF60+ · MATCHUP+,0.679059650428456
2026-04-05,Brock Nelson,COL,STL,POINTS,0.5,0.5088,0.345813,-175,135.0,draftkings,Under,135.0,0.41285902418613263,0.6012166060366522,0.4584430890201499,MODEL UND · CONF60+ · MATCHUP+,0.6012166060366522
2026-04-05,Nazem Kadri,COL,STL,POINTS,0.5,0.5088,0.346,-140,105.0,betmgm,Under,105.0,0.23249404237513682,0.6012166060366522,0.4584430890201499,MODEL UND · CONF60+ · MATCHUP+,0.6012166060366522
2026-04-05,Tom Wilson,WSH,NYR,POINTS,0.5,0.4093,0.296812,-145,114.0,draftkings,Under,114.0,0.42120603139945667,0.6641149679436714,0.4530521102363912,MODEL UND · CONF60+ · MATCHUP+,0.6641149679436714
2026-04-05,Jakob Chychrun,WSH,NYR,POINTS,0.5,0.4148,0.307875,-110,-120.0,betmgm,Under,-120.0,0.21086599694281838,0.66047236196881,0.4501380254565021,MODEL UND · CONF60+ · MATCHUP+,0.66047236196881
2026-04-05,Pierre-Luc Dubois,WSH,NYR,POINTS,0.5,0.4183,0.295187,-110,-118.0,betmgm,Under,-118.0,0.21593148614204238,0.6581647493796376,0.44829193538516426,MODEL UND · CONF60+ · MATCHUP+,0.6581647493796376
2026-04-05,Joel Eriksson Ek,MIN,DET,POINTS,0.5,0.405,0.297063,-110,-120.0,draftkings,Under,-120.0,0.22279081990720317,0.6669768108584744,0.4400929247636494,MODEL UND · CONF60+,0.6669768108584744
2026-04-05,Vincent Trocheck,NYR,WSH,POINTS,0.5,0.4225,0.308125,-130,100.0,draftkings,Under,100.0,0.31081250865368104,0.6554062543268405,0.4400694315105006,MODEL UND · CONF60+,0.6554062543268405
2026-04-05,Dylan Holloway,STL,COL,POINTS,0.5,1.0755,0.539562,-132,102.0,betonlineag,Over,-132.0,0.15801895010453698,0.6588728509215469,0.4361457536736754,MODEL OVR · CONF60+ · B2B,0.6588728509215469
2026-04-05,Patrick Kane,DET,MIN,POINTS,0.5,0.4211,0.3035,-160,124.0,draftkings,Under,124.0,0.47016680312515247,0.6563244656808715,0.42846036613010197,MODEL UND · CONF60+,0.6563244656808715
2026-04-05,Jake Sanderson,OTT,CAR,POINTS,0.5,0.4448,0.309875,-135,100.0,betmgm,Under,100.0,0.2819049074097304,0.6409524537048652,0.42545108896148903,MODEL UND · CONF60+,0.6409524537048652
2026-04-05,Cole Caufield,MTL,NJD,GOALS,0.5,1.0157,0.518312,100,-130.0,fanduel,Over,100.0,0.27570232620102164,0.6378511631005108,0.42360848708790855,MODEL OVR · CONF60+,0.6378511631005108
2026-04-05,Alex DeBrincat,DET,MIN,ASSISTS,0.5,1.0342,0.525,114,-145.0,draftkings,Over,114.0,0.37920715393255255,0.644489324267548,0.4077735554782542,MODEL OVR · CONF60+,0.644489324267548
2026-04-05,Shayne Gostisbehere,CAR,OTT,POINTS,0.5,1.0186,0.528937,100,-135.0,betmgm,Over,100.0,0.2777997467253366,0.6388998733626683,0.40151034396125834,MODEL OVR · CONF60+,0.6388998733626683
