team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
New Jersey Devils,8474149,,SOG,2.0,214,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8474149,,GOALS,0.0,913,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8474149,,ASSISTS,0.0,921,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8474149,,POINTS,0.0,787,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8474149,,BLOCKS,0.0,1056,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8474149,,SAVES,0.0,1056,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480839,,SOG,5.0,181,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480839,,GOALS,0.0,1714,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480839,,ASSISTS,0.0,1447,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480839,,POINTS,0.0,1241,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480839,,BLOCKS,1.0,411,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480839,,SAVES,0.0,1993,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8476462,,SOG,3.0,244,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8476462,,GOALS,0.0,1876,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8476462,,ASSISTS,0.0,1613,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8476462,,POINTS,0.0,1523,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8476462,,BLOCKS,3.0,451,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8476462,,SAVES,0.0,1984,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480802,,SOG,2.0,546,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480802,,GOALS,0.0,1519,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480802,,ASSISTS,0.0,1253,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480802,,POINTS,0.0,1121,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480802,,BLOCKS,0.0,1686,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480802,,SAVES,0.0,1686,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8477015,,SOG,3.0,195,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8477015,,GOALS,0.0,1186,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8477015,,ASSISTS,0.0,1284,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8477015,,POINTS,0.0,974,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8477015,,BLOCKS,0.0,1528,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8477015,,SAVES,0.0,1528,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480807,,SOG,2.0,533,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480807,,GOALS,0.0,1756,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480807,,ASSISTS,0.0,1470,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480807,,POINTS,0.0,1300,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480807,,BLOCKS,2.0,513,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8480807,,SAVES,0.0,1978,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8477949,,SOG,4.0,211,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8477949,,GOALS,1.0,622,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8477949,,ASSISTS,0.0,1569,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8477949,,POINTS,1.0,694,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8477949,,BLOCKS,0.0,1838,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
Buffalo Sabres,8477949,,SAVES,0.0,1838,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8480002,,SOG,3.0,216,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8480002,,GOALS,0.0,1370,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
New Jersey Devils,8480002,,ASSISTS,0.0,1217,2000,New Jersey Devils,Buffalo Sabres,2026-02-25,0
