date,home,away,market,ev
2026-03-03T03:00:00Z,Seattle Kraken,Carolina Hurricanes,ev_home_ml,0.4729
2026-03-03T03:30:00Z,Los Angeles Kings,Colorado Avalanche,ev_home_ml,0.4428
2026-03-03T03:00:00Z,Seattle Kraken,Carolina Hurricanes,ev_under,0.266
2026-03-03T03:00:00Z,Vancouver Canucks,Dallas Stars,ev_under,0.1809
2026-03-03T03:00:00Z,Vancouver Canucks,Dallas Stars,ev_home_ml,0.1713
2026-03-03T00:00:00Z,New York Rangers,Columbus Blue Jackets,ev_home_ml,0.1627
2026-03-03T00:30:00Z,Toronto Maple Leafs,Philadelphia Flyers,ev_home_pl_-1.5,0.1458
2026-03-03T03:30:00Z,Los Angeles Kings,Colorado Avalanche,ev_under,0.1237
2026-03-03T00:00:00Z,New York Rangers,Columbus Blue Jackets,ev_over,0.0613
2026-03-03T00:30:00Z,Toronto Maple Leafs,Philadelphia Flyers,ev_home_ml,0.0248
2026-03-03T00:30:00Z,Toronto Maple Leafs,Philadelphia Flyers,ev_over,-0.0383
2026-03-02T19:00:00Z,Nashville Predators,Detroit Red Wings,ev_under,-0.0403
2026-03-03T00:30:00Z,Toronto Maple Leafs,Philadelphia Flyers,ev_under,-0.041
2026-03-02T19:00:00Z,Nashville Predators,Detroit Red Wings,ev_away_ml,-0.062
2026-03-02T19:00:00Z,Nashville Predators,Detroit Red Wings,ev_home_ml,-0.0677
2026-03-02T19:00:00Z,Nashville Predators,Detroit Red Wings,ev_over,-0.0902
2026-03-03T00:30:00Z,Toronto Maple Leafs,Philadelphia Flyers,ev_away_ml,-0.1163
2026-03-03T00:00:00Z,New York Rangers,Columbus Blue Jackets,ev_under,-0.1249
2026-03-03T00:30:00Z,Toronto Maple Leafs,Philadelphia Flyers,ev_away_pl_+1.5,-0.1321
2026-03-03T03:00:00Z,Vancouver Canucks,Dallas Stars,ev_away_ml,-0.1643
2026-03-03T03:30:00Z,Los Angeles Kings,Colorado Avalanche,ev_over,-0.1775
2026-03-03T00:00:00Z,New York Rangers,Columbus Blue Jackets,ev_away_ml,-0.2325
2026-03-03T03:00:00Z,Vancouver Canucks,Dallas Stars,ev_over,-0.2369
2026-03-03T03:00:00Z,Seattle Kraken,Carolina Hurricanes,ev_over,-0.2974
2026-03-03T03:00:00Z,Seattle Kraken,Carolina Hurricanes,ev_away_ml,-0.3528
2026-03-03T03:30:00Z,Los Angeles Kings,Colorado Avalanche,ev_away_ml,-0.3609
