date,home,away,market,bet,price,model_prob,ev,edge,book,result
2025-09-26T02:00:00Z,Vegas Golden Knights,Utah Mammoth,puckline,away_pl_+1.5,-110.0,0.8365,0.5969545454545455,,,Loss
2025-09-25T23:00:00Z,Montréal Canadiens,Toronto Maple Leafs,puckline,home_pl_-1.5,168.0,0.584,0.5651199999999997,,,Loss
2025-09-26T00:00:00Z,Minnesota Wild,Dallas Stars,puckline,away_pl_+1.5,-110.0,0.8124,0.5509454545454546,,,Loss
2025-09-26T02:00:00Z,Vegas Golden Knights,Utah Mammoth,totals,under,-110.0,0.7066,0.3489636363636365,,,Win
2025-09-25T23:00:00Z,Washington Capitals,Philadelphia Flyers,totals,under,-110.0,0.6857,0.3090636363636363,,,Push
2025-09-26T00:00:00Z,Minnesota Wild,Dallas Stars,totals,under,-110.0,0.6718,0.28252727272727274,,,Loss
2025-09-25T23:00:00Z,New York Rangers,New York Islanders,totals,under,-110.0,0.6385,0.2189545454545454,,,Loss
2025-09-25T23:00:00Z,Montréal Canadiens,Toronto Maple Leafs,moneyline,home_ml,-155.0,0.6733,0.10768709677419347,,,Loss
2025-09-25T23:00:00Z,Detroit Red Wings,Buffalo Sabres,puckline,home_pl_-1.5,-110.0,0.5393,0.029572727272727306,,,Loss
