date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-11-02,Jack Hughes,NJD,SOG,3.5,2.4,0.173,-125,-102,fanduel,Under,0.6378,2.4,0.6378
2025-11-02,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,200,-265,fanduel,Over,0.6265,0.9,0.6265
2025-11-02,Jack Hughes,NJD,SOG,3.5,2.4,0.173,-125,-105,draftkings,Under,0.6147,2.4,0.6147
2025-11-02,Jack Hughes,NJD,SOG,3.5,2.4,0.173,-123,-108,pinnacle,Under,0.5928,2.4,0.5928
2025-11-02,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,193,-268,pinnacle,Over,0.5885,0.9,0.5885
2025-11-02,Oliver Bjorkstrand,TBL,ASSISTS,0.5,0.45,0.3553,335,-525,pinnacle,Over,0.5455,0.45,0.5455
2025-11-02,Yegor Sharangovich,CGY,ASSISTS,0.5,0.45,0.3553,335,-525,pinnacle,Over,0.5455,0.45,0.5455
2025-11-02,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,185,-248,draftkings,Over,0.5451,0.9,0.5451
2025-11-02,Zach Werenski,CBJ,SOG,2.5,2.4,0.394,-203,150,pinnacle,Under,0.5151,2.4,0.5151
2025-11-02,Oliver Bjorkstrand,TBL,POINTS,0.5,0.9,0.5422,176,-242,pinnacle,Over,0.4963,0.9,0.4963
2025-11-02,Travis Sanheim,PHI,POINTS,0.5,0.9,0.5422,176,-242,pinnacle,Over,0.4963,0.9,0.4963
2025-11-02,Dmitry Orlov,SJS,POINTS,0.5,0.9,0.5422,173,-237,pinnacle,Over,0.4801,0.9,0.4801
2025-11-02,Alex Killorn,ANA,ASSISTS,0.5,0.45,0.3553,316,-486,pinnacle,Over,0.478,0.45,0.478
2025-11-02,Cutter Gauthier,ANA,SOG,3.5,2.4,0.173,-102,-128,fanduel,Under,0.4731,2.4,0.4731
2025-11-02,Alex Killorn,ANA,POINTS,0.5,0.9,0.5422,171,-234,pinnacle,Over,0.4692,0.9,0.4692
2025-11-02,Alex Killorn,ANA,SOG,1.5,2.4,0.6916,112,-149,pinnacle,Over,0.4661,2.4,0.4661
2025-11-02,Oliver Bjorkstrand,TBL,POINTS,0.5,0.9,0.5422,170,-225,draftkings,Over,0.4638,0.9,0.4638
2025-11-02,Mikael Backlund,CGY,ASSISTS,0.5,0.45,0.3553,312,-479,pinnacle,Over,0.4638,0.45,0.4638
2025-11-02,Travis Sanheim,PHI,POINTS,0.5,0.9,0.5422,170,-225,draftkings,Over,0.4638,0.9,0.4638
2025-11-02,Dmitry Orlov,SJS,POINTS,0.5,0.9,0.5422,170,-225,draftkings,Over,0.4638,0.9,0.4638
