date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-13,Tage Thompson,BUF,CHI,POINTS,0.5,0.0001,0.000125,-238,180.0,draftkings,Under,180.0,1.7997200139995333,0.9999000049998333,0.6301221549562701,MODEL UND · CONF60+ · MATCHUP-,0.9999000049998333
2026-04-13,Ryan Nugent-Hopkins,EDM,COL,POINTS,0.5,0.184,0.1575,-120,-110.0,betmgm,Under,-110.0,0.5882410800327369,0.8319358038266716,0.6028243827427142,MODEL UND · CONF60+ · MATCHUP+,0.8319358038266716
2026-04-13,Mark Stone,VGK,WPG,ASSISTS,0.5,0.2531,0.208125,105,-135.0,draftkings,Under,-135.0,0.3514941195975917,0.7763902389177655,0.5686262633738893,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7763902389177655
2026-04-13,Tomas Hertl,VGK,WPG,POINTS,0.5,0.2557,0.204437,-125,-105.0,betmgm,Under,-105.0,0.5118735283396716,0.7743742462227586,0.5655873583501987,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7743742462227586
2026-04-13,Patrick Kane,DET,TBL,ASSISTS,0.5,0.2226,0.179812,110,-140.0,draftkings,Under,-140.0,0.37217421586056343,0.8004349592519953,0.5621888870860611,MODEL UND · CONF60+ · MATCHUP+,0.8004349592519953
2026-04-13,Tage Thompson,BUF,CHI,GOALS,0.5,0.1229,0.106875,125,-170.0,fanduel,Under,-170.0,0.40455920708297954,0.8843520933485426,0.543418208370154,MODEL UND · CONF60+ · MATCHUP-,0.8843520933485426
2026-04-13,Anze Kopitar,LAK,SEA,ASSISTS,0.5,0.237,0.2005,130,-166.0,draftkings,Under,-166.0,0.26428724465472403,0.7889912880176098,0.5115495986537837,MODEL UND · CONF60+ · MATCHUP-,0.7889912880176098
2026-04-13,Nathan MacKinnon,COL,EDM,POINTS,1.5,1.0239,0.258625,-125,-105.0,betmgm,Under,-105.0,0.41931728682137326,0.7269673908109473,0.5068270027931322,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7269673908109473
2026-04-13,Patrick Kane,DET,TBL,POINTS,0.5,0.3204,0.247438,-154,120.0,draftkings,Under,120.0,0.5968889981946873,0.7258586355430396,0.5034237623504769,MODEL UND · CONF60+ · MATCHUP+,0.7258586355430396
2026-04-13,Gabriel Landeskog,COL,EDM,POINTS,0.5,0.325,0.2515,-110,-120.0,betmgm,Under,-120.0,0.32463348167713246,0.7225273536420722,0.503274973058032,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7225273536420722
2026-04-13,Nathan MacKinnon,COL,EDM,ASSISTS,0.5,0.3291,0.254375,-220,170.0,draftkings,Under,170.0,0.9428418513174388,0.7195710560434958,0.5014681405369109,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7195710560434958
2026-04-13,Tage Thompson,BUF,CHI,ASSISTS,0.5,0.1769,0.151562,100,-130.0,draftkings,Under,-130.0,0.4823740026062423,0.8378635666904848,0.4979513131715467,MODEL UND · CONF60+ · MATCHUP-,0.8378635666904848
2026-04-13,Kyle Connor,WPG,VGK,ASSISTS,0.5,0.4215,0.30175,-105,-125.0,betmgm,Under,-125.0,0.18091157910840105,0.6560619883935561,0.47861787973295883,MODEL UND · CONF60+ · MATCHUP+,0.6560619883935561
2026-04-13,Anze Kopitar,LAK,SEA,POINTS,0.5,0.3128,0.246062,-135,105.0,draftkings,Under,105.0,0.4993621632136064,0.731396177177369,0.46069899577233825,MODEL UND · CONF60+ · MATCHUP-,0.731396177177369
2026-04-13,Connor McDavid,EDM,COL,POINTS,1.5,1.239,0.31525,-118,-110.0,betmgm,Under,-110.0,0.23819726412419095,0.6485795193031476,0.45613935512389503,MODEL UND · CONF60+ · MATCHUP+,0.6485795193031476
2026-04-13,Mitch Marner,VGK,WPG,ASSISTS,0.5,0.4537,0.320375,-165,125.0,betmgm,Under,125.0,0.4293648949568366,0.635273286647483,0.45573270155766327,MODEL UND · CONF60+ · B2B · MATCHUP+,0.635273286647483
2026-04-13,Alex Tuch,BUF,CHI,POINTS,0.5,0.3275,0.2545,-135,105.0,draftkings,Under,105.0,0.4774827471148585,0.7207232912755408,0.40678078397683615,MODEL UND · CONF60+ · MATCHUP-,0.7207232912755408
2026-04-13,Ilya Mikheyev,CHI,BUF,POINTS,0.5,0.964,0.510437,165,-215.0,draftkings,Over,165.0,0.6393844102403977,0.6186356265058105,0.3957985269090455,MODEL OVR · CONF60+,0.6186356265058105
2026-04-13,Artemi Panarin,LAK,SEA,ASSISTS,0.5,0.4429,0.321,-165,125.0,betmgm,Under,125.0,0.44488569729308103,0.6421714210191471,0.3940937050550136,MODEL UND · CONF60+ · MATCHUP-,0.6421714210191471
