date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-03-13,Alex Laferriere,LAK,NYI,ASSISTS,0.5,0.0,0.0,240,-350.0,betmgm,Under,-350.0,0.2857142857142856,1.0,0.702992031778472,MODEL UND · CONF60+,1.0
2026-03-13,Jake Walman,EDM,STL,ASSISTS,0.5,0.0,0.0,290,-450.0,betmgm,Under,-450.0,0.22222222222222232,1.0,0.702992031778472,MODEL UND · CONF60+,1.0
2026-03-13,Artemi Panarin,LAK,NYI,GOALS,0.5,0.0008,0.001187,180,-250.0,fanduel,Under,-250.0,0.3988804478805571,0.9992003199146837,0.6952826709613569,MODEL UND · CONF60+,0.9992003199146837
2026-03-13,Drew Doughty,LAK,NYI,ASSISTS,0.5,0.1258,0.114875,260,-375.0,betmgm,Under,-375.0,0.11693550402257719,0.8817911873862452,0.6084249816874682,MODEL UND · CONF60+,0.8817911873862452
2026-03-13,Mathew Barzal,NYI,LAK,POINTS,0.5,1.6114,0.635875,-204,155.0,draftkings,Over,-204.0,0.19274106846553424,0.8003920327860822,0.6054312827248121,MODEL OVR · CONF60+ · MATCHUP+,0.8003920327860822
2026-03-13,Quinton Byfield,LAK,NYI,ASSISTS,0.5,0.1326,0.117813,195,-265.0,draftkings,Under,-265.0,0.2063117060005239,0.8758153481921612,0.603644310332201,MODEL UND · CONF60+,0.8758153481921612
2026-03-13,Emil Heineman,NYI,LAK,SOG,1.5,3.1248,0.595,-188,145.0,draftkings,Over,-188.0,0.2542287961145357,0.8187326863525441,0.5619449988910875,MODEL OVR · CONF60+,0.8187326863525441
2026-03-13,Robert Thomas,STL,EDM,POINTS,0.5,1.2793,0.587625,-162,126.0,draftkings,Over,-162.0,0.1673038110430904,0.7217680053014528,0.5425320607371086,MODEL OVR · CONF60+ · MATCHUP+,0.7217680053014528
2026-03-13,Ryan Nugent-Hopkins,EDM,STL,ASSISTS,0.5,0.2313,0.18975,120,-154.0,draftkings,Under,-154.0,0.3087620162154201,0.7935013799101366,0.5377931357065813,MODEL UND · CONF60+,0.7935013799101366
2026-03-13,Bo Horvat,NYI,LAK,ASSISTS,0.5,0.1287,0.114062,125,-165.0,betmgm,Under,-165.0,0.41210902898577706,0.879237697293031,0.537372579191732,MODEL UND · CONF60+ · MATCHUP-,0.879237697293031
2026-03-13,Alex Laferriere,LAK,NYI,POINTS,0.5,0.2409,0.194562,110,-145.0,betmgm,Under,-145.0,0.32793415550123617,0.7859202144803235,0.5291668275105084,MODEL UND · CONF60+,0.7859202144803235
2026-03-13,Leon Draisaitl,EDM,STL,SOG,2.5,4.0294,0.5395,-161,124.0,betonlineag,Over,-161.0,0.24205676702052698,0.766172948238716,0.5262627229718585,MODEL OVR · CONF60+,0.766172948238716
2026-03-13,Jimmy Snuggerud,STL,EDM,POINTS,0.5,1.2019,0.571562,-120,-110.0,betmgm,Over,-120.0,0.28219210859488886,0.6993775137790302,0.5246196675191706,MODEL OVR · CONF60+ · MATCHUP+,0.6993775137790302
2026-03-13,Connor McDavid,EDM,STL,ASSISTS,0.5,1.4528,0.617,-234,176.0,draftkings,Over,-234.0,0.09347259435193694,0.7660855900549498,0.5098764402654878,MODEL OVR · CONF60+,0.7660855900549498
2026-03-13,Connor McDavid,EDM,STL,GOALS,0.5,0.3147,0.253875,135,-180.0,fanduel,Under,-180.0,0.13556775698352186,0.7300078437751212,0.5082822872529241,MODEL UND · CONF60+ · MATCHUP+,0.7300078437751212
2026-03-13,Artemi Panarin,LAK,NYI,SOG,3.5,2.4649,0.258,133,-179.0,williamhill_us,Under,-179.0,0.19245566364315198,0.7650521999717713,0.49557210000270263,MODEL UND · CONF60+,0.7650521999717713
2026-03-13,Matthew Schaefer,NYI,LAK,POINTS,0.5,1.0368,0.520813,-135,105.0,draftkings,Over,-135.0,0.1234957488013978,0.6454124514391009,0.48144761764722704,MODEL OVR · CONF60+ · MATCHUP+,0.6454124514391009
