team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
New York Rangers,8476459,1,Mika Zibanejad,New York Rangers,Florida Panthers,2026-03-29,1.5895,0.35383333333333333,0.17516666666666666,0.529,0.17083333333333334,0.0,472.00000000002984,1
New York Rangers,8476389,1,Vincent Trocheck,New York Rangers,Florida Panthers,2026-03-29,1.125,0.14233333333333334,0.2595,0.4018333333333334,0.41433333333333333,0.0,472.00000000002984,1
New York Rangers,8476468,1,J.T. Miller,New York Rangers,Florida Panthers,2026-03-29,1.1305,0.049999999999999996,0.29433333333333334,0.3443333333333333,0.3188333333333333,0.0,472.00000000002984,1
New York Rangers,8479323,1,Adam Fox,New York Rangers,Florida Panthers,2026-03-29,0.8305,0.0535,0.23416666666666666,0.2876666666666667,0.5333333333333333,0.0,546.4962962963257,1
New York Rangers,8478882,1,Vladislav Gavrikov,New York Rangers,Florida Panthers,2026-03-29,0.9043333333333333,0.121,0.23566666666666666,0.3566666666666667,0.35616666666666663,0.0,546.4962962963257,1
Florida Panthers,8477933,1,Sam Reinhart,New York Rangers,Florida Panthers,2026-03-29,0.882,0.06266666666666666,0.129,0.19166666666666665,0.11783333333333333,0.0,451.8592592592827,1
Florida Panthers,8482113,1,Anton Lundell,New York Rangers,Florida Panthers,2026-03-29,1.0343333333333333,0.07483333333333334,0.13516666666666666,0.21,0.1895,0.0,451.8592592592827,1
Florida Panthers,8477935,1,Sam Bennett,New York Rangers,Florida Panthers,2026-03-29,1.2978333333333334,0.16649999999999998,0.102,0.26849999999999996,0.45166666666666666,0.0,451.8592592592827,1
Florida Panthers,8477495,1,Seth Jones,New York Rangers,Florida Panthers,2026-03-29,1.136,0.045,0.165,0.21000000000000002,0.5496666666666666,0.0,532.377777777812,1
Florida Panthers,8477932,1,Aaron Ekblad,New York Rangers,Florida Panthers,2026-03-29,0.7693333333333333,0.03683333333333333,0.11516666666666667,0.152,0.49133333333333334,0.0,473.68888888892,1
New York Rangers,8482193,1,Dylan Garand,New York Rangers,Florida Panthers,2026-03-29,0.0,0.0,0.0,0.0,0.0,10.094316666666659,1199.9999999999998,1
Florida Panthers,8475683,1,Sergei Bobrovsky,New York Rangers,Florida Panthers,2026-03-29,0.0,0.0,0.0,0.0,0.0,10.324383333333323,1199.9999999999998,1
New York Rangers,8482109,1,Alexis Lafrenière,New York Rangers,Florida Panthers,2026-03-29,0.9289999999999999,0.22599999999999998,0.11416666666666667,0.3401666666666666,0.07833333333333332,0.0,301.59999999998894,1
New York Rangers,8484210,1,Gabe Perreault,New York Rangers,Florida Panthers,2026-03-29,0.651,0.06899999999999999,0.16616666666666666,0.23516666666666663,0.21316666666666667,0.0,301.59999999998894,1
New York Rangers,8482157,1,Will Cuylle,New York Rangers,Florida Panthers,2026-03-29,0.8521666666666666,0.042166666666666665,0.1935,0.23566666666666666,0.09016666666666666,0.0,301.59999999998894,1
New York Rangers,8484169,1,Drew Fortescue,New York Rangers,Florida Panthers,2026-03-29,0.5913333333333333,0.109,0.10566666666666666,0.21466666666666667,0.29633333333333334,0.0,301.9481481481389,1
New York Rangers,8478840,1,Will Borgen,New York Rangers,Florida Panthers,2026-03-29,0.5373333333333333,0.0315,0.12583333333333332,0.15733333333333333,0.27316666666666667,0.0,301.9481481481389,1
Florida Panthers,8480185,1,Eetu Luostarinen,New York Rangers,Florida Panthers,2026-03-29,0.5583333333333333,0.0265,0.07783333333333332,0.10433333333333332,0.162,0.0,242.43703703704293,1
Florida Panthers,8477493,1,Aleksander Barkov,New York Rangers,Florida Panthers,2026-03-29,0.637,0.09999999999999999,0.0515,0.1515,0.297,0.0,242.43703703704293,1
Florida Panthers,8479981,1,Jonah Gadjovich,New York Rangers,Florida Panthers,2026-03-29,0.5061666666666667,0.024333333333333332,0.07783333333333332,0.10216666666666666,0.10083333333333333,0.0,242.43703703704293,1
