date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2026-02-25,Darren Raddysh,TBL,POINTS,0.5,0.255,0.2639,-190,140,betmgm,Under,0.7665874749538795,0.255,0.7665874749538795
2026-02-25,Darren Raddysh,TBL,POINTS,0.5,0.255,0.2639,-182,140,draftkings,Under,0.7665874749538795,0.255,0.7665874749538795
2026-02-25,Linus Karlsson,VAN,ASSISTS,0.5,0.614,0.4345,304,-463,pinnacle,Over,0.7555417440840273,0.614,0.7555417440840273
2026-02-25,Darren Raddysh,TBL,SOG,2.5,1.676,0.2104,-154,120,draftkings,Under,0.7371291864697391,1.676,0.7371291864697391
2026-02-25,Darren Raddysh,TBL,SOG,2.5,1.676,0.2104,-160,120,betmgm,Under,0.7371291864697391,1.676,0.7371291864697391
2026-02-25,Mattias Samuelsson,BUF,ASSISTS,0.5,0.715,0.4777,260,-375,betmgm,Over,0.7198739296779125,0.715,0.7198739296779125
2026-02-25,Mattias Samuelsson,BUF,ASSISTS,0.5,0.715,0.4777,260,-370,draftkings,Over,0.7198739296779125,0.715,0.7198739296779125
2026-02-25,Darren Raddysh,TBL,SOG,2.5,1.676,0.2104,-152,116,fanduel,Under,0.7055450194430166,1.676,0.7055450194430166
2026-02-25,Linus Karlsson,VAN,ASSISTS,0.5,0.614,0.4345,280,-400,betmgm,Over,0.65125213552458,0.614,0.65125213552458
2026-02-25,Jake Guentzel,TBL,SOG,2.5,1.35,0.136,-125,-110,betmgm,Under,0.6495404570952996,1.35,0.6495404570952996
2026-02-25,Jake Guentzel,TBL,SOG,2.5,1.35,0.136,-120,-110,draftkings,Under,0.6495404570952996,1.35,0.6495404570952996
2026-02-25,Tage Thompson,BUF,ASSISTS,0.5,0.049,0.0678,100,-130,draftkings,Under,0.6493506753981706,0.049,0.6493506753981706
2026-02-25,Jack Hughes,NJD,SOG,3.5,2.039,0.1096,-115,-118,betmgm,Under,0.6448952001758582,2.039,0.6448952001758582
2026-02-25,Jack Hughes,NJD,SOG,3.5,2.039,0.1096,-115,-118,betmgm,Under,0.6448952001758582,2.039,0.6448952001758582
2026-02-25,Beckett Sennecke,ANA,SOG,2.5,3.82,0.704,132,-177,pinnacle,Over,0.6333624293150274,3.82,0.6333624293150274
2026-02-25,Darren Raddysh,TBL,ASSISTS,0.5,0.129,0.1449,-120,-110,draftkings,Under,0.6323778218369585,0.129,0.6323778218369585
2026-02-25,Darren Raddysh,TBL,ASSISTS,0.5,0.129,0.1449,-118,-110,betmgm,Under,0.6323778218369585,0.129,0.6323778218369585
2026-02-25,Linus Karlsson,VAN,ASSISTS,0.5,0.614,0.4345,275,-400,betmgm,Over,0.6295251337413619,0.614,0.6295251337413619
2026-02-25,Tage Thompson,BUF,ASSISTS,0.5,0.049,0.0678,100,-135,betmgm,Under,0.6227910832017428,0.049,0.6227910832017428
2026-02-25,Owen Power,BUF,SOG,1.5,2.935,0.7909,105,-135,draftkings,Over,0.6213043914465537,2.935,0.6213043914465537
2026-02-25,Linus Karlsson,VAN,ASSISTS,0.5,0.614,0.4345,270,-385,draftkings,Over,0.6077981319581438,0.614,0.6077981319581438
2026-02-25,Evan Bouchard,EDM,POINTS,1.5,2.03,0.5692,180,-248,pinnacle,Over,0.5936340189283819,2.03,0.5936340189283819
2026-02-25,Leo Carlsson,ANA,POINTS,0.5,0.328,0.3074,-175,129,pinnacle,Under,0.5860703532433165,0.328,0.5860703532433165
