date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons
2026-03-07,Winnipeg Jets,Vancouver Canucks,ev_under,0.0927,2026-03-07,5.583333333333333,0.48725,0.51275,0.8918333333333334,0.9008333333333334,0.6269215898931466,0.3730784101068534,-278.0,225.0,-130.0,110.0,-105.0,-115.0,0.4796666666666667,0.5203333333333333,0.221,0.779,5.5,,,,,,0.08333333333333304,totals,under,0.5203333333333333,110.0,,5.5,Under 5.5,0.30347035863090144,total 5.58 vs line 5.5 (+0.08); p=0.520; P1 pace 1.79
2026-03-07,Buffalo Sabres,Nashville Predators,ev_over,-0.0640666666666666,2026-03-07,6.390833333333333,0.5146666666666667,0.48533333333333334,1.0396666666666667,1.02,0.6778753403754753,0.32212465962452475,-185.0,154.0,102.0,-122.0,140.0,-166.0,0.4633333333333333,0.5366666666666666,0.2465,0.7535000000000001,6.5,,,,,,-0.10916666666666686,totals,over,0.4633333333333333,102.0,,6.5,Over 6.5,0.2889793224734113,total 6.39 vs line 6.5 (-0.11); p=0.463; P1 pace 2.06
2026-03-07,Winnipeg Jets,Vancouver Canucks,ev_over,-0.15135897435897439,2026-03-07,5.583333333333333,0.48725,0.51275,0.8918333333333334,0.9008333333333334,0.6269215898931466,0.3730784101068534,-278.0,225.0,-130.0,110.0,-105.0,-115.0,0.4796666666666667,0.5203333333333333,0.221,0.779,5.5,,,,,,0.08333333333333304,totals,over,0.4796666666666667,-130.0,,5.5,Over 5.5,0.2831296413690986,total 5.58 vs line 5.5 (+0.08); p=0.480; P1 pace 1.79
2026-03-07,San Jose Sharks,New York Islanders,ev_under,-0.0604426229508197,2026-03-07,6.504833333333333,0.4810833333333333,0.5189166666666667,1.0261666666666667,1.054,0.6814868974994153,0.31851310250058473,114.0,-135.0,102.0,-122.0,,,0.4836666666666667,0.5163333333333333,0.22283333333333333,0.7771666666666667,6.5,,,,,,0.004833333333333023,totals,under,0.5163333333333333,-122.0,,6.5,Under 6.5,0.27518959238980956,total 6.50 vs line 6.5 (+0.00); p=0.516; P1 pace 2.08
2026-03-07,Boston Bruins,Washington Capitals,ev_under,-0.07570000000000005,2026-03-07,6.515833333333333,0.5159166666666667,0.4840833333333333,1.0526666666666666,1.0441666666666667,0.6843932597607378,0.31560674023926216,-130.0,110.0,105.0,-125.0,195.0,-238.0,0.4865,0.5135,0.25133333333333335,0.7486666666666666,6.5,,,,,,0.015833333333333144,totals,under,0.5135,-125.0,,6.5,Under 6.5,0.26703408901980064,total 6.52 vs line 6.5 (+0.02); p=0.513; P1 pace 2.10
2026-03-07,Seattle Kraken,Ottawa Senators,ev_under,-0.014291666666666702,2026-03-07,5.836833333333334,0.47441666666666665,0.5255833333333333,0.9116666666666666,0.951,0.6410121254412617,0.35898787455873826,130.0,-155.0,-125.0,105.0,,,0.5191666666666667,0.48083333333333333,0.19683333333333333,0.8031666666666667,5.5,,,,,,0.33683333333333376,totals,under,0.48083333333333333,105.0,,5.5,Under 5.5,0.23022017987801374,total 5.84 vs line 5.5 (+0.34); p=0.481; P1 pace 1.86
2026-03-07,Toronto Maple Leafs,Tampa Bay Lightning,ev_under,-0.06390909090909092,2026-03-07,6.6295,0.4870833333333333,0.5129166666666667,1.0526666666666666,1.0775,0.6901266665156278,0.3098733334843722,145.0,-175.0,-110.0,-110.0,,,0.5096666666666667,0.49033333333333334,0.23,0.77,6.5,,,,,,0.12950000000000017,totals,under,0.49033333333333334,-110.0,,6.5,Under 6.5,0.22839684552115946,total 6.63 vs line 6.5 (+0.13); p=0.490; P1 pace 2.13
2026-03-07,Columbus Blue Jackets,Utah Mammoth,ev_over,-0.1925499999999999,2026-03-07,5.878833333333334,0.5750833333333333,0.42491666666666666,1.0185,0.8605,0.6442225912483694,0.35577740875163055,-105.0,-115.0,110.0,-130.0,220.0,-295.0,0.3845,0.6155,0.299,0.7010000000000001,6.5,,,,,,-0.6211666666666664,totals,over,0.3845,110.0,,6.5,Over 6.5,0.22335164808101274,total 5.88 vs line 6.5 (-0.62); p=0.385; P1 pace 1.88
2026-03-07,Pittsburgh Penguins,Philadelphia Flyers,ev_under,-0.22920000000000007,2026-03-07,6.455333333333333,0.47533333333333333,0.5246666666666666,0.9965,1.0356666666666667,0.672966172906712,0.327033827093288,-142.0,120.0,-125.0,105.0,180.0,-218.0,0.624,0.376,0.21466666666666667,0.7853333333333333,5.5,,,,,,0.9553333333333329,totals,under,0.376,105.0,,5.5,Under 5.5,0.2102843521336921,total 6.46 vs line 5.5 (+0.96); p=0.376; P1 pace 2.03
2026-03-07,Los Angeles Kings,Montréal Canadiens,ev_under,-0.2170499999999999,2026-03-07,6.525,0.5878333333333333,0.4121666666666667,1.1255,0.9313333333333333,0.6773729714534381,0.3226270285465619,-125.0,105.0,-130.0,110.0,190.0,-230.0,0.6271666666666667,0.37283333333333335,0.30866666666666664,0.6913333333333334,5.5,,,,,,1.0250000000000004,totals,under,0.37283333333333335,110.0,,5.5,Under 5.5,0.204441761967197,total 6.53 vs line 5.5 (+1.03); p=0.373; P1 pace 2.06
2026-03-07,Calgary Flames,Carolina Hurricanes,ev_under,-0.12254999999999999,2026-03-07,6.248666666666667,0.43066666666666664,0.5693333333333334,0.937,1.0485,0.6644636558092181,0.33553634419078193,160.0,-192.0,-130.0,110.0,,,0.5821666666666667,0.41783333333333333,0.1915,0.8085,5.5,,,,,,0.7486666666666668,totals,under,0.41783333333333333,110.0,,5.5,Under 5.5,0.19919652594077877,total 6.25 vs line 5.5 (+0.75); p=0.418; P1 pace 1.99
2026-03-07,New Jersey Devils,New York Rangers,ev_under,-0.15429365079365082,2026-03-07,6.184,0.46008333333333334,0.5399166666666667,0.9405,1.0336666666666667,0.6623656138260984,0.3376343861739016,-162.0,136.0,-115.0,-105.0,150.0,-180.0,0.5668333333333333,0.43316666666666664,0.19466666666666665,0.8053333333333333,5.5,,,,,,0.6840000000000002,totals,under,0.43316666666666664,-105.0,,5.5,Under 5.5,0.19503267059978974,total 6.18 vs line 5.5 (+0.68); p=0.433; P1 pace 1.97
2026-03-07,Los Angeles Kings,Montréal Canadiens,ev_home_ml,0.058099999999999985,2026-03-07,6.525,0.5878333333333333,0.4121666666666667,1.1255,0.9313333333333333,0.6773729714534381,0.3226270285465619,-125.0,105.0,-130.0,110.0,190.0,-230.0,0.6271666666666667,0.37283333333333335,0.30866666666666664,0.6913333333333334,5.5,,,,,,1.0250000000000004,moneyline,home_ml,0.5878333333333333,-125.0,,,Los Angeles Kings,0.17566666666666664,p=0.588
2026-03-07,Los Angeles Kings,Montréal Canadiens,ev_away_ml,-0.15505833333333335,2026-03-07,6.525,0.5878333333333333,0.4121666666666667,1.1255,0.9313333333333333,0.6773729714534381,0.3226270285465619,-125.0,105.0,-130.0,110.0,190.0,-230.0,0.6271666666666667,0.37283333333333335,0.30866666666666664,0.6913333333333334,5.5,,,,,,1.0250000000000004,moneyline,away_ml,0.4121666666666667,105.0,,,Montréal Canadiens,0.17566666666666664,p=0.412
2026-03-07,Columbus Blue Jackets,Utah Mammoth,ev_away_ml,-0.20559057971014505,2026-03-07,5.878833333333334,0.5750833333333333,0.42491666666666666,1.0185,0.8605,0.6442225912483694,0.35577740875163055,-105.0,-115.0,110.0,-130.0,220.0,-295.0,0.3845,0.6155,0.299,0.7010000000000001,6.5,,,,,,-0.6211666666666664,moneyline,away_ml,0.42491666666666666,-115.0,,,Utah Mammoth,0.15016666666666667,p=0.425
2026-03-07,Columbus Blue Jackets,Utah Mammoth,ev_home_ml,0.12278174603174585,2026-03-07,5.878833333333334,0.5750833333333333,0.42491666666666666,1.0185,0.8605,0.6442225912483694,0.35577740875163055,-105.0,-115.0,110.0,-130.0,220.0,-295.0,0.3845,0.6155,0.299,0.7010000000000001,6.5,,,,,,-0.6211666666666664,moneyline,home_ml,0.5750833333333333,-105.0,,,Columbus Blue Jackets,0.15016666666666656,p=0.575
2026-03-07,Calgary Flames,Carolina Hurricanes,ev_home_ml,0.11973333333333336,2026-03-07,6.248666666666667,0.43066666666666664,0.5693333333333334,0.937,1.0485,0.6644636558092181,0.33553634419078193,160.0,-192.0,-130.0,110.0,,,0.5821666666666667,0.41783333333333333,0.1915,0.8085,5.5,,,,,,0.7486666666666668,moneyline,home_ml,0.43066666666666664,160.0,,,Calgary Flames,0.13866666666666672,p=0.431
2026-03-07,Calgary Flames,Carolina Hurricanes,ev_away_ml,-0.13413888888888875,2026-03-07,6.248666666666667,0.43066666666666664,0.5693333333333334,0.937,1.0485,0.6644636558092181,0.33553634419078193,160.0,-192.0,-130.0,110.0,,,0.5821666666666667,0.41783333333333333,0.1915,0.8085,5.5,,,,,,0.7486666666666668,moneyline,away_ml,0.5693333333333334,-192.0,,,Carolina Hurricanes,0.13866666666666672,p=0.569
2026-03-07,New Jersey Devils,New York Rangers,ev_away_ml,0.2742033333333336,2026-03-07,6.184,0.46008333333333334,0.5399166666666667,0.9405,1.0336666666666667,0.6623656138260984,0.3376343861739016,-162.0,136.0,-115.0,-105.0,150.0,-180.0,0.5668333333333333,0.43316666666666664,0.19466666666666665,0.8053333333333333,5.5,,,,,,0.6840000000000002,moneyline,away_ml,0.5399166666666667,136.0,,,New York Rangers,0.07983333333333342,p=0.540
2026-03-07,New Jersey Devils,New York Rangers,ev_home_ml,-0.25591460905349783,2026-03-07,6.184,0.46008333333333334,0.5399166666666667,0.9405,1.0336666666666667,0.6623656138260984,0.3376343861739016,-162.0,136.0,-115.0,-105.0,150.0,-180.0,0.5668333333333333,0.43316666666666664,0.19466666666666665,0.8053333333333333,5.5,,,,,,0.6840000000000002,moneyline,home_ml,0.46008333333333334,-162.0,,,New Jersey Devils,0.07983333333333331,p=0.460
2026-03-07,Seattle Kraken,Ottawa Senators,ev_home_ml,0.09115833333333323,2026-03-07,5.836833333333334,0.47441666666666665,0.5255833333333333,0.9116666666666666,0.951,0.6410121254412617,0.35898787455873826,130.0,-155.0,-125.0,105.0,,,0.5191666666666667,0.48083333333333333,0.19683333333333333,0.8031666666666667,5.5,,,,,,0.33683333333333376,moneyline,home_ml,0.47441666666666665,130.0,,,Seattle Kraken,0.051166666666666694,p=0.474
2026-03-07,Seattle Kraken,Ottawa Senators,ev_away_ml,-0.13533064516129045,2026-03-07,5.836833333333334,0.47441666666666665,0.5255833333333333,0.9116666666666666,0.951,0.6410121254412617,0.35898787455873826,130.0,-155.0,-125.0,105.0,,,0.5191666666666667,0.48083333333333333,0.19683333333333333,0.8031666666666667,5.5,,,,,,0.33683333333333376,moneyline,away_ml,0.5255833333333333,-155.0,,,Ottawa Senators,0.05116666666666658,p=0.526
2026-03-07,Pittsburgh Penguins,Philadelphia Flyers,ev_home_ml,-0.18992488262910795,2026-03-07,6.455333333333333,0.47533333333333333,0.5246666666666666,0.9965,1.0356666666666667,0.672966172906712,0.327033827093288,-142.0,120.0,-125.0,105.0,180.0,-218.0,0.624,0.376,0.21466666666666667,0.7853333333333333,5.5,,,,,,0.9553333333333329,moneyline,home_ml,0.47533333333333333,-142.0,,,Pittsburgh Penguins,0.04933333333333334,p=0.475
2026-03-07,Pittsburgh Penguins,Philadelphia Flyers,ev_away_ml,0.15426666666666666,2026-03-07,6.455333333333333,0.47533333333333333,0.5246666666666666,0.9965,1.0356666666666667,0.672966172906712,0.327033827093288,-142.0,120.0,-125.0,105.0,180.0,-218.0,0.624,0.376,0.21466666666666667,0.7853333333333333,5.5,,,,,,0.9553333333333329,moneyline,away_ml,0.5246666666666666,120.0,,,Philadelphia Flyers,0.04933333333333323,p=0.525
2026-03-07,San Jose Sharks,New York Islanders,ev_home_ml,0.02951833333333309,2026-03-07,6.504833333333333,0.4810833333333333,0.5189166666666667,1.0261666666666667,1.054,0.6814868974994153,0.31851310250058473,114.0,-135.0,102.0,-122.0,,,0.4836666666666667,0.5163333333333333,0.22283333333333333,0.7771666666666667,6.5,,,,,,0.004833333333333023,moneyline,home_ml,0.4810833333333333,114.0,,,San Jose Sharks,0.037833333333333385,p=0.481
2026-03-07,San Jose Sharks,New York Islanders,ev_away_ml,-0.09670061728395057,2026-03-07,6.504833333333333,0.4810833333333333,0.5189166666666667,1.0261666666666667,1.054,0.6814868974994153,0.31851310250058473,114.0,-135.0,102.0,-122.0,,,0.4836666666666667,0.5163333333333333,0.22283333333333333,0.7771666666666667,6.5,,,,,,0.004833333333333023,moneyline,away_ml,0.5189166666666667,-135.0,,,New York Islanders,0.037833333333333385,p=0.519
2026-03-07,Boston Bruins,Washington Capitals,ev_away_ml,0.016575000000000006,2026-03-07,6.515833333333333,0.5159166666666667,0.4840833333333333,1.0526666666666666,1.0441666666666667,0.6843932597607378,0.31560674023926216,-130.0,110.0,105.0,-125.0,195.0,-238.0,0.4865,0.5135,0.25133333333333335,0.7486666666666666,6.5,,,,,,0.015833333333333144,moneyline,away_ml,0.4840833333333333,110.0,,,Washington Capitals,0.03183333333333338,p=0.484
2026-03-07,Boston Bruins,Washington Capitals,ev_home_ml,-0.08722435897435898,2026-03-07,6.515833333333333,0.5159166666666667,0.4840833333333333,1.0526666666666666,1.0441666666666667,0.6843932597607378,0.31560674023926216,-130.0,110.0,105.0,-125.0,195.0,-238.0,0.4865,0.5135,0.25133333333333335,0.7486666666666666,6.5,,,,,,0.015833333333333144,moneyline,home_ml,0.5159166666666667,-130.0,,,Boston Bruins,0.03183333333333338,p=0.516
2026-03-07,Buffalo Sabres,Nashville Predators,ev_home_ml,-0.20713513513513504,2026-03-07,6.390833333333333,0.5146666666666667,0.48533333333333334,1.0396666666666667,1.02,0.6778753403754753,0.32212465962452475,-185.0,154.0,102.0,-122.0,140.0,-166.0,0.4633333333333333,0.5366666666666666,0.2465,0.7535000000000001,6.5,,,,,,-0.10916666666666686,moneyline,home_ml,0.5146666666666667,-185.0,,,Buffalo Sabres,0.029333333333333433,p=0.515
2026-03-07,Buffalo Sabres,Nashville Predators,ev_away_ml,0.23274666666666677,2026-03-07,6.390833333333333,0.5146666666666667,0.48533333333333334,1.0396666666666667,1.02,0.6778753403754753,0.32212465962452475,-185.0,154.0,102.0,-122.0,140.0,-166.0,0.4633333333333333,0.5366666666666666,0.2465,0.7535000000000001,6.5,,,,,,-0.10916666666666686,moneyline,away_ml,0.48533333333333334,154.0,,,Nashville Predators,0.029333333333333322,p=0.485
2026-03-07,Toronto Maple Leafs,Tampa Bay Lightning,ev_home_ml,0.19335416666666672,2026-03-07,6.6295,0.4870833333333333,0.5129166666666667,1.0526666666666666,1.0775,0.6901266665156278,0.3098733334843722,145.0,-175.0,-110.0,-110.0,,,0.5096666666666667,0.49033333333333334,0.23,0.77,6.5,,,,,,0.12950000000000017,moneyline,home_ml,0.4870833333333333,145.0,,,Toronto Maple Leafs,0.025833333333333375,p=0.487
2026-03-07,Toronto Maple Leafs,Tampa Bay Lightning,ev_away_ml,-0.19398809523809524,2026-03-07,6.6295,0.4870833333333333,0.5129166666666667,1.0526666666666666,1.0775,0.6901266665156278,0.3098733334843722,145.0,-175.0,-110.0,-110.0,,,0.5096666666666667,0.49033333333333334,0.23,0.77,6.5,,,,,,0.12950000000000017,moneyline,away_ml,0.5129166666666667,-175.0,,,Tampa Bay Lightning,0.025833333333333375,p=0.513
2026-03-07,Winnipeg Jets,Vancouver Canucks,ev_away_ml,0.6664375000000002,2026-03-07,5.583333333333333,0.48725,0.51275,0.8918333333333334,0.9008333333333334,0.6269215898931466,0.3730784101068534,-278.0,225.0,-130.0,110.0,-105.0,-115.0,0.4796666666666667,0.5203333333333333,0.221,0.779,5.5,,,,,,0.08333333333333304,moneyline,away_ml,0.51275,225.0,,,Vancouver Canucks,0.025500000000000078,p=0.513
2026-03-07,Winnipeg Jets,Vancouver Canucks,ev_home_ml,-0.33748021582733817,2026-03-07,5.583333333333333,0.48725,0.51275,0.8918333333333334,0.9008333333333334,0.6269215898931466,0.3730784101068534,-278.0,225.0,-130.0,110.0,-105.0,-115.0,0.4796666666666667,0.5203333333333333,0.221,0.779,5.5,,,,,,0.08333333333333304,moneyline,home_ml,0.48725,-278.0,,,Winnipeg Jets,0.025499999999999967,p=0.487
