date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-23,Tage Thompson,BUF,BOS,POINTS,0.5,0.0001,6.3e-05,-230,175.0,draftkings,Under,175.0,1.7497250137495417,0.9999000049998333,0.7478985852640001,MODEL UND · CONF60+ · MATCHUP+,0.9999000049998333
2026-04-23,Adrian Kempe,LAK,COL,ASSISTS,0.5,0.2586,0.201125,125,-165.0,betmgm,Under,-165.0,0.24009048916275166,0.7721318140069964,0.5899262636692645,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7721318140069964
2026-04-23,Anze Kopitar,LAK,COL,POINTS,0.5,0.3128,0.240813,-145,110.0,betmgm,Under,110.0,0.535931972072475,0.731396177177369,0.5581245571602009,MODEL UND · CONF60+ · B2B · MATCHUP+,0.731396177177369
2026-04-23,Anze Kopitar,LAK,COL,ASSISTS,0.5,0.3226,0.24925,105,-140.0,betmgm,Under,-140.0,0.24159457457478994,0.7242635018352941,0.5516316139319026,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7242635018352941
2026-04-23,Tage Thompson,BUF,BOS,ASSISTS,0.5,0.3028,0.239687,120,-154.0,draftkings,Under,-154.0,0.2184525653541023,0.7387468309627234,0.5428610148058237,MODEL UND · CONF60+ · MATCHUP+,0.7387468309627234
2026-04-23,Rasmus Dahlin,BUF,BOS,ASSISTS,0.5,0.305,0.24225,-120,-110.0,draftkings,Under,-110.0,0.4072355329294711,0.7371233743916277,0.5415622495489472,MODEL UND · CONF60+ · MATCHUP+,0.7371233743916277
2026-04-23,Sean Walker,CAR,OTT,SOG,1.5,2.8531,0.573313,-115,-115.0,draftkings,Over,-115.0,0.4541663446134008,0.7778099052583307,0.5370839274443205,MODEL OVR · CONF60+,0.7778099052583307
2026-04-23,Jordan Martinook,CAR,OTT,SOG,1.5,2.7506,0.563312,110,-140.0,draftkings,Over,110.0,0.596789560751604,0.7603759813102876,0.5231367882858861,MODEL OVR · CONF60+,0.7603759813102876
2026-04-23,Viktor Arvidsson,BOS,BUF,POINTS,0.5,1.4133,0.60575,105,-135.0,draftkings,Over,105.0,0.5511551766528602,0.7566610617818831,0.5206344264380414,MODEL OVR · CONF60+,0.7566610617818831
2026-04-23,Jack Quinn,BUF,BOS,SOG,2.5,3.9519,0.538,-120,-108.0,fanduel,Over,-120.0,0.38373354270707305,0.7547637505674943,0.5203469309861777,MODEL OVR · CONF60+,0.7547637505674943
2026-04-23,Valeri Nichushkin,COL,LAK,SOG,1.5,2.899,0.571187,-160,124.0,draftkings,Over,-160.0,0.2760309610124957,0.7852498221615358,0.5187742448831082,MODEL OVR · CONF60+ · B2B,0.7852498221615358
2026-04-23,Nathan MacKinnon,COL,LAK,POINTS,1.5,1.1388,0.285313,-125,-105.0,betmgm,Under,-105.0,0.3370885858074457,0.6848502512672283,0.49374731240310593,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6848502512672283
2026-04-23,Pavel Zacha,BOS,BUF,POINTS,0.5,1.1696,0.552188,-123,-105.0,betonlineag,Over,-123.0,0.25008521812155593,0.6895088871253425,0.466912686712809,MODEL OVR · CONF60+,0.6895088871253425
2026-04-23,Taylor Hall,CAR,OTT,POINTS,0.5,1.3744,0.608062,114,-145.0,draftkings,Over,114.0,0.5985985215235351,0.7470086549175399,0.46306506593622654,MODEL OVR · CONF60+ · MATCHUP-,0.7470086549175399
2026-04-23,Logan Stankoven,CAR,OTT,POINTS,0.5,1.3744,0.599688,100,-130.0,draftkings,Over,100.0,0.49401730983507974,0.7470086549175399,0.46306506593622654,MODEL OVR · CONF60+ · MATCHUP-,0.7470086549175399
2026-04-23,David Pastrnak,BOS,BUF,ASSISTS,0.5,1.124,0.545375,-130,100.0,draftkings,Over,-130.0,0.19427096225080975,0.675022717793936,0.45836019692074376,MODEL OVR · CONF60+ · MATCHUP+,0.675022717793936
2026-04-23,Alex Tuch,BUF,BOS,POINTS,0.5,0.4751,0.336562,-135,105.0,draftkings,Under,105.0,0.2747368856908252,0.6218228710686953,0.44543687811908966,MODEL UND · CONF60+ · MATCHUP+,0.6218228710686953
