date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-02-03,Alex Killorn,ANA,SEA,BLOCKS,3.5,0.1967,0.996,0.000554,Under,0.999446
2026-02-03,Chris Kreider,ANA,SEA,BLOCKS,2.5,0.0993,0.996,0.000609,Under,0.999391
2026-02-03,Beckett Sennecke,ANA,SEA,BLOCKS,2.5,0.0993,0.996,0.000609,Under,0.999391
2026-02-03,Jack Quinn,BUF,TBL,BLOCKS,2.5,0.1051,1.0139,0.000757,Under,0.999243
2026-02-03,Jack Roslovic,EDM,TOR,BLOCKS,3.5,0.2178,0.9924,0.000806,Under,0.999194
2026-02-03,Tommy Novak,PIT,NYI,BLOCKS,3.5,0.2246,0.9931,0.000856,Under,0.999144
2026-02-03,Sidney Crosby,PIT,NYI,BLOCKS,3.5,0.2246,0.9931,0.000856,Under,0.999144
2026-02-03,Dominic James,TBL,BUF,BLOCKS,3.5,0.2332,0.9899,0.000972,Under,0.999028
2026-02-03,Gage Goncalves,TBL,BUF,BLOCKS,3.5,0.2332,0.9899,0.000972,Under,0.999028
2026-02-03,Dawson Mercer,NJD,CBJ,BLOCKS,3.5,0.2421,0.9882,0.001082,Under,0.998918
2026-02-03,Dylan Cozens,OTT,CAR,BLOCKS,2.5,0.1285,1.0032,0.001246,Under,0.998754
2026-02-03,Drake Batherson,OTT,CAR,BLOCKS,2.5,0.1285,1.0032,0.001246,Under,0.998754
2026-02-03,Oliver Bjorkstrand,TBL,BUF,BLOCKS,2.5,0.1357,0.9899,0.001419,Under,0.998581
2026-02-03,Curtis Douglas,TBL,BUF,BLOCKS,2.5,0.1371,0.9899,0.001457,Under,0.998543
2026-02-03,Leon Draisaitl,EDM,TOR,BLOCKS,3.5,0.2628,0.9924,0.0015,Under,0.9985
2026-02-03,Dmitri Voronkov,CBJ,NJD,BLOCKS,3.5,0.2656,0.9963,0.001503,Under,0.998497
2026-02-03,Jackson Blake,CAR,OTT,BLOCKS,3.5,0.2675,1.0072,0.001592,Under,0.998408
2026-02-03,Anthony Mantha,PIT,NYI,BLOCKS,2.5,0.1433,0.9931,0.00164,Under,0.99836
2026-02-03,Darren Raddysh,TBL,BUF,BLOCKS,3.5,0.2733,0.9899,0.00164,Under,0.99836
2026-02-03,Andrei Svechnikov,CAR,OTT,BLOCKS,2.5,0.1444,1.0072,0.001722,Under,0.998278
2026-02-03,Simon Holmstrom,NYI,PIT,BLOCKS,3.5,0.28,0.9935,0.001776,Under,0.998224
2026-02-03,Kaapo Kakko,SEA,ANA,BLOCKS,3.5,0.2859,1.0075,0.001984,Under,0.998016
2026-02-03,Bobby McMann,TOR,EDM,BLOCKS,3.5,0.2873,1.002,0.002061,Under,0.997939
2026-02-03,Noah Östlund,BUF,TBL,BLOCKS,3.5,0.2934,1.0139,0.002226,Under,0.997774
2026-02-03,Zach Benson,BUF,TBL,BLOCKS,3.5,0.2991,1.0139,0.002367,Under,0.997633
2026-02-03,Matias Maccelli,TOR,EDM,BLOCKS,3.5,0.3047,1.002,0.002484,Under,0.997516
2026-02-03,Connor Brown,NJD,CBJ,BLOCKS,3.5,0.3233,0.9882,0.002735,Under,0.997265
2026-02-03,Ryan McLeod,BUF,TBL,BLOCKS,2.5,0.1721,1.0139,0.002836,Under,0.997164
2026-02-03,Trevor Zegras,PHI,WSH,BLOCKS,3.5,0.3228,1.0034,0.003014,Under,0.996986
2026-02-03,Jake Guentzel,TBL,BUF,BLOCKS,3.5,0.3311,0.9899,0.003022,Under,0.996978
2026-02-03,Logan Stankoven,CAR,OTT,BLOCKS,3.5,0.328,1.0072,0.003033,Under,0.996967
2026-02-03,Ryan Nugent-Hopkins,EDM,TOR,BLOCKS,1.5,0.0617,0.9924,0.003116,Under,0.996884
2026-02-03,Tage Thompson,BUF,TBL,BLOCKS,3.5,0.3306,1.0139,0.003241,Under,0.996759
2026-02-03,Yanni Gourde,TBL,BUF,BLOCKS,1.5,0.0636,0.9899,0.003265,Under,0.996735
2026-02-03,Brady Tkachuk,OTT,CAR,BLOCKS,3.5,0.3414,1.0032,0.00339,Under,0.99661
2026-02-03,Anders Lee,NYI,PIT,BLOCKS,3.5,0.3525,0.9935,0.003672,Under,0.996328
2026-02-03,Timo Meier,NJD,CBJ,BLOCKS,3.5,0.3587,0.9882,0.003766,Under,0.996234
2026-02-03,Alex Killorn,ANA,SEA,BLOCKS,2.5,0.1967,0.996,0.003781,Under,0.996219
2026-02-03,Max Domi,TOR,EDM,BLOCKS,3.5,0.3493,1.002,0.003795,Under,0.996205
2026-02-03,William Nylander,TOR,EDM,BLOCKS,3.5,0.3624,1.002,0.004242,Under,0.995758
2026-02-03,Matthew Knies,TOR,EDM,BLOCKS,3.5,0.3624,1.002,0.004242,Under,0.995758
2026-02-03,Jared McCann,SEA,ANA,BLOCKS,3.5,0.3781,1.0075,0.00472,Under,0.99528
2026-02-03,Jack Roslovic,EDM,TOR,BLOCKS,2.5,0.2178,0.9924,0.004975,Under,0.995025
2026-02-03,Rickard Rakell,PIT,NYI,BLOCKS,3.5,0.3941,0.9931,0.005146,Under,0.994854
2026-02-03,Tommy Novak,PIT,NYI,BLOCKS,2.5,0.2246,0.9931,0.005265,Under,0.994735
2026-02-03,Sidney Crosby,PIT,NYI,BLOCKS,2.5,0.2246,0.9931,0.005265,Under,0.994735
2026-02-03,Sean Monahan,CBJ,NJD,BLOCKS,3.5,0.4021,0.9963,0.005438,Under,0.994562
2026-02-03,Sebastian Aho,CAR,OTT,BLOCKS,1.5,0.0847,1.0072,0.005694,Under,0.994306
2026-02-03,Nico Hischier,NJD,CBJ,BLOCKS,3.5,0.4137,0.9882,0.005775,Under,0.994225
2026-02-03,Dominic James,TBL,BUF,BLOCKS,2.5,0.2332,0.9899,0.005788,Under,0.994212
2026-02-03,Gage Goncalves,TBL,BUF,BLOCKS,2.5,0.2332,0.9899,0.005788,Under,0.994212
2026-02-03,Justin Brazeau,PIT,NYI,BLOCKS,3.5,0.4142,0.9931,0.005966,Under,0.994034
2026-02-03,Erik Karlsson,PIT,NYI,BLOCKS,3.5,0.4142,0.9931,0.005966,Under,0.994034
2026-02-03,Dawson Mercer,NJD,CBJ,BLOCKS,2.5,0.2421,0.9882,0.006209,Under,0.993791
2026-02-03,Jordan Staal,CAR,OTT,BLOCKS,3.5,0.4279,1.0072,0.006731,Under,0.993269
2026-02-03,Taylor Hall,CAR,OTT,BLOCKS,3.5,0.4279,1.0072,0.006731,Under,0.993269
2026-02-03,Alex Ovechkin,WSH,PHI,BLOCKS,1.5,0.0921,1.0005,0.006749,Under,0.993251
2026-02-03,Travis Konecny,PHI,WSH,BLOCKS,3.5,0.4327,1.0034,0.007222,Under,0.992778
2026-02-03,Ryan Leonard,WSH,PHI,BLOCKS,3.5,0.435,1.0005,0.007274,Under,0.992726
2026-02-03,Peyton Krebs,BUF,TBL,BLOCKS,3.5,0.4349,1.0139,0.007382,Under,0.992618
2026-02-03,Jason Zucker,BUF,TBL,BLOCKS,3.5,0.4349,1.0139,0.007382,Under,0.992618
2026-02-03,Josh Dunne,BUF,TBL,BLOCKS,3.5,0.4349,1.0139,0.007382,Under,0.992618
2026-02-03,Beckett Sennecke,ANA,SEA,BLOCKS,1.5,0.0993,0.996,0.007566,Under,0.992434
2026-02-03,Chris Kreider,ANA,SEA,BLOCKS,1.5,0.0993,0.996,0.007566,Under,0.992434
2026-02-03,Leon Draisaitl,EDM,TOR,BLOCKS,2.5,0.2628,0.9924,0.007913,Under,0.992087
2026-02-03,Dmitri Voronkov,CBJ,NJD,BLOCKS,2.5,0.2656,0.9963,0.00795,Under,0.99205
2026-02-03,Vasily Podkolzin,EDM,TOR,BLOCKS,3.5,0.4537,0.9924,0.007986,Under,0.992014
2026-02-03,Noah Cates,PHI,WSH,BLOCKS,3.5,0.4509,1.0034,0.008123,Under,0.991877
2026-02-03,Jackson Blake,CAR,OTT,BLOCKS,2.5,0.2675,1.0072,0.008291,Under,0.991709
2026-02-03,Cutter Gauthier,ANA,SEA,BLOCKS,3.5,0.4659,0.996,0.008404,Under,0.991596
2026-02-03,John Tavares,TOR,EDM,BLOCKS,3.5,0.4602,1.002,0.008546,Under,0.991454
2026-02-03,Darren Raddysh,TBL,BUF,BLOCKS,2.5,0.2733,0.9899,0.008553,Under,0.991447
2026-02-03,Jack Quinn,BUF,TBL,BLOCKS,1.5,0.1051,1.0139,0.008722,Under,0.991278
2026-02-03,Simon Holmstrom,NYI,PIT,BLOCKS,2.5,0.28,0.9935,0.009075,Under,0.9909250000000001
2026-02-03,Connor McDavid,EDM,TOR,BLOCKS,3.5,0.4803,0.9924,0.009384,Under,0.990616
2026-02-03,Arseny Gritsyuk,NJD,CBJ,BLOCKS,3.5,0.4938,0.9882,0.009602,Under,0.990398
2026-02-03,Jordan Eberle,SEA,ANA,BLOCKS,3.5,0.4838,1.0075,0.00966,Under,0.99034
2026-02-03,Kaapo Kakko,SEA,ANA,BLOCKS,2.5,0.2859,1.0075,0.009841,Under,0.990159
2026-02-03,Bobby McMann,TOR,EDM,BLOCKS,2.5,0.2873,1.002,0.010036,Under,0.989964
2026-02-03,Noah Östlund,BUF,TBL,BLOCKS,2.5,0.2934,1.0139,0.010747,Under,0.989253
2026-02-03,Matty Beniers,SEA,ANA,BLOCKS,3.5,0.5056,1.0075,0.010926,Under,0.989074
2026-02-03,Kasperi Kapanen,EDM,TOR,BLOCKS,3.5,0.5089,0.9924,0.011021,Under,0.988979
2026-02-03,Ben Kindel,PIT,NYI,BLOCKS,3.5,0.5137,0.9931,0.011048,Under,0.988952
2026-02-03,Evgeni Malkin,PIT,NYI,BLOCKS,3.5,0.5137,0.9931,0.011048,Under,0.988952
2026-02-03,Zach Benson,BUF,TBL,BLOCKS,2.5,0.2991,1.0139,0.011251,Under,0.988749
2026-02-03,Matias Maccelli,TOR,EDM,BLOCKS,2.5,0.3047,1.002,0.011538,Under,0.988462
2026-02-03,Dylan Cozens,OTT,CAR,BLOCKS,1.5,0.1285,1.0032,0.012113,Under,0.987887
2026-02-03,Drake Batherson,OTT,CAR,BLOCKS,1.5,0.1285,1.0032,0.012113,Under,0.987887
2026-02-03,Connor Brown,NJD,CBJ,BLOCKS,2.5,0.3233,0.9882,0.012472,Under,0.987528
2026-02-03,Jesper Bratt,NJD,CBJ,BLOCKS,3.5,0.5447,0.9882,0.012598,Under,0.987402
2026-02-03,Lenni Hameenaho,NJD,CBJ,BLOCKS,3.5,0.5447,0.9882,0.012598,Under,0.987402
2026-02-03,Kent Johnson,CBJ,NJD,BLOCKS,3.5,0.5421,0.9963,0.012708,Under,0.987292
2026-02-03,Nikolaj Ehlers,CAR,OTT,BLOCKS,3.5,0.5393,1.0072,0.012888,Under,0.987112
2026-02-03,Justin Sourdif,WSH,PHI,BLOCKS,3.5,0.5387,1.0005,0.013182,Under,0.986818
2026-02-03,Oliver Bjorkstrand,TBL,BUF,BLOCKS,1.5,0.1357,0.9899,0.013245,Under,0.986755
2026-02-03,Trevor Zegras,PHI,WSH,BLOCKS,2.5,0.3228,1.0034,0.013306,Under,0.986694
2026-02-03,Logan Stankoven,CAR,OTT,BLOCKS,2.5,0.328,1.0072,0.013453,Under,0.986547
2026-02-03,Curtis Douglas,TBL,BUF,BLOCKS,1.5,0.1371,0.9899,0.01348,Under,0.98652
2026-02-03,Jake Guentzel,TBL,BUF,BLOCKS,2.5,0.3311,0.9899,0.013501,Under,0.986499
2026-02-03,Aliaksei Protas,WSH,PHI,BLOCKS,3.5,0.5448,1.0005,0.013587,Under,0.986413
2026-02-03,Matvei Michkov,PHI,WSH,BLOCKS,3.5,0.5473,1.0034,0.013858,Under,0.986142
2026-02-03,Owen Tippett,PHI,WSH,BLOCKS,3.5,0.5473,1.0034,0.013858,Under,0.986142
2026-02-03,Shane Pinto,OTT,CAR,BLOCKS,3.5,0.559,1.0032,0.014045,Under,0.985955
2026-02-03,Isak Rosen,BUF,TBL,BLOCKS,3.5,0.5485,1.0139,0.014118,Under,0.985882
2026-02-03,Seth Jarvis,CAR,OTT,BLOCKS,3.5,0.5586,1.0072,0.014173,Under,0.985827
2026-02-03,Tage Thompson,BUF,TBL,BLOCKS,2.5,0.3306,1.0139,0.014222,Under,0.985778
2026-02-03,Anthony Mantha,PIT,NYI,BLOCKS,1.5,0.1433,0.9931,0.014603,Under,0.985397
2026-02-03,Brady Tkachuk,OTT,CAR,BLOCKS,2.5,0.3414,1.0032,0.014626,Under,0.985374
2026-02-03,Andrei Svechnikov,CAR,OTT,BLOCKS,1.5,0.1444,1.0072,0.015028,Under,0.984972
2026-02-03,Anders Lee,NYI,PIT,BLOCKS,2.5,0.3525,0.9935,0.015604,Under,0.984396
2026-02-03,Mathew Barzal,NYI,PIT,BLOCKS,3.5,0.5846,0.9935,0.015707,Under,0.984293
2026-02-03,Claude Giroux,OTT,CAR,BLOCKS,3.5,0.5843,1.0032,0.015804,Under,0.984196
2026-02-03,Max Domi,TOR,EDM,BLOCKS,2.5,0.3493,1.002,0.015839,Under,0.984161
2026-02-03,Timo Meier,NJD,CBJ,BLOCKS,2.5,0.3587,0.9882,0.015859,Under,0.984141
2026-02-03,Brandon Hagel,TBL,BUF,BLOCKS,3.5,0.5956,0.9899,0.016499,Under,0.983501
2026-02-03,William Nylander,TOR,EDM,BLOCKS,2.5,0.3624,1.002,0.017214,Under,0.982786
2026-02-03,Matthew Knies,TOR,EDM,BLOCKS,2.5,0.3624,1.002,0.017214,Under,0.982786
2026-02-03,Troy Terry,ANA,SEA,BLOCKS,3.5,0.6147,0.996,0.017919,Under,0.982081
2026-02-03,Charle-Edouard D'Astous,TBL,BUF,BLOCKS,3.5,0.6235,0.9899,0.018596,Under,0.9814039999999999
2026-02-03,Jared McCann,SEA,ANA,BLOCKS,2.5,0.3781,1.0075,0.018842,Under,0.981158
2026-02-03,Konsta Helenius,BUF,TBL,BLOCKS,3.5,0.6225,1.0139,0.019705,Under,0.980295
2026-02-03,Mason Marchment,CBJ,NJD,BLOCKS,3.5,0.6439,0.9963,0.020029,Under,0.979971
2026-02-03,Rickard Rakell,PIT,NYI,BLOCKS,2.5,0.3941,0.9931,0.020072,Under,0.979928
2026-02-03,Sean Monahan,CBJ,NJD,BLOCKS,2.5,0.4021,0.9963,0.020897,Under,0.9791030000000001
2026-02-03,Ryan McLeod,BUF,TBL,BLOCKS,1.5,0.1721,1.0139,0.020984,Under,0.979016
2026-02-03,Pontus Holmberg,TBL,BUF,BLOCKS,3.5,0.6551,0.9899,0.02112,Under,0.97888
2026-02-03,Anthony Beauvillier,WSH,PHI,BLOCKS,3.5,0.6465,1.0005,0.021223,Under,0.978777
2026-02-03,Dylan Strome,WSH,PHI,BLOCKS,3.5,0.6499,1.0005,0.021501,Under,0.978499
2026-02-03,Nico Hischier,NJD,CBJ,BLOCKS,2.5,0.4137,0.9882,0.02186,Under,0.97814
2026-02-03,Bo Horvat,NYI,PIT,BLOCKS,3.5,0.6692,0.9935,0.022297,Under,0.977703
2026-02-03,Jonathan Drouin,NYI,PIT,BLOCKS,3.5,0.6692,0.9935,0.022297,Under,0.977703
2026-02-03,Justin Brazeau,PIT,NYI,BLOCKS,2.5,0.4142,0.9931,0.022412,Under,0.977588
2026-02-03,Erik Karlsson,PIT,NYI,BLOCKS,2.5,0.4142,0.9931,0.022412,Under,0.977588
2026-02-03,Adam Fantilli,CBJ,NJD,BLOCKS,3.5,0.674,0.9963,0.022498,Under,0.977502
2026-02-03,Auston Matthews,TOR,EDM,BLOCKS,3.5,0.6651,1.002,0.022856,Under,0.977144
2026-02-03,Jordan Staal,CAR,OTT,BLOCKS,2.5,0.4279,1.0072,0.024467,Under,0.975533
2026-02-03,Taylor Hall,CAR,OTT,BLOCKS,2.5,0.4279,1.0072,0.024467,Under,0.975533
2026-02-03,Tim Stützle,OTT,CAR,BLOCKS,3.5,0.6983,1.0032,0.024953,Under,0.975047
2026-02-03,Sean Couturier,PHI,WSH,BLOCKS,3.5,0.6913,1.0034,0.02526,Under,0.97474
2026-02-03,Alex Killorn,ANA,SEA,BLOCKS,1.5,0.1967,0.996,0.025514,Under,0.974486
2026-02-03,Travis Konecny,PHI,WSH,BLOCKS,2.5,0.4327,1.0034,0.025645,Under,0.974355
2026-02-03,Ryan Leonard,WSH,PHI,BLOCKS,2.5,0.435,1.0005,0.025784,Under,0.974216
2026-02-03,Peyton Krebs,BUF,TBL,BLOCKS,2.5,0.4349,1.0139,0.026281,Under,0.973719
2026-02-03,Josh Dunne,BUF,TBL,BLOCKS,2.5,0.4349,1.0139,0.026281,Under,0.973719
2026-02-03,Jason Zucker,BUF,TBL,BLOCKS,2.5,0.4349,1.0139,0.026281,Under,0.973719
2026-02-03,Zemgus Girgensons,TBL,BUF,BLOCKS,3.5,0.7174,0.9899,0.026516,Under,0.973484
2026-02-03,Vasily Podkolzin,EDM,TOR,BLOCKS,2.5,0.4537,0.9924,0.027621,Under,0.972379
2026-02-03,Nikita Kucherov,TBL,BUF,BLOCKS,3.5,0.7334,0.9899,0.027993,Under,0.972007
2026-02-03,Noah Cates,PHI,WSH,BLOCKS,2.5,0.4509,1.0034,0.028013,Under,0.971987
2026-02-03,Ridly Greig,OTT,CAR,BLOCKS,3.5,0.7337,1.0032,0.028175,Under,0.971825
2026-02-03,Cutter Gauthier,ANA,SEA,BLOCKS,2.5,0.4659,0.996,0.029019,Under,0.970981
2026-02-03,John Tavares,TOR,EDM,BLOCKS,2.5,0.4602,1.002,0.029056,Under,0.970944
2026-02-03,Shane Wright,SEA,ANA,BLOCKS,3.5,0.7373,1.0075,0.029156,Under,0.970844
2026-02-03,Dougie Hamilton,NJD,CBJ,BLOCKS,3.5,0.7611,0.9882,0.029778,Under,0.970222
2026-02-03,Charlie Coyle,CBJ,NJD,BLOCKS,3.5,0.7565,0.9963,0.029921,Under,0.970079
2026-02-03,Chandler Stephenson,SEA,ANA,BLOCKS,3.5,0.748,1.0075,0.030183,Under,0.969817
2026-02-03,Jack Roslovic,EDM,TOR,BLOCKS,1.5,0.2178,0.9924,0.030262,Under,0.969738
2026-02-03,Zach Hyman,EDM,TOR,BLOCKS,3.5,0.7543,0.9924,0.030371,Under,0.969629
2026-02-03,Emil Heineman,NYI,PIT,BLOCKS,3.5,0.7603,0.9935,0.030535,Under,0.969465
2026-02-03,Tom Wilson,WSH,PHI,BLOCKS,3.5,0.7512,1.0005,0.030688,Under,0.969312
2026-02-03,Mason McTavish,ANA,SEA,BLOCKS,3.5,0.7632,0.996,0.030824,Under,0.969176
2026-02-03,Connor McDavid,EDM,TOR,BLOCKS,2.5,0.4803,0.9924,0.03116,Under,0.96884
2026-02-03,Tommy Novak,PIT,NYI,BLOCKS,1.5,0.2246,0.9931,0.031687,Under,0.968313
2026-02-03,Sidney Crosby,PIT,NYI,BLOCKS,1.5,0.2246,0.9931,0.031687,Under,0.968313
2026-02-03,Arseny Gritsyuk,NJD,CBJ,BLOCKS,2.5,0.4938,0.9882,0.032004,Under,0.967996
2026-02-03,Jordan Eberle,SEA,ANA,BLOCKS,2.5,0.4838,1.0075,0.032206,Under,0.967794
2026-02-03,Jacob Bryson,BUF,TBL,BLOCKS,3.5,0.7671,1.0139,0.033045,Under,0.966955
2026-02-03,Dominic James,TBL,BUF,BLOCKS,1.5,0.2332,0.9899,0.0337,Under,0.9663
2026-02-03,Gage Goncalves,TBL,BUF,BLOCKS,1.5,0.2332,0.9899,0.0337,Under,0.9663
2026-02-03,Zach Werenski,CBJ,NJD,BLOCKS,3.5,0.7965,0.9963,0.03384,Under,0.96616
2026-02-03,Josh Doan,BUF,TBL,BLOCKS,3.5,0.7793,1.0139,0.034298,Under,0.965702
2026-02-03,Kasperi Kapanen,EDM,TOR,BLOCKS,2.5,0.5089,0.9924,0.035139,Under,0.964861
2026-02-03,Matty Beniers,SEA,ANA,BLOCKS,2.5,0.5056,1.0075,0.035315,Under,0.964685
2026-02-03,Dawson Mercer,NJD,CBJ,BLOCKS,1.5,0.2421,0.9882,0.035383,Under,0.9646170000000001
2026-02-03,Evgeni Malkin,PIT,NYI,BLOCKS,2.5,0.5137,0.9931,0.035484,Under,0.964516
2026-02-03,Ben Kindel,PIT,NYI,BLOCKS,2.5,0.5137,0.9931,0.035484,Under,0.964516
2026-02-03,Jordan Greenway,BUF,TBL,BLOCKS,3.5,0.7994,1.0139,0.03641,Under,0.96359
2026-02-03,Victor Hedman,TBL,BUF,BLOCKS,3.5,0.8286,0.9899,0.037424,Under,0.962576
2026-02-03,Lenni Hameenaho,NJD,CBJ,BLOCKS,2.5,0.5447,0.9882,0.039218,Under,0.960782
2026-02-03,Jesper Bratt,NJD,CBJ,BLOCKS,2.5,0.5447,0.9882,0.039218,Under,0.960782
2026-02-03,Kent Johnson,CBJ,NJD,BLOCKS,2.5,0.5421,0.9963,0.039473,Under,0.960527
2026-02-03,Nikolaj Ehlers,CAR,OTT,BLOCKS,2.5,0.5393,1.0072,0.039802,Under,0.960198
2026-02-03,Justin Sourdif,WSH,PHI,BLOCKS,2.5,0.5387,1.0005,0.040281,Under,0.959719
2026-02-03,Vince Dunn,SEA,ANA,BLOCKS,3.5,0.8539,1.0075,0.041189,Under,0.958811
2026-02-03,Leon Draisaitl,EDM,TOR,BLOCKS,1.5,0.2628,0.9924,0.0412,Under,0.9588
2026-02-03,Aliaksei Protas,WSH,PHI,BLOCKS,2.5,0.5448,1.0005,0.041205,Under,0.958795
2026-02-03,Dmitri Voronkov,CBJ,NJD,BLOCKS,1.5,0.2656,0.9963,0.04171,Under,0.95829
2026-02-03,Matvei Michkov,PHI,WSH,BLOCKS,2.5,0.5473,1.0034,0.04182,Under,0.95818
2026-02-03,Owen Tippett,PHI,WSH,BLOCKS,2.5,0.5473,1.0034,0.04182,Under,0.95818
2026-02-03,Shane Pinto,OTT,CAR,BLOCKS,2.5,0.559,1.0032,0.042448,Under,0.957552
2026-02-03,Isak Rosen,BUF,TBL,BLOCKS,2.5,0.5485,1.0139,0.042611,Under,0.957389
2026-02-03,Seth Jarvis,CAR,OTT,BLOCKS,2.5,0.5586,1.0072,0.042736,Under,0.957264
2026-02-03,Bobby Brink,PHI,WSH,BLOCKS,3.5,0.864,1.0034,0.042742,Under,0.9572579999999999
2026-02-03,Jackson Blake,CAR,OTT,BLOCKS,1.5,0.2675,1.0072,0.042801,Under,0.957199
2026-02-03,Darren Raddysh,TBL,BUF,BLOCKS,1.5,0.2733,0.9899,0.043666,Under,0.956334
2026-02-03,Evan Bouchard,EDM,TOR,BLOCKS,3.5,0.8884,0.9924,0.044304,Under,0.955696
2026-02-03,Simon Holmstrom,NYI,PIT,BLOCKS,1.5,0.28,0.9935,0.045481,Under,0.954519
2026-02-03,Mathew Barzal,NYI,PIT,BLOCKS,2.5,0.5846,0.9935,0.046127,Under,0.953873
2026-02-03,Chandler Stephenson,SEA,ANA,SOG,4.5,1.2294,1.0075,0.046206,Under,0.953794
2026-02-03,Claude Giroux,OTT,CAR,BLOCKS,2.5,0.5843,1.0032,0.046365,Under,0.953635
2026-02-03,Dawson Mercer,NJD,CBJ,SOG,4.5,1.2673,0.9882,0.047043,Under,0.952957
2026-02-03,Jacob Bryson,BUF,TBL,SOG,4.5,1.2242,1.0139,0.047217,Under,0.952783
2026-02-03,Oliver Ekman-Larsson,TOR,EDM,BLOCKS,3.5,0.9065,1.002,0.047322,Under,0.952678
2026-02-03,Brandon Hagel,TBL,BUF,BLOCKS,2.5,0.5956,0.9899,0.047856,Under,0.952144
2026-02-03,Kaapo Kakko,SEA,ANA,BLOCKS,1.5,0.2859,1.0075,0.048204,Under,0.951796
2026-02-03,Bobby McMann,TOR,EDM,BLOCKS,1.5,0.2873,1.002,0.048247,Under,0.951753
2026-02-03,Beck Malenstyn,BUF,TBL,SOG,4.5,1.2404,1.0139,0.048716,Under,0.951284
2026-02-03,Anthony Duclair,NYI,PIT,BLOCKS,3.5,0.9358,0.9935,0.049215,Under,0.950785
2026-02-03,Noah Östlund,BUF,TBL,BLOCKS,1.5,0.2934,1.0139,0.050804,Under,0.949196
2026-02-03,Troy Terry,ANA,SEA,BLOCKS,2.5,0.6147,0.996,0.051116,Under,0.948884
2026-02-03,Charle-Edouard D'Astous,TBL,BUF,BLOCKS,2.5,0.6235,0.9899,0.052315,Under,0.947685
2026-02-03,Zach Benson,BUF,TBL,BLOCKS,1.5,0.2991,1.0139,0.052372,Under,0.947628
2026-02-03,Brandon Montour,SEA,ANA,BLOCKS,3.5,0.9556,1.0075,0.052914,Under,0.947086
2026-02-03,Matias Maccelli,TOR,EDM,BLOCKS,1.5,0.3047,1.002,0.052932,Under,0.947068
2026-02-03,Jaden Schwartz,SEA,ANA,BLOCKS,3.5,0.9571,1.0075,0.053092,Under,0.946908
2026-02-03,Boone Jenner,CBJ,NJD,BLOCKS,3.5,0.9736,0.9963,0.053326,Under,0.946674
2026-02-03,Ryan Pulock,NYI,PIT,SOG,4.5,1.323,0.9935,0.05348,Under,0.94652
2026-02-03,Mikael Granlund,ANA,SEA,BLOCKS,3.5,0.972,0.996,0.053553,Under,0.946447
2026-02-03,Konsta Helenius,BUF,TBL,BLOCKS,2.5,0.6225,1.0139,0.05462,Under,0.94538
2026-02-03,Christian Dvorak,PHI,WSH,BLOCKS,3.5,0.967,1.0034,0.054722,Under,0.945278
2026-02-03,Mason Marchment,CBJ,NJD,BLOCKS,2.5,0.6439,0.9963,0.055465,Under,0.944535
2026-02-03,Josh Dunne,BUF,TBL,SOG,4.5,1.3165,1.0139,0.055961,Under,0.944039
