date,player,team,opp,market,line,proj,p_over,p_under,p_push,over_price,under_price,book,side,price,ev,prob,chosen_prob,edge_score,edge_reasons,edge_drivers,proj_lambda
2026-04-27,Ivan Barbashev,VGK,UTA,SOG,1.5,2.122,0.6261,0.3739299040626448,0.0,-110,-120,betmgm,Over,-110,0.19522472860767814,0.6260700959373552,0.6260700959373552,0.3803943456686802,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,MODEL OVR · CONF60+ · CONS3+ · MATCHUP-,2.122
2026-04-27,Noah Cates,PHI,PIT,SOG,1.5,2.134,0.629,0.3709669996289525,0.0,-125,-105,draftkings,Over,-125,0.13225940066788544,0.6290330003710475,0.6290330003710475,0.37763220636233025,MODEL OVR · CONF60+ · CONS3+ · B2B · MATCHUP-,MODEL OVR · CONF60+ · CONS3+ · B2B · MATCHUP-,2.134
2026-04-27,Christian Dvorak,PHI,PIT,SOG,1.5,2.047,0.6065,0.3935214029874907,0.0,-128,-102,fanduel,Over,-128,0.08029000092853217,0.6064785970125093,0.6064785970125093,0.3595886836754996,MODEL OVR · CONF60+ · CONS4+ · B2B · MATCHUP-,MODEL OVR · CONF60+ · CONS4+ · B2B · MATCHUP-,2.047
2026-04-27,Christian Dvorak,PHI,PIT,ASSISTS,0.5,0.616,0.4597,0.5403284330337316,0.0,181,-249,pinnacle,Over,181,0.29167710317521434,0.45967156696626843,0.45967156696626843,0.344437954185928,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,0.616
2026-04-27,Rasmus Ristolainen,PHI,PIT,ASSISTS,0.5,0.487,0.3858,0.6142468527728229,0.0,214,-302,pinnacle,Over,214,0.2112648822933364,0.3857531472271772,0.3857531472271772,0.344437954185928,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,0.487
2026-04-27,Sean Couturier,PHI,PIT,POINTS,0.5,0.663,0.4847,0.5152747310052752,0.0,176,-242,pinnacle,Over,176,0.3378417424254402,0.48472526899472473,0.48472526899472473,0.34186058483312337,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,0.663
2026-04-27,Travis Sanheim,PHI,PIT,POINTS,0.5,0.606,0.4547,0.545337038404396,0.0,180,-248,pinnacle,Over,180,0.27305629246769125,0.45466296159560404,0.45466296159560404,0.34186058483312337,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,0.606
2026-04-27,Rasmus Ristolainen,PHI,PIT,POINTS,0.5,0.608,0.4553,0.5446797038947053,0.0,160,-210,draftkings,Over,160,0.1838327698737663,0.45532029610529473,0.45532029610529473,0.34186058483312337,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,0.608
2026-04-27,Noah Cates,PHI,PIT,POINTS,0.5,0.526,0.4093,0.5907273966888892,0.0,161,-220,pinnacle,Over,161,0.06820149464199932,0.4092726033111108,0.4092726033111108,0.34186058483312337,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · B2B · MATCHUP+,0.526
2026-04-27,Rasmus Ristolainen,PHI,PIT,SOG,1.5,1.952,0.5808,0.4191992730177758,0.0,-105,-130,betmgm,Over,-105,0.13394427648910434,0.5808007269822242,0.5808007269822242,0.33904638765127154,MODEL OVR · CONF55+ · CONS3+ · B2B · MATCHUP-,MODEL OVR · CONF55+ · CONS3+ · B2B · MATCHUP-,1.952
2026-04-27,Porter Martone,PHI,PIT,GOALS,0.5,0.625,0.4649,0.5351259490935469,0.0,200,-270,fanduel,Over,200,0.3946221527193593,0.4648740509064531,0.4648740509064531,0.33659834824490026,JUICE+ · MODEL OVR · SINGLE · B2B · MATCHUP+,JUICE+ · MODEL OVR · SINGLE · B2B · MATCHUP+,0.625
2026-04-27,Porter Martone,PHI,PIT,SOG,2.5,2.989,0.5744,0.4255900946423784,0.0,106,-138,fanduel,Over,106,0.18328440503670052,0.5744099053576216,0.5744099053576216,0.3339337303515895,MODEL OVR · CONF55+ · CONS4+ · B2B · MATCHUP-,MODEL OVR · CONF55+ · CONS4+ · B2B · MATCHUP-,2.989
2026-04-27,Ivan Barbashev,VGK,UTA,ASSISTS,0.5,0.673,0.49,0.5100064448757973,0.0,165,-225,betmgm,Over,165,0.2984829210791372,0.48999355512420273,0.48999355512420273,0.3188778223009233,JUICE+ · MODEL OVR · CONS3+ · MATCHUP+,JUICE+ · MODEL OVR · CONS3+ · MATCHUP+,0.673
