date,player,team,position,market,proj_lambda
2025-10-13,A. Peeke,BOS,D,ASSISTS,0.4
2025-10-13,A. Peeke,BOS,D,BLOCKS,1.5
2025-10-13,A. Peeke,BOS,D,GOALS,0.3
2025-10-13,A. Peeke,BOS,D,POINTS,0.7
2025-10-13,A. Peeke,BOS,D,SOG,2.0
2025-10-13,B. Sweezey,BOS,D,ASSISTS,0.4
2025-10-13,B. Sweezey,BOS,D,BLOCKS,1.5
2025-10-13,B. Sweezey,BOS,D,GOALS,0.3
2025-10-13,B. Sweezey,BOS,D,POINTS,0.7
2025-10-13,B. Sweezey,BOS,D,SOG,2.0
2025-10-13,C. McAvoy,BOS,D,ASSISTS,0.4
2025-10-13,C. McAvoy,BOS,D,BLOCKS,1.5
2025-10-13,C. McAvoy,BOS,D,GOALS,0.3
2025-10-13,C. McAvoy,BOS,D,POINTS,0.7
2025-10-13,C. McAvoy,BOS,D,SOG,2.0
2025-10-13,D. Bavaro,BOS,D,ASSISTS,0.4
2025-10-13,D. Bavaro,BOS,D,BLOCKS,1.5
2025-10-13,D. Bavaro,BOS,D,GOALS,0.3
2025-10-13,D. Bavaro,BOS,D,POINTS,0.7
2025-10-13,D. Bavaro,BOS,D,SOG,2.0
2025-10-13,F. Brunet,BOS,D,ASSISTS,0.4
2025-10-13,F. Brunet,BOS,D,BLOCKS,1.5
2025-10-13,F. Brunet,BOS,D,GOALS,0.3
2025-10-13,F. Brunet,BOS,D,POINTS,0.7
2025-10-13,F. Brunet,BOS,D,SOG,2.0
2025-10-13,H. Jokiharju,BOS,D,ASSISTS,0.4
2025-10-13,H. Jokiharju,BOS,D,BLOCKS,1.5
2025-10-13,H. Jokiharju,BOS,D,GOALS,0.3
2025-10-13,H. Jokiharju,BOS,D,POINTS,0.7
2025-10-13,H. Jokiharju,BOS,D,SOG,2.0
2025-10-13,H. Lindholm,BOS,D,ASSISTS,0.4
2025-10-13,H. Lindholm,BOS,D,BLOCKS,1.5
2025-10-13,H. Lindholm,BOS,D,GOALS,0.3
2025-10-13,H. Lindholm,BOS,D,POINTS,0.7
2025-10-13,H. Lindholm,BOS,D,SOG,2.0
2025-10-13,J. Aspirot,BOS,D,ASSISTS,0.4
2025-10-13,J. Aspirot,BOS,D,BLOCKS,1.5
2025-10-13,J. Aspirot,BOS,D,GOALS,0.3
2025-10-13,J. Aspirot,BOS,D,POINTS,0.7
2025-10-13,J. Aspirot,BOS,D,SOG,2.0
2025-10-13,J. Edward,BOS,D,ASSISTS,0.4
2025-10-13,J. Edward,BOS,D,BLOCKS,1.5
2025-10-13,J. Edward,BOS,D,GOALS,0.3
2025-10-13,J. Edward,BOS,D,POINTS,0.7
2025-10-13,J. Edward,BOS,D,SOG,2.0
2025-10-13,J. Harris,BOS,D,ASSISTS,0.4
2025-10-13,J. Harris,BOS,D,BLOCKS,1.5
2025-10-13,J. Harris,BOS,D,GOALS,0.3
2025-10-13,J. Harris,BOS,D,POINTS,0.7
2025-10-13,J. Harris,BOS,D,SOG,2.0
2025-10-13,K. Shattenkirk,BOS,D,ASSISTS,0.4
2025-10-13,K. Shattenkirk,BOS,D,BLOCKS,1.5
2025-10-13,K. Shattenkirk,BOS,D,GOALS,0.3
2025-10-13,K. Shattenkirk,BOS,D,POINTS,0.7
2025-10-13,K. Shattenkirk,BOS,D,SOG,2.0
2025-10-13,M. Callahan,BOS,D,ASSISTS,0.4
2025-10-13,M. Callahan,BOS,D,BLOCKS,1.5
2025-10-13,M. Callahan,BOS,D,GOALS,0.3
2025-10-13,M. Callahan,BOS,D,POINTS,0.7
2025-10-13,M. Callahan,BOS,D,SOG,2.0
2025-10-13,M. Lohrei,BOS,D,ASSISTS,0.4
2025-10-13,M. Lohrei,BOS,D,BLOCKS,1.5
2025-10-13,M. Lohrei,BOS,D,GOALS,0.3
2025-10-13,M. Lohrei,BOS,D,POINTS,0.7
2025-10-13,M. Lohrei,BOS,D,SOG,2.0
2025-10-13,N. Zadorov,BOS,D,ASSISTS,0.4
2025-10-13,N. Zadorov,BOS,D,BLOCKS,1.5
2025-10-13,N. Zadorov,BOS,D,GOALS,0.3
2025-10-13,N. Zadorov,BOS,D,POINTS,0.7
2025-10-13,N. Zadorov,BOS,D,SOG,2.0
2025-10-13,R. Mast,BOS,D,ASSISTS,0.4
2025-10-13,R. Mast,BOS,D,BLOCKS,1.5
2025-10-13,R. Mast,BOS,D,GOALS,0.3
2025-10-13,R. Mast,BOS,D,POINTS,0.7
2025-10-13,R. Mast,BOS,D,SOG,2.0
2025-10-13,R. Walsh,BOS,D,ASSISTS,0.4
2025-10-13,R. Walsh,BOS,D,BLOCKS,1.5
2025-10-13,R. Walsh,BOS,D,GOALS,0.3
2025-10-13,R. Walsh,BOS,D,POINTS,0.7
2025-10-13,R. Walsh,BOS,D,SOG,2.0
2025-10-13,V. Soderstrom,BOS,D,ASSISTS,0.4
2025-10-13,V. Soderstrom,BOS,D,BLOCKS,1.5
2025-10-13,V. Soderstrom,BOS,D,GOALS,0.3
2025-10-13,V. Soderstrom,BOS,D,POINTS,0.7
2025-10-13,V. Soderstrom,BOS,D,SOG,2.0
2025-10-13,A. Steeves,BOS,F,ASSISTS,0.4
2025-10-13,A. Steeves,BOS,F,BLOCKS,1.5
2025-10-13,A. Steeves,BOS,F,GOALS,0.3
2025-10-13,A. Steeves,BOS,F,POINTS,0.7
2025-10-13,A. Steeves,BOS,F,SOG,2.0
2025-10-13,B. Harrison,BOS,F,ASSISTS,0.4
2025-10-13,B. Harrison,BOS,F,BLOCKS,1.5
2025-10-13,B. Harrison,BOS,F,GOALS,0.3
2025-10-13,B. Harrison,BOS,F,POINTS,0.7
2025-10-13,B. Harrison,BOS,F,SOG,2.0
2025-10-13,C. Mittelstadt,BOS,F,ASSISTS,0.4
2025-10-13,C. Mittelstadt,BOS,F,BLOCKS,1.5
2025-10-13,C. Mittelstadt,BOS,F,GOALS,0.3
2025-10-13,C. Mittelstadt,BOS,F,POINTS,0.7
2025-10-13,C. Mittelstadt,BOS,F,SOG,2.0
2025-10-13,D. Bancroft,BOS,F,ASSISTS,0.4
2025-10-13,D. Bancroft,BOS,F,BLOCKS,1.5
2025-10-13,D. Bancroft,BOS,F,GOALS,0.3
2025-10-13,D. Bancroft,BOS,F,POINTS,0.7
2025-10-13,D. Bancroft,BOS,F,SOG,2.0
2025-10-13,D. Locmelis,BOS,F,ASSISTS,0.4
2025-10-13,D. Locmelis,BOS,F,BLOCKS,1.5
2025-10-13,D. Locmelis,BOS,F,GOALS,0.3
2025-10-13,D. Locmelis,BOS,F,POINTS,0.7
2025-10-13,D. Locmelis,BOS,F,SOG,2.0
2025-10-13,D. Pastrnak,BOS,F,ASSISTS,0.4
2025-10-13,D. Pastrnak,BOS,F,BLOCKS,1.5
2025-10-13,D. Pastrnak,BOS,F,GOALS,0.3
2025-10-13,D. Pastrnak,BOS,F,POINTS,0.7
2025-10-13,D. Pastrnak,BOS,F,SOG,2.0
2025-10-13,E. Lindholm,BOS,F,ASSISTS,0.4
2025-10-13,E. Lindholm,BOS,F,BLOCKS,1.5
2025-10-13,E. Lindholm,BOS,F,GOALS,0.3
2025-10-13,E. Lindholm,BOS,F,POINTS,0.7
2025-10-13,E. Lindholm,BOS,F,SOG,2.0
2025-10-13,F. Lysell,BOS,F,ASSISTS,0.4
2025-10-13,F. Lysell,BOS,F,BLOCKS,1.5
2025-10-13,F. Lysell,BOS,F,GOALS,0.3
2025-10-13,F. Lysell,BOS,F,POINTS,0.7
2025-10-13,F. Lysell,BOS,F,SOG,2.0
2025-10-13,F. Minten,BOS,F,ASSISTS,0.4
2025-10-13,F. Minten,BOS,F,BLOCKS,1.5
2025-10-13,F. Minten,BOS,F,GOALS,0.3
2025-10-13,F. Minten,BOS,F,POINTS,0.7
2025-10-13,F. Minten,BOS,F,SOG,2.0
2025-10-13,G. Merkulov,BOS,F,ASSISTS,0.4
2025-10-13,G. Merkulov,BOS,F,BLOCKS,1.5
2025-10-13,G. Merkulov,BOS,F,GOALS,0.3
2025-10-13,G. Merkulov,BOS,F,POINTS,0.7
2025-10-13,G. Merkulov,BOS,F,SOG,2.0
2025-10-13,J. Abate,BOS,F,ASSISTS,0.4
2025-10-13,J. Abate,BOS,F,BLOCKS,1.5
