date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,home_ml_odds,away_ml_odds,home_ml_book,away_ml_book,over_odds,under_odds,over_book,under_book,home_pl_-1.5_odds,away_pl_+1.5_odds,home_pl_-1.5_book,away_pl_+1.5_book,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-03-31T00:30:00Z,Colorado Avalanche,Calgary Flames,ev_home_ml,-0.1082,2026-03-31,6.5,6.18,1.1,1.31,0.79,0.7040698353735726,0.2959301646264274,0.4721295664468767,0.5278704335531232,0.51845,0.48155,-375.0,295.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,-142.0,120.0,draftkings,draftkings,0.6849424630965868,0.3150575369034132,,,,,,-0.3200000000000003,moneyline,home_ml,0.7040698353735726,-375.0,draftkings,,Colorado Avalanche,0.6003236209060767,p=0.704; spread +1.10,MODEL HOME · SPREAD+
2026-03-31T02:00:00Z,Vegas Golden Knights,Vancouver Canucks,ev_home_ml,-0.1071,2026-03-31,6.5,6.09,0.71,0.98,0.87,0.6988221855073932,0.3011778144926068,0.4318005584232997,0.5681994415767003,0.32785,0.67215,-360.0,285.0,draftkings,draftkings,-112.0,-108.0,draftkings,draftkings,-142.0,120.0,draftkings,draftkings,0.6385024446776645,0.3614975553223355,,,,,,-0.41000000000000014,moneyline,home_ml,0.6988221855073932,-360.0,draftkings,,Vegas Golden Knights,0.5699370493029682,p=0.699; spread +0.71,MODEL HOME · SPREAD+
2026-03-30T23:00:00Z,New York Islanders,Pittsburgh Penguins,ev_under,0.1004,2026-03-30,6.5,6.12,0.31,0.9,0.89,0.5774573995455878,0.4225426004544121,0.388673211169545,0.611326788830455,0.2588,0.7412000000000001,-122.0,102.0,draftkings,draftkings,105.0,-125.0,draftkings,draftkings,205.0,-250.0,draftkings,draftkings,0.6263740067621865,0.37362599323781354,,,,,,-0.3799999999999999,totals,under,0.611326788830455,-125.0,draftkings,6.5,Under 6.5,0.5024071199837872,total 6.12 vs line 6.5 (-0.38); p=0.611; P1 pace 1.79,MODEL UND · LINE+ · PACE+
2026-03-31T02:00:00Z,Vegas Golden Knights,Vancouver Canucks,ev_under,0.0943,2026-03-31,6.5,6.09,0.71,0.98,0.87,0.6988221855073932,0.3011778144926068,0.4318005584232997,0.5681994415767003,0.32785,0.67215,-360.0,285.0,draftkings,draftkings,-112.0,-108.0,draftkings,draftkings,-142.0,120.0,draftkings,draftkings,0.6385024446776645,0.3614975553223355,,,,,,-0.41000000000000014,totals,under,0.5681994415767003,-108.0,draftkings,6.5,Under 6.5,0.45956220678545806,total 6.09 vs line 6.5 (-0.41); p=0.568; P1 pace 1.85,MODEL UND · LINE+ · PACE+
2026-03-31T02:00:00Z,San Jose Sharks,St. Louis Blues,ev_away_pl_+1.5,0.1171,2026-03-31,5.5,6.02,-0.38,0.81,0.85,0.4391411111025123,0.5608588888974877,0.4756146201072431,0.5243853798927569,0.17845,0.82155,-110.0,-110.0,draftkings,draftkings,-130.0,110.0,draftkings,draftkings,225.0,-278.0,draftkings,draftkings,0.5986815390894582,0.4013184609105418,,,,,,0.5199999999999996,puckline,away_pl_+1.5,0.82155,-278.0,draftkings,,St. Louis Blues +1.5,0.45812437440214604,p=0.822; spread -0.38; cover margin -1.12,MODEL AWAY · COVER-
2026-03-31T02:00:00Z,San Jose Sharks,St. Louis Blues,ev_home_pl_-1.5,-0.42,2026-03-31,5.5,6.02,-0.38,0.81,0.85,0.4391411111025123,0.5608588888974877,0.4756146201072431,0.5243853798927569,0.17845,0.82155,-110.0,-110.0,draftkings,draftkings,-130.0,110.0,draftkings,draftkings,225.0,-278.0,draftkings,draftkings,0.5986815390894582,0.4013184609105418,,,,,,0.5199999999999996,puckline,home_pl_-1.5,0.17845,225.0,draftkings,,San Jose Sharks -1.5,0.433277069112419,p=0.178; spread -0.38; cover margin -1.88,MODEL HOME · COVER-
2026-03-31T02:00:00Z,Anaheim Ducks,Toronto Maple Leafs,ev_home_pl_-1.5,-0.5713,2026-03-31,6.5,6.07,0.04,0.9,1.1,0.5719445330257861,0.4280554669742139,0.5211603882288908,0.4788396117711092,0.19485,0.80515,-192.0,160.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,120.0,-142.0,draftkings,draftkings,0.6671289163019205,0.3328710836980795,,,,,,-0.4299999999999997,puckline,home_pl_-1.5,0.19485,120.0,draftkings,,Anaheim Ducks -1.5,0.42118375178078105,p=0.195; spread +0.04; cover margin -1.46,MODEL HOME · COVER-
2026-03-31T02:00:00Z,Anaheim Ducks,Toronto Maple Leafs,ev_away_pl_+1.5,0.3722,2026-03-31,6.5,6.07,0.04,0.9,1.1,0.5719445330257861,0.4280554669742139,0.5211603882288908,0.4788396117711092,0.19485,0.80515,-192.0,160.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,120.0,-142.0,draftkings,draftkings,0.6671289163019205,0.3328710836980795,,,,,,-0.4299999999999997,puckline,away_pl_+1.5,0.80515,-142.0,draftkings,,Toronto Maple Leafs +1.5,0.418736996383989,p=0.805; spread +0.04; cover margin -1.54,MODEL AWAY · COVER-
2026-03-31T02:00:00Z,Anaheim Ducks,Toronto Maple Leafs,ev_under,-0.0327,2026-03-31,6.5,6.07,0.04,0.9,1.1,0.5719445330257861,0.4280554669742139,0.5211603882288908,0.4788396117711092,0.19485,0.80515,-192.0,160.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,120.0,-142.0,draftkings,draftkings,0.6671289163019205,0.3328710836980795,,,,,,-0.4299999999999997,totals,under,0.4788396117711092,102.0,draftkings,6.5,Under 6.5,0.39285928112191393,total 6.07 vs line 6.5 (-0.43); p=0.479; P1 pace 2.00,MODEL UND · LINE+
2026-03-31T00:30:00Z,Colorado Avalanche,Calgary Flames,ev_under,-0.0811,2026-03-31,6.5,6.18,1.1,1.31,0.79,0.7040698353735726,0.2959301646264274,0.4721295664468767,0.5278704335531232,0.51845,0.48155,-375.0,295.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,-142.0,120.0,draftkings,draftkings,0.6849424630965868,0.3150575369034132,,,,,,-0.3200000000000003,totals,under,0.5278704335531232,-135.0,draftkings,6.5,Under 6.5,0.357869402105736,total 6.18 vs line 6.5 (-0.32); p=0.528; P1 pace 2.10,MODEL UND · LINE+ · PACE-
