date,home,away,market,ev
2026-01-30T00:00:00Z,Tampa Bay Lightning,Winnipeg Jets,ev_away_ml,0.3802
2026-01-30T01:00:00Z,Minnesota Wild,Calgary Flames,ev_under,0.3779
2026-01-30T00:00:00Z,Tampa Bay Lightning,Winnipeg Jets,ev_under,0.3751
2026-01-30T03:00:00Z,Vancouver Canucks,Anaheim Ducks,ev_under,0.3385
2026-01-30T01:00:00Z,St. Louis Blues,Florida Panthers,ev_home_ml,0.3002
2026-01-30T00:00:00Z,Carolina Hurricanes,Utah Mammoth,ev_away_ml,0.2839
2026-01-30T00:00:00Z,Buffalo Sabres,Los Angeles Kings,ev_under,0.246
2026-01-30T00:30:00Z,Detroit Red Wings,Washington Capitals,ev_away_ml,0.2277
2026-01-30T03:00:00Z,Vegas Golden Knights,Dallas Stars,ev_away_pl_+1.5,0.2268
2026-01-30T00:00:00Z,Boston Bruins,Philadelphia Flyers,ev_away_ml,0.2021
2026-01-30T00:00:00Z,Pittsburgh Penguins,Chicago Blackhawks,ev_under,0.1902
2026-01-30T01:00:00Z,St. Louis Blues,Florida Panthers,ev_under,0.1786
2026-01-30T03:00:00Z,Vegas Golden Knights,Dallas Stars,ev_under,0.1773
2026-01-30T03:00:00Z,Vegas Golden Knights,Dallas Stars,ev_home_ml,0.1662
2026-01-30T01:00:00Z,Minnesota Wild,Calgary Flames,ev_away_ml,0.1622
2026-01-30T00:00:00Z,New York Rangers,New York Islanders,ev_home_ml,0.1565
2026-01-30T00:00:00Z,Montréal Canadiens,Colorado Avalanche,ev_away_ml,0.1542
2026-01-30T01:00:00Z,Minnesota Wild,Calgary Flames,ev_away_pl_+1.5,0.1422
2026-01-30T00:00:00Z,Tampa Bay Lightning,Winnipeg Jets,ev_away_pl_+1.5,0.142
2026-01-30T02:00:00Z,Edmonton Oilers,San Jose Sharks,ev_home_ml,0.1418
2026-01-30T00:00:00Z,New Jersey Devils,Nashville Predators,ev_away_pl_+1.5,0.1378
2026-01-30T00:30:00Z,Detroit Red Wings,Washington Capitals,ev_home_pl_-1.5,0.1238
2026-01-30T00:00:00Z,Boston Bruins,Philadelphia Flyers,ev_under,0.1137
2026-01-30T00:30:00Z,Detroit Red Wings,Washington Capitals,ev_under,0.1041
2026-01-30T00:00:00Z,New York Rangers,New York Islanders,ev_home_pl_-1.5,0.0754
2026-01-30T00:00:00Z,Pittsburgh Penguins,Chicago Blackhawks,ev_away_ml,0.0711
2026-01-30T00:00:00Z,New York Rangers,New York Islanders,ev_under,0.0628
2026-01-30T00:00:00Z,New Jersey Devils,Nashville Predators,ev_under,0.0608
2026-01-30T00:00:00Z,Carolina Hurricanes,Utah Mammoth,ev_under,0.0607
2026-01-30T03:00:00Z,Vancouver Canucks,Anaheim Ducks,ev_home_ml,0.0581
2026-01-30T00:00:00Z,Pittsburgh Penguins,Chicago Blackhawks,ev_away_pl_+1.5,0.0541
2026-01-30T02:00:00Z,Edmonton Oilers,San Jose Sharks,ev_home_pl_-1.5,0.0377
2026-01-30T00:00:00Z,Carolina Hurricanes,Utah Mammoth,ev_away_pl_+1.5,0.0371
2026-01-30T03:00:00Z,Seattle Kraken,Toronto Maple Leafs,ev_home_ml,0.0314
2026-01-30T02:00:00Z,Edmonton Oilers,San Jose Sharks,ev_under,0.0313
2026-01-30T03:00:00Z,Seattle Kraken,Toronto Maple Leafs,ev_over,0.0095
2026-01-30T00:00:00Z,Buffalo Sabres,Los Angeles Kings,ev_away_pl_+1.5,0.0068
2026-01-30T00:00:00Z,Boston Bruins,Philadelphia Flyers,ev_away_pl_+1.5,0.0067
2026-01-30T00:00:00Z,New Jersey Devils,Nashville Predators,ev_home_ml,-0.0032
2026-01-30T00:00:00Z,Buffalo Sabres,Los Angeles Kings,ev_away_ml,-0.0117
2026-01-30T00:00:00Z,Montréal Canadiens,Colorado Avalanche,ev_under,-0.017
2026-01-30T00:00:00Z,Buffalo Sabres,Los Angeles Kings,ev_home_ml,-0.0677
2026-01-30T00:00:00Z,Montréal Canadiens,Colorado Avalanche,ev_over,-0.0678
2026-01-30T03:00:00Z,Seattle Kraken,Toronto Maple Leafs,ev_under,-0.0864
2026-01-30T00:00:00Z,New Jersey Devils,Nashville Predators,ev_away_ml,-0.0868
2026-01-30T00:00:00Z,New York Rangers,New York Islanders,ev_away_pl_+1.5,-0.0938
2026-01-30T02:00:00Z,Edmonton Oilers,San Jose Sharks,ev_away_pl_+1.5,-0.105
2026-01-30T00:00:00Z,Pittsburgh Penguins,Chicago Blackhawks,ev_home_ml,-0.1057
2026-01-30T02:00:00Z,Edmonton Oilers,San Jose Sharks,ev_over,-0.1094
2026-01-30T00:30:00Z,Detroit Red Wings,Washington Capitals,ev_away_pl_+1.5,-0.1158
2026-01-30T03:00:00Z,Seattle Kraken,Toronto Maple Leafs,ev_away_ml,-0.1181
2026-01-30T03:00:00Z,Vancouver Canucks,Anaheim Ducks,ev_away_ml,-0.1199
2026-01-30T00:00:00Z,New Jersey Devils,Nashville Predators,ev_over,-0.1245
2026-01-30T00:00:00Z,Boston Bruins,Philadelphia Flyers,ev_home_pl_-1.5,-0.1258
2026-01-30T00:00:00Z,New York Rangers,New York Islanders,ev_over,-0.1262
2026-01-30T00:00:00Z,Buffalo Sabres,Los Angeles Kings,ev_home_pl_-1.5,-0.1349
2026-01-30T01:00:00Z,Minnesota Wild,Calgary Flames,ev_home_ml,-0.1468
2026-01-30T00:00:00Z,Carolina Hurricanes,Utah Mammoth,ev_home_pl_-1.5,-0.1499
2026-01-30T00:00:00Z,Carolina Hurricanes,Utah Mammoth,ev_over,-0.1591
