date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-14,Nathan MacKinnon,COL,CGY,SOG,1.5,4.0616,0.670379,,,,Over,,0.0,0.9128319453678153,0.7042880611703065,MODEL OVR · CONF60+ · MATCHUP+,0.9128319453678153
2026-04-14,Valeri Nichushkin,COL,CGY,SOG,1.5,3.5194,0.631166,,,,Over,,0.0,0.86614802560613,0.6669409253609583,MODEL OVR · CONF60+ · MATCHUP+,0.86614802560613
2026-04-14,Porter Martone,PHI,MTL,SOG,1.5,3.8702,0.662428,,,,Over,,0.0,0.898435884079921,0.6494115085661043,MODEL OVR · CONF60+ · MATCHUP+,0.898435884079921
2026-04-14,Trevor Moore,LAK,VAN,SOG,1.5,3.4249,0.627681,,,,Over,,0.0,0.8559582830998108,0.6258650583230789,MODEL OVR · CONF60+ · MATCHUP+,0.8559582830998108
2026-04-14,Timo Meier,NJD,BOS,SOG,1.5,3.8755,0.661393,,,,Over,,0.0,0.8988628069375646,0.6216346374935652,MODEL OVR · CONF60+,0.8988628069375646
2026-04-14,Zach Werenski,CBJ,WSH,SOG,1.5,3.5488,0.63891,,,,Over,,0.0,0.8691804698570211,0.6064134738806229,MODEL OVR · CONF60+,0.8691804698570211
2026-04-14,Jimmy Snuggerud,STL,PIT,SOG,1.5,3.851,0.658824,,,,Over,,0.0,0.8968751749420946,0.6030084255689081,MODEL OVR · CONF60+,0.8968751749420946
2026-04-14,Rickard Rakell,PIT,STL,SOG,1.5,3.6137,0.64116,,,,Over,,0.0,0.8756518345388576,0.5996385517800973,MODEL OVR · CONF60+,0.8756518345388576
2026-04-14,Dylan Holloway,STL,PIT,SOG,1.5,3.6932,0.647209,,,,Over,,0.0,0.8831758361178579,0.5920489545095188,MODEL OVR · CONF60+,0.8831758361178579
2026-04-14,Nathan MacKinnon,COL,CGY,SOG,2.5,4.0616,0.537841,,,,Over,,0.0,0.7707843659609992,0.5906499976448536,MODEL OVR · CONF60+ · MATCHUP+,0.7707843659609992
2026-04-14,Martin Necas,COL,CGY,SOG,1.5,2.7406,0.557634,,,,Over,,0.0,0.7586130360481299,0.5809129337145582,MODEL OVR · CONF60+ · MATCHUP+,0.7586130360481299
2026-04-14,Cale Makar,COL,CGY,SOG,1.5,2.7296,0.556409,,,,Over,,0.0,0.7566608210467092,0.5793511617134216,MODEL OVR · CONF60+ · MATCHUP+,0.7566608210467092
2026-04-14,Nazem Kadri,COL,CGY,SOG,1.5,2.7179,0.555109,,,,Over,,0.0,0.7545693870267108,0.577678014497423,MODEL OVR · CONF60+ · MATCHUP+,0.7545693870267108
2026-04-14,Joel Eriksson Ek,MIN,ANA,SOG,1.5,3.6214,0.649672,,,,Over,,0.0,0.8763997004611163,0.5735462989291602,MODEL OVR · CONF60+ · MATCHUP-,0.8763997004611163
2026-04-14,Artemi Panarin,LAK,VAN,SOG,1.5,2.9206,0.580399,,,,Over,,0.0,0.7886744189650586,0.5720379670152771,MODEL OVR · CONF60+ · MATCHUP+,0.7886744189650586
2026-04-14,Nick Schmaltz,UTA,WPG,SOG,1.5,3.9095,0.657843,,,,Over,,0.0,0.9015619533170262,0.5693890665348716,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.9015619533170262
2026-04-14,Alex Laferriere,LAK,VAN,SOG,1.5,2.8942,0.577636,,,,Over,,0.0,0.7844821911765056,0.5686841847844347,MODEL OVR · CONF60+ · MATCHUP+,0.7844821911765056
2026-04-14,Adrian Kempe,LAK,VAN,SOG,1.5,2.8915,0.577351,,,,Over,,0.0,0.7840493376819038,0.5683379019887532,MODEL OVR · CONF60+ · MATCHUP+,0.7840493376819038
2026-04-14,Troy Terry,ANA,MIN,SOG,1.5,3.459,0.636479,,,,Over,,0.0,0.8597144757552407,0.5682876272680865,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.8597144757552407
2026-04-14,Owen Tippett,PHI,MTL,SOG,1.5,2.9745,0.587193,,,,Over,,0.0,0.7970105041720329,0.5682712046397939,MODEL OVR · CONF60+ · MATCHUP+,0.7970105041720329
2026-04-14,Ian Moore,ANA,MIN,SOG,1.5,3.4249,0.633635,,,,Over,,0.0,0.8559582830998108,0.5652826731437426,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.8559582830998108
2026-04-14,Cutter Gauthier,ANA,MIN,SOG,1.5,3.3853,0.630287,,,,Over,,0.0,0.8514809374243133,0.5617007966033445,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.8514809374243133
2026-04-14,Nico Hischier,NJD,BOS,SOG,1.5,3.1629,0.603812,,,,Over,,0.0,0.8238973214518394,0.561662249104985,MODEL OVR · CONF60+,0.8238973214518394
2026-04-14,Nathan Walker,STL,PIT,SOG,1.5,3.1952,0.605485,,,,Over,,0.0,0.8281716018586822,0.5480455671021782,MODEL OVR · CONF60+,0.8281716018586822
2026-04-14,Kirill Kaprizov,MIN,ANA,SOG,1.5,3.2533,0.618866,,,,Over,,0.0,0.8356249953519126,0.5409265348417972,MODEL OVR · CONF60+ · MATCHUP-,0.8356249953519126
2026-04-14,Seth Jarvis,CAR,NYI,SOG,1.5,3.3308,0.61412,,,,Over,,0.0,0.8451111812056757,0.5393072461187897,MODEL OVR · CONF60+ · MATCHUP-,0.8451111812056757
2026-04-14,Travis Konecny,PHI,MTL,SOG,1.5,2.7105,0.559059,,,,Over,,0.0,0.7532385902391282,0.5332536734934701,MODEL OVR · CONF60+ · MATCHUP+,0.7532385902391282
2026-04-14,Matt Boldy,MIN,ANA,SOG,1.5,3.1424,0.608631,,,,Over,,0.0,0.8211351292039868,0.5293346419234566,MODEL OVR · CONF60+ · MATCHUP-,0.8211351292039868
2026-04-14,Sean Walker,CAR,NYI,SOG,1.5,3.1952,0.602001,,,,Over,,0.0,0.8281716018586822,0.5257555826411948,MODEL OVR · CONF60+ · MATCHUP-,0.8281716018586822
2026-04-14,Alex Ovechkin,WSH,CBJ,SOG,1.5,2.8399,0.568266,,,,Over,,0.0,0.7756288492696587,0.5230474713592405,MODEL OVR · CONF60+,0.7756288492696587
2026-04-14,John Carlson,ANA,MIN,SOG,1.5,3.003,0.594892,,,,Over,,0.0,0.8012993622842814,0.521555536491319,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.8012993622842814
2026-04-14,David Pastrnak,BOS,NJD,SOG,1.5,2.85,0.568846,,,,Over,,0.0,0.777299364631872,0.5192431965004375,MODEL OVR · CONF60+,0.777299364631872
2026-04-14,Evgeni Malkin,PIT,STL,SOG,1.5,2.8242,0.568417,,,,Over,,0.0,0.7730103154225315,0.5175253364870364,MODEL OVR · CONF60+,0.7730103154225315
2026-04-14,Kyle Connor,WPG,UTA,SOG,1.5,2.7714,0.558665,,,,Over,,0.0,0.7640071367050278,0.5154620175446882,MODEL OVR · CONF60+,0.7640071367050278
2026-04-14,Adam Fantilli,CBJ,WSH,SOG,1.5,2.702,0.557621,,,,Over,,0.0,0.7517022841957157,0.5124309253515786,MODEL OVR · CONF60+,0.7517022841957157
2026-04-14,Blake Coleman,CGY,COL,SOG,1.5,3.0421,0.588891,,,,Over,,0.0,0.8070522092838546,0.5118608525997608,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.8070522092838546
2026-04-14,Erik Karlsson,PIT,STL,SOG,1.5,2.7609,0.561463,,,,Over,,0.0,0.7621801226118285,0.508861182238474,MODEL OVR · CONF60+,0.7621801226118285
2026-04-14,Connor Brown,NJD,BOS,SOG,1.5,2.7147,0.55797,,,,Over,,0.0,0.7539946705349185,0.5057401283714483,MODEL OVR · CONF60+,0.7539946705349185
