date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-02-06,Yanni Gourde,TBL,,BLOCKS,3.5,0.0636,1.0,1e-05,Under,0.99999
2026-02-06,Sebastian Aho,CAR,,BLOCKS,3.5,0.0847,1.0,2.7e-05,Under,0.999973
2026-02-06,Alex Ovechkin,WSH,,BLOCKS,3.5,0.0921,1.0,4e-05,Under,0.99996
2026-02-06,Pavel Dorofeyev,VGK,,BLOCKS,3.5,0.1015,1.0,5e-05,Under,0.99995
2026-02-06,Jack Quinn,BUF,,BLOCKS,3.5,0.1051,1.0,6.1e-05,Under,0.999939
2026-02-06,Steven Stamkos,NSH,,BLOCKS,3.5,0.1134,1.0,8.6e-05,Under,0.999914
2026-02-06,Jonathan Marchessault,NSH,,BLOCKS,3.5,0.1134,1.0,8.6e-05,Under,0.999914
2026-02-06,Luke Evangelista,NSH,,BLOCKS,3.5,0.1134,1.0,8.6e-05,Under,0.999914
2026-02-06,Dylan Cozens,OTT,,BLOCKS,3.5,0.1285,1.0,0.000132,Under,0.999868
2026-02-06,Drake Batherson,OTT,,BLOCKS,3.5,0.1285,1.0,0.000132,Under,0.999868
2026-02-06,Oliver Bjorkstrand,TBL,,BLOCKS,3.5,0.1357,1.0,0.000159,Under,0.999841
2026-02-06,Yanni Gourde,TBL,,BLOCKS,2.5,0.0636,1.0,0.000182,Under,0.999818
2026-02-06,Anthony Mantha,PIT,,BLOCKS,3.5,0.1433,1.0,0.000188,Under,0.999812
2026-02-06,Andrei Svechnikov,CAR,,BLOCKS,3.5,0.1444,1.0,0.000192,Under,0.999808
2026-02-06,Ryan McLeod,BUF,,BLOCKS,3.5,0.1721,1.0,0.000355,Under,0.999645
2026-02-06,Carter Verhaeghe,FLA,,BLOCKS,3.5,0.177,1.0,0.000391,Under,0.999609
2026-02-06,Sebastian Aho,CAR,,BLOCKS,2.5,0.0847,1.0,0.0004,Under,0.9996
2026-02-06,Alex Ovechkin,WSH,,BLOCKS,2.5,0.0921,1.0,0.000523,Under,0.999477
2026-02-06,Jack Eichel,VGK,,BLOCKS,3.5,0.2034,1.0,0.000601,Under,0.999399
2026-02-06,Pavel Dorofeyev,VGK,,BLOCKS,2.5,0.1015,1.0,0.000635,Under,0.999365
2026-02-06,Jack Quinn,BUF,,BLOCKS,2.5,0.1051,1.0,0.000722,Under,0.999278
2026-02-06,Sidney Crosby,PIT,,BLOCKS,3.5,0.2246,1.0,0.000891,Under,0.999109
2026-02-06,Tommy Novak,PIT,,BLOCKS,3.5,0.2246,1.0,0.000891,Under,0.999109
2026-02-06,Luke Evangelista,NSH,,BLOCKS,2.5,0.1134,1.0,0.000921,Under,0.999079
2026-02-06,Steven Stamkos,NSH,,BLOCKS,2.5,0.1134,1.0,0.000921,Under,0.999079
2026-02-06,Jonathan Marchessault,NSH,,BLOCKS,2.5,0.1134,1.0,0.000921,Under,0.999079
2026-02-06,Brad Marchand,FLA,,BLOCKS,3.5,0.2338,1.0,0.001,Under,0.999
2026-02-06,Adrian Kempe,LAK,,BLOCKS,3.5,0.2353,1.0,0.001024,Under,0.998976
