date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source,team_norm,player_norm
2026-02-06,Tage Thompson,BUF,,POINTS,1.5,draftkings,160.0,-212.0,0.0001,0.0,Under,0.4716981132075473,1.0,ev,BUF,tage thompson
2026-02-06,Andrei Svechnikov,CAR,,ASSISTS,0.5,draftkings,126.0,-162.0,0.4474,0.318375,Under,0.1023811728395061,0.6816249999999999,ev,CAR,andrei svechnikov
2026-02-06,Jordan Staal,CAR,,ASSISTS,0.5,betmgm,260.0,-375.0,0.2453,0.201437,Under,0.0115131333333333,0.798563,ev,CAR,jordan staal
2026-02-06,K'Andre Miller,CAR,,ASSISTS,0.5,betmgm,200.0,-285.0,0.2453,0.196625,Under,0.0852609649122806,0.803375,ev,CAR,k'andre miller
2026-02-06,K'Andre Miller,CAR,,POINTS,0.5,draftkings,165.0,-218.0,0.2107,0.174063,Under,0.2048071834862385,0.825937,ev,CAR,k'andre miller
2026-02-06,Sebastian Aho,CAR,,GOALS,0.5,fanduel,150.0,-210.0,0.2458,0.196875,Under,0.1855654761904762,0.803125,ev,CAR,sebastian aho
2026-02-06,Shayne Gostisbehere,CAR,,ASSISTS,0.5,betmgm,130.0,-175.0,0.2458,0.201563,Under,0.2546867142857144,0.7984370000000001,ev,CAR,shayne gostisbehere
2026-02-06,Taylor Hall,CAR,,ASSISTS,0.5,draftkings,270.0,-385.0,0.151,0.131062,Under,0.0946361818181818,0.868938,ev,CAR,taylor hall
2026-02-06,Brad Marchand,FLA,,ASSISTS,0.5,betmgm,165.0,-220.0,0.4193,0.301938,Under,0.015362909090909,0.698062,ev,FLA,brad marchand
2026-02-06,Matthew Tkachuk,FLA,,ASSISTS,0.5,draftkings,115.0,-148.0,0.6241,0.39525,Under,0.0133648648648648,0.60475,ev,FLA,matthew tkachuk
2026-02-06,Uvis Balinskis,FLA,,ASSISTS,0.5,draftkings,230.0,-320.0,0.2521,0.206437,Under,0.0415514375,0.793563,ev,FLA,uvis balinskis
2026-02-06,Alex Laferriere,LAK,,POINTS,0.5,draftkings,126.0,-162.0,0.403,0.289125,Under,0.1496867283950616,0.7108749999999999,ev,LAK,alex laferriere
2026-02-06,Andrei Kuzmenko,LAK,,ASSISTS,0.5,draftkings,250.0,-350.0,0.237,0.19725,Under,0.0321071428571426,0.80275,ev,LAK,andrei kuzmenko
2026-02-06,Brandt Clarke,LAK,,ASSISTS,0.5,betmgm,155.0,-210.0,0.436,0.316812,Under,0.0085156190476191,0.683188,ev,LAK,brandt clarke
2026-02-06,Drew Doughty,LAK,,ASSISTS,0.5,betmgm,250.0,-350.0,0.1326,0.114187,Under,0.1389024285714284,0.885813,ev,LAK,drew doughty
2026-02-06,Drew Doughty,LAK,,POINTS,0.5,betmgm,190.0,-250.0,0.1159,0.10325,Under,0.25545,0.89675,ev,LAK,drew doughty
2026-02-06,Kevin Fiala,LAK,,GOALS,0.5,fanduel,220.0,-310.0,0.1671,0.149562,Under,0.1247728387096774,0.850438,ev,LAK,kevin fiala
2026-02-06,Quinton Byfield,LAK,,ASSISTS,0.5,draftkings,230.0,-320.0,0.0,0.0,Under,0.3125,1.0,ev,LAK,quinton byfield
2026-02-06,Quinton Byfield,LAK,,POINTS,0.5,draftkings,126.0,-162.0,0.2436,0.199437,Under,0.2947376913580248,0.800563,ev,LAK,quinton byfield
2026-02-06,Yegor Chinakhov,NAN,,ASSISTS,0.5,betmgm,250.0,-350.0,0.1355,0.1195,Under,0.1320714285714285,0.8805000000000001,ev,NAN,yegor chinakhov
2026-02-06,Connor Brown,NJD,,ASSISTS,0.5,draftkings,195.0,-265.0,0.3072,0.2415,Under,0.0447264150943395,0.7585,ev,NJD,connor brown
2026-02-06,Connor Brown,NJD,,POINTS,0.5,betmgm,100.0,-135.0,0.4745,0.326062,Under,0.1731513333333331,0.6739379999999999,ev,NJD,connor brown
2026-02-06,Dawson Mercer,NJD,,ASSISTS,0.5,betmgm,260.0,-375.0,0.1327,0.118313,Under,0.1168035333333332,0.881687,ev,NJD,dawson mercer
2026-02-06,Dawson Mercer,NJD,,POINTS,0.5,draftkings,145.0,-188.0,0.2312,0.19,Under,0.2408510638297873,0.81,ev,NJD,dawson mercer
2026-02-06,Jesper Bratt,NJD,,ASSISTS,0.5,draftkings,130.0,-168.0,0.2248,0.18525,Under,0.2997202380952381,0.81475,ev,NJD,jesper bratt
2026-02-06,Jesper Bratt,NJD,,POINTS,0.5,pinnacle,-141.0,106.0,0.4477,0.312188,Under,0.41689272,0.687812,ev,NJD,jesper bratt
2026-02-06,Nico Hischier,NJD,,ASSISTS,0.5,pinnacle,128.0,-171.0,0.1327,0.113375,Under,0.4051191520467836,0.886625,ev,NJD,nico hischier
2026-02-06,Simon Nemec,NJD,,ASSISTS,0.5,betmgm,270.0,-400.0,0.1327,0.11625,Under,0.1046875,0.88375,ev,NJD,simon nemec
2026-02-06,Timo Meier,NJD,,ASSISTS,0.5,betmgm,190.0,-250.0,0.1327,0.120875,Under,0.230775,0.879125,ev,NJD,timo meier
2026-02-06,Timo Meier,NJD,,GOALS,0.5,fanduel,210.0,-290.0,0.1112,0.099875,Under,0.2105129310344827,0.900125,ev,NJD,timo meier
2026-02-06,Timo Meier,NJD,,POINTS,0.5,pinnacle,-131.0,-101.0,0.2409,0.196125,Under,0.5997908415841584,0.803875,ev,NJD,timo meier
2026-02-06,Brady Skjei,NSH,,ASSISTS,0.5,draftkings,270.0,-385.0,0.2416,0.197937,Under,0.0103910519480519,0.802063,ev,NSH,brady skjei
2026-02-06,Erik Haula,NSH,,ASSISTS,0.5,betmgm,250.0,-350.0,0.2416,0.1905,Under,0.0407857142857141,0.8095,ev,NSH,erik haula
2026-02-06,Michael Bunting,NSH,,ASSISTS,0.5,draftkings,270.0,-385.0,0.2416,0.198313,Under,0.0099173896103897,0.801687,ev,NSH,michael bunting
2026-02-06,Bo Horvat,NYI,,ASSISTS,0.5,draftkings,160.0,-212.0,0.3375,0.2555,Under,0.0956792452830188,0.7444999999999999,ev,NYI,bo horvat
2026-02-06,Emil Heineman,NYI,,ASSISTS,0.5,betmgm,325.0,-500.0,0.0,0.0,Under,0.1999999999999999,1.0,ev,NYI,emil heineman
2026-02-06,Emil Heineman,NYI,,POINTS,0.5,draftkings,150.0,-198.0,0.1049,0.096375,Under,0.3600012626262627,0.903625,ev,NYI,emil heineman
2026-02-06,Ryan Pulock,NYI,,ASSISTS,0.5,betmgm,280.0,-400.0,0.2245,0.184375,Under,0.01953125,0.815625,ev,NYI,ryan pulock
2026-02-06,Gabe Perreault,NYR,,ASSISTS,0.5,betmgm,320.0,-500.0,0.1294,0.1125,Under,0.0649999999999999,0.8875,ev,NYR,gabe perreault
2026-02-06,Vincent Trocheck,NYR,,GOALS,0.5,fanduel,260.0,-400.0,0.1035,0.095375,Under,0.13078125,0.904625,ev,NYR,vincent trocheck
2026-02-06,Vladislav Gavrikov,NYR,,ASSISTS,0.5,betmgm,185.0,-250.0,0.3014,0.235687,Under,0.0700381999999999,0.764313,ev,NYR,vladislav gavrikov
2026-02-06,Will Cuylle,NYR,,ASSISTS,0.5,betmgm,280.0,-400.0,0.1294,0.113437,Under,0.1082037499999999,0.886563,ev,NYR,will cuylle
2026-02-06,Drake Batherson,OTT,,ASSISTS,0.5,draftkings,140.0,-182.0,0.398,0.287875,Under,0.1034024725274725,0.712125,ev,OTT,drake batherson
2026-02-06,Drake Batherson,OTT,,GOALS,0.5,fanduel,270.0,-400.0,0.1065,0.098437,Under,0.12695375,0.901563,ev,OTT,drake batherson
2026-02-06,Drake Batherson,OTT,,POINTS,0.5,draftkings,-130.0,100.0,0.5897,0.377437,Under,0.2451259999999999,0.622563,ev,OTT,drake batherson
2026-02-06,Dylan Cozens,OTT,,ASSISTS,0.5,betmgm,150.0,-200.0,0.4655,0.325937,Under,0.0110945000000001,0.6740630000000001,ev,OTT,dylan cozens
2026-02-06,Shane Pinto,OTT,,ASSISTS,0.5,draftkings,230.0,-320.0,0.1082,0.097875,Under,0.1840390624999999,0.902125,ev,OTT,shane pinto
2026-02-06,Shane Pinto,OTT,,POINTS,0.5,pinnacle,117.0,-156.0,0.3447,0.255375,Under,0.2219487179487179,0.744625,ev,OTT,shane pinto
2026-02-06,Tim Stützle,OTT,,ASSISTS,0.5,draftkings,100.0,-130.0,0.532,0.352375,Under,0.1457980769230769,0.647625,ev,OTT,tim stützle
2026-02-06,Bobby Brink,PHI,,ASSISTS,0.5,betmgm,260.0,-375.0,0.0017,0.001875,Under,0.2642916666666666,0.998125,ev,PHI,bobby brink
2026-02-06,Bobby Brink,PHI,,POINTS,0.5,draftkings,140.0,-182.0,0.3498,0.264375,Under,0.1398145604395604,0.735625,ev,PHI,bobby brink
2026-02-06,Christian Dvorak,PHI,,ASSISTS,0.5,draftkings,165.0,-218.0,0.3303,0.253437,Under,0.0890230917431191,0.746563,ev,PHI,christian dvorak
2026-02-06,Christian Dvorak,PHI,,POINTS,0.5,betmgm,-120.0,-110.0,0.5493,0.366063,Under,0.2102433636363636,0.633937,ev,PHI,christian dvorak
2026-02-06,Jamie Drysdale,PHI,,ASSISTS,0.5,betmgm,175.0,-235.0,0.364,0.273188,Under,0.0360937021276595,0.726812,ev,PHI,jamie drysdale
2026-02-06,Matvei Michkov,PHI,,ASSISTS,0.5,betmgm,280.0,-400.0,0.208,0.17025,Under,0.0371874999999999,0.82975,ev,PHI,matvei michkov
2026-02-06,Noah Cates,PHI,,ASSISTS,0.5,draftkings,340.0,-500.0,0.0968,0.088625,Under,0.09365,0.911375,ev,PHI,noah cates
2026-02-06,Noah Cates,PHI,,POINTS,0.5,draftkings,185.0,-248.0,0.1116,0.103688,Under,0.2577281290322581,0.896312,ev,PHI,noah cates
2026-02-06,Travis Konecny,PHI,,ASSISTS,0.5,draftkings,105.0,-135.0,0.6155,0.395,Under,0.0531481481481481,0.605,ev,PHI,travis konecny
2026-02-06,Trevor Zegras,PHI,,ASSISTS,0.5,betmgm,140.0,-190.0,0.4292,0.308688,Under,0.0551604210526313,0.6913119999999999,ev,PHI,trevor zegras
2026-02-06,Trevor Zegras,PHI,,GOALS,0.5,fanduel,270.0,-400.0,0.1046,0.09725,Under,0.1284374999999999,0.90275,ev,PHI,trevor zegras
2026-02-06,Trevor Zegras,PHI,,POINTS,0.5,pinnacle,-136.0,102.0,0.6076,0.39225,Under,0.227655,0.60775,ev,PHI,trevor zegras
2026-02-06,Ben Kindel,PIT,,ASSISTS,0.5,draftkings,270.0,-385.0,0.2276,0.190812,Under,0.0193667012987013,0.809188,ev,PIT,ben kindel
2026-02-06,Bryan Rust,PIT,,ASSISTS,0.5,betmgm,155.0,-210.0,0.1273,0.112812,Under,0.3096584761904762,0.887188,ev,PIT,bryan rust
2026-02-06,Bryan Rust,PIT,,POINTS,0.5,pinnacle,-134.0,101.0,0.4541,0.319188,Under,0.3684321199999998,0.680812,ev,PIT,bryan rust
2026-02-06,Erik Karlsson,PIT,,ASSISTS,0.5,draftkings,120.0,-154.0,0.4304,0.303938,Under,0.1480503116883116,0.696062,ev,PIT,erik karlsson
2026-02-06,Erik Karlsson,PIT,,POINTS,0.5,pinnacle,-112.0,-118.0,0.6078,0.383188,Under,0.1395340338983051,0.616812,ev,PIT,erik karlsson
2026-02-06,Rickard Rakell,PIT,,ASSISTS,0.5,draftkings,155.0,-204.0,0.3199,0.248312,Under,0.1201625098039216,0.751688,ev,PIT,rickard rakell
2026-02-06,Brandon Hagel,TBL,,GOALS,0.5,fanduel,140.0,-185.0,0.3325,0.25325,Under,0.1503986486486487,0.74675,ev,TBL,brandon hagel
2026-02-06,Brandon Hagel,TBL,,POINTS,1.5,draftkings,145.0,-188.0,1.051,0.264688,Under,0.126435404255319,0.735312,ev,TBL,brandon hagel
2026-02-06,Darren Raddysh,TBL,,ASSISTS,0.5,draftkings,-130.0,100.0,0.1294,0.11725,Under,0.7655000000000001,0.88275,ev,TBL,darren raddysh
2026-02-06,Darren Raddysh,TBL,,POINTS,0.5,pinnacle,-205.0,152.0,0.2554,0.208063,Under,0.99568124,0.791937,ev,TBL,darren raddysh
2026-02-06,Darren Raddysh,TBL,,SOG,2.5,pinnacle,-130.0,-102.0,1.6758,0.248,Under,0.4892549019607843,0.752,ev,TBL,darren raddysh
2026-02-06,Jake Guentzel,TBL,,ASSISTS,0.5,draftkings,-148.0,115.0,0.5185,0.352687,Under,0.39172295,0.647313,ev,TBL,jake guentzel
2026-02-06,Oliver Bjorkstrand,TBL,,ASSISTS,0.5,betmgm,210.0,-295.0,0.1428,0.126938,Under,0.169015220338983,0.873062,ev,TBL,oliver bjorkstrand
2026-02-06,Oliver Bjorkstrand,TBL,,POINTS,0.5,draftkings,115.0,-148.0,0.32,0.247688,Under,0.2606309189189189,0.752312,ev,TBL,oliver bjorkstrand
2026-02-06,Victor Hedman,TBL,,ASSISTS,0.5,betmgm,155.0,-210.0,0.4325,0.301312,Under,0.0313965714285714,0.698688,ev,TBL,victor hedman
2026-02-06,Victor Hedman,TBL,,POINTS,0.5,betmgm,125.0,-165.0,0.4108,0.299,Under,0.1258484848484848,0.7010000000000001,ev,TBL,victor hedman
2026-02-06,Ivan Barbashev,VGK,,ASSISTS,0.5,draftkings,190.0,-255.0,0.2781,0.216312,Under,0.0910166274509802,0.7836879999999999,ev,VGK,ivan barbashev
2026-02-06,Ivan Barbashev,VGK,,POINTS,0.5,betmgm,100.0,-130.0,0.5234,0.345562,Under,0.1578518461538463,0.6544380000000001,ev,VGK,ivan barbashev
2026-02-06,Jack Eichel,VGK,,POINTS,1.5,draftkings,135.0,-175.0,1.0743,0.265875,Under,0.153625,0.734125,ev,VGK,jack eichel
2026-02-06,Mark Stone,VGK,,ASSISTS,0.5,draftkings,-142.0,110.0,0.5798,0.373063,Under,0.3165677000000002,0.6269370000000001,ev,VGK,mark stone
2026-02-06,Mark Stone,VGK,,GOALS,0.5,fanduel,180.0,-250.0,0.3194,0.243,Under,0.0597999999999999,0.757,ev,VGK,mark stone
2026-02-06,Mitch Marner,VGK,,ASSISTS,0.5,pinnacle,-135.0,102.0,0.381,0.28,Under,0.4543999999999999,0.72,ev,VGK,mitch marner
2026-02-06,Noah Hanifin,VGK,,ASSISTS,0.5,betmgm,200.0,-285.0,0.1598,0.138813,Under,0.1633578771929825,0.861187,ev,VGK,noah hanifin
2026-02-06,Noah Hanifin,VGK,,POINTS,0.5,betmgm,155.0,-210.0,0.1237,0.109625,Under,0.3143630952380953,0.890375,ev,VGK,noah hanifin
2026-02-06,Pavel Dorofeyev,VGK,,ASSISTS,0.5,betmgm,210.0,-295.0,0.0089,0.008875,Under,0.3270995762711864,0.991125,ev,VGK,pavel dorofeyev
2026-02-06,Pavel Dorofeyev,VGK,,POINTS,0.5,betmgm,-125.0,-105.0,0.6373,0.393688,Under,0.1837519999999999,0.606312,ev,VGK,pavel dorofeyev
2026-02-06,Shea Theodore,VGK,,ASSISTS,0.5,betmgm,155.0,-210.0,0.3231,0.25075,Under,0.1060357142857142,0.74925,ev,VGK,shea theodore
2026-02-06,Shea Theodore,VGK,,POINTS,0.5,draftkings,120.0,-154.0,0.4047,0.292625,Under,0.1667094155844155,0.707375,ev,VGK,shea theodore
2026-02-06,Tomas Hertl,VGK,,ASSISTS,0.5,draftkings,135.0,-175.0,0.381,0.280062,Under,0.1313311428571427,0.719938,ev,VGK,tomas hertl
2026-02-06,Tomas Hertl,VGK,,POINTS,0.5,draftkings,-162.0,126.0,0.6369,0.397062,Under,0.3626398799999998,0.602938,ev,VGK,tomas hertl
2026-02-06,Alex Ovechkin,WSH,,ASSISTS,0.5,draftkings,130.0,-168.0,0.3589,0.269188,Under,0.1658191428571429,0.730812,ev,WSH,alex ovechkin
2026-02-06,Alex Ovechkin,WSH,,GOALS,0.5,fanduel,150.0,-210.0,0.1829,0.158438,Under,0.2423058095238096,0.841562,ev,WSH,alex ovechkin
2026-02-06,Alex Ovechkin,WSH,,POINTS,0.5,draftkings,-182.0,140.0,0.5395,0.358875,Under,0.5386999999999998,0.641125,ev,WSH,alex ovechkin
2026-02-06,Anthony Beauvillier,WSH,,ASSISTS,0.5,betmgm,270.0,-400.0,0.1319,0.12125,Under,0.0984375,0.87875,ev,WSH,anthony beauvillier
2026-02-06,Anthony Beauvillier,WSH,,POINTS,0.5,betmgm,125.0,-160.0,0.3085,0.243562,Under,0.2292117499999999,0.7564379999999999,ev,WSH,anthony beauvillier
2026-02-06,Dylan Strome,WSH,,ASSISTS,0.5,pinnacle,112.0,-149.0,0.4463,0.315188,Under,0.1444173691275166,0.684812,ev,WSH,dylan strome
2026-02-06,Ryan Leonard,WSH,,ASSISTS,0.5,betmgm,165.0,-220.0,0.1319,0.120375,Under,0.2794545454545454,0.879625,ev,WSH,ryan leonard
2026-02-06,Ryan Leonard,WSH,,POINTS,0.5,betmgm,-110.0,-118.0,0.1161,0.107313,Under,0.649201406779661,0.892687,ev,WSH,ryan leonard
2026-02-06,Tom Wilson,WSH,,GOALS,0.5,fanduel,195.0,-270.0,0.0733,0.069375,Under,0.2753009259259258,0.930625,ev,WSH,tom wilson
2026-02-06,Yanni Gourde,TBL,,BLOCKS,3.5,,,,0.0636,1e-05,Under,,0.99999,nolines,TBL,yanni gourde
2026-02-06,Sebastian Aho,CAR,,BLOCKS,3.5,,,,0.0847,2.7e-05,Under,,0.999973,nolines,CAR,sebastian aho
2026-02-06,Alex Ovechkin,WSH,,BLOCKS,3.5,,,,0.0921,4e-05,Under,,0.99996,nolines,WSH,alex ovechkin
2026-02-06,Pavel Dorofeyev,VGK,,BLOCKS,3.5,,,,0.1015,5e-05,Under,,0.99995,nolines,VGK,pavel dorofeyev
2026-02-06,Jack Quinn,BUF,,BLOCKS,3.5,,,,0.1051,6.1e-05,Under,,0.999939,nolines,BUF,jack quinn
2026-02-06,Steven Stamkos,NSH,,BLOCKS,3.5,,,,0.1134,8.6e-05,Under,,0.999914,nolines,NSH,steven stamkos
2026-02-06,Jonathan Marchessault,NSH,,BLOCKS,3.5,,,,0.1134,8.6e-05,Under,,0.999914,nolines,NSH,jonathan marchessault
2026-02-06,Luke Evangelista,NSH,,BLOCKS,3.5,,,,0.1134,8.6e-05,Under,,0.999914,nolines,NSH,luke evangelista
2026-02-06,Dylan Cozens,OTT,,BLOCKS,3.5,,,,0.1285,0.000132,Under,,0.999868,nolines,OTT,dylan cozens
2026-02-06,Drake Batherson,OTT,,BLOCKS,3.5,,,,0.1285,0.000132,Under,,0.999868,nolines,OTT,drake batherson
2026-02-06,Oliver Bjorkstrand,TBL,,BLOCKS,3.5,,,,0.1357,0.000159,Under,,0.999841,nolines,TBL,oliver bjorkstrand
2026-02-06,Yanni Gourde,TBL,,BLOCKS,2.5,,,,0.0636,0.000182,Under,,0.999818,nolines,TBL,yanni gourde
2026-02-06,Anthony Mantha,PIT,,BLOCKS,3.5,,,,0.1433,0.000188,Under,,0.999812,nolines,PIT,anthony mantha
2026-02-06,Andrei Svechnikov,CAR,,BLOCKS,3.5,,,,0.1444,0.000192,Under,,0.999808,nolines,CAR,andrei svechnikov
2026-02-06,Ryan McLeod,BUF,,BLOCKS,3.5,,,,0.1721,0.000355,Under,,0.999645,nolines,BUF,ryan mcleod
2026-02-06,Carter Verhaeghe,FLA,,BLOCKS,3.5,,,,0.177,0.000391,Under,,0.999609,nolines,FLA,carter verhaeghe
2026-02-06,Sebastian Aho,CAR,,BLOCKS,2.5,,,,0.0847,0.0004,Under,,0.9996,nolines,CAR,sebastian aho
2026-02-06,Alex Ovechkin,WSH,,BLOCKS,2.5,,,,0.0921,0.000523,Under,,0.999477,nolines,WSH,alex ovechkin
2026-02-06,Jack Eichel,VGK,,BLOCKS,3.5,,,,0.2034,0.000601,Under,,0.999399,nolines,VGK,jack eichel
2026-02-06,Pavel Dorofeyev,VGK,,BLOCKS,2.5,,,,0.1015,0.000635,Under,,0.999365,nolines,VGK,pavel dorofeyev
2026-02-06,Jack Quinn,BUF,,BLOCKS,2.5,,,,0.1051,0.000722,Under,,0.999278,nolines,BUF,jack quinn
2026-02-06,Sidney Crosby,PIT,,BLOCKS,3.5,,,,0.2246,0.000891,Under,,0.999109,nolines,PIT,sidney crosby
2026-02-06,Tommy Novak,PIT,,BLOCKS,3.5,,,,0.2246,0.000891,Under,,0.999109,nolines,PIT,tommy novak
2026-02-06,Luke Evangelista,NSH,,BLOCKS,2.5,,,,0.1134,0.000921,Under,,0.999079,nolines,NSH,luke evangelista
2026-02-06,Steven Stamkos,NSH,,BLOCKS,2.5,,,,0.1134,0.000921,Under,,0.999079,nolines,NSH,steven stamkos
2026-02-06,Jonathan Marchessault,NSH,,BLOCKS,2.5,,,,0.1134,0.000921,Under,,0.999079,nolines,NSH,jonathan marchessault
2026-02-06,Brad Marchand,FLA,,BLOCKS,3.5,,,,0.2338,0.001,Under,,0.999,nolines,FLA,brad marchand
2026-02-06,Adrian Kempe,LAK,,BLOCKS,3.5,,,,0.2353,0.001024,Under,,0.998976,nolines,LAK,adrian kempe
2026-02-06,Dawson Mercer,NJD,,BLOCKS,3.5,,,,0.2421,0.001127,Under,,0.998873,nolines,NJD,dawson mercer
2026-02-06,Drake Batherson,OTT,,BLOCKS,2.5,,,,0.1285,0.00128,Under,,0.99872,nolines,OTT,drake batherson
2026-02-06,Dylan Cozens,OTT,,BLOCKS,2.5,,,,0.1285,0.00128,Under,,0.99872,nolines,OTT,dylan cozens
2026-02-06,Oliver Bjorkstrand,TBL,,BLOCKS,2.5,,,,0.1357,0.001485,Under,,0.998515,nolines,TBL,oliver bjorkstrand
2026-02-06,Will Cuylle,NYR,,BLOCKS,3.5,,,,0.2653,0.001577,Under,,0.998423,nolines,NYR,will cuylle
2026-02-06,Jackson Blake,CAR,,BLOCKS,3.5,,,,0.2675,0.001582,Under,,0.998418,nolines,CAR,jackson blake
2026-02-06,Anthony Mantha,PIT,,BLOCKS,2.5,,,,0.1433,0.001689,Under,,0.998311,nolines,PIT,anthony mantha
2026-02-06,Andrei Svechnikov,CAR,,BLOCKS,2.5,,,,0.1444,0.001721,Under,,0.998279,nolines,CAR,andrei svechnikov
2026-02-06,Gabe Perreault,NYR,,BLOCKS,3.5,,,,0.2733,0.001733,Under,,0.998267,nolines,NYR,gabe perreault
2026-02-06,Darren Raddysh,TBL,,BLOCKS,3.5,,,,0.2733,0.001735,Under,,0.998265,nolines,TBL,darren raddysh
2026-02-06,Simon Holmstrom,NYI,,BLOCKS,3.5,,,,0.28,0.001823,Under,,0.998177,nolines,NYI,simon holmstrom
2026-02-06,Filip Forsberg,NSH,,BLOCKS,3.5,,,,0.2983,0.002331,Under,,0.997669,nolines,NSH,filip forsberg
2026-02-06,Ryan McLeod,BUF,,BLOCKS,2.5,,,,0.1721,0.002706,Under,,0.997294,nolines,BUF,ryan mcleod
2026-02-06,Connor Brown,NJD,,BLOCKS,3.5,,,,0.3233,0.002866,Under,,0.997134,nolines,NJD,connor brown
2026-02-06,Trevor Zegras,PHI,,BLOCKS,3.5,,,,0.3228,0.002872,Under,,0.997128,nolines,PHI,trevor zegras
2026-02-06,Carter Verhaeghe,FLA,,BLOCKS,2.5,,,,0.177,0.002886,Under,,0.997114,nolines,FLA,carter verhaeghe
2026-02-06,Logan Stankoven,CAR,,BLOCKS,3.5,,,,0.328,0.003029,Under,,0.996971,nolines,CAR,logan stankoven
2026-02-06,Tage Thompson,BUF,,BLOCKS,3.5,,,,0.3306,0.003061,Under,,0.996939,nolines,BUF,tage thompson
2026-02-06,Jake Guentzel,TBL,,BLOCKS,3.5,,,,0.3311,0.003185,Under,,0.996815,nolines,TBL,jake guentzel
2026-02-06,Matthew Tkachuk,FLA,,BLOCKS,3.5,,,,0.3414,0.003357,Under,,0.996643,nolines,FLA,matthew tkachuk
2026-02-06,Yanni Gourde,TBL,,BLOCKS,1.5,,,,0.0636,0.003375,Under,,0.996625,nolines,TBL,yanni gourde
2026-02-06,Yegor Chinakhov,NAN,,BLOCKS,3.5,,,,0.3414,0.003516,Under,,0.996484,nolines,NAN,yegor chinakhov
2026-02-06,Brady Tkachuk,OTT,,BLOCKS,3.5,,,,0.3414,0.003516,Under,,0.996484,nolines,OTT,brady tkachuk
2026-02-06,Anders Lee,NYI,,BLOCKS,3.5,,,,0.3525,0.003768,Under,,0.996232,nolines,NYI,anders lee
2026-02-06,Sam Bennett,FLA,,BLOCKS,3.5,,,,0.3553,0.003792,Under,,0.996208,nolines,FLA,sam bennett
2026-02-06,Timo Meier,NJD,,BLOCKS,3.5,,,,0.3587,0.003952,Under,,0.996048,nolines,NJD,timo meier
2026-02-06,Jack Eichel,VGK,,BLOCKS,2.5,,,,0.2034,0.004062,Under,,0.995938,nolines,VGK,jack eichel
2026-02-06,Rickard Rakell,PIT,,BLOCKS,3.5,,,,0.3941,0.005309,Under,,0.994691,nolines,PIT,rickard rakell
2026-02-06,Michael Bunting,NSH,,BLOCKS,3.5,,,,0.3916,0.005346,Under,,0.994654,nolines,NSH,michael bunting
2026-02-06,Sidney Crosby,PIT,,BLOCKS,2.5,,,,0.2246,0.005406,Under,,0.994594,nolines,PIT,sidney crosby
2026-02-06,Tommy Novak,PIT,,BLOCKS,2.5,,,,0.2246,0.005406,Under,,0.994594,nolines,PIT,tommy novak
2026-02-06,Sebastian Aho,CAR,,BLOCKS,1.5,,,,0.0847,0.005704,Under,,0.994296,nolines,CAR,sebastian aho
2026-02-06,Brad Marchand,FLA,,BLOCKS,2.5,,,,0.2338,0.005849,Under,,0.994151,nolines,FLA,brad marchand
2026-02-06,Adrian Kempe,LAK,,BLOCKS,2.5,,,,0.2353,0.005956,Under,,0.994044,nolines,LAK,adrian kempe
