date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-03-30,Will Smith,SJS,STL,POINTS,0.5,0.0,6.3e-05,-140,105.0,betmgm,Under,105.0,1.0499999999999998,1.0,0.7870801744597512,MODEL UND · CONF60+ · MATCHUP+,1.0
2026-03-30,Nicholas Robertson,TOR,ANA,SOG,1.5,4.0338,0.676875,-148,111.0,williamhill_us,Over,-148.0,0.5263175548760797,0.9108669279099185,0.6286024931191045,MODEL OVR · CONF60+,0.9108669279099185
2026-03-30,Tomas Hertl,VGK,VAN,POINTS,0.5,0.0,0.0,-140,105.0,betmgm,Under,105.0,1.0499999999999998,1.0,0.6222976858986874,MODEL UND · CONF60+ · B2B · MATCHUP-,1.0
2026-03-30,Artturi Lehkonen,COL,CGY,SOG,1.5,3.0089,0.58725,-178,136.0,fanduel,Over,-178.0,0.2528383975542399,0.802177103469981,0.5652401973740984,MODEL OVR · CONF60+ · MATCHUP+,0.802177103469981
2026-03-30,Nathan MacKinnon,COL,CGY,SOG,4.5,2.8705,0.226937,105,-135.0,draftkings,Under,-135.0,0.45618814787757567,0.8365336168658414,0.5457283788945595,MODEL UND · CONF60+ · MATCHUP-,0.8365336168658414
2026-03-30,Tyler Toffoli,SJS,STL,SOG,2.5,1.6818,0.250812,125,-165.0,betmgm,Under,-165.0,0.22384983738133013,0.7620197100676207,0.530430523273742,MODEL UND · CONF60+ · MATCHUP+,0.7620197100676207
2026-03-30,Erik Karlsson,PIT,NYI,POINTS,0.5,1.7517,0.65825,-135,105.0,draftkings,Over,-135.0,0.4387591629903065,0.8265212212923038,0.5243651953496515,MODEL OVR · CONF60+ · MATCHUP-,0.8265212212923038
2026-03-30,Jimmy Snuggerud,STL,SJS,POINTS,0.5,1.1788,0.560375,-135,104.0,betonlineag,Over,-135.0,0.20520586527469065,0.6923523055833329,0.5203075073936425,MODEL OVR · CONF60+ · MATCHUP+,0.6923523055833329
2026-03-30,Troy Terry,ANA,TOR,POINTS,0.5,1.3101,0.591625,-160,120.0,betmgm,Over,-160.0,0.18658625194183143,0.7302069242718963,0.5129189236266921,MODEL OVR · CONF60+ · MATCHUP+,0.7302069242718963
2026-03-30,Macklin Celebrini,SJS,STL,ASSISTS,0.5,0.4417,0.308188,-142,110.0,draftkings,Under,110.0,0.35017922747286734,0.642942489272794,0.5016091478526149,MODEL UND · CONF60+ · MATCHUP+,0.642942489272794
2026-03-30,Nathan MacKinnon,COL,CGY,GOALS,0.5,0.3496,0.260875,-110,-120.0,fanduel,Under,-120.0,0.292445039118137,0.7049700213371656,0.4720310659569034,MODEL UND · CONF60+,0.7049700213371656
2026-03-30,Jack Eichel,VGK,VAN,GOALS,0.5,0.3032,0.236063,115,-155.0,fanduel,Under,-155.0,0.21487164378814477,0.7384513913222057,0.4239538572086105,MODEL UND · CONF60+ · B2B · MATCHUP-,0.7384513913222057
2026-03-30,Nathan MacKinnon,COL,CGY,POINTS,1.5,1.2737,0.317188,-119,-109.0,betonlineag,Under,-109.0,0.21980966007285252,0.6361686743920618,0.4208391594114102,MODEL UND · CONF60+,0.6361686743920618
2026-03-30,William Nylander,TOR,ANA,ASSISTS,0.5,0.444,0.321125,-115,-115.0,betmgm,Under,-115.0,0.19926143893803283,0.6414654208273199,0.4133125946803284,MODEL UND · CONF60+,0.6414654208273199
2026-03-30,Cale Makar,COL,CGY,ASSISTS,0.5,0.4839,0.336813,-150,115.0,betmgm,Under,115.0,0.32520589807542155,0.6163748363141496,0.4070344246157295,MODEL UND · CONF60+,0.6163748363141496
2026-03-30,Nazem Kadri,COL,CGY,POINTS,0.5,0.5103,0.35025,-135,105.0,betonlineag,Under,105.0,0.23064668717435388,0.6003154571582214,0.39215658562433786,MODEL UND · CONF60+,0.6003154571582214
2026-03-30,Mikael Granlund,ANA,TOR,POINTS,0.5,0.444,0.31325,-130,100.0,betmgm,Under,100.0,0.2829308416546399,0.6414654208273199,0.3844189524526809,MODEL UND · CONF60+ · MATCHUP-,0.6414654208273199
