team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Philadelphia Flyers,8477989,,SOG,4.0,1049,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477989,,GOALS,0.0,4062,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477989,,ASSISTS,0.0,3376,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477989,,POINTS,0.0,2305,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477989,,BLOCKS,1.0,2183,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477989,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8478439,,SOG,2.0,966,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8478439,,GOALS,0.0,4615,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8478439,,ASSISTS,1.0,2055,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8478439,,POINTS,1.0,2198,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8478439,,BLOCKS,3.0,190,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8478439,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8482159,,SOG,3.0,1195,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8482159,,GOALS,0.0,3510,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8482159,,ASSISTS,1.0,1860,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8482159,,POINTS,1.0,2276,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8482159,,BLOCKS,0.0,1878,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8482159,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477948,,SOG,4.0,986,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477948,,GOALS,1.0,1694,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477948,,ASSISTS,0.0,3441,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477948,,POINTS,1.0,2281,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477948,,BLOCKS,3.0,1060,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477948,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477499,,SOG,3.0,1207,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477499,,GOALS,0.0,5416,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477499,,ASSISTS,0.0,3569,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477499,,POINTS,0.0,3201,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477499,,BLOCKS,1.0,2078,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8477499,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8475810,,SOG,2.0,1359,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8475810,,GOALS,0.0,4088,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8475810,,ASSISTS,0.0,2786,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8475810,,POINTS,0.0,1915,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8475810,,BLOCKS,1.0,1860,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8475810,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8471215,,SOG,4.0,1117,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8471215,,GOALS,0.0,3344,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8471215,,ASSISTS,0.0,2961,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8471215,,POINTS,0.0,1645,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8471215,,BLOCKS,1.0,1928,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8471215,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8476483,,SOG,2.0,870,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8476483,,GOALS,0.0,2757,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8476483,,ASSISTS,0.0,3133,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8476483,,POINTS,0.0,1423,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8476483,,BLOCKS,0.0,2878,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8476483,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8486169,,SOG,3.0,1332,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8486169,,GOALS,0.0,5363,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8486169,,ASSISTS,0.0,2768,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8486169,,POINTS,0.0,2492,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8486169,,BLOCKS,0.0,1180,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8486169,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8474578,,SOG,5.0,698,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8474578,,GOALS,0.0,3986,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8474578,,ASSISTS,1.0,2144,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8474578,,POINTS,1.0,2167,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8474578,,BLOCKS,0.0,1492,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8474578,,SAVES,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8481035,,SOG,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8481035,,GOALS,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8481035,,ASSISTS,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8481035,,POINTS,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8481035,,BLOCKS,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Philadelphia Flyers,8481035,,SAVES,36.55,183,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8481668,,SOG,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
Pittsburgh Penguins,8481668,,GOALS,0.0,6000,6000,Philadelphia Flyers,Pittsburgh Penguins,2026-04-22,0
