date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-11-08,Jamie Drysdale,PHI,SOG,1.5,2.4,0.6916,182,-245,fanduel,Over,0.9502,2.4,0.9502
2025-11-08,Auston Matthews,TOR,SOG,3.5,2.4,0.173,-160,120,pinnacle,Under,0.8195,2.4,0.8195
2025-11-08,Auston Matthews,TOR,SOG,3.5,2.4,0.173,-154,120,draftkings,Under,0.8195,2.4,0.8195
2025-11-08,Auston Matthews,TOR,SOG,3.5,2.4,0.173,-152,116,fanduel,Under,0.7864,2.4,0.7864
2025-11-08,Matthew Schaefer,NYI,GOALS,0.5,0.35,0.2746,550,-1000,fanduel,Over,0.7852,0.35,0.7852
2025-11-08,Nathan MacKinnon,COL,SOG,3.5,2.4,0.173,-135,105,draftkings,Under,0.6954,2.4,0.6954
2025-11-08,Nathan MacKinnon,COL,SOG,3.5,2.4,0.173,-140,105,pinnacle,Under,0.6954,2.4,0.6954
2025-11-08,Nathan MacKinnon,COL,SOG,3.5,2.4,0.173,-132,102,fanduel,Under,0.6706,2.4,0.6706
2025-11-08,Adam Fox,NYR,GOALS,0.5,0.35,0.2746,500,-900,fanduel,Over,0.6479,0.35,0.6479
2025-11-08,Brendan Gallagher,MTL,ASSISTS,0.5,0.45,0.3553,358,-573,pinnacle,Over,0.6272,0.45,0.6272
2025-11-08,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,200,-290,pinnacle,Over,0.6265,0.9,0.6265
2025-11-08,Cam York,PHI,SOG,1.5,2.4,0.6916,132,-174,fanduel,Over,0.6044,2.4,0.6044
2025-11-08,Nate Schmidt,UTA,POINTS,0.5,0.9,0.5422,195,-265,draftkings,Over,0.5993,0.9,0.5993
2025-11-08,Kris Letang,PIT,POINTS,0.5,0.9,0.5422,192,-267,pinnacle,Over,0.5831,0.9,0.5831
2025-11-08,Michael Bunting,NSH,ASSISTS,0.5,0.45,0.3553,341,-537,pinnacle,Over,0.5668,0.45,0.5668
2025-11-08,Brendan Gallagher,MTL,ASSISTS,0.5,0.45,0.3553,340,-500,draftkings,Over,0.5632,0.45,0.5632
2025-11-08,Alex Killorn,ANA,ASSISTS,0.5,0.45,0.3553,339,-533,pinnacle,Over,0.5597,0.45,0.5597
2025-11-08,Jack Eichel,VGK,SOG,3.5,2.4,0.173,-114,-114,fanduel,Under,0.5525,2.4,0.5525
2025-11-08,Jack Eichel,VGK,ASSISTS,0.5,0.45,0.3553,-182,140,draftkings,Under,0.5473,0.45,0.5473
2025-11-08,Mitch Marner,VGK,ASSISTS,0.5,0.45,0.3553,-182,140,draftkings,Under,0.5473,0.45,0.5473
2025-11-08,Kris Letang,PIT,POINTS,0.5,0.9,0.5422,185,-248,draftkings,Over,0.5451,0.9,0.5451
2025-11-08,Mike Matheson,MTL,POINTS,0.5,0.9,0.5422,185,-255,pinnacle,Over,0.5451,0.9,0.5451
2025-11-08,Brendan Gallagher,MTL,POINTS,0.5,0.9,0.5422,185,-248,draftkings,Over,0.5451,0.9,0.5451
2025-11-08,Jack Eichel,VGK,ASSISTS,0.5,0.45,0.3553,-185,138,pinnacle,Under,0.5344,0.45,0.5344
2025-11-08,Jack Hughes,NJD,SOG,3.5,2.4,0.173,-114,-117,pinnacle,Under,0.5339,2.4,0.5339
2025-11-08,Jack Eichel,VGK,SOG,3.5,2.4,0.173,-112,-119,pinnacle,Under,0.522,2.4,0.522
2025-11-08,Nikita Kucherov,TBL,ASSISTS,0.5,0.45,0.3553,-182,136,pinnacle,Under,0.5215,0.45,0.5215
2025-11-08,Mitch Marner,VGK,ASSISTS,0.5,0.45,0.3553,-185,136,pinnacle,Under,0.5215,0.45,0.5215
2025-11-08,Brendan Gallagher,MTL,POINTS,0.5,0.9,0.5422,180,-260,pinnacle,Over,0.518,0.9,0.518
2025-11-08,Mike Matheson,MTL,POINTS,0.5,0.9,0.5422,180,-240,draftkings,Over,0.518,0.9,0.518
2025-11-08,Jake Walman,EDM,POINTS,0.5,0.9,0.5422,180,-240,draftkings,Over,0.518,0.9,0.518
2025-11-08,Jack Eichel,VGK,SOG,3.5,2.4,0.173,-110,-120,draftkings,Under,0.5162,2.4,0.5162
2025-11-08,Jack Hughes,NJD,SOG,3.5,2.4,0.173,-110,-120,draftkings,Under,0.5162,2.4,0.5162
2025-11-08,Jack Hughes,NJD,SOG,3.5,2.4,0.173,-108,-120,fanduel,Under,0.5162,2.4,0.5162
2025-11-08,Evan Bouchard,EDM,GOALS,0.5,0.35,0.2746,450,-750,fanduel,Over,0.5106,0.35,0.5106
2025-11-08,Travis Sanheim,PHI,POINTS,0.5,0.9,0.5422,176,-243,pinnacle,Over,0.4963,0.9,0.4963
2025-11-08,Connor McDavid,EDM,POINTS,1.5,0.9,0.2022,-115,-115,draftkings,Under,0.4915,0.9,0.4915
2025-11-08,Mattias Ekholm,EDM,POINTS,0.5,0.9,0.5422,175,-240,pinnacle,Over,0.4909,0.9,0.4909
2025-11-08,Jake Walman,EDM,POINTS,0.5,0.9,0.5422,175,-240,pinnacle,Over,0.4909,0.9,0.4909
2025-11-08,Connor McDavid,EDM,POINTS,1.5,0.9,0.2022,-113,-117,pinnacle,Under,0.4796,0.9,0.4796
2025-11-08,Jesper Bratt,NJD,ASSISTS,0.5,0.45,0.3553,-173,129,pinnacle,Under,0.4764,0.45,0.4764
2025-11-08,Alex Killorn,ANA,POINTS,0.5,0.9,0.5422,172,-235,pinnacle,Over,0.4747,0.9,0.4747
2025-11-08,David Pastrnak,BOS,SOG,3.5,2.4,0.173,-102,-128,fanduel,Under,0.4731,2.4,0.4731
2025-11-08,Cale Makar,COL,ASSISTS,0.5,0.45,0.3553,-171,128,pinnacle,Under,0.47,0.45,0.47
2025-11-08,Travis Sanheim,PHI,POINTS,0.5,0.9,0.5422,170,-225,draftkings,Over,0.4638,0.9,0.4638
2025-11-08,Dmitry Orlov,SJS,POINTS,0.5,0.9,0.5422,170,-232,pinnacle,Over,0.4638,0.9,0.4638
2025-11-08,Michael Bunting,NSH,POINTS,0.5,0.9,0.5422,170,-225,draftkings,Over,0.4638,0.9,0.4638
2025-11-08,Mattias Ekholm,EDM,POINTS,0.5,0.9,0.5422,170,-225,draftkings,Over,0.4638,0.9,0.4638
2025-11-08,David Pastrnak,BOS,SOG,3.5,2.4,0.173,100,-130,draftkings,Under,0.4632,2.4,0.4632
2025-11-08,David Pastrnak,BOS,SOG,3.5,2.4,0.173,-102,-130,pinnacle,Under,0.4632,2.4,0.4632
2025-11-08,Brendan Gallagher,MTL,SOG,1.5,2.4,0.6916,111,-147,pinnacle,Over,0.4592,2.4,0.4592
2025-11-08,Ivan Provorov,CBJ,POINTS,0.5,0.9,0.5422,169,-231,pinnacle,Over,0.4584,0.9,0.4584
2025-11-08,Cale Makar,COL,ASSISTS,0.5,0.45,0.3553,-162,126,draftkings,Under,0.4571,0.45,0.4571
2025-11-08,Alex Killorn,ANA,ASSISTS,0.5,0.45,0.3553,310,-455,draftkings,Over,0.4567,0.45,0.4567
2025-11-08,Michael Bunting,NSH,ASSISTS,0.5,0.45,0.3553,310,-455,draftkings,Over,0.4567,0.45,0.4567
2025-11-08,Kiefer Sherwood,VAN,ASSISTS,0.5,0.45,0.3553,310,-500,pinnacle,Over,0.4567,0.45,0.4567
2025-11-08,Brendan Gallagher,MTL,SOG,1.5,2.4,0.6916,110,-142,draftkings,Over,0.4523,2.4,0.4523
2025-11-08,Brendan Gallagher,MTL,SOG,1.5,2.4,0.6916,110,-144,fanduel,Over,0.4523,2.4,0.4523
2025-11-08,Eeli Tolvanen,SEA,SOG,1.5,2.4,0.6916,110,-142,draftkings,Over,0.4523,2.4,0.4523
2025-11-08,Owen Power,BUF,SOG,1.5,2.4,0.6916,110,-144,fanduel,Over,0.4523,2.4,0.4523
2025-11-08,K'Andre Miller,CAR,SOG,1.5,2.4,0.6916,110,-144,fanduel,Over,0.4523,2.4,0.4523
2025-11-08,Tage Thompson,BUF,SOG,3.5,2.4,0.173,105,-135,draftkings,Under,0.4396,2.4,0.4396
2025-11-08,Eeli Tolvanen,SEA,SOG,1.5,2.4,0.6916,108,-144,pinnacle,Over,0.4384,2.4,0.4384
2025-11-08,Jackson LaCombe,ANA,SOG,1.5,2.4,0.6916,108,-140,fanduel,Over,0.4384,2.4,0.4384
2025-11-08,Dmitry Orlov,SJS,POINTS,0.5,0.9,0.5422,165,-218,draftkings,Over,0.4367,0.9,0.4367
2025-11-08,Ivan Provorov,CBJ,POINTS,0.5,0.9,0.5422,165,-218,draftkings,Over,0.4367,0.9,0.4367
2025-11-08,Alex Killorn,ANA,POINTS,0.5,0.9,0.5422,165,-218,draftkings,Over,0.4367,0.9,0.4367
2025-11-08,Tage Thompson,BUF,SOG,3.5,2.4,0.173,103,-137,pinnacle,Under,0.4307,2.4,0.4307
2025-11-08,Macklin Celebrini,SJS,SOG,2.5,2.4,0.394,-178,136,fanduel,Under,0.4302,2.4,0.4302
2025-11-08,Barrett Hayton,UTA,SOG,1.5,2.4,0.6916,106,-138,fanduel,Over,0.4246,2.4,0.4246
2025-11-08,Eeli Tolvanen,SEA,SOG,1.5,2.4,0.6916,106,-138,fanduel,Over,0.4246,2.4,0.4246
2025-11-08,Connor McDavid,EDM,SOG,2.5,2.4,0.394,-175,135,draftkings,Under,0.4242,2.4,0.4242
2025-11-08,Kiefer Sherwood,VAN,ASSISTS,0.5,0.45,0.3553,300,-440,draftkings,Over,0.4211,0.45,0.4211
2025-11-08,Tage Thompson,BUF,SOG,3.5,2.4,0.173,108,-140,fanduel,Under,0.4178,2.4,0.4178
2025-11-08,Mike Matheson,MTL,SOG,1.5,2.4,0.6916,105,-135,draftkings,Over,0.4177,2.4,0.4177
2025-11-08,Zack Bolduc,MTL,SOG,1.5,2.4,0.6916,105,-135,draftkings,Over,0.4177,2.4,0.4177
2025-11-08,Mason Marchment,SEA,SOG,1.5,2.4,0.6916,105,-140,pinnacle,Over,0.4177,2.4,0.4177
2025-11-08,Mason Marchment,SEA,SOG,1.5,2.4,0.6916,105,-135,draftkings,Over,0.4177,2.4,0.4177
2025-11-08,Kris Letang,PIT,SOG,1.5,2.4,0.6916,105,-135,draftkings,Over,0.4177,2.4,0.4177
2025-11-08,Mike Matheson,MTL,SOG,1.5,2.4,0.6916,104,-139,pinnacle,Over,0.4108,2.4,0.4108
2025-11-08,Zack Bolduc,MTL,SOG,1.5,2.4,0.6916,104,-138,fanduel,Over,0.4108,2.4,0.4108
2025-11-08,Kris Letang,PIT,SOG,1.5,2.4,0.6916,104,-139,pinnacle,Over,0.4108,2.4,0.4108
2025-11-08,Kaapo Kakko,SEA,ASSISTS,0.5,0.45,0.3553,297,-449,pinnacle,Over,0.4105,0.45,0.4105
2025-11-08,Casey Mittelstadt,BOS,POINTS,0.5,0.9,0.5422,160,-212,draftkings,Over,0.4096,0.9,0.4096
2025-11-08,Michael Bunting,NSH,POINTS,0.5,0.9,0.5422,160,-230,pinnacle,Over,0.4096,0.9,0.4096
2025-11-08,Cutter Gauthier,ANA,SOG,3.5,2.4,0.173,110,-142,draftkings,Under,0.4094,2.4,0.4094
2025-11-08,Macklin Celebrini,SJS,SOG,2.5,2.4,0.394,-177,132,pinnacle,Under,0.406,2.4,0.406
2025-11-08,Cutter Gauthier,ANA,SOG,3.5,2.4,0.173,110,-144,fanduel,Under,0.4014,2.4,0.4014
2025-11-08,Zack Bolduc,MTL,SOG,1.5,2.4,0.6916,102,-136,pinnacle,Over,0.3969,2.4,0.3969
2025-11-08,Mason Marchment,SEA,SOG,1.5,2.4,0.6916,102,-132,fanduel,Over,0.3969,2.4,0.3969
