date,home,away,market,ev
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,ev_away_pl_+1.5,0.2117
2025-11-13T00:30:00Z,Philadelphia Flyers,Edmonton Oilers,ev_away_ml,0.1253
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,ev_over,0.1207
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,ev_away_ml,0.095
2025-11-13T00:30:00Z,Philadelphia Flyers,Edmonton Oilers,ev_over,0.0745
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,ev_away_pl_+1.5,0.032
2025-11-13T02:30:00Z,Chicago Blackhawks,New Jersey Devils,ev_away_ml,0.0295
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,ev_under,0.0254
2025-11-13T02:30:00Z,Chicago Blackhawks,New Jersey Devils,ev_over,0.0083
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,ev_away_ml,-0.0087
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,ev_home_ml,-0.0659
2025-11-13T02:30:00Z,Chicago Blackhawks,New Jersey Devils,ev_under,-0.0803
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,ev_over,-0.1188
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,ev_home_ml,-0.1236
2025-11-13T02:30:00Z,Chicago Blackhawks,New Jersey Devils,ev_home_ml,-0.1392
2025-11-13T00:30:00Z,Philadelphia Flyers,Edmonton Oilers,ev_under,-0.1753
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,ev_home_pl_-1.5,-0.181
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,ev_under,-0.2302
2025-11-13T00:30:00Z,Philadelphia Flyers,Edmonton Oilers,ev_home_ml,-0.2434
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,ev_home_pl_-1.5,-0.4149
