date,home,away,market,ev
2026-01-21T00:00:00Z,Tampa Bay Lightning,San Jose Sharks,ev_away_ml,0.8036
2026-01-21T03:00:00Z,Edmonton Oilers,New Jersey Devils,ev_home_ml,0.2786
2026-01-21T01:00:00Z,Nashville Predators,Buffalo Sabres,ev_away_ml,0.1808
2026-01-21T01:00:00Z,Winnipeg Jets,St. Louis Blues,ev_home_ml,0.1157
2026-01-21T00:00:00Z,Montréal Canadiens,Minnesota Wild,ev_away_ml,0.1074
2026-01-21T03:00:00Z,Los Angeles Kings,New York Rangers,ev_home_ml,0.0947
2026-01-21T00:30:00Z,Dallas Stars,Boston Bruins,ev_home_ml,-0.0022
2026-01-21T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,ev_away_ml,-0.0358
2026-01-21T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,ev_home_ml,-0.0668
2026-01-21T00:30:00Z,Dallas Stars,Boston Bruins,ev_away_ml,-0.1548
2026-01-21T00:00:00Z,Montréal Canadiens,Minnesota Wild,ev_home_ml,-0.176
2026-01-21T03:00:00Z,Los Angeles Kings,New York Rangers,ev_away_ml,-0.2653
2026-01-21T01:00:00Z,Nashville Predators,Buffalo Sabres,ev_home_ml,-0.2788
2026-01-21T01:00:00Z,Winnipeg Jets,St. Louis Blues,ev_away_ml,-0.2816
2026-01-21T00:00:00Z,Tampa Bay Lightning,San Jose Sharks,ev_home_ml,-0.3612
2026-01-21T03:00:00Z,Edmonton Oilers,New Jersey Devils,ev_away_ml,-0.5096
