date,player,team,position,market,proj_lambda
2026-01-27,Sean Kuraly,BOS,F,SOG,1.0508
2026-01-27,Sean Kuraly,BOS,F,GOALS,0.0984
2026-01-27,Sean Kuraly,BOS,F,ASSISTS,0.0658
2026-01-27,Sean Kuraly,BOS,F,POINTS,0.1642
2026-01-27,Sean Kuraly,BOS,F,BLOCKS,0.0
2026-01-27,Sean Kuraly,BOS,F,SAVES,0.0
2026-01-27,Sean Kuraly,BOS,F,SOG,1.0386
2026-01-27,Sean Kuraly,BOS,F,GOALS,0.1064
2026-01-27,Sean Kuraly,BOS,F,ASSISTS,0.0602
2026-01-27,Sean Kuraly,BOS,F,POINTS,0.1666
2026-01-27,Sean Kuraly,BOS,F,BLOCKS,0.0
2026-01-27,Sean Kuraly,BOS,F,SAVES,0.0
2026-01-27,Sean Kuraly,BOS,F,SOG,1.0626
2026-01-27,Sean Kuraly,BOS,F,GOALS,0.1072
2026-01-27,Sean Kuraly,BOS,F,ASSISTS,0.0718
2026-01-27,Sean Kuraly,BOS,F,POINTS,0.179
2026-01-27,Sean Kuraly,BOS,F,BLOCKS,0.0
2026-01-27,Sean Kuraly,BOS,F,SAVES,0.0
2026-01-27,Sean Kuraly,BOS,F,SOG,0.0336
2026-01-27,Sean Kuraly,BOS,F,GOALS,0.0034
2026-01-27,Sean Kuraly,BOS,F,ASSISTS,0.0
2026-01-27,Sean Kuraly,BOS,F,POINTS,0.0034
2026-01-27,Sean Kuraly,BOS,F,BLOCKS,0.0
2026-01-27,Sean Kuraly,BOS,F,SAVES,0.0
2026-01-27,Hampus Lindholm,BOS,F,SOG,0.5296
2026-01-27,Hampus Lindholm,BOS,F,GOALS,0.0532
2026-01-27,Hampus Lindholm,BOS,F,ASSISTS,0.0662
2026-01-27,Hampus Lindholm,BOS,F,POINTS,0.1193999999999999
2026-01-27,Hampus Lindholm,BOS,F,BLOCKS,0.429
2026-01-27,Hampus Lindholm,BOS,F,SAVES,0.0
2026-01-27,Hampus Lindholm,BOS,F,SOG,0.5232
2026-01-27,Hampus Lindholm,BOS,F,GOALS,0.0584
2026-01-27,Hampus Lindholm,BOS,F,ASSISTS,0.0676
2026-01-27,Hampus Lindholm,BOS,F,POINTS,0.126
2026-01-27,Hampus Lindholm,BOS,F,BLOCKS,0.4348
2026-01-27,Hampus Lindholm,BOS,F,SAVES,0.0
2026-01-27,Hampus Lindholm,BOS,F,SOG,0.5004
2026-01-27,Hampus Lindholm,BOS,F,GOALS,0.0542
2026-01-27,Hampus Lindholm,BOS,F,ASSISTS,0.0676
2026-01-27,Hampus Lindholm,BOS,F,POINTS,0.1217999999999999
2026-01-27,Hampus Lindholm,BOS,F,BLOCKS,0.4356
2026-01-27,Hampus Lindholm,BOS,F,SAVES,0.0
2026-01-27,Hampus Lindholm,BOS,F,SOG,0.0008
2026-01-27,Hampus Lindholm,BOS,F,GOALS,0.0002
