market,side,price,ev,prob,conf,home,away,totals_line
ML,San Jose Sharks,128.0,0.33627000000000007,0.5860833333333333,0.08608333333333329,San Jose Sharks,Edmonton Oilers,6.0
ML,Pittsburgh Penguins,-114.0,0.01368421052631591,0.54,0.040000000000000036,New York Rangers,Pittsburgh Penguins,6.0
ML,Chicago Blackhawks,310.0,1.089975,0.50975,0.009750000000000036,Colorado Avalanche,Chicago Blackhawks,6.0
ML,Calgary Flames,150.0,0.27312499999999995,0.50925,0.00924999999999998,Los Angeles Kings,Calgary Flames,6.0
