date,home,away,market,ev
2026-01-17T00:00:00Z,Carolina Hurricanes,Florida Panthers,ev_under,0.5346
2026-01-17T02:00:00Z,Colorado Avalanche,Nashville Predators,ev_away_ml,0.4556
2026-01-17T00:00:00Z,Detroit Red Wings,San Jose Sharks,ev_away_ml,0.4504
2026-01-17T01:00:00Z,St. Louis Blues,Tampa Bay Lightning,ev_under,0.3083
2026-01-17T02:00:00Z,Colorado Avalanche,Nashville Predators,ev_away_pl_+1.5,0.2537
2026-01-17T01:00:00Z,St. Louis Blues,Tampa Bay Lightning,ev_home_ml,0.2274
2026-01-17T00:00:00Z,Carolina Hurricanes,Florida Panthers,ev_away_ml,0.1828
2026-01-17T00:00:00Z,Carolina Hurricanes,Florida Panthers,ev_away_pl_+1.5,0.1399
2026-01-17T03:30:00Z,Los Angeles Kings,Anaheim Ducks,ev_home_ml,0.0877
2026-01-17T00:00:00Z,Detroit Red Wings,San Jose Sharks,ev_over,0.079
2026-01-17T02:00:00Z,Colorado Avalanche,Nashville Predators,ev_under,0.0111
2026-01-17T03:30:00Z,Los Angeles Kings,Anaheim Ducks,ev_under,-0.0032
2026-01-17T00:00:00Z,Detroit Red Wings,San Jose Sharks,ev_away_pl_+1.5,-0.0224
2026-01-17T03:30:00Z,Los Angeles Kings,Anaheim Ducks,ev_away_pl_+1.5,-0.0338
2026-01-17T03:30:00Z,Los Angeles Kings,Anaheim Ducks,ev_home_pl_-1.5,-0.0679
2026-01-17T00:00:00Z,Detroit Red Wings,San Jose Sharks,ev_home_pl_-1.5,-0.0783
2026-01-17T03:30:00Z,Los Angeles Kings,Anaheim Ducks,ev_over,-0.1006
2026-01-17T02:00:00Z,Colorado Avalanche,Nashville Predators,ev_over,-0.102
2026-01-17T00:00:00Z,Detroit Red Wings,San Jose Sharks,ev_under,-0.1609
2026-01-17T00:00:00Z,Carolina Hurricanes,Florida Panthers,ev_home_ml,-0.2002
2026-01-17T02:00:00Z,Colorado Avalanche,Nashville Predators,ev_home_ml,-0.2193
2026-01-17T01:00:00Z,St. Louis Blues,Tampa Bay Lightning,ev_away_ml,-0.2275
2026-01-17T03:30:00Z,Los Angeles Kings,Anaheim Ducks,ev_away_ml,-0.2533
2026-01-17T00:00:00Z,Detroit Red Wings,San Jose Sharks,ev_home_ml,-0.2874
2026-01-17T02:00:00Z,Colorado Avalanche,Nashville Predators,ev_home_pl_-1.5,-0.2952
2026-01-17T00:00:00Z,Carolina Hurricanes,Florida Panthers,ev_home_pl_-1.5,-0.3516
2026-01-17T01:00:00Z,St. Louis Blues,Tampa Bay Lightning,ev_over,-0.3779
2026-01-17T00:00:00Z,Carolina Hurricanes,Florida Panthers,ev_over,-0.515
