market,side,price,ev,prob,conf,home,away,totals_line
PL,Minnesota Wild +1.5,-166.0,0.32946586345381523,0.8296666666666667,0.32966666666666666,Colorado Avalanche,Minnesota Wild,5.5
PL,Montréal Canadiens +1.5,-192.0,0.07598958333333344,0.7075,0.20750000000000002,Tampa Bay Lightning,Montréal Canadiens,5.5
