team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec
Tampa Bay Lightning,8476878,3,Zemgus Girgensons,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3132,0.132,0.0552,0.1872,0.0,0.0,226.1815
Tampa Bay Lightning,8476878,4,Zemgus Girgensons,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0404,0.0044,0.0,0.0044,0.0,0.0,5.558625
Tampa Bay Lightning,8477404,1,Jake Guentzel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0618,0.0618,0.0,0.0,60.0
Tampa Bay Lightning,8477404,2,Jake Guentzel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0586,0.0586,0.0,0.0,60.0
Tampa Bay Lightning,8477404,3,Jake Guentzel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0572,0.0572,0.0,0.0,60.0
Tampa Bay Lightning,8477404,4,Jake Guentzel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.044,0.0044,0.0,0.0044,0.0,0.0,4.181625
Tampa Bay Lightning,8477416,1,Oliver Bjorkstrand,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.2484,0.1328,0.0512,0.184,0.0,0.0,226.2178
Tampa Bay Lightning,8477416,2,Oliver Bjorkstrand,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3234,0.1226,0.0532,0.1758,0.0,0.0,226.4302
Tampa Bay Lightning,8477416,3,Oliver Bjorkstrand,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.2864,0.1318,0.0538,0.1856,0.0,0.0,226.1425
Tampa Bay Lightning,8477416,4,Oliver Bjorkstrand,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0578,0.005,0.0,0.005,0.0,0.0,7.001325
Tampa Bay Lightning,8477426,1,Nick Paul,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.058,0.058,0.0,0.0,60.0
Tampa Bay Lightning,8477426,2,Nick Paul,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0614,0.0614,0.0,0.0,60.0
Tampa Bay Lightning,8477426,3,Nick Paul,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0572,0.0572,0.0,0.0,60.0
Tampa Bay Lightning,8477992,1,Jonas Johansson,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0,8.8206,1200.0
Tampa Bay Lightning,8477992,2,Jonas Johansson,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0,9.4384,1200.0
Tampa Bay Lightning,8477992,3,Jonas Johansson,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0,9.0628,1200.0
Tampa Bay Lightning,8477992,4,Jonas Johansson,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.4178,55.14
Tampa Bay Lightning,8478010,1,Brayden Point,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.061,0.061,0.0,0.0,60.0
Tampa Bay Lightning,8478010,2,Brayden Point,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0676,0.0676,0.0,0.0,60.0
Tampa Bay Lightning,8478010,3,Brayden Point,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0684,0.0684,0.0,0.0,60.0
Tampa Bay Lightning,8478178,1,Darren Raddysh,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0612,0.0612,0.0,0.0,60.0
Tampa Bay Lightning,8478178,2,Darren Raddysh,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0646,0.0646,0.0,0.0,60.0
Tampa Bay Lightning,8478178,3,Darren Raddysh,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0598,0.0598,0.0,0.0,60.0
Tampa Bay Lightning,8478416,1,Erik Cernak,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3364,0.1332,0.0562,0.1894,0.6842,0.0,452.7032
Tampa Bay Lightning,8478416,2,Erik Cernak,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3942,0.1322,0.0534,0.18560000000000001,0.7366,0.0,452.9078
Tampa Bay Lightning,8478416,3,Erik Cernak,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3534,0.1388,0.0532,0.192,0.711,0.0,452.324
Tampa Bay Lightning,8478416,4,Erik Cernak,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.009,0.0018,0.0,0.0018,0.0534,0.0,3.2175
Tampa Bay Lightning,8478519,1,Anthony Cirelli,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.2772,0.1294,0.058,0.18739999999999998,0.0,0.0,226.2178
Tampa Bay Lightning,8478519,2,Anthony Cirelli,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3264,0.1334,0.0504,0.1838,0.0,0.0,226.4302
Tampa Bay Lightning,8478519,3,Anthony Cirelli,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.2672,0.1326,0.0588,0.1914,0.0,0.0,226.1425
Tampa Bay Lightning,8478519,4,Anthony Cirelli,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.051,0.0064,0.0,0.0064,0.0,0.0,7.001325
Tampa Bay Lightning,8479542,1,Brandon Hagel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0676,0.0676,0.0,0.0,60.0
Tampa Bay Lightning,8479542,2,Brandon Hagel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0634,0.0634,0.0,0.0,60.0
Tampa Bay Lightning,8479542,3,Brandon Hagel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.061,0.061,0.0,0.0,60.0
Tampa Bay Lightning,8480426,1,Charle-Edouard D'Astous,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.067,0.067,0.4126,0.0,60.0
Tampa Bay Lightning,8480426,2,Charle-Edouard D'Astous,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0574,0.0574,0.4402,0.0,60.0
Tampa Bay Lightning,8480426,3,Charle-Edouard D'Astous,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.062,0.062,0.4198,0.0,60.0
Tampa Bay Lightning,8480426,4,Charle-Edouard D'Astous,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0034,0.0,60.0
Tampa Bay Lightning,8480876,1,Curtis Douglas,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.283,0.1218,0.0526,0.1744,0.0,0.0,226.2178
Tampa Bay Lightning,8480876,2,Curtis Douglas,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3474,0.141,0.0562,0.1972,0.0,0.0,226.4302
Tampa Bay Lightning,8480876,3,Curtis Douglas,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.26,0.129,0.061,0.19,0.0,0.0,226.1425
Tampa Bay Lightning,8480876,4,Curtis Douglas,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0064,0.001,0.0,0.001,0.0,0.0,1.764
Tampa Bay Lightning,8480995,1,Pontus Holmberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0572,0.0572,0.0,0.0,60.0
Tampa Bay Lightning,8480995,2,Pontus Holmberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0646,0.0646,0.0,0.0,60.0
Tampa Bay Lightning,8480995,3,Pontus Holmberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0556,0.0556,0.0,0.0,60.0
Tampa Bay Lightning,8480995,4,Pontus Holmberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0406,0.0036,0.0,0.0036,0.0,0.0,4.401
Tampa Bay Lightning,8481719,1,Max Crozier,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0582,0.0582,0.4216,0.0,60.0
Tampa Bay Lightning,8481719,2,Max Crozier,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0614,0.0614,0.445,0.0,60.0
Tampa Bay Lightning,8481719,3,Max Crozier,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0646,0.0646,0.4302,0.0,60.0
Tampa Bay Lightning,8481719,4,Max Crozier,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0028,0.0006,0.0,0.0006,0.0018,0.0,0.767475
Tampa Bay Lightning,8482090,1,Jack Finley,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.2414,0.1274,0.0572,0.18460000000000001,0.0,0.0,226.4854
Tampa Bay Lightning,8482090,2,Jack Finley,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3144,0.1224,0.0576,0.18,0.0,0.0,226.4776
Tampa Bay Lightning,8482090,3,Jack Finley,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3054,0.1388,0.0538,0.1926,0.0,0.0,226.1815
Tampa Bay Lightning,8482090,4,Jack Finley,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.043,0.0052,0.0,0.0052,0.0,0.0,5.558625
Tampa Bay Lightning,8482168,1,Maxim Groshev,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.061,0.061,0.0,0.0,60.0
Tampa Bay Lightning,8482168,2,Maxim Groshev,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0622,0.0622,0.0,0.0,60.0
Tampa Bay Lightning,8482168,3,Maxim Groshev,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.062,0.062,0.0,0.0,60.0
Tampa Bay Lightning,8482168,4,Maxim Groshev,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0192,0.0014,0.0,0.0014,0.0,0.0,4.0032
Tampa Bay Lightning,8482201,1,Gage Goncalves,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.259,0.1244,0.051,0.1754,0.0,0.0,226.4854
Tampa Bay Lightning,8482201,2,Gage Goncalves,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3196,0.1382,0.0566,0.19479999999999997,0.0,0.0,226.4776
Tampa Bay Lightning,8482201,3,Gage Goncalves,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3278,0.1252,0.0554,0.1806,0.0,0.0,226.1815
Tampa Bay Lightning,8482201,4,Gage Goncalves,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.007,0.0006,0.0,0.0006,0.0,0.0,1.4535
Tampa Bay Lightning,8482655,1,J.J. Moser,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.059,0.059,0.0,0.0,60.0
Tampa Bay Lightning,8482655,2,J.J. Moser,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0516,0.0516,0.0,0.0,60.0
Tampa Bay Lightning,8482655,3,J.J. Moser,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0656,0.0656,0.0,0.0,60.0
Tampa Bay Lightning,8482929,1,Emil Lilleberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0612,0.0612,0.0,0.0,60.0
Tampa Bay Lightning,8482929,2,Emil Lilleberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0506,0.0506,0.0,0.0,60.0
Tampa Bay Lightning,8482929,3,Emil Lilleberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0664,0.0664,0.0,0.0,60.0
Tampa Bay Lightning,8483398,1,Declan Carlile,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3106,0.1392,0.0508,0.19,0.696,0.0,452.7032
Tampa Bay Lightning,8483398,2,Declan Carlile,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3628,0.129,0.0572,0.1862,0.7442,0.0,452.9078
Tampa Bay Lightning,8483398,3,Declan Carlile,Tampa Bay Lightning,Boston Bruins,2026-02-01,1.3614,0.132,0.0526,0.18460000000000001,0.6962,0.0,452.324
Tampa Bay Lightning,8483398,4,Declan Carlile,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0678,0.0072,0.0,0.0072,0.0474,0.0,16.3719
Tampa Bay Lightning,8483752,1,Dominic James,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0608,0.0608,0.0,0.0,60.0
Tampa Bay Lightning,8483752,2,Dominic James,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.065,0.065,0.0,0.0,60.0
Tampa Bay Lightning,8483752,3,Dominic James,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0624,0.0624,0.0,0.0,60.0
Tampa Bay Lightning,8483752,4,Dominic James,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0434,0.0034,0.0,0.0034,0.0,0.0,4.401
Boston Bruins,8476374,0,Sean Kuraly,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0394,0.004,0.2186,0.2226,0.0,0.0,184.181625
Boston Bruins,8476854,0,Hampus Lindholm,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.20779999999999998,0.20779999999999998,1.3356000000000001,0.0,240.0
Boston Bruins,8476914,0,Joonas Korpisalo,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0,28.706200000000003,3655.14
Boston Bruins,8477496,0,Elias Lindholm,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0406,0.0044,0.2232,0.2276,0.0,0.0,184.181625
Boston Bruins,8477507,0,Nikita Zadorov,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.2098,0.2098,0.0,0.0,180.0
Boston Bruins,8477956,0,David Pastrnak,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0402,0.003,0.212,0.215,0.0,0.0,184.401
Boston Bruins,8478042,0,Viktor Arvidsson,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.869,0.3952,0.1898,0.585,0.0,0.0,685.829825
Boston Bruins,8478401,0,Pavel Zacha,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.21760000000000002,0.21760000000000002,0.0,0.0,180.0
Boston Bruins,8479325,0,Charlie McAvoy,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1978,0.1978,0.0,0.0,180.0
Boston Bruins,8479369,0,Andrew Peeke,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.21939999999999998,0.21939999999999998,0.0,0.0,180.0
Boston Bruins,8479591,0,Michael Eyssimont,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.8378,0.3702,0.1928,0.5630000000000001,0.0,0.0,685.829825
Boston Bruins,8479661,0,Tanner Jeannot,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.879,0.411,0.1794,0.5904,0.0,0.0,685.169125
Boston Bruins,8479987,0,Morgan Geekie,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.7838,0.389,0.185,0.5740000000000001,0.0,0.0,680.5925
Boston Bruins,8479999,0,Casey Mittelstadt,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0392,0.0044,0.215,0.21939999999999998,0.0,0.0,184.401
Boston Bruins,8480035,0,Henri Jokiharju,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0036,0.0004,0.20740000000000003,0.2078,1.3194,0.0,180.767475
Boston Bruins,8480355,0,Mark Kastelic,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.868,0.38820000000000005,0.18560000000000001,0.5738,0.0,0.0,685.169125
Boston Bruins,8480887,0,Jordan Harris,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.6399999999999997,0.385,0.1868,0.5718,2.2784,0.0,1228.695
Boston Bruins,8481219,0,Jonathan Aspirot,Tampa Bay Lightning,Boston Bruins,2026-02-01,4.0288,0.4124,0.1786,0.591,2.2634,0.0,1374.8109
Boston Bruins,8482177,0,Marat Khusnutdinov,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.8316,0.41279999999999994,0.1794,0.5922,0.0,0.0,681.064
Boston Bruins,8482511,0,Mason Lohrei,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0202,0.0016,0.21660000000000001,0.2182,0.0,0.0,184.0032
Boston Bruins,8482634,0,Alex Steeves,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.2184,0.2184,0.0,0.0,180.0
Boston Bruins,8483489,0,Fraser Minten,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.2064,0.2064,0.0,0.0,180.0
Tampa Bay Lightning,8474151,0,Ryan McDonagh,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1834,0.1834,0.0,0.0,180.0
Tampa Bay Lightning,8475167,0,Victor Hedman,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.19219999999999998,0.19219999999999998,0.0,0.0,180.0
Tampa Bay Lightning,8476453,0,Nikita Kucherov,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1882,0.1882,0.0,0.0,180.0
Tampa Bay Lightning,8476826,0,Yanni Gourde,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0386,0.0044,0.1748,0.1792,0.0,0.0,184.181625
Tampa Bay Lightning,8476878,0,Zemgus Girgensons,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.968,0.398,0.159,0.557,0.0,0.0,684.703125
Tampa Bay Lightning,8477404,0,Jake Guentzel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.044,0.0044,0.1776,0.182,0.0,0.0,184.181625
Tampa Bay Lightning,8477416,0,Oliver Bjorkstrand,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.916,0.3922,0.1582,0.5504,0.0,0.0,685.791825
Tampa Bay Lightning,8477426,0,Nick Paul,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1766,0.1766,0.0,0.0,180.0
Tampa Bay Lightning,8477992,0,Jonas Johansson,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.0,0.0,0.0,27.7396,3655.14
Tampa Bay Lightning,8478010,0,Brayden Point,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.197,0.197,0.0,0.0,180.0
Tampa Bay Lightning,8478178,0,Darren Raddysh,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.18560000000000001,0.18560000000000001,0.0,0.0,180.0
Tampa Bay Lightning,8478416,0,Erik Cernak,Tampa Bay Lightning,Boston Bruins,2026-02-01,4.093,0.406,0.1628,0.5688000000000001,2.1852,0.0,1361.1525
Tampa Bay Lightning,8478519,0,Anthony Cirelli,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.9218,0.4018,0.16720000000000002,0.569,0.0,0.0,685.791825
Tampa Bay Lightning,8479542,0,Brandon Hagel,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.192,0.192,0.0,0.0,180.0
Tampa Bay Lightning,8480426,0,Charle-Edouard D'Astous,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1864,0.1864,1.276,0.0,240.0
Tampa Bay Lightning,8480876,0,Curtis Douglas,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.8968,0.3928,0.1698,0.5626,0.0,0.0,680.5545000000001
Tampa Bay Lightning,8480995,0,Pontus Holmberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0406,0.0036,0.1774,0.181,0.0,0.0,184.401
Tampa Bay Lightning,8481719,0,Max Crozier,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0028,0.0006,0.1842,0.1848,1.2986,0.0,180.767475
Tampa Bay Lightning,8482090,0,Jack Finley,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.9042,0.3938,0.1686,0.5624,0.0,0.0,684.703125
Tampa Bay Lightning,8482168,0,Maxim Groshev,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0192,0.0014,0.1852,0.1866,0.0,0.0,184.0032
Tampa Bay Lightning,8482201,0,Gage Goncalves,Tampa Bay Lightning,Boston Bruins,2026-02-01,3.9134,0.3884,0.16299999999999998,0.5514,0.0,0.0,680.598
Tampa Bay Lightning,8482655,0,J.J. Moser,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1762,0.1762,0.0,0.0,180.0
Tampa Bay Lightning,8482929,0,Emil Lilleberg,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0,0.0,0.1782,0.1782,0.0,0.0,180.0
Tampa Bay Lightning,8483398,0,Declan Carlile,Tampa Bay Lightning,Boston Bruins,2026-02-01,4.1026,0.4074,0.1606,0.5680000000000001,2.1837999999999997,0.0,1374.3069
Tampa Bay Lightning,8483752,0,Dominic James,Tampa Bay Lightning,Boston Bruins,2026-02-01,0.0434,0.0034,0.18819999999999998,0.1916,0.0,0.0,184.401
Anaheim Ducks,8473986,1,Alex Killorn,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0572,0.0572,0.0,0.0,60.0
Anaheim Ducks,8473986,2,Alex Killorn,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0612,0.0612,0.0,0.0,60.0
Anaheim Ducks,8473986,3,Alex Killorn,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.065,0.065,0.0,0.0,60.0
Anaheim Ducks,8473986,4,Alex Killorn,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0376,0.0038,0.0,0.0038,0.0,0.0,4.016025
Anaheim Ducks,8475184,1,Chris Kreider,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0576,0.0576,0.0,0.0,60.0
Anaheim Ducks,8475184,2,Chris Kreider,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0602,0.0602,0.0,0.0,60.0
Anaheim Ducks,8475184,3,Chris Kreider,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0616,0.0616,0.0,0.0,60.0
Anaheim Ducks,8475184,4,Chris Kreider,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0364,0.0024,0.0,0.0024,0.0,0.0,4.016025
Anaheim Ducks,8475462,1,Radko Gudas,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.31,0.1396,0.0526,0.1922,0.6804,0.0,452.0134
Anaheim Ducks,8475462,2,Radko Gudas,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.381,0.1356,0.057,0.1926,0.7486,0.0,452.9713
Anaheim Ducks,8475462,3,Radko Gudas,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.3706,0.1352,0.0588,0.19399999999999998,0.7138,0.0,452.7063
Anaheim Ducks,8475462,4,Radko Gudas,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0724,0.006,0.0,0.006,0.0486,0.0,15.90075
Anaheim Ducks,8475798,1,Mikael Granlund,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.2688,0.131,0.049,0.18,0.0,0.0,226.214
Anaheim Ducks,8475798,2,Mikael Granlund,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.3076,0.1318,0.0502,0.182,0.0,0.0,226.6302
Anaheim Ducks,8475798,3,Mikael Granlund,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.2974,0.1328,0.0504,0.1832,0.0,0.0,226.6971
Anaheim Ducks,8475798,4,Mikael Granlund,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0408,0.0048,0.0,0.0048,0.0,0.0,5.51295
Anaheim Ducks,8476458,1,Ryan Strome,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0634,0.0634,0.0,0.0,60.0
Anaheim Ducks,8476458,2,Ryan Strome,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0594,0.0594,0.0,0.0,60.0
Anaheim Ducks,8476458,3,Ryan Strome,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0596,0.0596,0.0,0.0,60.0
Anaheim Ducks,8476885,1,Jacob Trouba,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0592,0.0592,0.0,0.0,60.0
Anaheim Ducks,8476885,2,Jacob Trouba,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.07,0.07,0.0,0.0,60.0
Anaheim Ducks,8476885,3,Jacob Trouba,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0668,0.0668,0.0,0.0,60.0
Anaheim Ducks,8477527,1,Ross Johnston,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.2778,0.1188,0.0504,0.16920000000000002,0.0,0.0,226.214
Anaheim Ducks,8477527,2,Ross Johnston,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.3446,0.1398,0.0566,0.19640000000000002,0.0,0.0,226.6302
Anaheim Ducks,8477527,3,Ross Johnston,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.3124,0.1362,0.0534,0.1896,0.0,0.0,226.6971
Anaheim Ducks,8477527,4,Ross Johnston,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0066,0.0012,0.0,0.0012,0.0,0.0,1.566
Anaheim Ducks,8478366,1,Frank Vatrano,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.055,0.055,0.0,0.0,60.0
Anaheim Ducks,8478366,2,Frank Vatrano,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.067,0.067,0.0,0.0,60.0
Anaheim Ducks,8478366,3,Frank Vatrano,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.054,0.054,0.0,0.0,60.0
Anaheim Ducks,8478424,1,Jansen Harkins,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.291,0.1326,0.059,0.1916,0.0,0.0,226.214
Anaheim Ducks,8478424,2,Jansen Harkins,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.3144,0.1256,0.0526,0.1782,0.0,0.0,226.6302
Anaheim Ducks,8478424,3,Jansen Harkins,Anaheim Ducks,Vegas Golden Knights,2026-02-01,1.303,0.1292,0.0562,0.1854,0.0,0.0,226.6971
Anaheim Ducks,8478424,4,Jansen Harkins,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0438,0.0052,0.0,0.0052,0.0,0.0,5.51295
Anaheim Ducks,8478873,1,Troy Terry,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0584,0.0584,0.0,0.0,60.0
Anaheim Ducks,8478873,2,Troy Terry,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0644,0.0644,0.0,0.0,60.0
Anaheim Ducks,8478873,3,Troy Terry,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0592,0.0592,0.0,0.0,60.0
Anaheim Ducks,8479705,1,Jeffrey Viel,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0612,0.0612,0.0,0.0,60.0
Anaheim Ducks,8479705,2,Jeffrey Viel,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0652,0.0652,0.0,0.0,60.0
Anaheim Ducks,8479705,3,Jeffrey Viel,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0636,0.0636,0.0,0.0,60.0
Anaheim Ducks,8480068,1,Ryan Poehling,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0646,0.0646,0.0,0.0,60.0
Anaheim Ducks,8480068,2,Ryan Poehling,Anaheim Ducks,Vegas Golden Knights,2026-02-01,0.0,0.0,0.0708,0.0708,0.0,0.0,60.0
