date,player,team,market,line,proj_lambda,p_over,over_price,under_price,book,side,ev,chosen_prob
2026-02-01,Alex Laferriere,LAK,GOALS,0.5,0.1183,0.10505,350,-550,fanduel,Under,0.057668181818181896,0.89495
2026-02-01,Jake Guentzel,TBL,ASSISTS,0.5,0.5236,0.3439,-110,-120,betmgm,Under,0.20285000000000009,0.6561
2026-02-01,Jake Guentzel,TBL,GOALS,0.5,0.4464,0.30995,150,-210,fanduel,Under,0.018645238095238215,0.69005
2026-02-01,Jake Guentzel,TBL,POINTS,1.5,0.97,0.24305,180,-250,betmgm,Under,0.05972999999999995,0.75695
2026-02-01,Oliver Bjorkstrand,TBL,ASSISTS,0.5,0.0697,0.06335,230,-325,betmgm,Under,0.22485,0.93665
2026-02-01,Oliver Bjorkstrand,TBL,POINTS,0.5,0.106,0.09605,130,-175,betmgm,Under,0.4204928571428571,0.90395
