team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
New York Islanders,8477500,,SOG,3.0,1154,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8477500,,GOALS,0.0,5008,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8477500,,ASSISTS,1.0,1890,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8477500,,POINTS,1.0,2119,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8477500,,BLOCKS,0.0,3721,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8477500,,SAVES,0.0,6000,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8478445,,SOG,4.0,1136,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8478445,,GOALS,0.0,5108,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8478445,,ASSISTS,1.0,1774,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8478445,,POINTS,1.0,2042,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8478445,,BLOCKS,2.0,744,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8478445,,SAVES,0.0,6000,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8482476,,SOG,6.0,560,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8482476,,GOALS,2.0,742,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8482476,,ASSISTS,0.0,4573,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8482476,,POINTS,2.0,1143,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8482476,,BLOCKS,2.0,1427,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8482476,,SAVES,0.0,6000,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8485366,,SOG,4.0,1152,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
New York Islanders,8485366,,GOALS,0.0,5043,6000,New York Islanders,Pittsburgh Penguins,2026-03-30,0
