date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-01,Cutter Gauthier,ANA,SJS,SOG,1.5,3.6266,0.648001,,,,Over,,0.0,0.8769024000724979,0.5835448327628986,MODEL OVR · CONF60+ · MATCHUP-,0.8769024000724979
2026-04-01,Jimmy Snuggerud,STL,LAK,SOG,1.5,3.7064,0.64501,,,,Over,,0.0,0.8843835134192108,0.5730721719638665,MODEL OVR · CONF60+ · MATCHUP-,0.8843835134192108
2026-04-01,Artturi Lehkonen,COL,VAN,SOG,1.5,3.0089,0.586482,,,,Over,,0.0,0.802177103469981,0.5457236611285816,MODEL OVR · CONF60+,0.802177103469981
2026-04-01,Macklin Celebrini,SJS,ANA,SOG,1.5,3.0384,0.598587,,,,Over,,0.0,0.8065142526005133,0.5432867447908523,MODEL OVR · CONF60+,0.8065142526005133
2026-04-01,Ian Moore,ANA,SJS,SOG,1.5,3.1732,0.609337,,,,Over,,0.0,0.8252706148313521,0.542239404569982,MODEL OVR · CONF60+ · MATCHUP-,0.8252706148313521
2026-04-01,Trevor Moore,LAK,STL,SOG,1.5,3.1732,0.600161,,,,Over,,0.0,0.8252706148313521,0.5379875500906417,MODEL OVR · CONF60+ · MATCHUP-,0.8252706148313521
2026-04-01,Brock Nelson,COL,VAN,SOG,1.5,2.9123,0.576698,,,,Over,,0.0,0.7873642271633499,0.5338733600832768,MODEL OVR · CONF60+,0.7873642271633499
2026-04-01,Martin Necas,COL,VAN,SOG,1.5,2.9108,0.576536,,,,Over,,0.0,0.7871266824192672,0.5336833242880107,MODEL OVR · CONF60+,0.7871266824192672
2026-04-01,Nathan MacKinnon,COL,VAN,SOG,1.5,2.8705,0.572335,,,,Over,,0.0,0.7806565038432881,0.5285071814272274,MODEL OVR · CONF60+,0.7806565038432881
2026-04-01,Cale Makar,COL,VAN,SOG,1.5,2.8153,0.566446,,,,Over,,0.0,0.7715140826489498,0.5211932444717567,MODEL OVR · CONF60+,0.7715140826489498
2026-04-01,Artemi Panarin,LAK,STL,SOG,1.5,2.9299,0.576394,,,,Over,,0.0,0.7901339942419092,0.5098782536190873,MODEL OVR · CONF60+ · MATCHUP-,0.7901339942419092
2026-04-01,Valeri Nichushkin,COL,VAN,SOG,1.5,2.7276,0.556796,,,,Over,,0.0,0.7563044076937206,0.5090255045075734,MODEL OVR · CONF60+,0.7563044076937206
2026-04-01,Beckett Sennecke,ANA,SJS,SOG,1.5,2.6993,0.560184,,,,Over,,0.0,0.7512125564500626,0.4829929578649504,MODEL OVR · CONF60+ · MATCHUP-,0.7512125564500626
2026-04-01,Leo Carlsson,ANA,SJS,SOG,1.5,2.6936,0.559528,,,,Over,,0.0,0.7501759497216911,0.4821636724822532,MODEL OVR · CONF60+ · MATCHUP-,0.7501759497216911
