date,player,team,position,market,proj_lambda
2025-11-13,Beckett Sennecke,ANA,F,ASSISTS,0.3
2025-11-13,Beckett Sennecke,ANA,F,BLOCKS,0.4
2025-11-13,Beckett Sennecke,ANA,F,GOALS,0.3
2025-11-13,Beckett Sennecke,ANA,F,POINTS,0.6
2025-11-13,Beckett Sennecke,ANA,F,SOG,1.7
2025-11-13,Chris Kreider,ANA,F,ASSISTS,0.3
2025-11-13,Chris Kreider,ANA,F,BLOCKS,0.3
2025-11-13,Chris Kreider,ANA,F,GOALS,0.7
2025-11-13,Chris Kreider,ANA,F,POINTS,1.0
2025-11-13,Chris Kreider,ANA,F,SOG,3.0
2025-11-13,Cutter Gauthier,ANA,F,ASSISTS,0.8
2025-11-13,Cutter Gauthier,ANA,F,BLOCKS,0.5
2025-11-13,Cutter Gauthier,ANA,F,GOALS,0.7
2025-11-13,Cutter Gauthier,ANA,F,POINTS,1.5
2025-11-13,Cutter Gauthier,ANA,F,SOG,4.6
2025-11-13,Jackson LaCombe,ANA,F,ASSISTS,0.5
2025-11-13,Jackson LaCombe,ANA,F,BLOCKS,2.1
2025-11-13,Jackson LaCombe,ANA,F,GOALS,0.0
2025-11-13,Jackson LaCombe,ANA,F,POINTS,0.5
2025-11-13,Jackson LaCombe,ANA,F,SOG,2.4
2025-11-13,Leo Carlsson,ANA,F,ASSISTS,1.1
2025-11-13,Leo Carlsson,ANA,F,BLOCKS,0.5
2025-11-13,Leo Carlsson,ANA,F,GOALS,0.8
2025-11-13,Leo Carlsson,ANA,F,POINTS,1.9
2025-11-13,Leo Carlsson,ANA,F,SOG,2.9
2025-11-13,Mason McTavish,ANA,F,ASSISTS,0.3
2025-11-13,Mason McTavish,ANA,F,BLOCKS,0.4
2025-11-13,Mason McTavish,ANA,F,GOALS,0.2
2025-11-13,Mason McTavish,ANA,F,POINTS,0.5
2025-11-13,Mason McTavish,ANA,F,SOG,2.0
2025-11-13,Olen Zellweger,ANA,F,ASSISTS,0.3
2025-11-13,Olen Zellweger,ANA,F,BLOCKS,1.8
2025-11-13,Olen Zellweger,ANA,F,GOALS,0.1
2025-11-13,Olen Zellweger,ANA,F,POINTS,0.4
2025-11-13,Olen Zellweger,ANA,F,SOG,2.6
2025-11-13,Troy Terry,ANA,F,ASSISTS,1.1
2025-11-13,Troy Terry,ANA,F,BLOCKS,0.1
2025-11-13,Troy Terry,ANA,F,GOALS,0.4
2025-11-13,Troy Terry,ANA,F,POINTS,1.5
2025-11-13,Troy Terry,ANA,F,SOG,2.7
2025-11-13,Charlie McAvoy,BOS,F,ASSISTS,1.0
2025-11-13,Charlie McAvoy,BOS,F,BLOCKS,1.5
2025-11-13,Charlie McAvoy,BOS,F,GOALS,0.0
2025-11-13,Charlie McAvoy,BOS,F,POINTS,1.0
2025-11-13,Charlie McAvoy,BOS,F,SOG,1.7
2025-11-13,David Pastrnak,BOS,F,ASSISTS,0.6
2025-11-13,David Pastrnak,BOS,F,BLOCKS,0.2
2025-11-13,David Pastrnak,BOS,F,GOALS,0.6
2025-11-13,David Pastrnak,BOS,F,POINTS,1.2
2025-11-13,David Pastrnak,BOS,F,SOG,3.3
2025-11-13,Marat Khusnutdinov,BOS,F,ASSISTS,0.2
2025-11-13,Marat Khusnutdinov,BOS,F,BLOCKS,0.5
2025-11-13,Marat Khusnutdinov,BOS,F,GOALS,0.2
2025-11-13,Marat Khusnutdinov,BOS,F,POINTS,0.4
2025-11-13,Marat Khusnutdinov,BOS,F,SOG,1.8
2025-11-13,Morgan Geekie,BOS,F,ASSISTS,0.3
2025-11-13,Morgan Geekie,BOS,F,BLOCKS,0.7
2025-11-13,Morgan Geekie,BOS,F,GOALS,0.8
2025-11-13,Morgan Geekie,BOS,F,POINTS,1.1
2025-11-13,Morgan Geekie,BOS,F,SOG,3.4
2025-11-13,Pavel Zacha,BOS,F,ASSISTS,0.4
2025-11-13,Pavel Zacha,BOS,F,BLOCKS,0.5
2025-11-13,Pavel Zacha,BOS,F,GOALS,0.3
2025-11-13,Pavel Zacha,BOS,F,POINTS,0.7
2025-11-13,Pavel Zacha,BOS,F,SOG,2.3
2025-11-13,Viktor Arvidsson,BOS,F,ASSISTS,0.1
2025-11-13,Viktor Arvidsson,BOS,F,BLOCKS,0.6
2025-11-13,Viktor Arvidsson,BOS,F,GOALS,0.5
2025-11-13,Viktor Arvidsson,BOS,F,POINTS,0.6
2025-11-13,Viktor Arvidsson,BOS,F,SOG,3.3
2025-11-13,Alex Tuch,BUF,F,ASSISTS,0.5
