date,home,away,market,ev
2025-12-30T02:00:00Z,Calgary Flames,Boston Bruins,ev_home_ml,0.3869
2025-12-30T03:00:00Z,Vegas Golden Knights,Minnesota Wild,ev_home_ml,0.3316
2025-12-30T03:00:00Z,Anaheim Ducks,San Jose Sharks,ev_away_pl_+1.5,0.2511
2025-12-30T03:00:00Z,Seattle Kraken,Vancouver Canucks,ev_home_ml,0.2272
2025-12-30T00:00:00Z,Florida Panthers,Washington Capitals,ev_home_ml,0.2136
2025-12-30T00:00:00Z,Carolina Hurricanes,New York Rangers,ev_home_ml,0.2077
2025-12-30T00:00:00Z,Carolina Hurricanes,New York Rangers,ev_over,0.2052
2025-12-30T03:00:00Z,Seattle Kraken,Vancouver Canucks,ev_over,0.1955
2025-12-30T03:00:00Z,Anaheim Ducks,San Jose Sharks,ev_under,0.1728
2025-12-30T00:30:00Z,Winnipeg Jets,Edmonton Oilers,ev_home_ml,0.1718
2025-12-30T02:00:00Z,Colorado Avalanche,Los Angeles Kings,ev_away_pl_+1.5,0.1548
2025-12-30T00:00:00Z,Ottawa Senators,Columbus Blue Jackets,ev_home_ml,0.1423
2025-12-30T01:00:00Z,St. Louis Blues,Buffalo Sabres,ev_home_ml,0.122
2025-12-30T02:00:00Z,Colorado Avalanche,Los Angeles Kings,ev_over,0.119
2025-12-30T00:30:00Z,Winnipeg Jets,Edmonton Oilers,ev_under,0.1181
2025-12-30T02:00:00Z,Calgary Flames,Boston Bruins,ev_away_pl_+1.5,0.1176
2025-12-30T00:00:00Z,Carolina Hurricanes,New York Rangers,ev_away_pl_+1.5,0.1079
2025-12-30T02:00:00Z,Utah Mammoth,Nashville Predators,ev_over,0.0885
2025-12-30T03:00:00Z,Anaheim Ducks,San Jose Sharks,ev_home_ml,0.0597
2025-12-30T01:00:00Z,St. Louis Blues,Buffalo Sabres,ev_over,0.0577
2025-12-30T00:00:00Z,Ottawa Senators,Columbus Blue Jackets,ev_away_pl_+1.5,0.0294
2025-12-30T03:00:00Z,Vegas Golden Knights,Minnesota Wild,ev_over,0.0221
