date,home,away,market,ev
2025-10-31T02:00:00Z,San Jose Sharks,New Jersey Devils,ev_away_pl_+1.5,0.7084
2025-10-30T23:00:00Z,Boston Bruins,Buffalo Sabres,ev_home_ml,0.4925
2025-10-30T23:00:00Z,Boston Bruins,Buffalo Sabres,ev_away_pl_+1.5,0.3927
2025-10-31T02:00:00Z,San Jose Sharks,New Jersey Devils,ev_away_ml,0.3779
2025-10-31T00:00:00Z,Minnesota Wild,Pittsburgh Penguins,ev_away_pl_+1.5,0.2689
2025-10-30T23:00:00Z,Tampa Bay Lightning,Dallas Stars,ev_home_ml,0.2598
2025-10-31T00:00:00Z,St. Louis Blues,Vancouver Canucks,ev_away_ml,0.2523
2025-10-30T23:00:00Z,Philadelphia Flyers,Nashville Predators,ev_home_ml,0.2513
2025-10-31T00:00:00Z,Winnipeg Jets,Chicago Blackhawks,ev_away_ml,0.2061
2025-10-31T00:00:00Z,St. Louis Blues,Vancouver Canucks,ev_away_pl_+1.5,0.2031
2025-10-30T23:00:00Z,Ottawa Senators,Calgary Flames,ev_home_ml,0.1888
2025-10-31T02:00:00Z,San Jose Sharks,New Jersey Devils,ev_f10_yes,0.1232
2025-10-31T02:30:00Z,Los Angeles Kings,Detroit Red Wings,ev_away_ml,0.1211
2025-10-31T01:00:00Z,Edmonton Oilers,New York Rangers,ev_f10_yes,0.1188
2025-10-31T01:00:00Z,Edmonton Oilers,New York Rangers,ev_away_pl_+1.5,0.1133
2025-10-30T23:00:00Z,Philadelphia Flyers,Nashville Predators,ev_over,0.1015
2025-10-30T23:30:00Z,Carolina Hurricanes,New York Islanders,ev_f10_yes,0.101
2025-10-31T02:30:00Z,Los Angeles Kings,Detroit Red Wings,ev_f10_yes,0.0932
2025-10-30T23:00:00Z,Tampa Bay Lightning,Dallas Stars,ev_over,0.093
2025-10-30T23:00:00Z,Ottawa Senators,Calgary Flames,ev_f10_yes,0.0842
2025-10-30T23:30:00Z,Carolina Hurricanes,New York Islanders,ev_away_pl_+1.5,0.0833
