date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-03-01,Ilya Sorokin,NYI,FLA,SAVES,30.5,27.0,0.9931,0.327027,Under,0.672973
2026-03-01,Semyon Varlamov,NYI,FLA,SAVES,30.5,27.0,0.9931,0.327027,Under,0.672973
2026-03-01,Joel Hofer,STL,MIN,SAVES,30.5,27.0,0.9937,0.32707,Under,0.67293
2026-03-01,Jordan Binnington,STL,MIN,SAVES,30.5,27.0,0.9937,0.32707,Under,0.67293
2026-03-01,Connor Hellebuyck,WPG,SJS,SAVES,30.5,27.0,0.9966,0.327514,Under,0.6724859999999999
2026-03-01,Eric Comrie,WPG,SJS,SAVES,30.5,27.0,0.9966,0.327514,Under,0.6724859999999999
2026-03-01,Alex Nedeljkovic,SJS,WPG,SAVES,30.5,27.0,1.0001,0.328897,Under,0.671103
2026-03-01,Yaroslav Askarov,SJS,WPG,SAVES,30.5,27.0,1.0001,0.328897,Under,0.671103
2026-03-01,Karel Vejmelka,UTA,CHI,SAVES,30.5,27.0,1.0,0.329771,Under,0.670229
2026-03-01,Vitek Vanecek,UTA,CHI,SAVES,30.5,27.0,1.0,0.329771,Under,0.670229
2026-03-01,Filip Gustavsson,MIN,STL,SAVES,30.5,27.0,1.007,0.332305,Under,0.6676949999999999
2026-03-01,Jesper Wallstedt,MIN,STL,SAVES,30.5,27.0,1.007,0.332305,Under,0.6676949999999999
2026-03-01,Daniil Tarasov,FLA,NYI,SAVES,30.5,27.0,1.0087,0.33326,Under,0.66674
2026-03-01,Sergei Bobrovsky,FLA,NYI,SAVES,30.5,27.0,1.0087,0.33326,Under,0.66674
2026-03-01,Devin Cooley,CGY,ANA,SAVES,30.5,27.0,1.0027,0.334876,Under,0.665124
2026-03-01,Dustin Wolf,CGY,ANA,SAVES,30.5,27.0,1.0027,0.334876,Under,0.665124
2026-03-01,Petr Mrazek,ANA,CGY,SAVES,30.5,27.0,1.0075,0.336804,Under,0.663196
2026-03-01,Lukas Dostal,ANA,CGY,SAVES,30.5,27.0,1.0075,0.336804,Under,0.663196
2026-03-01,Ville Husso,ANA,CGY,SAVES,30.5,27.0,1.0075,0.336804,Under,0.663196
