date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-07,Ottawa Senators,Tampa Bay Lightning,ev_away_ml,0.3953863636363637,2026-04-07,7.8341666666666665,0.26908333333333334,0.7309166666666667,0.9858333333333333,1.5033333333333334,0.7456494045540758,0.2543505954459242,-110.0,-110.0,,,,,0.6688333333333333,0.2195,0.10766666666666666,0.8923333333333333,6.0,,,,,,1.8341666666666665,moneyline,away_ml,0.7309166666666667,-110.0,,,Tampa Bay Lightning,0.4618333333333333,p=0.731,MODEL AWAY
2026-04-07,Ottawa Senators,Tampa Bay Lightning,ev_home_ml,-0.48629545454545453,2026-04-07,7.8341666666666665,0.26908333333333334,0.7309166666666667,0.9858333333333333,1.5033333333333334,0.7456494045540758,0.2543505954459242,-110.0,-110.0,,,,,0.6688333333333333,0.2195,0.10766666666666666,0.8923333333333333,6.0,,,,,,1.8341666666666665,moneyline,home_ml,0.26908333333333334,-110.0,,,Ottawa Senators,0.4618333333333333,p=0.269,MODEL HOME
2026-04-07,Anaheim Ducks,Nashville Predators,ev_home_ml,0.12083333333333324,2026-04-07,9.010333333333334,0.6725,0.3275,1.6461666666666666,1.2298333333333333,0.794395323492344,0.20560467650765601,-150.0,123.0,,,,,0.8006666666666666,0.12066666666666667,0.43066666666666664,0.5693333333333334,6.0,,,,,,3.0103333333333335,moneyline,home_ml,0.6725,-150.0,,,Anaheim Ducks,0.345,p=0.672,MODEL HOME
2026-04-07,Anaheim Ducks,Nashville Predators,ev_away_ml,-0.269675,2026-04-07,9.010333333333334,0.6725,0.3275,1.6461666666666666,1.2298333333333333,0.794395323492344,0.20560467650765601,-150.0,123.0,,,,,0.8006666666666666,0.12066666666666667,0.43066666666666664,0.5693333333333334,6.0,,,,,,3.0103333333333335,moneyline,away_ml,0.3275,123.0,,,Nashville Predators,0.345,p=0.328,MODEL AWAY
2026-04-07,Carolina Hurricanes,Boston Bruins,ev_away_ml,0.6115999999999999,2026-04-07,9.908166666666666,0.368,0.632,1.4268333333333334,1.7355,0.8243537646771772,0.17564623532282275,-190.0,155.0,,,,,0.8728333333333333,0.0735,0.1725,0.8275,6.0,,,,,,3.9081666666666663,moneyline,away_ml,0.632,155.0,,,Boston Bruins,0.264,p=0.632,MODEL AWAY
2026-04-07,Carolina Hurricanes,Boston Bruins,ev_home_ml,-0.43831578947368427,2026-04-07,9.908166666666666,0.368,0.632,1.4268333333333334,1.7355,0.8243537646771772,0.17564623532282275,-190.0,155.0,,,,,0.8728333333333333,0.0735,0.1725,0.8275,6.0,,,,,,3.9081666666666663,moneyline,home_ml,0.368,-190.0,,,Carolina Hurricanes,0.264,p=0.368,MODEL HOME
2026-04-07,Minnesota Wild,Seattle Kraken,ev_home_ml,-0.13902551020408155,2026-04-07,6.106,0.6114166666666667,0.38858333333333334,1.066,0.86,0.6533015857012289,0.34669841429877113,-245.0,195.0,,,,,0.42533333333333334,0.43383333333333335,0.3255,0.6745,6.0,,,,,,0.10599999999999987,moneyline,home_ml,0.6114166666666667,-245.0,,,Minnesota Wild,0.2228333333333334,p=0.611,MODEL HOME
2026-04-07,Minnesota Wild,Seattle Kraken,ev_away_ml,0.14632083333333334,2026-04-07,6.106,0.6114166666666667,0.38858333333333334,1.066,0.86,0.6533015857012289,0.34669841429877113,-245.0,195.0,,,,,0.42533333333333334,0.43383333333333335,0.3255,0.6745,6.0,,,,,,0.10599999999999987,moneyline,away_ml,0.38858333333333334,195.0,,,Seattle Kraken,0.22283333333333333,p=0.389,MODEL AWAY
2026-04-07,Detroit Red Wings,Columbus Blue Jackets,ev_away_ml,0.1685000000000001,2026-04-07,4.772333333333333,0.41575,0.58425,0.6753333333333333,0.8171666666666667,0.5599535546381158,0.4400464453618842,-120.0,100.0,,,,,0.214,0.669,0.14833333333333334,0.8516666666666667,6.0,,,,,,-1.227666666666667,moneyline,away_ml,0.58425,100.0,,,Columbus Blue Jackets,0.1685000000000001,p=0.584,MODEL AWAY
2026-04-07,Detroit Red Wings,Columbus Blue Jackets,ev_home_ml,-0.2377916666666665,2026-04-07,4.772333333333333,0.41575,0.58425,0.6753333333333333,0.8171666666666667,0.5599535546381158,0.4400464453618842,-120.0,100.0,,,,,0.214,0.669,0.14833333333333334,0.8516666666666667,6.0,,,,,,-1.227666666666667,moneyline,home_ml,0.41575,-120.0,,,Detroit Red Wings,0.16849999999999998,p=0.416,MODEL HOME
