team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
New York Rangers,8476459,,SOG,11.0,28,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476459,,GOALS,1.0,2154,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476459,,ASSISTS,0.0,3545,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476459,,POINTS,1.0,2188,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476459,,BLOCKS,1.0,2149,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476459,,SAVES,0.0,6000,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476389,,SOG,1.0,894,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476389,,GOALS,0.0,4106,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476389,,ASSISTS,0.0,3228,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476389,,POINTS,0.0,2234,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476389,,BLOCKS,2.0,1386,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8476389,,SAVES,0.0,6000,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8482109,,SOG,5.0,904,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8482109,,GOALS,0.0,4257,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8482109,,ASSISTS,1.0,2148,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8482109,,POINTS,1.0,2219,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8482109,,BLOCKS,0.0,3989,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8482109,,SAVES,0.0,6000,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8479323,,SOG,1.0,1174,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8479323,,GOALS,0.0,5394,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8479323,,ASSISTS,1.0,2018,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8479323,,POINTS,1.0,2143,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8479323,,BLOCKS,0.0,773,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8479323,,SAVES,0.0,6000,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8478882,,SOG,2.0,1506,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8478882,,GOALS,0.0,4264,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8478882,,ASSISTS,0.0,3401,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8478882,,POINTS,0.0,2432,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8478882,,BLOCKS,5.0,314,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
New York Rangers,8478882,,SAVES,0.0,6000,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
Detroit Red Wings,8479337,,SOG,1.0,355,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
Detroit Red Wings,8479337,,GOALS,0.0,4888,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
Detroit Red Wings,8479337,,ASSISTS,1.0,1559,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
Detroit Red Wings,8479337,,POINTS,1.0,1924,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
Detroit Red Wings,8479337,,BLOCKS,1.0,2159,6000,New York Rangers,Detroit Red Wings,2026-04-04,0
