date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-17,Jason Robertson,DAL,,SOG,1.5,4.7417,0.70921,,,,Over,,0.0,0.949910539699681,0.6599284317597448,MODEL OVR · CONF60+,0.949910539699681
2026-04-17,Cole Caufield,MTL,,SOG,1.5,4.4963,0.700392,,,,Over,,0.0,0.9387152878689309,0.6509722302951447,MODEL OVR · CONF60+,0.9387152878689309
2026-04-17,Nathan MacKinnon,COL,,SOG,1.5,4.3791,0.695257,,,,Over,,0.0,0.9325641785053497,0.6460513428042797,MODEL OVR · CONF60+,0.9325641785053497
2026-04-17,Porter Martone,PHI,,SOG,1.5,4.2224,0.679424,,,,Over,,0.0,0.9234218073217657,0.6387374458574125,MODEL OVR · CONF60+,0.9234218073217657
2026-04-17,Joel Eriksson Ek,MIN,,SOG,1.5,3.6214,0.643471,,,,Over,,0.0,0.8763997004611163,0.601119760368893,MODEL OVR · CONF60+,0.8763997004611163
2026-04-17,Rickard Rakell,PIT,,SOG,1.5,3.6137,0.641354,,,,Over,,0.0,0.8756518345388576,0.600521467631086,MODEL OVR · CONF60+,0.8756518345388576
2026-04-17,Jack Quinn,BUF,,SOG,1.5,3.6064,0.638926,,,,Over,,0.0,0.8749389622829866,0.5999511698263893,MODEL OVR · CONF60+,0.8749389622829866
2026-04-17,Jason Robertson,DAL,,SOG,2.5,4.7417,0.586536,,,,Over,,0.0,0.8518387713432546,0.5814710170746037,MODEL OVR · CONF60+,0.8518387713432546
2026-04-17,Seth Jarvis,CAR,,SOG,1.5,3.3308,0.616125,,,,Over,,0.0,0.8451111812056757,0.5760889449645406,MODEL OVR · CONF60+,0.8451111812056757
2026-04-17,Nikolaj Ehlers,CAR,,SOG,1.5,3.3179,0.615,,,,Over,,0.0,0.8435675242624362,0.574854019409949,MODEL OVR · CONF60+,0.8435675242624362
2026-04-17,Kirill Kaprizov,MIN,,SOG,1.5,3.2533,0.612509,,,,Over,,0.0,0.8356249953519126,0.56849999628153,MODEL OVR · CONF60+,0.8356249953519126
2026-04-17,Martin Necas,COL,,SOG,1.5,3.209,0.608692,,,,Over,,0.0,0.8299690687939492,0.5639752550351593,MODEL OVR · CONF60+,0.8299690687939492
2026-04-17,Sean Walker,CAR,,SOG,1.5,3.1952,0.604034,,,,Over,,0.0,0.8281716018586822,0.5625372814869457,MODEL OVR · CONF60+,0.8281716018586822
2026-04-17,Cole Caufield,MTL,,SOG,2.5,4.4963,0.574196,,,,Over,,0.0,0.8260053303768093,0.5608042643014475,MODEL OVR · CONF60+,0.8260053303768093
2026-04-17,Brady Tkachuk,OTT,,SOG,1.5,3.1615,0.604289,,,,Over,,0.0,0.8237099120509248,0.5589679296407398,MODEL OVR · CONF60+,0.8237099120509248
2026-04-17,Matt Boldy,MIN,,SOG,1.5,3.1424,0.602241,,,,Over,,0.0,0.8211351292039868,0.5569081033631894,MODEL OVR · CONF60+,0.8211351292039868
2026-04-17,Jake Guentzel,TBL,,SOG,1.5,3.0852,0.597101,,,,Over,,0.0,0.8132210250416486,0.5505768200333189,MODEL OVR · CONF60+,0.8132210250416486
2026-04-17,Nathan MacKinnon,COL,,SOG,2.5,4.3791,0.565637,,,,Over,,0.0,0.8123596680400004,0.5498877344320002,MODEL OVR · CONF60+,0.8123596680400004
2026-04-17,Darren Raddysh,TBL,,SOG,1.5,3.06,0.594664,,,,Over,,0.0,0.8096359574068468,0.5477087659254773,MODEL OVR · CONF60+,0.8096359574068468
2026-04-17,Alex Tuch,BUF,,SOG,1.5,3.0596,0.591288,,,,Over,,0.0,0.8095785591402751,0.54766284731222,MODEL OVR · CONF60+,0.8095785591402751
2026-04-17,Brandon Hagel,TBL,,SOG,1.5,3.0477,0.593462,,,,Over,,0.0,0.8078638764685071,0.5462911011748056,MODEL OVR · CONF60+,0.8078638764685071
2026-04-17,Cale Makar,COL,,SOG,1.5,3.0115,0.589726,,,,Over,,0.0,0.8025628086673454,0.5420502469338763,MODEL OVR · CONF60+,0.8025628086673454
2026-04-17,Valeri Nichushkin,COL,,SOG,1.5,3.0095,0.589521,,,,Over,,0.0,0.8022661718084408,0.5418129374467526,MODEL OVR · CONF60+,0.8022661718084408
2026-04-17,Owen Tippett,PHI,,SOG,1.5,2.9745,0.580138,,,,Over,,0.0,0.7970105041720329,0.5376084033376263,MODEL OVR · CONF60+,0.7970105041720329
2026-04-17,Nikita Kucherov,TBL,,SOG,1.5,2.9546,0.584158,,,,Over,,0.0,0.7939673322996219,0.5351738658396975,MODEL OVR · CONF60+,0.7939673322996219
2026-04-17,Porter Martone,PHI,,SOG,2.5,4.2224,0.547771,,,,Over,,0.0,0.7927073182504241,0.5341658546003392,MODEL OVR · CONF60+,0.7927073182504241
2026-04-17,Sebastian Aho,CAR,,SOG,1.5,2.8678,0.571815,,,,Over,,0.0,0.7802169004407112,0.5241735203525689,MODEL OVR · CONF60+,0.7802169004407112
2026-04-17,Evgeni Malkin,PIT,,SOG,1.5,2.8242,0.569015,,,,Over,,0.0,0.7730103154225315,0.5184082523380251,MODEL OVR · CONF60+,0.7730103154225315
2026-04-17,Andrei Svechnikov,CAR,,SOG,1.5,2.7885,0.563303,,,,Over,,0.0,0.7669564277676544,0.5135651422141234,MODEL OVR · CONF60+,0.7669564277676544
2026-04-17,Dylan Cozens,OTT,,SOG,1.5,2.7852,0.566085,,,,Over,,0.0,0.7663897789167474,0.5131118231333979,MODEL OVR · CONF60+,0.7663897789167474
