date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-03-21,Minnesota Wild,Dallas Stars,ev_over,0.6154722222222223,2026-03-21,9.0685,0.3284166666666667,0.6715833333333333,1.2533333333333334,1.6611666666666667,0.7987032315765451,0.2012967684234549,-118.0,-102.0,-120.0,100.0,205.0,-250.0,0.8811666666666667,0.11883333333333333,0.14383333333333334,0.8561666666666666,5.5,,,,,,3.5685000000000002,totals,over,0.8811666666666667,-120.0,,5.5,Over 5.5,0.8907420053322537,total 9.07 vs line 5.5 (+3.57); p=0.881; P1 pace 2.91,MODEL OVR · LINE+ · PACE+
2026-03-21,Edmonton Oilers,Tampa Bay Lightning,ev_over,0.5252536231884056,2026-03-21,9.185,0.5856666666666667,0.41433333333333333,1.5438333333333334,1.3496666666666666,0.7963647753125981,0.20363522468740192,120.0,-142.0,-115.0,-105.0,,,0.8158333333333333,0.18416666666666667,0.3393333333333333,0.6606666666666667,6.5,,,,,,2.6850000000000005,totals,over,0.8158333333333333,-115.0,,6.5,Over 6.5,0.8317756749378755,total 9.19 vs line 6.5 (+2.69); p=0.816; P1 pace 2.89,MODEL OVR · LINE+ · PACE+
2026-03-21,Montréal Canadiens,New York Islanders,ev_over,0.333556338028169,2026-03-21,7.777833333333334,0.6444166666666666,0.3555833333333333,1.3941666666666668,1.0613333333333332,0.7408958047706504,0.2591041952293496,-142.0,120.0,-142.0,120.0,180.0,-218.0,0.7825,0.2175,0.38233333333333336,0.6176666666666666,5.5,,,,,,2.2778333333333336,totals,over,0.7825,-142.0,,5.5,Over 5.5,0.7840778830206936,total 7.78 vs line 5.5 (+2.28); p=0.782; P1 pace 2.46,MODEL OVR · LINE+ · PACE+
2026-03-21,Los Angeles Kings,Buffalo Sabres,ev_over,0.4626500000000001,2026-03-21,7.999833333333333,0.5945,0.4055,1.3658333333333332,1.1526666666666667,0.7497200030404079,0.25027999695959213,-110.0,-110.0,110.0,-130.0,210.0,-258.0,0.6965,0.3035,0.3411666666666667,0.6588333333333334,6.5,,,,,,1.4998333333333331,totals,over,0.6965,110.0,,6.5,Over 6.5,0.7058453751689243,total 8.00 vs line 6.5 (+1.50); p=0.697; P1 pace 2.52,MODEL OVR · LINE+ · PACE+
2026-03-21,Pittsburgh Penguins,Winnipeg Jets,ev_over,0.41225,2026-03-21,7.770666666666667,0.6244166666666666,0.3755833333333333,1.3668333333333333,1.0811666666666666,0.7398247925212265,0.26017520747877354,-148.0,124.0,110.0,-130.0,164.0,-198.0,0.6725,0.3275,0.36183333333333334,0.6381666666666667,6.5,,,,,,1.270666666666667,totals,over,0.6725,110.0,,6.5,Over 6.5,0.6736804184225261,total 7.77 vs line 6.5 (+1.27); p=0.672; P1 pace 2.45,MODEL OVR · LINE+ · PACE+
2026-03-21,San Jose Sharks,Philadelphia Flyers,ev_over,0.2103166666666666,2026-03-21,7.250333333333334,0.5316666666666666,0.4683333333333333,1.1801666666666666,1.1138333333333332,0.7168277756973775,0.28317222430262246,-115.0,-105.0,102.0,-122.0,210.0,-258.0,0.5991666666666666,0.4008333333333333,0.27316666666666667,0.7268333333333333,6.5,,,,,,0.7503333333333337,totals,over,0.5991666666666666,102.0,,6.5,Over 6.5,0.5591703664216492,total 7.25 vs line 6.5 (+0.75); p=0.599; P1 pace 2.29,MODEL OVR · LINE+ · PACE+
2026-03-21,Ottawa Senators,Toronto Maple Leafs,ev_over,0.042985915492957716,2026-03-21,6.437833333333334,0.53175,0.46825,1.056,0.997,0.6766920485809536,0.32330795141904645,-250.0,205.0,-142.0,120.0,-110.0,-110.0,0.612,0.388,0.261,0.739,5.5,,,,,,0.9378333333333337,totals,over,0.612,-142.0,,5.5,Over 5.5,0.5466565059024588,total 6.44 vs line 5.5 (+0.94); p=0.612; P1 pace 2.05,MODEL OVR · LINE+
2026-03-21,Nashville Predators,Vegas Golden Knights,ev_under,0.06409999999999993,2026-03-21,6.011833333333334,0.4093333333333333,0.5906666666666667,0.8718333333333333,1.0315,0.648952358280843,0.35104764171915703,114.0,-135.0,105.0,-125.0,,,0.4088333333333333,0.5911666666666666,0.16783333333333333,0.8321666666666667,6.5,,,,,,-0.4881666666666664,totals,under,0.5911666666666666,-125.0,,6.5,Under 6.5,0.4843733402909404,total 6.01 vs line 6.5 (-0.49); p=0.591; P1 pace 1.90,MODEL UND · LINE+ · PACE+
2026-03-21,Columbus Blue Jackets,Seattle Kraken,ev_over,0.09948333333333326,2026-03-21,6.875333333333334,0.6034166666666667,0.39658333333333334,1.207,0.9815,0.6999106453977861,0.30008935460221386,-185.0,154.0,105.0,-125.0,136.0,-162.0,0.5363333333333333,0.46366666666666667,0.3403333333333333,0.6596666666666666,6.5,,,,,,0.37533333333333374,totals,over,0.5363333333333333,105.0,,6.5,Over 6.5,0.4309500468002403,total 6.88 vs line 6.5 (+0.38); p=0.536; P1 pace 2.19,MODEL OVR · LINE+ · PACE+
2026-03-21,Minnesota Wild,Dallas Stars,ev_under,-0.7623333333333333,2026-03-21,9.0685,0.3284166666666667,0.6715833333333333,1.2533333333333334,1.6611666666666667,0.7987032315765451,0.2012967684234549,-118.0,-102.0,-120.0,100.0,205.0,-250.0,0.8811666666666667,0.11883333333333333,0.14383333333333334,0.8561666666666666,5.5,,,,,,3.5685000000000002,totals,under,0.11883333333333333,100.0,,5.5,Under 5.5,0.3438148574128442,total 9.07 vs line 5.5 (+3.57); p=0.119; P1 pace 2.91,MODEL UND · LINE- · PACE-
