market,side,price,ev,prob,conf,home,away,totals_line
ML,Vancouver Canucks,114.0,0.19037499999999985,0.55625,0.05625000000000002,Vancouver Canucks,Seattle Kraken,6.0
ML,New Jersey Devils,-115.0,0.022652173913043472,0.547,0.04700000000000004,New Jersey Devils,Los Angeles Kings,6.0
ML,Toronto Maple Leafs,155.0,0.3814624999999998,0.54175,0.041749999999999954,Buffalo Sabres,Toronto Maple Leafs,6.0
ML,San Jose Sharks,180.0,0.49496666666666667,0.5339166666666667,0.033916666666666706,Montréal Canadiens,San Jose Sharks,6.0
ML,Carolina Hurricanes,104.0,0.08799999999999997,0.5333333333333333,0.033333333333333326,Tampa Bay Lightning,Carolina Hurricanes,6.0
ML,New York Rangers,210.0,0.64455,0.5305,0.03049999999999997,Minnesota Wild,New York Rangers,6.0
ML,Anaheim Ducks,145.0,0.2476625,0.50925,0.00924999999999998,Ottawa Senators,Anaheim Ducks,6.0
