date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-03-09,Columbus Blue Jackets,Los Angeles Kings,ev_under,0.5933623853211011,2026-03-09,4.094166666666666,0.6046666666666667,0.3953333333333333,0.7413333333333333,0.5585,0.5107630435380714,0.48923695646192855,-121.0,100.0,-117.0,-109.0,200.0,-265.0,0.12483333333333334,0.7828333333333334,0.2745,0.7255,6.0,,,,,,-1.9058333333333337,totals,under,0.7828333333333334,-109.0,,6.0,Under 6.0,0.7959840907498972,total 4.09 vs line 6.0 (-1.91); p=0.783; P1 pace 1.30,MODEL UND · LINE+ · PACE+
2026-03-09,Vancouver Canucks,Ottawa Senators,ev_away_ml,0.24949999999999994,2026-03-09,3.744,0.167,0.833,0.3233333333333333,0.8998333333333334,0.489692435131427,0.510307564868573,160.0,-200.0,,,,,0.083,0.917,0.024833333333333332,0.9751666666666666,6.5,,,,,,-2.756,moneyline,away_ml,0.833,-200.0,,,Ottawa Senators,0.6659999999999999,p=0.833,MODEL AWAY
2026-03-09,Vancouver Canucks,Ottawa Senators,ev_home_ml,-0.5657999999999999,2026-03-09,3.744,0.167,0.833,0.3233333333333333,0.8998333333333334,0.489692435131427,0.510307564868573,160.0,-200.0,,,,,0.083,0.917,0.024833333333333332,0.9751666666666666,6.5,,,,,,-2.756,moneyline,home_ml,0.167,160.0,,,Vancouver Canucks,0.6659999999999999,p=0.167,MODEL HOME
2026-03-09,Chicago Blackhawks,Utah Mammoth,ev_away_ml,0.17523108747044924,2026-03-09,4.139,0.3124166666666667,0.6875833333333333,0.52,0.8166666666666667,0.5205744519421738,0.4794255480578262,116.0,-141.0,,,,,0.23483333333333334,0.7651666666666667,0.08766666666666667,0.9123333333333333,5.5,,,,,,-1.3609999999999998,moneyline,away_ml,0.6875833333333333,-141.0,,,Utah Mammoth,0.37516666666666665,p=0.688,MODEL AWAY
2026-03-09,Chicago Blackhawks,Utah Mammoth,ev_home_ml,-0.3251799999999999,2026-03-09,4.139,0.3124166666666667,0.6875833333333333,0.52,0.8166666666666667,0.5205744519421738,0.4794255480578262,116.0,-141.0,,,,,0.23483333333333334,0.7651666666666667,0.08766666666666667,0.9123333333333333,5.5,,,,,,-1.3609999999999998,moneyline,home_ml,0.3124166666666667,116.0,,,Chicago Blackhawks,0.37516666666666665,p=0.312,MODEL HOME
2026-03-09,Columbus Blue Jackets,Los Angeles Kings,ev_over,-0.6761381766381765,2026-03-09,4.094166666666666,0.6046666666666667,0.3953333333333333,0.7413333333333333,0.5585,0.5107630435380714,0.48923695646192855,-121.0,100.0,-117.0,-109.0,200.0,-265.0,0.12483333333333334,0.7828333333333334,0.2745,0.7255,6.0,,,,,,-1.9058333333333337,totals,over,0.12483333333333334,-117.0,,6.0,Over 6.0,0.34528649748539697,total 4.09 vs line 6.0 (-1.91); p=0.125; P1 pace 1.30,MODEL OVR · LINE- · PACE-
2026-03-09,Washington Capitals,Calgary Flames,ev_away_ml,0.12471666666666648,2026-03-09,3.650166666666667,0.6121666666666666,0.3878333333333333,0.6765,0.48133333333333334,0.4710219457495971,0.5289780542504029,-240.0,190.0,,,,,0.15866666666666668,0.8413333333333334,0.273,0.727,5.5,,,,,,-1.8498333333333332,moneyline,away_ml,0.3878333333333333,190.0,,,Calgary Flames,0.22433333333333336,p=0.388,MODEL AWAY
2026-03-09,Washington Capitals,Calgary Flames,ev_home_ml,-0.1327638888888889,2026-03-09,3.650166666666667,0.6121666666666666,0.3878333333333333,0.6765,0.48133333333333334,0.4710219457495971,0.5289780542504029,-240.0,190.0,,,,,0.15866666666666668,0.8413333333333334,0.273,0.727,5.5,,,,,,-1.8498333333333332,moneyline,home_ml,0.6121666666666666,-240.0,,,Washington Capitals,0.22433333333333327,p=0.612,MODEL HOME
2026-03-09,Columbus Blue Jackets,Los Angeles Kings,ev_home_ml,0.10439118457300273,2026-03-09,4.094166666666666,0.6046666666666667,0.3953333333333333,0.7413333333333333,0.5585,0.5107630435380714,0.48923695646192855,-121.0,100.0,-117.0,-109.0,200.0,-265.0,0.12483333333333334,0.7828333333333334,0.2745,0.7255,6.0,,,,,,-1.9058333333333337,moneyline,home_ml,0.6046666666666667,-121.0,,,Columbus Blue Jackets,0.20933333333333337,p=0.605,MODEL HOME
2026-03-09,Columbus Blue Jackets,Los Angeles Kings,ev_away_ml,-0.20933333333333337,2026-03-09,4.094166666666666,0.6046666666666667,0.3953333333333333,0.7413333333333333,0.5585,0.5107630435380714,0.48923695646192855,-121.0,100.0,-117.0,-109.0,200.0,-265.0,0.12483333333333334,0.7828333333333334,0.2745,0.7255,6.0,,,,,,-1.9058333333333337,moneyline,away_ml,0.3953333333333333,100.0,,,Los Angeles Kings,0.20933333333333337,p=0.395,MODEL AWAY
