date,home,away,market,ev
2025-10-22T00:00:00Z,Dallas Stars,Columbus Blue Jackets,ev_away_ml,0.5602
2025-10-22T00:00:00Z,Nashville Predators,Anaheim Ducks,ev_away_ml,0.4824
2025-10-22T00:00:00Z,St. Louis Blues,Los Angeles Kings,ev_under,0.4567
2025-10-21T23:30:00Z,Boston Bruins,Florida Panthers,ev_away_pl_+1.5,0.3679
2025-10-22T00:00:00Z,Nashville Predators,Anaheim Ducks,ev_under,0.3264
2025-10-21T23:00:00Z,Ottawa Senators,Edmonton Oilers,ev_under,0.3248
2025-10-22T02:00:00Z,Utah Mammoth,Colorado Avalanche,ev_away_pl_+1.5,0.3072
2025-10-21T23:00:00Z,New York Islanders,San Jose Sharks,ev_home_ml,0.2987
2025-10-21T23:00:00Z,Washington Capitals,Seattle Kraken,ev_away_pl_+1.5,0.2681
2025-10-21T23:00:00Z,Pittsburgh Penguins,Vancouver Canucks,ev_home_ml,0.2348
2025-10-21T23:30:00Z,Boston Bruins,Florida Panthers,ev_under,0.2293
2025-10-21T23:00:00Z,Toronto Maple Leafs,New Jersey Devils,ev_away_ml,0.2271
2025-10-22T00:00:00Z,St. Louis Blues,Los Angeles Kings,ev_away_ml,0.1947
2025-10-21T23:00:00Z,Pittsburgh Penguins,Vancouver Canucks,ev_under,0.1908
2025-10-21T23:00:00Z,Ottawa Senators,Edmonton Oilers,ev_away_pl_+1.5,0.1861
2025-10-21T23:00:00Z,Washington Capitals,Seattle Kraken,ev_home_ml,0.1787
2025-10-21T23:30:00Z,Boston Bruins,Florida Panthers,ev_away_ml,0.1735
2025-10-22T02:00:00Z,Utah Mammoth,Colorado Avalanche,ev_home_ml,0.1607
2025-10-22T02:00:00Z,Utah Mammoth,Colorado Avalanche,ev_under,0.1588
2025-10-21T23:00:00Z,Washington Capitals,Seattle Kraken,ev_under,0.1429
2025-10-22T00:00:00Z,Dallas Stars,Columbus Blue Jackets,ev_under,0.1283
2025-10-21T23:00:00Z,New York Islanders,San Jose Sharks,ev_under,0.12
2025-10-22T00:00:00Z,Dallas Stars,Columbus Blue Jackets,ev_f10_yes,0.1174
2025-10-21T23:00:00Z,Toronto Maple Leafs,New Jersey Devils,ev_under,0.089
2025-10-21T23:00:00Z,Ottawa Senators,Edmonton Oilers,ev_f10_yes,0.0535
2025-10-21T23:00:00Z,Toronto Maple Leafs,New Jersey Devils,ev_f10_yes,0.0443
2025-10-21T23:00:00Z,New York Islanders,San Jose Sharks,ev_away_pl_+1.5,0.0375
2025-10-21T23:00:00Z,New York Islanders,San Jose Sharks,ev_f10_yes,0.0285
2025-10-22T00:00:00Z,Dallas Stars,Columbus Blue Jackets,ev_away_pl_+1.5,0.0195
2025-10-22T00:00:00Z,Nashville Predators,Anaheim Ducks,ev_f10_yes,0.0189
2025-10-21T23:00:00Z,Pittsburgh Penguins,Vancouver Canucks,ev_away_pl_+1.5,0.0152
2025-10-21T23:00:00Z,Washington Capitals,Seattle Kraken,ev_f10_yes,0.0091
2025-10-22T00:00:00Z,Nashville Predators,Anaheim Ducks,ev_away_pl_+1.5,0.0071
2025-10-22T02:00:00Z,Utah Mammoth,Colorado Avalanche,ev_f10_yes,0.0025
2025-10-22T00:00:00Z,St. Louis Blues,Los Angeles Kings,ev_away_pl_+1.5,-0.0034
2025-10-21T23:30:00Z,Boston Bruins,Florida Panthers,ev_f10_yes,-0.0042
2025-10-21T23:00:00Z,Pittsburgh Penguins,Vancouver Canucks,ev_f10_yes,-0.0076
2025-10-21T23:00:00Z,Toronto Maple Leafs,New Jersey Devils,ev_home_pl_-1.5,-0.0085
2025-10-22T00:00:00Z,St. Louis Blues,Los Angeles Kings,ev_f10_yes,-0.0109
2025-10-21T23:00:00Z,Ottawa Senators,Edmonton Oilers,ev_away_ml,-0.0112
2025-10-21T23:00:00Z,Toronto Maple Leafs,New Jersey Devils,ev_away_pl_+1.5,-0.0512
2025-10-21T23:00:00Z,Ottawa Senators,Edmonton Oilers,ev_home_ml,-0.0737
2025-10-22T00:00:00Z,St. Louis Blues,Los Angeles Kings,ev_home_pl_-1.5,-0.1164
2025-10-22T00:00:00Z,Dallas Stars,Columbus Blue Jackets,ev_home_pl_-1.5,-0.1243
2025-10-22T00:00:00Z,Nashville Predators,Anaheim Ducks,ev_home_pl_-1.5,-0.131
2025-10-21T23:00:00Z,New York Islanders,San Jose Sharks,ev_home_pl_-1.5,-0.1314
