team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Pittsburgh Penguins,8471675,1,Sidney Crosby,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.4721666666666666,0.050833333333333335,0.11883333333333333,0.16966666666666666,0.04433333333333333,0.0,433.45185185186926,1
Pittsburgh Penguins,8471215,1,Evgeni Malkin,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.6421666666666667,0.081,0.11549999999999999,0.1965,0.05516666666666666,0.0,433.45185185186926,1
Pittsburgh Penguins,8475810,1,Bryan Rust,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.585,0.09433333333333332,0.09783333333333333,0.19216666666666665,0.18483333333333332,0.0,433.45185185186926,1
Pittsburgh Penguins,8474578,1,Erik Karlsson,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.565,0.029166666666666667,0.135,0.16416666666666668,0.058166666666666665,0.0,509.46666666670546,1
Pittsburgh Penguins,8477365,1,Connor Clifton,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.24216666666666667,0.067,0.06583333333333333,0.13283333333333333,0.2345,0.0,509.46666666670546,1
Vegas Golden Knights,8478483,1,Mitch Marner,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.4953333333333333,0.08383333333333333,0.06183333333333333,0.14566666666666667,0.0455,0.0,434.62962962964764,1
Vegas Golden Knights,8478403,1,Jack Eichel,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.7818333333333333,0.04416666666666667,0.10566666666666666,0.14983333333333332,0.081,0.0,434.62962962964764,1
Vegas Golden Knights,8476881,1,Tomas Hertl,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.49466666666666664,0.03266666666666666,0.0875,0.12016666666666666,0.08183333333333333,0.0,434.62962962964764,1
Vegas Golden Knights,8475188,1,Brayden McNabb,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.433,0.07233333333333333,0.07533333333333334,0.14766666666666667,0.252,0.0,520.2962962963317,1
Vegas Golden Knights,8478396,1,Noah Hanifin,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.434,0.0185,0.08399999999999999,0.1025,0.11433333333333333,0.0,472.8148148148465,1
Pittsburgh Penguins,8481668,1,Arturs Silovs,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.0,0.0,0.0,0.0,0.0,5.252575000000019,1199.9999999999998,1
Vegas Golden Knights,8479394,1,Carter Hart,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.0,0.0,0.0,0.0,0.0,4.744274999999995,1199.9999999999998,1
Pittsburgh Penguins,8481481,1,Blake Lizotte,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.15733333333333333,0.018333333333333333,0.07166666666666667,0.09,0.054,0.0,235.87407407408165,1
Pittsburgh Penguins,8480980,1,Connor Dewar,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.3113333333333333,0.033166666666666664,0.09133333333333334,0.1245,0.054,0.0,235.87407407408165,1
Pittsburgh Penguins,8477511,1,Anthony Mantha,Pittsburgh Penguins,Vegas Golden Knights,2026-03-01,0.3888333333333333,0.13666666666666666,0.042499999999999996,0.17916666666666664,0.034999999999999996,0.0,235.87407407408165,1
