date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-25,Sean Walker,CAR,OTT,SOG,1.5,2.8531,0.571187,-146,110,pinnacle,Over,-146,0.3105564157092422,0.7778099052583307,0.5347701875315807,MODEL OVR · CONF60+,0.7778099052583307
2026-04-25,Porter Martone,PHI,PIT,POINTS,0.5,1.2196,0.564438,-140,110,draftkings,Over,-140,0.20797437266454877,0.7046517173876534,0.5225393635200164,MODEL OVR · CONF60+ · MATCHUP+,0.7046517173876534
2026-04-25,Jordan Martinook,CAR,OTT,SOG,1.5,2.7506,0.567,-106,-125,pinnacle,Over,-106,0.4777118127350872,0.7603759813102876,0.5208230483731462,MODEL OVR · CONF60+,0.7603759813102876
2026-04-25,Matvei Michkov,PHI,PIT,POINTS,0.5,1.1077,0.54625,140,-180,draftkings,Over,140,0.6072372343093061,0.6696821809622109,0.49456373437966245,MODEL OVR · CONF60+ · MATCHUP+,0.6696821809622109
2026-04-25,Matvei Michkov,PHI,PIT,SOG,1.5,2.7835,0.5535,-135,105,draftkings,Over,-135,0.33357695688097777,0.7660974007614128,0.49416244020545447,MODEL OVR · CONF60+ · MATCHUP-,0.7660974007614128
2026-04-25,Ryan Hartman,MIN,DAL,POINTS,0.5,1.3564,0.596375,-121,-109,pinnacle,Over,-121,0.35597852048666667,0.742413579089985,0.4699731759085874,MODEL OVR · CONF60+ · MATCHUP-,0.742413579089985
2026-04-25,Taylor Hall,CAR,OTT,POINTS,0.5,1.3744,0.613688,108,-143,pinnacle,Over,108,0.553778002228483,0.7470086549175399,0.4640246284788721,MODEL OVR · CONF60+ · MATCHUP-,0.7470086549175399
2026-04-25,Logan Stankoven,CAR,OTT,POINTS,0.5,1.3744,0.611812,-105,-125,draftkings,Over,-105,0.4584454691247206,0.7470086549175399,0.4640246284788721,MODEL OVR · CONF60+ · MATCHUP-,0.7470086549175399
2026-04-25,Joel Eriksson Ek,MIN,DAL,POINTS,0.5,1.2612,0.573625,-154,120,draftkings,Over,-154,0.1820667737820177,0.7166861541827981,0.449391235982838,MODEL OVR · CONF60+ · MATCHUP-,0.7166861541827981
2026-04-25,Christian Dvorak,PHI,PIT,POINTS,0.5,0.9395,0.498688,105,-135,draftkings,Over,105,0.24881244386872126,0.6091768018871812,0.4461594311196386,MODEL OVR · CONF60+ · MATCHUP+,0.6091768018871812
