date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,ev_over,chosen_prob,edge_score,edge_drivers,edge_reasons,proj
2026-05-14,Leo Carlsson,ANA,VGK,SOG,2.5,4.636204719543457,0.8200929476382032,-176,134,fanduel,Over,-176,0.2860548497053642,0.2860548497053642,0.8200929476382032,0.5526562271134111,MODEL OVR · JUICE+ · CONF60+ · SINGLE,MODEL OVR · JUICE+ · CONF60+ · SINGLE,4.636204719543457
2026-05-14,Ivan Demidov,MTL,BUF,POINTS,0.5,0.2856103777885437,0.27550574684044615,-115,-115,betmgm,Under,-115,0.3544892559069919,0.3544892559069919,0.7244942531595538,0.5260901689169175,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,0.2856103777885437
2026-05-14,Cole Caufield,MTL,BUF,SOG,2.5,1.870003581047058,0.2584197543658935,-169,126,pinnacle,Under,126,0.6759713551330806,0.6759713551330806,0.7415802456341065,0.5042889880232835,MODEL UND · CONF60+ · CONS4+,MODEL UND · CONF60+ · CONS4+,1.870003581047058
2026-05-14,Rasmus Dahlin,BUF,MTL,ASSISTS,0.5,0.4020436406135559,0.3225390403884832,-105,-125,betmgm,Under,-125,0.2194297273007304,0.2194297273007304,0.6774609596115169,0.5034133235892365,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,MODEL UND · CONF60+ · CONS3+ · MATCHUP+,0.4020436406135559
2026-05-14,Tage Thompson,BUF,MTL,SOG,3.5,2.932392961290642,0.285888125182011,105,-135,draftkings,Under,-135,0.24308363394242527,0.24308363394242527,0.714111874817989,0.5023379754897918,MODEL UND · CONF60+ · CONS4+ · MATCHUP+,MODEL UND · CONF60+ · CONS4+ · MATCHUP+,2.932392961290642
2026-05-14,Mason McTavish,ANA,VGK,SOG,1.5,2.710341453552246,0.7532100095654976,-118,-110,fanduel,Over,-118,0.3915235769938853,0.3915235769938853,0.7532100095654976,0.4991498766552466,MODEL OVR · CONF60+ · CONS4+,MODEL OVR · CONF60+ · CONS4+,2.710341453552246
2026-05-14,Jackson LaCombe,ANA,VGK,SOG,1.5,2.6166107654571533,0.735806484424077,-113,-115,fanduel,Over,-113,0.38696266533033996,0.38696266533033996,0.735806484424077,0.48522705654211024,MODEL OVR · CONF60+ · CONS4+,MODEL OVR · CONF60+ · CONS4+,2.6166107654571533
2026-05-14,Alex Killorn,ANA,VGK,SOG,1.5,2.418501615524292,0.6955654886953088,-160,122,fanduel,Over,-160,0.13029391912987676,0.13029391912987676,0.6955654886953088,0.45303425995909563,MODEL OVR · JUICE · CONF60+ · CONS4+,MODEL OVR · JUICE · CONF60+ · CONS4+,2.418501615524292
2026-05-14,Leo Carlsson,ANA,VGK,SOG,3.5,4.636204719543457,0.6618784248954885,140,-180,draftkings,Over,140,0.5885082197491724,0.5885082197491724,0.6618784248954885,0.42608460891923944,MODEL OVR · CONF60+ · CONS3+,MODEL OVR · CONF60+ · CONS3+,4.636204719543457
2026-05-14,Ivan Demidov,MTL,BUF,SOG,1.5,2.299039840698242,0.6689243473701383,-135,104,fanduel,Over,-135,0.16442386394061104,0.16442386394061104,0.6689243473701383,0.4241146863801124,MODEL OVR · CONF60+ · CONS4+,MODEL OVR · CONF60+ · CONS4+,2.299039840698242
2026-05-14,Jack Eichel,VGK,ANA,ASSISTS,0.5,1.1267213821411133,0.6245047278034046,-154,120,draftkings,Over,-154,0.030027278325095885,0.030027278325095885,0.6245047278034046,0.420502716257898,MODEL OVR · JUICE · CONF60+ · CONS3+ · MATCHUP+,MODEL OVR · JUICE · CONF60+ · CONS3+ · MATCHUP+,1.1267213821411133
2026-05-14,Mikael Granlund,ANA,VGK,SOG,1.5,2.2087647914886475,0.6475613549801111,-145,114,draftkings,Over,-145,0.09415539289742919,0.09415539289742919,0.6475613549801111,0.41463095298693753,MODEL OVR · JUICE · CONF60+ · CONS4+,MODEL OVR · JUICE · CONF60+ · CONS4+,2.2087647914886475
2026-05-14,Lane Hutson,MTL,BUF,SOG,1.5,2.2118241786956787,0.6483029484624686,-102,-128,fanduel,Over,-102,0.2838940744060653,0.2838940744060653,0.6483029484624686,0.4076175672539767,MODEL OVR · CONF60+ · CONS4+,MODEL OVR · CONF60+ · CONS4+,2.2118241786956787
