market,side,price,ev,prob,conf,home,away,totals_line
PL,Vegas Golden Knights +1.5,-285.0,0.06223976608187132,0.7863333333333333,0.28633333333333333,Anaheim Ducks,Vegas Golden Knights,5.5
PL,Montréal Canadiens +1.5,-225.0,0.06190740740740752,0.7351666666666667,0.23516666666666675,Buffalo Sabres,Montréal Canadiens,5.5
