date,player,team,position,market,proj_lambda
2025-10-18,A. Peeke,BOS,D,ASSISTS,0.13877597451210022
2025-10-18,A. Peeke,BOS,D,BLOCKS,2.591785430908203
2025-10-18,A. Peeke,BOS,D,GOALS,6.305606916612305e-07
2025-10-18,A. Peeke,BOS,D,POINTS,0.11837946623563766
2025-10-18,A. Peeke,BOS,D,SOG,2.048722743988037
2025-10-18,B. Sweezey,BOS,D,ASSISTS,0.45
2025-10-18,B. Sweezey,BOS,D,BLOCKS,1.3
2025-10-18,B. Sweezey,BOS,D,GOALS,0.35
2025-10-18,B. Sweezey,BOS,D,POINTS,0.9
2025-10-18,B. Sweezey,BOS,D,SOG,2.4
2025-10-18,C. McAvoy,BOS,D,ASSISTS,0.32708024978637695
2025-10-18,C. McAvoy,BOS,D,BLOCKS,0.8832701444625854
2025-10-18,C. McAvoy,BOS,D,GOALS,6.305606916612305e-07
2025-10-18,C. McAvoy,BOS,D,POINTS,0.32169830799102783
2025-10-18,C. McAvoy,BOS,D,SOG,1.566909670829773
2025-10-18,D. Bavaro,BOS,D,ASSISTS,0.45
2025-10-18,D. Bavaro,BOS,D,BLOCKS,1.3
2025-10-18,D. Bavaro,BOS,D,GOALS,0.35
2025-10-18,D. Bavaro,BOS,D,POINTS,0.9
2025-10-18,D. Bavaro,BOS,D,SOG,2.4
2025-10-18,F. Brunet,BOS,D,ASSISTS,0.45
2025-10-18,F. Brunet,BOS,D,BLOCKS,1.3
2025-10-18,F. Brunet,BOS,D,GOALS,0.35
2025-10-18,F. Brunet,BOS,D,POINTS,0.9
2025-10-18,F. Brunet,BOS,D,SOG,2.4
2025-10-18,H. Jokiharju,BOS,D,ASSISTS,0.3688448667526245
2025-10-18,H. Jokiharju,BOS,D,BLOCKS,0.8663471937179565
2025-10-18,H. Jokiharju,BOS,D,GOALS,5.213099211687222e-05
2025-10-18,H. Jokiharju,BOS,D,POINTS,0.14503182470798492
2025-10-18,H. Jokiharju,BOS,D,SOG,1.7434582710266113
2025-10-18,H. Lindholm,BOS,D,ASSISTS,0.23339055478572845
2025-10-18,H. Lindholm,BOS,D,BLOCKS,0.8875428438186646
2025-10-18,H. Lindholm,BOS,D,GOALS,0.10822199285030365
2025-10-18,H. Lindholm,BOS,D,POINTS,0.32169830799102783
2025-10-18,H. Lindholm,BOS,D,SOG,1.8834556341171265
2025-10-18,J. Aspirot,BOS,D,ASSISTS,0.45
2025-10-18,J. Aspirot,BOS,D,BLOCKS,1.3
2025-10-18,J. Aspirot,BOS,D,GOALS,0.35
2025-10-18,J. Aspirot,BOS,D,POINTS,0.9
2025-10-18,J. Aspirot,BOS,D,SOG,2.4
2025-10-18,J. Edward,BOS,D,ASSISTS,0.45
2025-10-18,J. Edward,BOS,D,BLOCKS,1.3
2025-10-18,J. Edward,BOS,D,GOALS,0.35
2025-10-18,J. Edward,BOS,D,POINTS,0.9
