team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec
Chicago Blackhawks,8476891,2,Matt Grzelcyk,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.4,0.17333333333333334,0.06,0.23333333333333334,0.6733333333333333,0.0,320.75333333333333
Chicago Blackhawks,8476891,3,Matt Grzelcyk,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.3633333333333333,0.19,0.06,0.25,0.7266666666666667,0.0,323.11333333333334
Chicago Blackhawks,8476891,4,Matt Grzelcyk,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.056666666666666664,0.0,0.6
Chicago Blackhawks,8477444,1,Andre Burakovsky,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.23,0.0033333333333333335,0.05333333333333334,0.05666666666666667,0.0,0.0,173.91
Chicago Blackhawks,8477444,2,Andre Burakovsky,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.21333333333333335,0.0033333333333333335,0.08,0.08333333333333333,0.0,0.0,174.405
Chicago Blackhawks,8477444,3,Andre Burakovsky,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.22666666666666666,0.0,0.07666666666666666,0.07666666666666666,0.0,0.0,173.745
Chicago Blackhawks,8477450,1,Jason Dickinson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.6966666666666667,0.07333333333333333,0.05333333333333334,0.12666666666666668,0.0,0.0,146.355
Chicago Blackhawks,8477450,2,Jason Dickinson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5433333333333333,0.06333333333333334,0.07333333333333333,0.13666666666666666,0.0,0.0,140.415
Chicago Blackhawks,8477450,3,Jason Dickinson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5633333333333334,0.06333333333333334,0.043333333333333335,0.10666666666666667,0.0,0.0,141.735
Chicago Blackhawks,8477450,4,Jason Dickinson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.02,0.0,0.0,0.0,0.0,0.0,3.75375
Chicago Blackhawks,8477479,1,Tyler Bertuzzi,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.31,0.023333333333333334,0.056666666666666664,0.08,0.0,0.0,173.91
Chicago Blackhawks,8477479,2,Tyler Bertuzzi,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.3433333333333333,0.056666666666666664,0.07,0.12666666666666668,0.0,0.0,174.405
Chicago Blackhawks,8477479,3,Tyler Bertuzzi,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.29333333333333333,0.02,0.043333333333333335,0.06333333333333334,0.0,0.0,173.745
Chicago Blackhawks,8477479,4,Tyler Bertuzzi,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.013333333333333334,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,5.48625
Chicago Blackhawks,8477987,1,Ryan Donato,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.6166666666666667,0.07333333333333333,0.043333333333333335,0.11666666666666667,0.0,0.0,146.355
Chicago Blackhawks,8477987,2,Ryan Donato,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.6233333333333333,0.056666666666666664,0.05333333333333334,0.11,0.0,0.0,140.415
Chicago Blackhawks,8477987,3,Ryan Donato,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5866666666666667,0.07333333333333333,0.07,0.14333333333333334,0.0,0.0,141.735
Chicago Blackhawks,8478043,1,Sam Lafferty,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.06,0.06,0.0,0.0,60.0
Chicago Blackhawks,8478043,2,Sam Lafferty,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.08,0.08,0.0,0.0,60.0
Chicago Blackhawks,8478043,3,Sam Lafferty,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,60.0
Chicago Blackhawks,8481519,1,Spencer Knight,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.0,8.196666666666667,1200.0
Chicago Blackhawks,8481519,2,Spencer Knight,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.0,8.126666666666667,1200.0
Chicago Blackhawks,8481519,3,Spencer Knight,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.0,8.2,1200.0
Chicago Blackhawks,8481519,4,Spencer Knight,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.0,0.42,65.0
Chicago Blackhawks,8481568,1,Alex Vlasic,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.05333333333333334,0.05333333333333334,0.0,0.0,60.0
Chicago Blackhawks,8481568,2,Alex Vlasic,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.056666666666666664,0.056666666666666664,0.0,0.0,60.0
Chicago Blackhawks,8481568,3,Alex Vlasic,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.07,0.07,0.0,0.0,60.0
Chicago Blackhawks,8481624,1,Ilya Mikheyev,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.056666666666666664,0.056666666666666664,0.0,0.0,60.0
Chicago Blackhawks,8481624,2,Ilya Mikheyev,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,60.0
Chicago Blackhawks,8481624,3,Ilya Mikheyev,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.02,0.02,0.0,0.0,60.0
Chicago Blackhawks,8481624,4,Ilya Mikheyev,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.01,0.0,0.0,0.0,0.0,0.0,4.41375
Chicago Blackhawks,8481806,1,Louis Crevier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.3966666666666667,0.17,0.05,0.22000000000000003,0.71,0.0,326.865
Chicago Blackhawks,8481806,2,Louis Crevier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.5233333333333334,0.21333333333333335,0.06,0.2733333333333333,0.78,0.0,320.75333333333333
Chicago Blackhawks,8481806,3,Louis Crevier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.5433333333333332,0.22,0.03333333333333333,0.25333333333333335,0.7233333333333334,0.0,323.11333333333334
Chicago Blackhawks,8481806,4,Louis Crevier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.1,0.016666666666666666,0.0,0.016666666666666666,0.03666666666666667,0.0,10.62375
Chicago Blackhawks,8482172,1,Landon Slaggert,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0033333333333333335,0.0,0.05,0.05,0.0,0.0,1.8
Chicago Blackhawks,8482172,2,Landon Slaggert,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0033333333333333335,0.07,0.07333333333333333,0.0,0.0,3.0
Chicago Blackhawks,8482172,3,Landon Slaggert,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.02,0.0033333333333333335,0.05333333333333334,0.05666666666666667,0.0,0.0,3.9
Chicago Blackhawks,8482172,4,Landon Slaggert,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.15
Chicago Blackhawks,8482176,1,Wyatt Kaiser,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0,0.06333333333333334,0.06333333333333334,0.58,0.0,6.6
Chicago Blackhawks,8482176,2,Wyatt Kaiser,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.013333333333333334,0.0033333333333333335,0.04666666666666667,0.05,0.6533333333333333,0.0,5.933333333333334
Chicago Blackhawks,8482176,3,Wyatt Kaiser,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0033333333333333335,0.05,0.05333333333333334,0.66,0.0,7.633333333333334
Chicago Blackhawks,8482176,4,Wyatt Kaiser,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.05,0.01,0.0,0.01,0.02666666666666667,0.0,5.3025
Chicago Blackhawks,8482703,1,Colton Dach,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5966666666666667,0.09333333333333334,0.03333333333333333,0.12666666666666668,0.0,0.0,146.355
Chicago Blackhawks,8482703,2,Colton Dach,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.66,0.07,0.043333333333333335,0.11333333333333334,0.0,0.0,140.415
Chicago Blackhawks,8482703,3,Colton Dach,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5933333333333334,0.07333333333333333,0.04666666666666667,0.12,0.0,0.0,141.735
Chicago Blackhawks,8482703,4,Colton Dach,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.023333333333333334,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,3.75375
Chicago Blackhawks,8483450,1,Ryan Greene,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.05333333333333334,0.05333333333333334,0.0,0.0,60.0
Chicago Blackhawks,8483450,2,Ryan Greene,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,60.0
Chicago Blackhawks,8483450,3,Ryan Greene,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.06333333333333334,0.06333333333333334,0.0,0.0,60.0
Chicago Blackhawks,8483450,4,Ryan Greene,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,3.0525
Chicago Blackhawks,8483493,1,Frank Nazar,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.15333333333333332,0.0,0.056666666666666664,0.056666666666666664,0.0,0.0,122.9
Chicago Blackhawks,8483493,2,Frank Nazar,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.15333333333333332,0.006666666666666667,0.05333333333333334,0.060000000000000005,0.0033333333333333335,0.0,133.2
Chicago Blackhawks,8483493,3,Frank Nazar,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.17,0.006666666666666667,0.05333333333333334,0.060000000000000005,0.0,0.0,131.26666666666668
Chicago Blackhawks,8483493,4,Frank Nazar,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.03,0.0,0.0,0.0,0.0,0.0,8.025
Chicago Blackhawks,8483506,1,Sam Rinzel,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5333333333333333,0.07333333333333333,0.056666666666666664,0.13,0.10333333333333333,0.0,122.9
Chicago Blackhawks,8483506,2,Sam Rinzel,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5533333333333333,0.10333333333333333,0.056666666666666664,0.16,0.08333333333333333,0.0,133.2
Chicago Blackhawks,8483506,3,Sam Rinzel,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.5333333333333333,0.10333333333333333,0.05333333333333334,0.15666666666666668,0.11666666666666667,0.0,131.26666666666668
Chicago Blackhawks,8483506,4,Sam Rinzel,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.04666666666666667,0.0033333333333333335,0.0,0.0033333333333333335,0.01,0.0,8.025
Chicago Blackhawks,8484144,1,Connor Bedard,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.56,0.02,0.043333333333333335,0.06333333333333334,0.0033333333333333335,0.0,296.81
Chicago Blackhawks,8484144,2,Connor Bedard,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.6666666666666666,0.02,0.05,0.07,0.006666666666666667,0.0,307.605
Chicago Blackhawks,8484144,3,Connor Bedard,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.6466666666666666,0.04,0.056666666666666664,0.09666666666666666,0.0,0.0,305.01166666666666
Chicago Blackhawks,8484144,4,Connor Bedard,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,13.51125
Chicago Blackhawks,8484197,1,Oliver Moore,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,60.0
Chicago Blackhawks,8484197,2,Oliver Moore,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,60.0
Chicago Blackhawks,8484197,3,Oliver Moore,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.06,0.06,0.0,0.0,60.0
Chicago Blackhawks,8484197,4,Oliver Moore,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.013333333333333334,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,4.41375
Chicago Blackhawks,8484783,1,Artyom Levshunov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.08333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.04,0.0,66.9
Chicago Blackhawks,8484783,2,Artyom Levshunov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.056666666666666664,0.0033333333333333335,0.06666666666666667,0.06999999999999999,0.023333333333333334,0.0,71.33333333333333
Chicago Blackhawks,8484783,3,Artyom Levshunov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.09,0.0,0.07333333333333333,0.07333333333333333,0.023333333333333334,0.0,78.73333333333333
Chicago Blackhawks,8484783,4,Artyom Levshunov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,4.8
Columbus Blue Jackets,8474090,1,Brendan Smith,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.8666666666666667,0.13,0.02,0.15,0.18,0.0,124.96666666666667
Columbus Blue Jackets,8474090,2,Brendan Smith,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.93,0.11666666666666667,0.03666666666666667,0.15333333333333332,0.16,0.0,133.46666666666667
Columbus Blue Jackets,8474090,3,Brendan Smith,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.8233333333333334,0.12,0.05,0.16999999999999998,0.23666666666666666,0.0,128.46666666666667
Columbus Blue Jackets,8474090,4,Brendan Smith,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.056666666666666664,0.006666666666666667,0.0,0.006666666666666667,0.013333333333333334,0.0,8.025
Columbus Blue Jackets,8475745,1,Charlie Coyle,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.4066666666666667,0.016666666666666666,0.056666666666666664,0.07333333333333333,0.01,0.0,298.87666666666667
Columbus Blue Jackets,8475745,2,Charlie Coyle,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.4266666666666667,0.03333333333333333,0.04,0.07333333333333333,0.01,0.0,307.87166666666667
Columbus Blue Jackets,8475745,3,Charlie Coyle,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.4533333333333333,0.03666666666666667,0.03,0.06666666666666667,0.013333333333333334,0.0,302.21166666666664
Columbus Blue Jackets,8475745,4,Charlie Coyle,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.03666666666666667,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,13.51125
Columbus Blue Jackets,8475790,1,Erik Gudbranson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0,0.06,0.06,0.29,0.0,5.633333333333334
Columbus Blue Jackets,8475790,2,Erik Gudbranson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.03333333333333333,0.0,0.06,0.06,0.31333333333333335,0.0,6.2
Columbus Blue Jackets,8475790,3,Erik Gudbranson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.05,0.0,0.04,0.04,0.2966666666666667,0.0,9.166666666666666
Columbus Blue Jackets,8475790,4,Erik Gudbranson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.043333333333333335,0.006666666666666667,0.0,0.006666666666666667,0.006666666666666667,0.0,5.3025
Columbus Blue Jackets,8476432,1,Boone Jenner,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.25333333333333335,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,146.355
Columbus Blue Jackets,8476432,2,Boone Jenner,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.20333333333333334,0.006666666666666667,0.04666666666666667,0.05333333333333334,0.0,0.0,140.415
Columbus Blue Jackets,8476432,3,Boone Jenner,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.18333333333333332,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,141.735
Columbus Blue Jackets,8476432,4,Boone Jenner,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.013333333333333334,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,3.75375
Columbus Blue Jackets,8476923,1,Damon Severson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.14,0.0,0.03333333333333333,0.03333333333333333,0.0033333333333333335,0.0,74.03333333333333
Columbus Blue Jackets,8476923,2,Damon Severson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.11666666666666667,0.0033333333333333335,0.016666666666666666,0.02,0.006666666666666667,0.0,76.4
Columbus Blue Jackets,8476923,3,Damon Severson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.12666666666666668,0.0,0.05333333333333334,0.05333333333333334,0.0033333333333333335,0.0,70.06666666666666
Columbus Blue Jackets,8476923,4,Damon Severson,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,4.275
Columbus Blue Jackets,8477425,1,Miles Wood,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.07,0.07,0.0,0.0,60.0
Columbus Blue Jackets,8477425,2,Miles Wood,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.05333333333333334,0.05333333333333334,0.0,0.0,60.0
Columbus Blue Jackets,8477425,3,Miles Wood,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.04666666666666667,0.04666666666666667,0.0,0.0,60.0
Columbus Blue Jackets,8477497,1,Sean Monahan,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.06333333333333334,0.06333333333333334,0.0,0.0,60.0
Columbus Blue Jackets,8477497,2,Sean Monahan,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.05333333333333334,0.05333333333333334,0.0,0.0,60.0
Columbus Blue Jackets,8477497,3,Sean Monahan,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.03,0.03,0.0,0.0,60.0
Columbus Blue Jackets,8478046,1,Danton Heinen,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.7366666666666666,0.15333333333333332,0.04666666666666667,0.19999999999999998,0.0,0.0,173.91
Columbus Blue Jackets,8478046,2,Danton Heinen,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.5833333333333333,0.14,0.04,0.18000000000000002,0.0,0.0,174.405
Columbus Blue Jackets,8478046,3,Danton Heinen,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.7366666666666666,0.15333333333333332,0.03666666666666667,0.19,0.0,0.0,173.745
Columbus Blue Jackets,8478460,1,Zach Werenski,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.22,0.016666666666666666,0.06,0.07666666666666666,0.006666666666666667,0.0,124.96666666666667
Columbus Blue Jackets,8478460,2,Zach Werenski,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.3333333333333333,0.013333333333333334,0.02666666666666667,0.04,0.006666666666666667,0.0,133.46666666666667
Columbus Blue Jackets,8478460,3,Zach Werenski,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.22,0.01,0.04,0.05,0.006666666666666667,0.0,128.46666666666667
Columbus Blue Jackets,8478460,4,Zach Werenski,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.01,0.0,0.0,0.0,0.0,0.0,8.025
Columbus Blue Jackets,8478500,1,Ivan Provorov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.006666666666666667,0.0,0.05,0.05,0.006666666666666667,0.0,5.633333333333334
Columbus Blue Jackets,8478500,2,Ivan Provorov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.07,0.07,0.01,0.0,6.2
Columbus Blue Jackets,8478500,3,Ivan Provorov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0,0.04,0.04,0.006666666666666667,0.0,9.166666666666666
Columbus Blue Jackets,8478500,4,Ivan Provorov,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0,0.0,0.0,0.0033333333333333335,0.0,2.58
Columbus Blue Jackets,8478975,1,Mason Marchment,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.04,0.04,0.0,0.0,60.0
Columbus Blue Jackets,8478975,2,Mason Marchment,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.04666666666666667,0.04666666666666667,0.0,0.0,60.0
Columbus Blue Jackets,8478975,3,Mason Marchment,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.04,0.04,0.0,0.0,60.0
Columbus Blue Jackets,8478975,4,Mason Marchment,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.02,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,3.0525
Columbus Blue Jackets,8479371,1,Dante Fabbro,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.5566666666666666,0.14333333333333334,0.03,0.17333333333333334,0.58,0.0,322.965
Columbus Blue Jackets,8479371,2,Dante Fabbro,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.5133333333333334,0.14333333333333334,0.02666666666666667,0.17,0.58,0.0,317.82
Columbus Blue Jackets,8479371,3,Dante Fabbro,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.58,0.13333333333333333,0.043333333333333335,0.17666666666666667,0.54,0.0,318.78
Columbus Blue Jackets,8479371,4,Dante Fabbro,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.0,0.0,0.03666666666666667,0.0,0.225
Columbus Blue Jackets,8479671,1,Mathieu Olivier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,60.0
Columbus Blue Jackets,8479671,2,Mathieu Olivier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.05,0.05,0.0,0.0,60.0
Columbus Blue Jackets,8479671,3,Mathieu Olivier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,60.0
Columbus Blue Jackets,8479671,4,Mathieu Olivier,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.056666666666666664,0.0,0.0,0.0,0.0,0.0,4.41375
Columbus Blue Jackets,8480806,1,Isac Lundeström,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.3833333333333333,0.12,0.06666666666666667,0.18666666666666665,0.0,0.0,146.355
Columbus Blue Jackets,8480806,2,Isac Lundeström,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.3533333333333333,0.11666666666666667,0.04,0.15666666666666668,0.0,0.0,140.415
Columbus Blue Jackets,8480806,3,Isac Lundeström,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.4133333333333333,0.08666666666666667,0.03333333333333333,0.12,0.0,0.0,141.735
Columbus Blue Jackets,8480893,1,Kirill Marchenko,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,60.0
Columbus Blue Jackets,8480893,2,Kirill Marchenko,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.05,0.05,0.0,0.0,60.0
Columbus Blue Jackets,8480893,3,Kirill Marchenko,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,60.0
Columbus Blue Jackets,8480893,4,Kirill Marchenko,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,3.0525
Columbus Blue Jackets,8481161,1,Jake Christiansen,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.6633333333333333,0.14,0.03666666666666667,0.1766666666666667,0.5033333333333333,0.0,322.965
Columbus Blue Jackets,8481161,2,Jake Christiansen,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.7166666666666666,0.11333333333333333,0.03,0.1433333333333333,0.5566666666666666,0.0,317.82
Columbus Blue Jackets,8481161,3,Jake Christiansen,Chicago Blackhawks,Columbus Blue Jackets,2026-01-30,1.64,0.15,0.043333333333333335,0.19333333333333333,0.5266666666666666,0.0,318.78
