date,player,team,market,line,proj_lambda,p_over,over_price,under_price,book,side,ev,chosen_prob
2026-01-31,Dylan Larkin,DET,ASSISTS,0.5,0.4854,0.32545,135,-175.0,betmgm,Under,0.060007142857142814,0.67455
2026-01-31,Dylan Larkin,DET,GOALS,0.5,0.3,0.22795,195,-270.0,fanduel,Under,0.05799444444444435,0.77205
2026-01-31,Lucas Raymond,DET,ASSISTS,0.5,0.3662,0.26755,105,-140.0,betmgm,Under,0.25562857142857165,0.73245
2026-01-31,Patrick Kane,DET,ASSISTS,0.5,0.112,0.09765,143,-195.0,pinnacle,Under,0.3650935897435897,0.90235
2026-01-31,Patrick Kane,DET,POINTS,0.5,0.4211,0.2945,-118,-112.0,pinnacle,Under,0.33541071428571423,0.7055
2026-01-31,Connor McDavid,EDM,GOALS,0.5,0.5509,0.3511,100,-135.0,fanduel,Under,0.12956666666666672,0.6489
2026-01-31,Ryan Nugent-Hopkins,EDM,GOALS,0.5,0.0866,0.0825,240,-350.0,fanduel,Under,0.179642857142857,0.9175
2026-01-31,Adrian Kempe,LAK,ASSISTS,0.5,0.2228,0.1789,135,-185.0,betmgm,Under,0.26493783783783775,0.8210999999999999
2026-01-31,Adrian Kempe,LAK,GOALS,0.5,0.2732,0.20855,210,-290.0,fanduel,Under,0.06436379310344825,0.79145
2026-01-31,Adrian Kempe,LAK,POINTS,0.5,0.523,0.3435,-155,120.0,betmgm,Under,0.44430000000000003,0.6565
2026-01-31,Alex Laferriere,LAK,GOALS,0.5,0.1871,0.15405,320,-490.0,fanduel,Under,0.018592857142857133,0.84595
2026-01-31,Alex Laferriere,LAK,POINTS,0.5,0.5125,0.3392,115,-150.0,betmgm,Under,0.10133333333333333,0.6608
2026-01-31,Andrei Kuzmenko,LAK,ASSISTS,0.5,0.3226,0.24525,210,-300.0,betmgm,Under,0.006333333333333302,0.75475
2026-01-31,Kevin Fiala,LAK,ASSISTS,0.5,0.5412,0.35125,132,-177.0,pinnacle,Under,0.01527542372881352,0.6487499999999999
2026-01-31,Quinton Byfield,LAK,ASSISTS,0.5,0.3226,0.2389,200,-285.0,betmgm,Under,0.028152631578947374,0.7611
2026-01-31,Quinton Byfield,LAK,POINTS,0.5,0.6374,0.38535,105,-140.0,betmgm,Under,0.053685714285714226,0.6146499999999999
2026-01-31,Trevor Moore,LAK,GOALS,0.5,0.1173,0.10715,390,-650.0,fanduel,Under,0.0302115384615384,0.89285
2026-01-31,Jared Spurgeon,MIN,GOALS,2.5,0.1999,0.00425,16000,,ballybet,Under,0.0,0.99575
2026-01-31,Kirill Kaprizov,MIN,GOALS,0.5,0.4003,0.28355,120,-160.0,fanduel,Under,0.16423125000000005,0.71645
2026-01-31,Marcus Johansson,MIN,GOALS,1.5,0.0,0.0,2000,,ballybet,Under,0.0,1.0
2026-01-31,Marcus Johansson,MIN,GOALS,2.5,0.0,0.0,8000,,ballybet,Under,0.0,1.0
2026-01-31,Matt Boldy,MIN,GOALS,0.5,0.3624,0.26285,180,-250.0,fanduel,Under,0.03200999999999987,0.73715
2026-01-31,Cole Caufield,MTL,GOALS,0.5,0.381,0.27135,150,-200.0,fanduel,Under,0.09297500000000003,0.72865
2026-01-31,Ivan Demidov,MTL,GOALS,0.5,0.0,0.0,320,-490.0,fanduel,Under,0.20408163265306123,1.0
2026-01-31,Juraj Slafkovsky,MTL,GOALS,0.5,0.0898,0.0804,270,-400.0,fanduel,Under,0.14949999999999997,0.9196
2026-01-31,Nick Suzuki,MTL,GOALS,0.5,0.0923,0.0803,220,-310.0,fanduel,Under,0.21637741935483862,0.9197
2026-01-31,Oliver Kapanen,MTL,GOALS,0.5,0.0866,0.0802,370,-600.0,fanduel,Under,0.0731,0.9198
2026-01-31,Filip Forsberg,NSH,GOALS,0.5,0.0945,0.08845,200,-270.0,fanduel,Under,0.24916111111111094,0.91155
2026-01-31,Bo Horvat,NYI,GOALS,0.5,0.2827,0.22345,200,-280.0,fanduel,Under,0.053889285714285695,0.77655
2026-01-31,Mathew Barzal,NYI,GOALS,0.5,0.1757,0.1503,230,-330.0,fanduel,Under,0.10718484848484844,0.8497
2026-01-31,Alexis Lafrenière,NYR,ASSISTS,0.5,0.3297,0.24855,220,-300.0,betmgm,Under,0.0019333333333332314,0.75145
2026-01-31,Alexis Lafrenière,NYR,GOALS,0.5,0.1035,0.092,290,-450.0,fanduel,Under,0.10977777777777789,0.908
2026-01-31,Alexis Lafrenière,NYR,POINTS,0.5,0.5028,0.33165,115,-150.0,betmgm,Under,0.11391666666666656,0.66835
2026-01-31,Vincent Trocheck,NYR,ASSISTS,0.5,0.6437,0.38965,115,-150.0,betmgm,Under,0.01724999999999982,0.61035
2026-01-31,Vincent Trocheck,NYR,GOALS,0.5,0.2395,0.1953,240,-350.0,fanduel,Under,0.03461428571428557,0.8047
2026-01-31,Will Cuylle,NYR,ASSISTS,0.5,0.0,5e-05,300,-450.0,betmgm,Under,0.22216111111111123,0.99995
2026-01-31,Will Cuylle,NYR,GOALS,0.5,0.0943,0.08565,360,-600.0,fanduel,Under,0.06674166666666673,0.91435
2026-01-31,Will Cuylle,NYR,POINTS,0.5,0.0821,0.07655,160,-220.0,betmgm,Under,0.3432,0.92345
2026-01-31,Drake Batherson,OTT,GOALS,0.5,0.2328,0.18865,260,-390.0,fanduel,Under,0.01938846153846155,0.81135
2026-01-31,Dylan Cozens,OTT,GOALS,0.5,0.2328,0.1898,240,-340.0,fanduel,Under,0.04849411764705891,0.8102
2026-01-31,Tim Stützle,OTT,GOALS,0.5,0.235,0.18885,200,-270.0,fanduel,Under,0.11157592592592586,0.81115
2026-01-31,Bobby Brink,PHI,ASSISTS,0.5,0.0968,0.09025,240,-325.0,betmgm,Under,0.189673076923077,0.9097500000000001
2026-01-31,Matvei Michkov,PHI,ASSISTS,0.5,0.208,0.17305,240,-350.0,betmgm,Under,0.06322142857142843,0.82695
2026-01-31,Matvei Michkov,PHI,POINTS,0.5,0.482,0.3241,115,-155.0,betmgm,Under,0.11196451612903208,0.6759
2026-01-31,Owen Tippett,PHI,ASSISTS,0.5,0.208,0.1689,210,-295.0,betmgm,Under,0.11282881355932195,0.8311
2026-01-31,Travis Konecny,PHI,ASSISTS,0.5,0.3303,0.2458,112,-149.0,pinnacle,Under,0.26037449664429524,0.7542
2026-01-31,Trevor Zegras,PHI,ASSISTS,0.5,0.2528,0.20115,155,-210.0,betmgm,Under,0.17925476190476208,0.7988500000000001
2026-01-31,Trevor Zegras,PHI,GOALS,0.5,0.2407,0.19505,250,-360.0,fanduel,Under,0.028547222222222224,0.80495
2026-01-31,Trevor Zegras,PHI,POINTS,0.5,0.4861,0.3239,-128,-104.0,pinnacle,Under,0.32619615384615375,0.6760999999999999
2026-01-31,Chandler Stephenson,SEA,GOALS,0.5,0.093,0.08555,320,-490.0,fanduel,Under,0.10107244897959183,0.91445
2026-01-31,Jordan Eberle,SEA,GOALS,1.5,0.287,0.047,1600,,ballybet,Under,0.0,0.953
2026-01-31,Jordan Eberle,SEA,GOALS,2.5,0.287,0.01145,7000,,ballybet,Under,0.0,0.98855
2026-01-31,Collin Graf,SJS,GOALS,0.5,0.0712,0.06635,270,-420.0,fanduel,Under,0.15594761904761906,0.93365
2026-01-31,Macklin Celebrini,SJS,GOALS,0.5,0.4427,0.3095,145,-195.0,fanduel,Under,0.04460256410256408,0.6905
2026-01-31,Will Smith,SJS,GOALS,0.5,0.2164,0.1816,230,-330.0,fanduel,Under,0.06639999999999999,0.8184
2026-01-31,William Eklund,SJS,GOALS,0.5,0.0712,0.0687,280,-420.0,fanduel,Under,0.1530380952380953,0.9313
2026-01-31,Colton Parayko,STL,GOALS,1.5,0.0,0.0,4000,,betrivers,Under,0.0,1.0
2026-01-31,Colton Parayko,STL,GOALS,2.5,0.0,0.0,14000,,betrivers,Under,0.0,1.0
2026-01-31,Dalibor Dvorsky,STL,GOALS,1.5,0.2343,0.0352,2400,,ballybet,Under,0.0,0.9648
2026-01-31,Dalibor Dvorsky,STL,GOALS,2.5,0.2343,0.0077,10000,,ballybet,Under,0.0,0.9923
2026-01-31,Jake Neighbours,STL,GOALS,1.5,0.1286,0.0125,1500,,betrivers,Under,0.0,0.9875
2026-01-31,Jake Neighbours,STL,GOALS,2.5,0.1286,0.00185,6000,,betrivers,Under,0.0,0.99815
2026-01-31,Jimmy Snuggerud,STL,GOALS,1.5,0.1286,0.0126,1700,,betrivers,Under,0.0,0.9874
2026-01-31,Jimmy Snuggerud,STL,GOALS,2.5,0.1286,0.00165,7000,,betrivers,Under,0.0,0.99835
2026-01-31,Jonatan Berggren,STL,GOALS,1.5,0.1286,0.0114,1900,,betrivers,Under,0.0,0.9886
2026-01-31,Jonatan Berggren,STL,GOALS,2.5,0.1286,0.00155,7500,,betrivers,Under,0.0,0.99845
2026-01-31,Jordan Kyrou,STL,GOALS,1.5,0.1062,0.0107,1200,,ballybet,Under,0.0,0.9893
2026-01-31,Jordan Kyrou,STL,GOALS,2.5,0.1062,0.0009,5000,,ballybet,Under,0.0,0.9991
2026-01-31,Logan Mailloux,STL,GOALS,1.5,0.0,0.0,6000,,ballybet,Under,0.0,1.0
2026-01-31,Logan Mailloux,STL,GOALS,2.5,0.0,0.0,18000,,ballybet,Under,0.0,1.0
2026-01-31,Mathieu Joseph,STL,GOALS,1.5,0.0,0.0,3300,,ballybet,Under,0.0,1.0
2026-01-31,Mathieu Joseph,STL,GOALS,2.5,0.0,0.0,12000,,ballybet,Under,0.0,1.0
2026-01-31,Matt Luff,STL,GOALS,1.5,0.0,0.0,4500,,betrivers,Under,0.0,1.0
2026-01-31,Matt Luff,STL,GOALS,2.5,0.0,0.0,16000,,betrivers,Under,0.0,1.0
2026-01-31,Matthew Kessel,STL,GOALS,1.5,0.1286,0.0121,7000,,betrivers,Under,0.0,0.9879
2026-01-31,Matthew Kessel,STL,GOALS,2.5,0.1286,0.00155,20000,,betrivers,Under,0.0,0.99845
2026-01-31,Oskar Sundqvist,STL,GOALS,2.5,0.2513,0.00835,11000,,betrivers,Under,0.0,0.99165
2026-01-31,Pavel Buchnevich,STL,GOALS,1.5,0.2513,0.03935,1400,,betrivers,Under,0.0,0.96065
2026-01-31,Pavel Buchnevich,STL,GOALS,2.5,0.2513,0.0079,6000,,betrivers,Under,0.0,0.9921
2026-01-31,Philip Broberg,STL,GOALS,1.5,0.0,0.0,4500,,betrivers,Under,0.0,1.0
2026-01-31,Philip Broberg,STL,GOALS,2.5,0.0,0.0,16000,,ballybet,Under,0.0,1.0
2026-01-31,Pius Suter,STL,GOALS,1.5,0.0,0.0,2900,,betrivers,Under,0.0,1.0
2026-01-31,Pius Suter,STL,GOALS,2.5,0.0,0.0,11000,,betrivers,Under,0.0,1.0
2026-01-31,Robby Fabbri,STL,GOALS,1.5,0.1286,0.01375,2900,,betrivers,Under,0.0,0.98625
2026-01-31,Robby Fabbri,STL,GOALS,2.5,0.1286,0.00175,11000,,betrivers,Under,0.0,0.99825
2026-01-31,Tyler Tucker,STL,GOALS,2.5,0.1286,0.0012,25000,,betrivers,Under,0.0,0.9988
2026-01-31,Auston Matthews,TOR,GOALS,1.5,0.552,0.13105,480,,betrivers,Under,0.0,0.86895
2026-01-31,Auston Matthews,TOR,GOALS,2.5,0.552,0.0452,2000,,betrivers,Under,0.0,0.9548
2026-01-31,Brandon Carlo,TOR,GOALS,1.5,0.0,0.0,8000,,ballybet,Under,0.0,1.0
2026-01-31,Brandon Carlo,TOR,GOALS,2.5,0.0,0.0,22500,,ballybet,Under,0.0,1.0
2026-01-31,Dakota Joshua,TOR,GOALS,1.5,0.0759,0.00445,3500,,betrivers,Under,0.0,0.99555
2026-01-31,Dakota Joshua,TOR,GOALS,2.5,0.0759,0.0003,13000,,ballybet,Under,0.0,0.9997
2026-01-31,Easton Cowan,TOR,GOALS,1.5,0.2864,0.04995,1900,,betrivers,Under,0.0,0.95005
2026-01-31,Easton Cowan,TOR,GOALS,2.5,0.2864,0.0112,8000,,betrivers,Under,0.0,0.9888
2026-01-31,Jake McCabe,TOR,GOALS,1.5,0.0,0.0,8000,,betrivers,Under,0.0,1.0
2026-01-31,Jake McCabe,TOR,GOALS,2.5,0.0,0.0,22500,,betrivers,Under,0.0,1.0
2026-01-31,Matias Maccelli,TOR,GOALS,1.5,0.0759,0.00545,2200,,ballybet,Under,0.0,0.99455
2026-01-31,Matias Maccelli,TOR,GOALS,2.5,0.0759,0.0003,9000,,ballybet,Under,0.0,0.9997
2026-01-31,Matthew Knies,TOR,GOALS,1.5,0.1848,0.02455,1050,,ballybet,Under,0.0,0.97545
2026-01-31,Matthew Knies,TOR,GOALS,2.5,0.1848,0.00385,4500,,ballybet,Under,0.0,0.99615
2026-01-31,Max Domi,TOR,GOALS,1.5,0.1848,0.02585,1800,,betrivers,Under,0.0,0.97415
2026-01-31,Max Domi,TOR,GOALS,2.5,0.1848,0.00395,7500,,betrivers,Under,0.0,0.99605
2026-01-31,Morgan Rielly,TOR,GOALS,1.5,0.0,0.0,4000,,betrivers,Under,0.0,1.0
2026-01-31,Morgan Rielly,TOR,GOALS,2.5,0.0,0.0,14000,,betrivers,Under,0.0,1.0
2026-01-31,Nicolas Roy,TOR,GOALS,1.5,0.0,0.0,2500,,ballybet,Under,0.0,1.0
2026-01-31,Nicolas Roy,TOR,GOALS,2.5,0.0,0.0,10000,,betrivers,Under,0.0,1.0
2026-01-31,Scott Laughton,TOR,GOALS,1.5,0.2311,0.03435,2400,,betrivers,Under,0.0,0.96565
2026-01-31,Scott Laughton,TOR,GOALS,2.5,0.2311,0.00785,9000,,betrivers,Under,0.0,0.99215
2026-01-31,Simon Benoit,TOR,GOALS,1.5,0.0,0.0,10000,,betrivers,Under,0.0,1.0
2026-01-31,Simon Benoit,TOR,GOALS,2.5,0.0,0.0,25000,,betrivers,Under,0.0,1.0
2026-01-31,Steven Lorentz,TOR,GOALS,1.5,0.0,0.0,4000,,betrivers,Under,0.0,1.0
2026-01-31,Steven Lorentz,TOR,GOALS,2.5,0.0,0.0,14000,,betrivers,Under,0.0,1.0
2026-01-31,Troy Stecher,TOR,GOALS,1.5,0.0,0.0,10000,,ballybet,Under,0.0,1.0
2026-01-31,Troy Stecher,TOR,GOALS,2.5,0.0,0.0,25000,,betrivers,Under,0.0,1.0
2026-01-31,Barrett Hayton,UTA,GOALS,2.5,0.1606,0.00215,10000,,betrivers,Under,0.0,0.99785
2026-01-31,Daniil But,UTA,GOALS,1.5,0.1606,0.01905,3000,,betrivers,Under,0.0,0.98095
2026-01-31,Daniil But,UTA,GOALS,2.5,0.1606,0.0025,11000,,ballybet,Under,0.0,0.9975
2026-01-31,JJ Peterka,UTA,GOALS,2.5,0.3272,0.015,6000,,betrivers,Under,0.0,0.985
2026-01-31,Jack McBain,UTA,GOALS,1.5,0.1606,0.01995,3300,,betrivers,Under,0.0,0.98005
2026-01-31,Jack McBain,UTA,GOALS,2.5,0.1606,0.00275,12000,,ballybet,Under,0.0,0.99725
2026-01-31,Kailer Yamamoto,UTA,GOALS,0.5,0.045,0.04195,310,-470.0,fanduel,Under,0.16189042553191493,0.95805
2026-01-31,Aatu Raty,VAN,GOALS,1.5,0.0,0.0,4000,,ballybet,Under,0.0,1.0
2026-01-31,Aatu Raty,VAN,GOALS,2.5,0.0,0.0,14000,,ballybet,Under,0.0,1.0
2026-01-31,Conor Garland,VAN,GOALS,1.5,0.0,0.0,1900,,betrivers,Under,0.0,1.0
2026-01-31,Conor Garland,VAN,GOALS,2.5,0.0,0.0,7500,,betrivers,Under,0.0,1.0
2026-01-31,David Kampf,VAN,GOALS,1.5,0.0,0.0,3300,,ballybet,Under,0.0,1.0
2026-01-31,David Kampf,VAN,GOALS,2.5,0.0,0.0,12000,,betrivers,Under,0.0,1.0
2026-01-31,Drew O'Connor,VAN,GOALS,2.5,0.2572,0.0077,12000,,betrivers,Under,0.0,0.9923
2026-01-31,Elias Pettersson,VAN,GOALS,1.5,0.18,0.02435,1200,,betrivers,Under,0.0,0.97565
2026-01-31,Elias Pettersson,VAN,GOALS,2.5,0.18,0.0041,5500,,ballybet,Under,0.0,0.9959
2026-01-31,Jake DeBrusk,VAN,GOALS,1.5,0.18,0.02325,1200,,ballybet,Under,0.0,0.97675
2026-01-31,Jake DeBrusk,VAN,GOALS,2.5,0.18,0.0039,5500,,ballybet,Under,0.0,0.9961
2026-01-31,Liam Ohgren,VAN,GOALS,1.5,0.077,0.004,3500,,betrivers,Under,0.0,0.996
2026-01-31,Liam Ohgren,VAN,GOALS,2.5,0.077,0.0003,12500,,ballybet,Under,0.0,0.9997
2026-01-31,Linus Karlsson,VAN,GOALS,1.5,0.0937,0.00705,2000,,betrivers,Under,0.0,0.99295
2026-01-31,Linus Karlsson,VAN,GOALS,2.5,0.0937,0.0005,8000,,betrivers,Under,0.0,0.9995
2026-01-31,Marcus Pettersson,VAN,GOALS,2.5,0.18,0.00345,25000,,betrivers,Under,0.0,0.99655
2026-01-31,Max Sasson,VAN,GOALS,1.5,0.0853,0.0071,3300,,ballybet,Under,0.0,0.9929
2026-01-31,Max Sasson,VAN,GOALS,2.5,0.0853,0.0004,12000,,betrivers,Under,0.0,0.9996
2026-01-31,Nils Aman,VAN,GOALS,1.5,0.077,0.0045,4500,,betrivers,Under,0.0,0.9955
2026-01-31,Nils Aman,VAN,GOALS,2.5,0.077,0.00015,15000,,betrivers,Under,0.0,0.99985
2026-01-31,Nils Hoglander,VAN,GOALS,1.5,0.0,0.0,3300,,betrivers,Under,0.0,1.0
2026-01-31,Nils Hoglander,VAN,GOALS,2.5,0.0,0.0,12000,,betrivers,Under,0.0,1.0
2026-01-31,Teddy Blueger,VAN,GOALS,1.5,0.0853,0.0058,5000,,ballybet,Under,0.0,0.9942
2026-01-31,Teddy Blueger,VAN,GOALS,2.5,0.0853,0.0005,16000,,ballybet,Under,0.0,0.9995
2026-01-31,Tom Willander,VAN,GOALS,1.5,0.077,0.00475,5000,,ballybet,Under,0.0,0.99525
2026-01-31,Tom Willander,VAN,GOALS,2.5,0.077,0.00045,16000,,ballybet,Under,0.0,0.99955
2026-01-31,Brayden McNabb,VGK,GOALS,1.5,0.0979,0.00755,10000,,ballybet,Under,0.0,0.99245
2026-01-31,Brayden McNabb,VGK,GOALS,2.5,0.0979,0.001,25000,,ballybet,Under,0.0,0.999
