date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-02-28,Jack Quinn,BUF,TBL,BLOCKS,3.5,0.0466,1.0139,3e-06,Under,0.999997
2026-02-28,Filip Forsberg,NSH,DAL,BLOCKS,3.5,0.0527,0.9966,5e-06,Under,0.999995
2026-02-28,Lucas Raymond,DET,CAR,BLOCKS,3.5,0.0527,1.0032,5e-06,Under,0.999995
2026-02-28,Martin Necas,COL,CHI,BLOCKS,3.5,0.0563,0.9915,6e-06,Under,0.999994
2026-02-28,Gabriel Landeskog,COL,CHI,BLOCKS,3.5,0.0563,0.9915,6e-06,Under,0.999994
2026-02-28,Teuvo Teravainen,CHI,COL,BLOCKS,3.5,0.0567,1.0024,6e-06,Under,0.999994
2026-02-28,Adrian Kempe,LAK,CGY,BLOCKS,3.5,0.0739,1.0027,1.7e-05,Under,0.999983
2026-02-28,Nazem Kadri,CGY,LAK,BLOCKS,3.5,0.0931,0.9951,4e-05,Under,0.99996
2026-02-28,Jack Quinn,BUF,TBL,BLOCKS,2.5,0.0466,1.0139,7.6e-05,Under,0.999924
2026-02-28,Dylan Larkin,DET,CAR,BLOCKS,3.5,0.1123,1.0032,7.9e-05,Under,0.999921
2026-02-28,Jonathan Marchessault,NSH,DAL,BLOCKS,3.5,0.1134,0.9966,8.5e-05,Under,0.999915
2026-02-28,Steven Stamkos,NSH,DAL,BLOCKS,3.5,0.1134,0.9966,8.5e-05,Under,0.999915
2026-02-28,Erik Haula,NSH,DAL,BLOCKS,3.5,0.1134,0.9966,8.5e-05,Under,0.999915
2026-02-28,Luke Evangelista,NSH,DAL,BLOCKS,3.5,0.1139,0.9966,8.6e-05,Under,0.999914
2026-02-28,Artturi Lehkonen,COL,CHI,BLOCKS,3.5,0.117,0.9915,8.6e-05,Under,0.999914
2026-02-28,Brock Nelson,COL,CHI,BLOCKS,3.5,0.1189,0.9915,9.1e-05,Under,0.999909
2026-02-28,Connor Bedard,CHI,COL,BLOCKS,3.5,0.1183,1.0024,9.3e-05,Under,0.999907
2026-02-28,Dylan Cozens,OTT,TOR,BLOCKS,3.5,0.1206,0.9924,9.9e-05,Under,0.999901
2026-02-28,Lucas Raymond,DET,CAR,BLOCKS,2.5,0.0527,1.0032,0.000104,Under,0.999896
2026-02-28,Filip Forsberg,NSH,DAL,BLOCKS,2.5,0.0527,0.9966,0.000107,Under,0.999893
2026-02-28,Martin Necas,COL,CHI,BLOCKS,2.5,0.0563,0.9915,0.000122,Under,0.999878
2026-02-28,Gabriel Landeskog,COL,CHI,BLOCKS,2.5,0.0563,0.9915,0.000122,Under,0.999878
2026-02-28,Drake Batherson,OTT,TOR,BLOCKS,3.5,0.1285,0.9924,0.000124,Under,0.999876
2026-02-28,Teuvo Teravainen,CHI,COL,BLOCKS,2.5,0.0567,1.0024,0.000128,Under,0.999872
2026-02-28,Kaapo Kakko,SEA,VAN,BLOCKS,3.5,0.1282,1.0006,0.00013,Under,0.99987
2026-02-28,Leon Draisaitl,EDM,SJS,BLOCKS,3.5,0.1333,1.0001,0.000143,Under,0.999857
2026-02-28,Ryan Nugent-Hopkins,EDM,SJS,BLOCKS,3.5,0.1333,1.0001,0.000143,Under,0.999857
2026-02-28,Jake Guentzel,TBL,BUF,BLOCKS,3.5,0.1357,0.9899,0.000148,Under,0.999852
2026-02-28,Sebastian Aho,CAR,DET,BLOCKS,3.5,0.1444,0.9977,0.00019,Under,0.99981
2026-02-28,Alexis Lafrenière,NYR,PIT,BLOCKS,3.5,0.1551,0.9935,0.000238,Under,0.999762
2026-02-28,Timo Meier,NJD,STL,BLOCKS,3.5,0.1528,0.9937,0.00024,Under,0.99976
2026-02-28,Jesper Bratt,NJD,STL,BLOCKS,3.5,0.1528,0.9937,0.00024,Under,0.99976
2026-02-28,J.T. Miller,NYR,PIT,BLOCKS,3.5,0.1574,0.9935,0.000251,Under,0.999749
2026-02-28,Vincent Trocheck,NYR,PIT,BLOCKS,3.5,0.1574,0.9935,0.000251,Under,0.999749
2026-02-28,Nico Hischier,NJD,STL,BLOCKS,3.5,0.1549,0.9937,0.000251,Under,0.999749
2026-02-28,K'Andre Miller,CAR,DET,BLOCKS,3.5,0.1574,0.9977,0.000257,Under,0.999743
2026-02-28,Jordan Kyrou,STL,NJD,BLOCKS,3.5,0.1569,0.9963,0.000266,Under,0.999734
2026-02-28,Dalibor Dvorsky,STL,NJD,BLOCKS,3.5,0.1569,0.9963,0.000266,Under,0.999734
2026-02-28,Adrian Kempe,LAK,CGY,BLOCKS,2.5,0.0739,1.0027,0.00028,Under,0.99972
2026-02-28,Jason Robertson,DAL,NSH,BLOCKS,3.5,0.1741,1.0071,0.000402,Under,0.999598
2026-02-28,Ross Colton,COL,CHI,BLOCKS,3.5,0.1829,0.9915,0.000423,Under,0.999577
2026-02-28,Nazem Kadri,CGY,LAK,BLOCKS,2.5,0.0931,0.9951,0.000523,Under,0.999477
2026-02-28,Trevor Zegras,PHI,BOS,BLOCKS,3.5,0.1944,1.0092,0.000557,Under,0.999443
2026-02-28,Rasmus Ristolainen,PHI,BOS,BLOCKS,3.5,0.1982,1.0092,0.000594,Under,0.999406
2026-02-28,Devon Toews,COL,CHI,BLOCKS,3.5,0.2117,0.9915,0.000697,Under,0.999303
2026-02-28,Dylan Larkin,DET,CAR,BLOCKS,2.5,0.1123,1.0032,0.000866,Under,0.999134
2026-02-28,Tommy Novak,PIT,NYR,BLOCKS,3.5,0.2246,1.0031,0.000887,Under,0.999113
2026-02-28,Evgeni Malkin,PIT,NYR,BLOCKS,3.5,0.2246,1.0031,0.000887,Under,0.999113
2026-02-28,Jonathan Marchessault,NSH,DAL,BLOCKS,2.5,0.1134,0.9966,0.000913,Under,0.999087
2026-02-28,Steven Stamkos,NSH,DAL,BLOCKS,2.5,0.1134,0.9966,0.000913,Under,0.999087
2026-02-28,Erik Haula,NSH,DAL,BLOCKS,2.5,0.1134,0.9966,0.000913,Under,0.999087
2026-02-28,Luke Evangelista,NSH,DAL,BLOCKS,2.5,0.1139,0.9966,0.000924,Under,0.999076
2026-02-28,Artturi Lehkonen,COL,CHI,BLOCKS,2.5,0.117,0.9915,0.000944,Under,0.999056
2026-02-28,Brayden Point,TBL,BUF,BLOCKS,3.5,0.2332,0.9899,0.000972,Under,0.999028
2026-02-28,Brock Nelson,COL,CHI,BLOCKS,2.5,0.1189,0.9915,0.000987,Under,0.999013
2026-02-28,Connor Bedard,CHI,COL,BLOCKS,2.5,0.1183,1.0024,0.001003,Under,0.998997
2026-02-28,Dylan Cozens,OTT,TOR,BLOCKS,2.5,0.1206,0.9924,0.00104,Under,0.99896
2026-02-28,Nikolaj Ehlers,CAR,DET,BLOCKS,3.5,0.2385,0.9977,0.00106,Under,0.99894
2026-02-28,Logan Stankoven,CAR,DET,BLOCKS,3.5,0.2385,0.9977,0.00106,Under,0.99894
2026-02-28,Dawson Mercer,NJD,STL,BLOCKS,3.5,0.2363,0.9937,0.001065,Under,0.998935
2026-02-28,Nathan MacKinnon,COL,CHI,BLOCKS,3.5,0.2403,0.9915,0.001069,Under,0.998931
2026-02-28,Warren Foegele,LAK,CGY,BLOCKS,3.5,0.2353,1.0027,0.00108,Under,0.99892
2026-02-28,Jamie Benn,DAL,NSH,BLOCKS,3.5,0.2338,1.0071,0.001089,Under,0.998911
2026-02-28,Cale Makar,COL,CHI,BLOCKS,3.5,0.247,0.9915,0.001171,Under,0.998829
2026-02-28,Drake Batherson,OTT,TOR,BLOCKS,2.5,0.1285,0.9924,0.001235,Under,0.998765
2026-02-28,Jack Hughes,NJD,STL,BLOCKS,3.5,0.2492,0.9937,0.001269,Under,0.998731
2026-02-28,Kaapo Kakko,SEA,VAN,BLOCKS,2.5,0.1282,1.0006,0.001277,Under,0.998723
2026-02-28,Anders Lee,NYI,CBJ,BLOCKS,3.5,0.2585,0.9882,0.001341,Under,0.998659
2026-02-28,Matt Duchene,DAL,NSH,BLOCKS,3.5,0.2496,1.0071,0.001347,Under,0.998653
2026-02-28,Leon Draisaitl,EDM,SJS,BLOCKS,2.5,0.1333,1.0001,0.001385,Under,0.998615
2026-02-28,Ryan Nugent-Hopkins,EDM,SJS,BLOCKS,2.5,0.1333,1.0001,0.001385,Under,0.998615
2026-02-28,Matthew Knies,TOR,OTT,BLOCKS,3.5,0.2548,1.0072,0.001386,Under,0.998614
2026-02-28,Jake Guentzel,TBL,BUF,BLOCKS,2.5,0.1357,0.9899,0.001419,Under,0.998581
2026-02-28,Macklin Celebrini,SJS,EDM,BLOCKS,3.5,0.2598,1.002,0.001438,Under,0.998562
2026-02-28,Jared McCann,SEA,VAN,BLOCKS,3.5,0.2699,1.0006,0.00167,Under,0.99833
2026-02-28,Sebastian Aho,CAR,DET,BLOCKS,2.5,0.1444,0.9977,0.001679,Under,0.998321
2026-02-28,Alex DeBrincat,DET,CAR,BLOCKS,3.5,0.2738,1.0032,0.001693,Under,0.998307
2026-02-28,Jack Quinn,BUF,TBL,BLOCKS,1.5,0.0466,1.0139,0.001889,Under,0.998111
2026-02-28,Casey Mittelstadt,BOS,PHI,BLOCKS,3.5,0.2848,1.0005,0.001916,Under,0.998084
2026-02-28,Fraser Minten,BOS,PHI,BLOCKS,3.5,0.2848,1.0005,0.001916,Under,0.998084
2026-02-28,Kiefer Sherwood,SJS,EDM,BLOCKS,3.5,0.2855,1.002,0.001954,Under,0.998046
2026-02-28,Jesper Bratt,NJD,STL,BLOCKS,2.5,0.1528,0.9937,0.001997,Under,0.998003
2026-02-28,Timo Meier,NJD,STL,BLOCKS,2.5,0.1528,0.9937,0.001997,Under,0.998003
2026-02-28,Eeli Tolvanen,SEA,VAN,BLOCKS,3.5,0.2859,1.0006,0.00201,Under,0.99799
2026-02-28,Alexis Lafrenière,NYR,PIT,BLOCKS,2.5,0.1551,0.9935,0.002048,Under,0.997952
2026-02-28,Nico Hischier,NJD,STL,BLOCKS,2.5,0.1549,0.9937,0.00207,Under,0.99793
2026-02-28,K'Andre Miller,CAR,DET,BLOCKS,2.5,0.1574,0.9977,0.002109,Under,0.997891
2026-02-28,Vincent Trocheck,NYR,PIT,BLOCKS,2.5,0.1574,0.9935,0.00213,Under,0.99787
2026-02-28,J.T. Miller,NYR,PIT,BLOCKS,2.5,0.1574,0.9935,0.00213,Under,0.99787
2026-02-28,Dalibor Dvorsky,STL,NJD,BLOCKS,2.5,0.1569,0.9963,0.002158,Under,0.997842
2026-02-28,Jordan Kyrou,STL,NJD,BLOCKS,2.5,0.1569,0.9963,0.002158,Under,0.997842
2026-02-28,Connor Zary,CGY,LAK,BLOCKS,3.5,0.2948,0.9951,0.002189,Under,0.997811
2026-02-28,Matt Coronato,CGY,LAK,BLOCKS,3.5,0.2948,0.9951,0.002189,Under,0.997811
2026-02-28,Blake Coleman,CGY,LAK,BLOCKS,3.5,0.2948,0.9951,0.002189,Under,0.997811
2026-02-28,Lucas Raymond,DET,CAR,BLOCKS,1.5,0.0527,1.0032,0.002309,Under,0.997691
2026-02-28,Filip Forsberg,NSH,DAL,BLOCKS,1.5,0.0527,0.9966,0.002344,Under,0.997656
2026-02-28,Rasmus Dahlin,BUF,TBL,BLOCKS,3.5,0.2987,1.0139,0.002357,Under,0.997643
2026-02-28,Jason Zucker,BUF,TBL,BLOCKS,3.5,0.3041,1.0139,0.002495,Under,0.997505
2026-02-28,Tyler Bertuzzi,CHI,COL,BLOCKS,3.5,0.3121,1.0024,0.002584,Under,0.997416
2026-02-28,Gabriel Landeskog,COL,CHI,BLOCKS,1.5,0.0563,0.9915,0.002592,Under,0.997408
