date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source,team_norm,player_norm
2026-02-03,Seth Jarvis,CAR,,ASSISTS,0.5,draftkings,120.0,-154.0,0.5772,0.373188,Under,0.0338327792207791,0.6268119999999999,ev,CAR,seth jarvis
2026-02-03,Shayne Gostisbehere,CAR,,ASSISTS,0.5,pinnacle,112.0,-150.0,0.2458,0.207437,Under,0.3209383333333332,0.792563,ev,CAR,shayne gostisbehere
2026-02-03,Taylor Hall,CAR,,ASSISTS,0.5,betmgm,260.0,-375.0,0.151,0.129062,Under,0.1031881333333332,0.870938,ev,CAR,taylor hall
2026-02-03,Boone Jenner,CBJ,,POINTS,0.5,draftkings,150.0,-198.0,0.3289,0.254063,Under,0.1226728585858588,0.7459370000000001,ev,CBJ,boone jenner
2026-02-03,Charlie Coyle,CBJ,,POINTS,0.5,betmgm,-110.0,-120.0,1.3482,0.600063,Over,0.1455748181818182,0.600063,ev,CBJ,charlie coyle
2026-02-03,Dmitri Voronkov,CBJ,,ASSISTS,0.5,betmgm,275.0,-400.0,0.1083,0.097187,Under,0.1285162499999999,0.902813,ev,CBJ,dmitri voronkov
2026-02-03,Dmitri Voronkov,CBJ,,POINTS,0.5,draftkings,155.0,-204.0,0.2287,0.188188,Under,0.2097590588235294,0.811812,ev,CBJ,dmitri voronkov
2026-02-03,Ivan Provorov,CBJ,,ASSISTS,0.5,betmgm,230.0,-325.0,0.1083,0.095312,Under,0.1830535384615385,0.904688,ev,CBJ,ivan provorov
2026-02-03,Ivan Provorov,CBJ,,POINTS,0.5,draftkings,176.0,-234.0,0.2287,0.182875,Under,0.1663237179487179,0.817125,ev,CBJ,ivan provorov
2026-02-03,Mason Marchment,CBJ,,ASSISTS,0.5,draftkings,185.0,-248.0,0.195,0.164687,Under,0.1721327580645161,0.835313,ev,CBJ,mason marchment
2026-02-03,Sean Monahan,CBJ,,ASSISTS,0.5,betmgm,220.0,-300.0,0.1083,0.095375,Under,0.2061666666666666,0.904625,ev,CBJ,sean monahan
2026-02-03,Connor McDavid,EDM,,ASSISTS,1.5,betmgm,165.0,-225.0,1.0091,0.25175,Under,0.0808055555555556,0.7482500000000001,ev,EDM,connor mcdavid
2026-02-03,Connor McDavid,EDM,,GOALS,0.5,fanduel,-105.0,-125.0,0.4542,0.3125,Under,0.2375,0.6875,ev,EDM,connor mcdavid
2026-02-03,Connor McDavid,EDM,,POINTS,1.5,draftkings,-142.0,110.0,1.6053,0.381125,Under,0.2996375000000002,0.6188750000000001,ev,EDM,connor mcdavid
2026-02-03,Darnell Nurse,EDM,,ASSISTS,0.5,betmgm,270.0,-400.0,0.1136,0.097125,Under,0.1285937499999999,0.902875,ev,EDM,darnell nurse
2026-02-03,Darnell Nurse,EDM,,POINTS,0.5,betmgm,195.0,-275.0,0.1992,0.16875,Under,0.1335227272727274,0.83125,ev,EDM,darnell nurse
2026-02-03,Jack Roslovic,EDM,,ASSISTS,0.5,draftkings,300.0,-440.0,0.0015,0.00125,Under,0.2257386363636364,0.99875,ev,EDM,jack roslovic
2026-02-03,Jack Roslovic,EDM,,POINTS,0.5,betmgm,150.0,-200.0,0.3233,0.24675,Under,0.1298749999999999,0.75325,ev,EDM,jack roslovic
2026-02-03,Jake Walman,EDM,,ASSISTS,0.5,draftkings,220.0,-300.0,0.3317,0.246438,Under,0.0047493333333333,0.7535620000000001,ev,EDM,jake walman
2026-02-03,Kasperi Kapanen,EDM,,ASSISTS,0.5,betmgm,260.0,-375.0,0.2313,0.19225,Under,0.0231499999999999,0.80775,ev,EDM,kasperi kapanen
2026-02-03,Ryan Nugent-Hopkins,EDM,,ASSISTS,0.5,draftkings,-105.0,-125.0,0.6117,0.379125,Under,0.1175750000000001,0.6208750000000001,ev,EDM,ryan nugent-hopkins
2026-02-03,Ryan Nugent-Hopkins,EDM,,GOALS,0.5,fanduel,230.0,-330.0,0.2142,0.1765,Under,0.0730454545454545,0.8235,ev,EDM,ryan nugent-hopkins
2026-02-03,Vasily Podkolzin,EDM,,ASSISTS,0.5,draftkings,310.0,-455.0,0.2211,0.179187,Under,0.0012114615384616,0.820813,ev,EDM,vasily podkolzin
2026-02-03,Zach Hyman,EDM,,ASSISTS,0.5,betmgm,125.0,-165.0,0.3317,0.251125,Under,0.2027386363636362,0.748875,ev,EDM,zach hyman
2026-02-03,Connor Brown,NJD,,ASSISTS,0.5,betmgm,170.0,-225.0,0.3072,0.237563,Under,0.1012978888888889,0.762437,ev,NJD,connor brown
2026-02-03,Connor Brown,NJD,,POINTS,0.5,pinnacle,-114.0,-117.0,0.4745,0.328625,Under,0.2451997863247864,0.671375,ev,NJD,connor brown
2026-02-03,Dawson Mercer,NJD,,ASSISTS,0.5,draftkings,220.0,-300.0,0.1327,0.116187,Under,0.1784173333333332,0.883813,ev,NJD,dawson mercer
2026-02-03,Dawson Mercer,NJD,,POINTS,0.5,draftkings,120.0,-154.0,0.2312,0.18475,Under,0.3446331168831169,0.81525,ev,NJD,dawson mercer
2026-02-03,Jesper Bratt,NJD,,ASSISTS,0.5,betmgm,125.0,-165.0,0.2248,0.185312,Under,0.3084383030303029,0.814688,ev,NJD,jesper bratt
2026-02-03,Jesper Bratt,NJD,,POINTS,0.5,pinnacle,-144.0,109.0,0.4477,0.309625,Under,0.4428837499999998,0.690375,ev,NJD,jesper bratt
2026-02-03,Lenni Hameenaho,NJD,,ASSISTS,0.5,betmgm,310.0,-450.0,0.2248,0.178187,Under,0.0044381111111111,0.821813,ev,NJD,lenni hameenaho
2026-02-03,Nico Hischier,NJD,,ASSISTS,0.5,draftkings,140.0,-182.0,0.1327,0.116437,Under,0.3690371758241758,0.883563,ev,NJD,nico hischier
2026-02-03,Simon Nemec,NJD,,ASSISTS,0.5,draftkings,270.0,-385.0,0.1327,0.114312,Under,0.1157368311688313,0.885688,ev,NJD,simon nemec
2026-02-03,Timo Meier,NJD,,ASSISTS,0.5,betmgm,180.0,-250.0,0.1327,0.117438,Under,0.2355867999999998,0.882562,ev,NJD,timo meier
2026-02-03,Timo Meier,NJD,,GOALS,0.5,fanduel,180.0,-250.0,0.1112,0.095312,Under,0.2665632,0.904688,ev,NJD,timo meier
2026-02-03,Timo Meier,NJD,,POINTS,0.5,betmgm,-140.0,105.0,0.2409,0.193438,Under,0.6534520999999999,0.806562,ev,NJD,timo meier
2026-02-03,Anders Lee,NYI,,GOALS,0.5,fanduel,320.0,-490.0,0.0,0.0,Under,0.2040816326530612,1.0,ev,NYI,anders lee
2026-02-03,Bo Horvat,NYI,,ASSISTS,0.5,betmgm,165.0,-220.0,0.3375,0.256812,Under,0.0810007272727272,0.743188,ev,NYI,bo horvat
2026-02-03,Emil Heineman,NYI,,ASSISTS,0.5,betmgm,280.0,-400.0,0.0,0.0,Under,0.25,1.0,ev,NYI,emil heineman
2026-02-03,Emil Heineman,NYI,,GOALS,0.5,fanduel,300.0,-470.0,0.0801,0.074625,Under,0.1222632978723405,0.925375,ev,NYI,emil heineman
2026-02-03,Emil Heineman,NYI,,POINTS,0.5,draftkings,130.0,-168.0,0.1049,0.089125,Under,0.4530625,0.910875,ev,NYI,emil heineman
2026-02-03,Jonathan Drouin,NYI,,ASSISTS,0.5,betmgm,250.0,-350.0,0.0,0.0,Under,0.2857142857142856,1.0,ev,NYI,jonathan drouin
2026-02-03,Jonathan Drouin,NYI,,POINTS,0.5,draftkings,150.0,-198.0,0.0,0.0,Under,0.5050505050505052,1.0,ev,NYI,jonathan drouin
2026-02-03,Ryan Pulock,NYI,,ASSISTS,0.5,betmgm,260.0,-375.0,0.2245,0.183188,Under,0.0346285333333332,0.816812,ev,NYI,ryan pulock
2026-02-03,Tony DeAngelo,NYI,,ASSISTS,0.5,draftkings,185.0,-248.0,0.3375,0.253437,Under,0.0475964677419354,0.746563,ev,NYI,tony deangelo
2026-02-03,Drake Batherson,OTT,,ASSISTS,0.5,betmgm,175.0,-235.0,0.398,0.280875,Under,0.0251356382978722,0.719125,ev,OTT,drake batherson
2026-02-03,Drake Batherson,OTT,,GOALS,0.5,fanduel,330.0,-500.0,0.1065,0.093625,Under,0.08765,0.906375,ev,OTT,drake batherson
2026-02-03,Drake Batherson,OTT,,POINTS,0.5,draftkings,-105.0,-125.0,0.5897,0.375937,Under,0.1233134,0.624063,ev,OTT,drake batherson
2026-02-03,Shane Pinto,OTT,,ASSISTS,0.5,draftkings,310.0,-455.0,0.1082,0.096625,Under,0.1019189560439561,0.903375,ev,OTT,shane pinto
2026-02-03,Shane Pinto,OTT,,POINTS,0.5,pinnacle,114.0,-151.0,0.3447,0.259937,Under,0.2301709470198676,0.740063,ev,OTT,shane pinto
2026-02-03,Tim Stützle,OTT,,ASSISTS,0.5,draftkings,110.0,-142.0,0.532,0.352438,Under,0.1035915774647886,0.647562,ev,OTT,tim stützle
2026-02-03,Bobby Brink,PHI,,ASSISTS,0.5,betmgm,240.0,-350.0,0.0017,0.001813,Under,0.2833832857142856,0.998187,ev,PHI,bobby brink
2026-02-03,Bobby Brink,PHI,,POINTS,0.5,pinnacle,137.0,-184.0,0.3498,0.261688,Under,0.1395685217391305,0.7383120000000001,ev,PHI,bobby brink
2026-02-03,Christian Dvorak,PHI,,ASSISTS,0.5,betmgm,155.0,-210.0,0.3303,0.256188,Under,0.0980081904761904,0.7438119999999999,ev,PHI,christian dvorak
2026-02-03,Christian Dvorak,PHI,,POINTS,0.5,pinnacle,-132.0,-101.0,0.5493,0.361125,Under,0.2714245049504952,0.6388750000000001,ev,PHI,christian dvorak
2026-02-03,Jamie Drysdale,PHI,,ASSISTS,0.5,draftkings,185.0,-248.0,0.364,0.274125,Under,0.0185665322580646,0.725875,ev,PHI,jamie drysdale
2026-02-03,Matvei Michkov,PHI,,ASSISTS,0.5,betmgm,270.0,-400.0,0.208,0.173625,Under,0.0329687499999999,0.826375,ev,PHI,matvei michkov
2026-02-03,Noah Cates,PHI,,ASSISTS,0.5,draftkings,310.0,-455.0,0.0968,0.089813,Under,0.1102280989010989,0.910187,ev,PHI,noah cates
2026-02-03,Noah Cates,PHI,,POINTS,0.5,draftkings,165.0,-218.0,0.1116,0.100375,Under,0.3122970183486238,0.899625,ev,PHI,noah cates
2026-02-03,Owen Tippett,PHI,,ASSISTS,0.5,betmgm,220.0,-300.0,0.3303,0.247938,Under,0.0027493333333332,0.752062,ev,PHI,owen tippett
2026-02-03,Sean Couturier,PHI,,ASSISTS,0.5,betmgm,280.0,-400.0,0.208,0.17775,Under,0.0278125,0.82225,ev,PHI,sean couturier
2026-02-03,Sean Couturier,PHI,,POINTS,0.5,draftkings,160.0,-212.0,0.2186,0.185312,Under,0.1989747924528302,0.814688,ev,PHI,sean couturier
2026-02-03,Travis Konecny,PHI,,ASSISTS,0.5,betmgm,100.0,-130.0,0.6155,0.392875,Under,0.0741442307692307,0.607125,ev,PHI,travis konecny
2026-02-03,Trevor Zegras,PHI,,ASSISTS,0.5,draftkings,150.0,-198.0,0.4292,0.30575,Under,0.0448813131313132,0.69425,ev,PHI,trevor zegras
2026-02-03,Trevor Zegras,PHI,,GOALS,0.5,fanduel,240.0,-340.0,0.1046,0.098125,Under,0.1671323529411765,0.901875,ev,PHI,trevor zegras
2026-02-03,Trevor Zegras,PHI,,POINTS,0.5,pinnacle,-140.0,106.0,0.6076,0.388375,Under,0.2599475,0.611625,ev,PHI,trevor zegras
2026-02-03,Ben Kindel,PIT,,ASSISTS,0.5,draftkings,300.0,-440.0,0.2276,0.18475,Under,0.0005340909090909,0.81525,ev,PIT,ben kindel
2026-02-03,Erik Karlsson,PIT,,ASSISTS,0.5,betmgm,120.0,-160.0,0.4304,0.30725,Under,0.12571875,0.69275,ev,PIT,erik karlsson
2026-02-03,Rickard Rakell,PIT,,ASSISTS,0.5,draftkings,140.0,-182.0,0.3199,0.241813,Under,0.1747732637362636,0.7581869999999999,ev,PIT,rickard rakell
2026-02-03,Chandler Stephenson,SEA,,GOALS,0.5,fanduel,290.0,-440.0,0.093,0.086625,Under,0.1209602272727273,0.913375,ev,SEA,chandler stephenson
2026-02-03,Jaden Schwartz,SEA,,GOALS,0.5,fanduel,330.0,-500.0,0.093,0.088813,Under,0.0934243999999999,0.911187,ev,SEA,jaden schwartz
2026-02-03,Jared McCann,SEA,,ASSISTS,0.5,betmgm,145.0,-190.0,0.4723,0.333,Under,0.0180526315789473,0.667,ev,SEA,jared mccann
2026-02-03,Jordan Eberle,SEA,,ASSISTS,0.5,draftkings,165.0,-218.0,0.4141,0.301812,Under,0.0184577247706421,0.698188,ev,SEA,jordan eberle
2026-02-03,Matty Beniers,SEA,,ASSISTS,0.5,betmgm,155.0,-210.0,0.3494,0.267875,Under,0.0807559523809524,0.732125,ev,SEA,matty beniers
2026-02-03,Shane Wright,SEA,,ASSISTS,0.5,betmgm,275.0,-400.0,0.2405,0.199563,Under,0.00054625,0.8004370000000001,ev,SEA,shane wright
2026-02-03,Vince Dunn,SEA,,ASSISTS,0.5,betmgm,165.0,-225.0,0.3603,0.273313,Under,0.0496590000000001,0.7266870000000001,ev,SEA,vince dunn
2026-02-03,Brandon Hagel,TBL,,GOALS,0.5,fanduel,140.0,-185.0,0.3325,0.256312,Under,0.1456815135135135,0.743688,ev,TBL,brandon hagel
2026-02-03,Brandon Hagel,TBL,,POINTS,1.5,draftkings,145.0,-188.0,1.051,0.264062,Under,0.1273943829787233,0.735938,ev,TBL,brandon hagel
2026-02-03,Darren Raddysh,TBL,,ASSISTS,0.5,draftkings,-120.0,-110.0,0.1294,0.110562,Under,0.698018,0.889438,ev,TBL,darren raddysh
2026-02-03,Darren Raddysh,TBL,,POINTS,0.5,betmgm,-190.0,140.0,0.2554,0.197313,Under,0.9264488,0.802687,ev,TBL,darren raddysh
2026-02-03,Darren Raddysh,TBL,,SOG,2.5,draftkings,-130.0,100.0,1.6758,0.24975,Under,0.5005,0.75025,ev,TBL,darren raddysh
2026-02-03,Gage Goncalves,TBL,,ASSISTS,0.5,betmgm,290.0,-450.0,0.1428,0.126625,Under,0.0674583333333334,0.873375,ev,TBL,gage goncalves
2026-02-03,Gage Goncalves,TBL,,POINTS,0.5,betmgm,170.0,-225.0,0.1377,0.119,Under,0.2725555555555555,0.881,ev,TBL,gage goncalves
2026-02-03,Jake Guentzel,TBL,,ASSISTS,0.5,pinnacle,-141.0,106.0,0.5185,0.340875,Under,0.3577975,0.659125,ev,TBL,jake guentzel
2026-02-03,Oliver Bjorkstrand,TBL,,ASSISTS,0.5,draftkings,220.0,-300.0,0.1428,0.124625,Under,0.1671666666666666,0.875375,ev,TBL,oliver bjorkstrand
2026-02-03,Oliver Bjorkstrand,TBL,,POINTS,0.5,draftkings,120.0,-154.0,0.32,0.2385,Under,0.2559805194805196,0.7615000000000001,ev,TBL,oliver bjorkstrand
2026-02-03,Auston Matthews,TOR,,ASSISTS,0.5,draftkings,105.0,-135.0,0.619,0.394875,Under,0.0533657407407407,0.605125,ev,TOR,auston matthews
2026-02-03,Auston Matthews,TOR,,GOALS,0.5,fanduel,150.0,-200.0,0.2864,0.222938,Under,0.165593,0.777062,ev,TOR,auston matthews
2026-02-03,John Tavares,TOR,,ASSISTS,0.5,draftkings,165.0,-218.0,0.1392,0.125438,Under,0.2757372293577981,0.8745620000000001,ev,TOR,john tavares
2026-02-03,John Tavares,TOR,,POINTS,0.5,pinnacle,-131.0,-101.0,0.4343,0.304125,Under,0.3848601485148515,0.695875,ev,TOR,john tavares
2026-02-03,Alex Ovechkin,WSH,,ASSISTS,0.5,draftkings,145.0,-188.0,0.3589,0.273125,Under,0.1135106382978722,0.7268749999999999,ev,WSH,alex ovechkin
2026-02-03,Alex Ovechkin,WSH,,GOALS,0.5,fanduel,180.0,-250.0,0.1829,0.156312,Under,0.1811631999999999,0.843688,ev,WSH,alex ovechkin
2026-02-03,Alex Ovechkin,WSH,,POINTS,0.5,pinnacle,-175.0,131.0,0.5395,0.358563,Under,0.4817194700000001,0.641437,ev,WSH,alex ovechkin
2026-02-03,Anthony Beauvillier,WSH,,ASSISTS,0.5,betmgm,360.0,-550.0,0.1319,0.120875,Under,0.0389659090909091,0.879125,ev,WSH,anthony beauvillier
2026-02-03,Dylan Strome,WSH,,ASSISTS,0.5,draftkings,135.0,-175.0,0.4463,0.319812,Under,0.0688668571428571,0.680188,ev,WSH,dylan strome
2026-02-03,Jakob Chychrun,WSH,,SOG,3.5,fanduel,132.0,-174.0,2.0254,0.206375,Under,0.2497313218390804,0.793625,ev,WSH,jakob chychrun
2026-02-03,Rasmus Sandin,WSH,,ASSISTS,0.5,betmgm,220.0,-300.0,0.1354,0.121063,Under,0.1719159999999999,0.878937,ev,WSH,rasmus sandin
2026-02-03,Rasmus Sandin,WSH,,POINTS,0.5,betmgm,185.0,-250.0,0.135,0.118063,Under,0.2347117999999998,0.881937,ev,WSH,rasmus sandin
2026-02-03,Ryan Leonard,WSH,,ASSISTS,0.5,betmgm,185.0,-250.0,0.1319,0.119188,Under,0.2331367999999999,0.880812,ev,WSH,ryan leonard
2026-02-03,Ryan Leonard,WSH,,POINTS,0.5,draftkings,105.0,-135.0,0.1161,0.103125,Under,0.5612268518518517,0.896875,ev,WSH,ryan leonard
2026-02-03,Tom Wilson,WSH,,GOALS,0.5,fanduel,230.0,-320.0,0.0733,0.066812,Under,0.22480925,0.933188,ev,WSH,tom wilson
2026-02-03,Ryan Nugent-Hopkins,EDM,TOR,BLOCKS,3.5,,,,0.0617,8e-06,Under,,0.999992,nolines,EDM,ryan nugent-hopkins
2026-02-03,Yanni Gourde,TBL,BUF,BLOCKS,3.5,,,,0.0636,9e-06,Under,,0.999991,nolines,TBL,yanni gourde
2026-02-03,Sebastian Aho,CAR,OTT,BLOCKS,3.5,,,,0.0847,2.8e-05,Under,,0.999972,nolines,CAR,sebastian aho
2026-02-03,Alex Ovechkin,WSH,PHI,BLOCKS,3.5,,,,0.0921,4e-05,Under,,0.99996,nolines,WSH,alex ovechkin
2026-02-03,Beckett Sennecke,ANA,SEA,BLOCKS,3.5,,,,0.0993,4.9e-05,Under,,0.999951,nolines,ANA,beckett sennecke
2026-02-03,Chris Kreider,ANA,SEA,BLOCKS,3.5,,,,0.0993,4.9e-05,Under,,0.999951,nolines,ANA,chris kreider
2026-02-03,Jack Quinn,BUF,TBL,BLOCKS,3.5,,,,0.1051,6.4e-05,Under,,0.999936,nolines,BUF,jack quinn
2026-02-03,Drake Batherson,OTT,CAR,BLOCKS,3.5,,,,0.1285,0.000128,Under,,0.999872,nolines,OTT,drake batherson
2026-02-03,Dylan Cozens,OTT,CAR,BLOCKS,3.5,,,,0.1285,0.000128,Under,,0.999872,nolines,OTT,dylan cozens
2026-02-03,Oliver Bjorkstrand,TBL,BUF,BLOCKS,3.5,,,,0.1357,0.000148,Under,,0.999852,nolines,TBL,oliver bjorkstrand
2026-02-03,Curtis Douglas,TBL,BUF,BLOCKS,3.5,,,,0.1371,0.000154,Under,,0.999846,nolines,TBL,curtis douglas
2026-02-03,Ryan Nugent-Hopkins,EDM,TOR,BLOCKS,2.5,,,,0.0617,0.000163,Under,,0.999837,nolines,EDM,ryan nugent-hopkins
2026-02-03,Yanni Gourde,TBL,BUF,BLOCKS,2.5,,,,0.0636,0.000173,Under,,0.999827,nolines,TBL,yanni gourde
2026-02-03,Anthony Mantha,PIT,NYI,BLOCKS,3.5,,,,0.1433,0.00018,Under,,0.99982,nolines,PIT,anthony mantha
2026-02-03,Andrei Svechnikov,CAR,OTT,BLOCKS,3.5,,,,0.1444,0.000197,Under,,0.999803,nolines,CAR,andrei svechnikov
2026-02-03,Ryan McLeod,BUF,TBL,BLOCKS,3.5,,,,0.1721,0.000374,Under,,0.999626,nolines,BUF,ryan mcleod
2026-02-03,Sebastian Aho,CAR,OTT,BLOCKS,2.5,,,,0.0847,0.000401,Under,,0.999599,nolines,CAR,sebastian aho
2026-02-03,Alex Ovechkin,WSH,PHI,BLOCKS,2.5,,,,0.0921,0.000522,Under,,0.999478,nolines,WSH,alex ovechkin
2026-02-03,Alex Killorn,ANA,SEA,BLOCKS,3.5,,,,0.1967,0.000554,Under,,0.999446,nolines,ANA,alex killorn
2026-02-03,Chris Kreider,ANA,SEA,BLOCKS,2.5,,,,0.0993,0.000609,Under,,0.999391,nolines,ANA,chris kreider
2026-02-03,Beckett Sennecke,ANA,SEA,BLOCKS,2.5,,,,0.0993,0.000609,Under,,0.999391,nolines,ANA,beckett sennecke
2026-02-03,Jack Quinn,BUF,TBL,BLOCKS,2.5,,,,0.1051,0.000757,Under,,0.999243,nolines,BUF,jack quinn
2026-02-03,Jack Roslovic,EDM,TOR,BLOCKS,3.5,,,,0.2178,0.000806,Under,,0.999194,nolines,EDM,jack roslovic
2026-02-03,Tommy Novak,PIT,NYI,BLOCKS,3.5,,,,0.2246,0.000856,Under,,0.999144,nolines,PIT,tommy novak
2026-02-03,Sidney Crosby,PIT,NYI,BLOCKS,3.5,,,,0.2246,0.000856,Under,,0.999144,nolines,PIT,sidney crosby
2026-02-03,Dominic James,TBL,BUF,BLOCKS,3.5,,,,0.2332,0.000972,Under,,0.999028,nolines,TBL,dominic james
2026-02-03,Gage Goncalves,TBL,BUF,BLOCKS,3.5,,,,0.2332,0.000972,Under,,0.999028,nolines,TBL,gage goncalves
2026-02-03,Dawson Mercer,NJD,CBJ,BLOCKS,3.5,,,,0.2421,0.001082,Under,,0.998918,nolines,NJD,dawson mercer
2026-02-03,Dylan Cozens,OTT,CAR,BLOCKS,2.5,,,,0.1285,0.001246,Under,,0.998754,nolines,OTT,dylan cozens
2026-02-03,Drake Batherson,OTT,CAR,BLOCKS,2.5,,,,0.1285,0.001246,Under,,0.998754,nolines,OTT,drake batherson
2026-02-03,Oliver Bjorkstrand,TBL,BUF,BLOCKS,2.5,,,,0.1357,0.001419,Under,,0.998581,nolines,TBL,oliver bjorkstrand
2026-02-03,Curtis Douglas,TBL,BUF,BLOCKS,2.5,,,,0.1371,0.001457,Under,,0.998543,nolines,TBL,curtis douglas
2026-02-03,Leon Draisaitl,EDM,TOR,BLOCKS,3.5,,,,0.2628,0.0015,Under,,0.9985,nolines,EDM,leon draisaitl
2026-02-03,Dmitri Voronkov,CBJ,NJD,BLOCKS,3.5,,,,0.2656,0.001503,Under,,0.998497,nolines,CBJ,dmitri voronkov
2026-02-03,Jackson Blake,CAR,OTT,BLOCKS,3.5,,,,0.2675,0.001592,Under,,0.998408,nolines,CAR,jackson blake
2026-02-03,Anthony Mantha,PIT,NYI,BLOCKS,2.5,,,,0.1433,0.00164,Under,,0.99836,nolines,PIT,anthony mantha
2026-02-03,Darren Raddysh,TBL,BUF,BLOCKS,3.5,,,,0.2733,0.00164,Under,,0.99836,nolines,TBL,darren raddysh
2026-02-03,Andrei Svechnikov,CAR,OTT,BLOCKS,2.5,,,,0.1444,0.001722,Under,,0.998278,nolines,CAR,andrei svechnikov
2026-02-03,Simon Holmstrom,NYI,PIT,BLOCKS,3.5,,,,0.28,0.001776,Under,,0.998224,nolines,NYI,simon holmstrom
2026-02-03,Kaapo Kakko,SEA,ANA,BLOCKS,3.5,,,,0.2859,0.001984,Under,,0.998016,nolines,SEA,kaapo kakko
2026-02-03,Bobby McMann,TOR,EDM,BLOCKS,3.5,,,,0.2873,0.002061,Under,,0.997939,nolines,TOR,bobby mcmann
2026-02-03,Noah Östlund,BUF,TBL,BLOCKS,3.5,,,,0.2934,0.002226,Under,,0.997774,nolines,BUF,noah östlund
2026-02-03,Zach Benson,BUF,TBL,BLOCKS,3.5,,,,0.2991,0.002367,Under,,0.997633,nolines,BUF,zach benson
