team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Ottawa Senators,8481596,,SOG,4.0,888,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8481596,,GOALS,0.0,4968,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8481596,,ASSISTS,1.0,1856,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8481596,,POINTS,1.0,2029,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8481596,,BLOCKS,0.0,1778,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8481596,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482116,,SOG,1.0,1002,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482116,,GOALS,0.0,3439,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482116,,ASSISTS,0.0,4283,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482116,,POINTS,0.0,2455,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482116,,BLOCKS,0.0,3464,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482116,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478020,,SOG,3.0,1058,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478020,,GOALS,1.0,1431,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478020,,ASSISTS,0.0,4109,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478020,,POINTS,1.0,2084,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478020,,BLOCKS,2.0,1002,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478020,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482105,,SOG,1.0,1237,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482105,,GOALS,0.0,5404,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482105,,ASSISTS,0.0,3491,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482105,,POINTS,0.0,3143,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482105,,BLOCKS,1.0,2155,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482105,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478469,,SOG,1.0,1449,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478469,,GOALS,0.0,5356,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478469,,ASSISTS,0.0,3629,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478469,,POINTS,0.0,3224,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478469,,BLOCKS,2.0,1540,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8478469,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8480018,,SOG,2.0,1599,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8480018,,GOALS,0.0,4353,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8480018,,ASSISTS,0.0,3678,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8480018,,POINTS,0.0,2639,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8480018,,BLOCKS,0.0,2586,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8480018,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483515,,SOG,1.0,1251,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483515,,GOALS,0.0,4574,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483515,,ASSISTS,0.0,3572,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483515,,POINTS,0.0,2714,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483515,,BLOCKS,1.0,2140,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483515,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8481540,,SOG,1.0,858,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8481540,,GOALS,0.0,3588,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8481540,,ASSISTS,0.0,3966,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8481540,,POINTS,0.0,2341,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8481540,,BLOCKS,0.0,3055,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8481540,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8476875,,SOG,1.0,1676,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8476875,,GOALS,0.0,5549,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8476875,,ASSISTS,0.0,3631,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8476875,,POINTS,0.0,3364,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8476875,,BLOCKS,0.0,1356,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8476875,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483457,,SOG,3.0,678,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483457,,GOALS,0.0,5076,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483457,,ASSISTS,0.0,4178,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483457,,POINTS,0.0,3532,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483457,,BLOCKS,0.0,1597,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8483457,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8473503,,SOG,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8473503,,GOALS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8473503,,ASSISTS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8473503,,POINTS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8473503,,BLOCKS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8473503,,SAVES,22.1,397,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8482487,,SOG,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8482487,,GOALS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8482487,,ASSISTS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8482487,,POINTS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8482487,,BLOCKS,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Montréal Canadiens,8482487,,SAVES,19.55,311,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482092,,SOG,0.0,1570,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482092,,GOALS,0.0,5406,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482092,,ASSISTS,1.0,1151,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482092,,POINTS,1.0,1451,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482092,,BLOCKS,1.0,1995,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8482092,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480208,,SOG,1.0,1786,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480208,,GOALS,0.0,4924,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480208,,ASSISTS,0.0,4838,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480208,,POINTS,0.0,3976,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480208,,BLOCKS,2.0,174,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480208,,SAVES,0.0,6000,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480801,,SOG,4.0,789,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
Ottawa Senators,8480801,,GOALS,1.0,993,6000,Ottawa Senators,Montréal Canadiens,2026-03-11,0
