date,home,away,market,ev
2025-12-03T00:00:00Z,Montréal Canadiens,Ottawa Senators,ev_home_ml,0.4785
2025-12-03T02:00:00Z,Colorado Avalanche,Vancouver Canucks,ev_away_pl_+1.5,0.3297
2025-12-03T00:00:00Z,New York Rangers,Dallas Stars,ev_over,0.2522
2025-12-03T03:30:00Z,Los Angeles Kings,Washington Capitals,ev_home_ml,0.2317
2025-12-03T00:30:00Z,Florida Panthers,Toronto Maple Leafs,ev_under,0.1963
2025-12-03T00:00:00Z,Detroit Red Wings,Boston Bruins,ev_over,0.1914
2025-12-03T03:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_away_pl_+1.5,0.158
2025-12-03T00:00:00Z,Detroit Red Wings,Boston Bruins,ev_away_pl_+1.5,0.1497
2025-12-03T02:00:00Z,Edmonton Oilers,Minnesota Wild,ev_home_ml,0.1347
2025-12-03T01:00:00Z,Nashville Predators,Calgary Flames,ev_over,0.1319
2025-12-03T03:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_home_ml,0.1295
2025-12-03T00:00:00Z,Detroit Red Wings,Boston Bruins,ev_away_ml,0.1174
2025-12-03T00:00:00Z,New York Islanders,Tampa Bay Lightning,ev_under,0.1163
2025-12-03T02:00:00Z,Colorado Avalanche,Vancouver Canucks,ev_away_ml,0.1052
2025-12-03T00:00:00Z,New York Rangers,Dallas Stars,ev_away_ml,0.1025
2025-12-03T00:30:00Z,Florida Panthers,Toronto Maple Leafs,ev_home_ml,0.1022
2025-12-03T02:00:00Z,Edmonton Oilers,Minnesota Wild,ev_away_pl_+1.5,0.095
2025-12-03T03:30:00Z,Los Angeles Kings,Washington Capitals,ev_over,0.0878
2025-12-03T01:00:00Z,Nashville Predators,Calgary Flames,ev_away_pl_+1.5,0.0692
2025-12-03T01:00:00Z,Nashville Predators,Calgary Flames,ev_home_ml,0.0664
2025-12-03T02:00:00Z,Colorado Avalanche,Vancouver Canucks,ev_under,0.0533
2025-12-03T03:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_under,0.046
2025-12-03T00:00:00Z,New York Islanders,Tampa Bay Lightning,ev_away_ml,0.0307
2025-12-03T03:30:00Z,Los Angeles Kings,Washington Capitals,ev_away_pl_+1.5,0.0219
2025-12-03T00:00:00Z,Montréal Canadiens,Ottawa Senators,ev_under,0.0017
2025-12-03T02:00:00Z,Edmonton Oilers,Minnesota Wild,ev_under,0.0006
2025-12-03T00:30:00Z,Florida Panthers,Toronto Maple Leafs,ev_away_pl_+1.5,-0.0001
2025-12-03T00:00:00Z,Montréal Canadiens,Ottawa Senators,ev_over,-0.089
2025-12-03T02:00:00Z,Edmonton Oilers,Minnesota Wild,ev_over,-0.09
2025-12-03T02:00:00Z,Colorado Avalanche,Vancouver Canucks,ev_home_ml,-0.0938
2025-12-03T00:30:00Z,Florida Panthers,Toronto Maple Leafs,ev_home_pl_-1.5,-0.1094
2025-12-03T00:00:00Z,New York Islanders,Tampa Bay Lightning,ev_home_ml,-0.1305
2025-12-03T00:00:00Z,Detroit Red Wings,Boston Bruins,ev_home_ml,-0.132
2025-12-03T03:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_over,-0.1415
2025-12-03T02:00:00Z,Colorado Avalanche,Vancouver Canucks,ev_over,-0.1442
2025-12-03T01:00:00Z,Nashville Predators,Calgary Flames,ev_away_ml,-0.1634
2025-12-03T03:30:00Z,Los Angeles Kings,Washington Capitals,ev_under,-0.1808
2025-12-03T03:30:00Z,Los Angeles Kings,Washington Capitals,ev_home_pl_-1.5,-0.1871
2025-12-03T00:00:00Z,New York Rangers,Dallas Stars,ev_home_ml,-0.2087
2025-12-03T00:00:00Z,New York Islanders,Tampa Bay Lightning,ev_over,-0.2323
2025-12-03T01:00:00Z,Nashville Predators,Calgary Flames,ev_under,-0.2365
2025-12-03T03:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_home_pl_-1.5,-0.249
2025-12-03T00:30:00Z,Florida Panthers,Toronto Maple Leafs,ev_away_ml,-0.2509
2025-12-03T02:00:00Z,Edmonton Oilers,Minnesota Wild,ev_home_pl_-1.5,-0.2653
2025-12-03T02:00:00Z,Edmonton Oilers,Minnesota Wild,ev_away_ml,-0.2864
2025-12-03T00:30:00Z,Florida Panthers,Toronto Maple Leafs,ev_over,-0.2913
2025-12-03T01:00:00Z,Nashville Predators,Calgary Flames,ev_home_pl_-1.5,-0.2952
2025-12-03T00:00:00Z,Detroit Red Wings,Boston Bruins,ev_under,-0.2968
2025-12-03T00:00:00Z,Detroit Red Wings,Boston Bruins,ev_home_pl_-1.5,-0.3176
2025-12-03T00:00:00Z,New York Rangers,Dallas Stars,ev_under,-0.3431
2025-12-03T03:30:00Z,Los Angeles Kings,Washington Capitals,ev_away_ml,-0.3437
2025-12-03T02:00:00Z,Colorado Avalanche,Vancouver Canucks,ev_home_pl_-1.5,-0.3676
2025-12-03T03:00:00Z,Vegas Golden Knights,Chicago Blackhawks,ev_away_ml,-0.4637
2025-12-03T00:00:00Z,Montréal Canadiens,Ottawa Senators,ev_away_ml,-0.5603
