date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-24,Leo Carlsson,ANA,EDM,ASSISTS,0.5,0.1198,0.108938,124,-160.0,draftkings,Under,-160.0,0.44153398763414997,0.8870978385440923,0.6434003606121609,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8870978385440923
2026-04-24,Matt Savoie,EDM,ANA,SOG,1.5,3.5536,0.643875,-180,140.0,draftkings,Over,-180.0,0.3528192473726744,0.8696695161681478,0.5477187949122629,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.8696695161681478
2026-04-24,Brayden Point,TBL,MTL,SOG,1.5,2.8646,0.570375,-198,150.0,fanduel,Over,-198.0,0.17348018347067,0.7796948870040021,0.52336252604603,MODEL OVR · CONF60+,0.7796948870040021
2026-04-24,Brayden Point,TBL,MTL,POINTS,0.5,0.3013,0.243625,-145,110.0,betmgm,Under,110.0,0.5536971437016122,0.7398557827150534,0.5183018277143974,MODEL UND · CONF60+ · MATCHUP+,0.7398557827150534
2026-04-24,Mark Stone,VGK,UTA,ASSISTS,0.5,0.2531,0.203187,120,-154.0,draftkings,Under,-154.0,0.2805397447085223,0.7763902389177655,0.5032017476312237,MODEL UND · CONF60+ · MATCHUP-,0.7763902389177655
2026-04-24,Leo Carlsson,ANA,EDM,POINTS,0.5,0.4356,0.312125,-190,140.0,betmgm,Under,140.0,0.5525034194291117,0.6468764247621299,0.4487331360161589,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6468764247621299
2026-04-24,Ivan Barbashev,VGK,UTA,POINTS,0.5,1.0812,0.534937,103,-133.0,betonlineag,Over,103.0,0.3414478414869061,0.6608117445748305,0.44605847961222106,MODEL OVR · CONF60+ · MATCHUP+,0.6608117445748305
2026-04-24,Brandon Hagel,TBL,MTL,POINTS,0.5,1.2361,0.579063,-166,130.0,draftkings,Over,-166.0,0.13688557032975163,0.709484979980221,0.4411707824418222,MODEL OVR · CONF60+ · MATCHUP-,0.709484979980221
2026-04-24,Lane Hutson,MTL,TBL,ASSISTS,0.5,0.4418,0.318,-155,115.0,betmgm,Under,115.0,0.3821881262127148,0.642878198238472,0.4328124973436945,MODEL UND · CONF60+ · MATCHUP+,0.642878198238472
2026-04-24,Jack Eichel,VGK,UTA,ASSISTS,0.5,1.0106,0.518437,-140,110.0,draftkings,Over,-140.0,0.09028483360556522,0.635999486269913,0.4267100325189191,MODEL OVR · CONF60+ · MATCHUP+,0.635999486269913
2026-04-24,Ivan Demidov,MTL,TBL,POINTS,0.5,0.4606,0.330437,-135,100.0,betmgm,Under,100.0,0.2618099778559104,0.6309049889279552,0.4236721348483447,MODEL UND · CONF60+ · MATCHUP+,0.6309049889279552
2026-04-24,Troy Terry,ANA,EDM,POINTS,0.5,0.5023,0.343187,-175,130.0,betmgm,Under,130.0,0.3918156571512016,0.6051372422396529,0.4153417899981772,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6051372422396529
2026-04-24,Ryan Nugent-Hopkins,EDM,ANA,POINTS,0.5,0.3851,0.284375,-125,-105.0,betmgm,Under,-105.0,0.3283660179174942,0.6803825945431068,0.383796884773548,MODEL UND · CONF60+ · B2B · MATCHUP-,0.6803825945431068
