market,player,team,line,over_price,under_price,proj_lambda,p_over,ev_over,book
GOALS,Matvei Gridin,,0.5,410,-650,0.3,0.25918177931828207,0.32182707452323833,fanduel
ASSISTS,Nino Niederreiter,,0.5,300,-450,0.4,0.32967995396436056,0.31871981585744225,betmgm
ASSISTS,Ridly Greig,,0.5,300,-450,0.4,0.32967995396436056,0.31871981585744225,betmgm
ASSISTS,Patrik Laine,,0.5,300,-450,0.4,0.32967995396436056,0.31871981585744225,betmgm
ASSISTS,Blake Coleman,,0.5,300,-450,0.4,0.32967995396436056,0.31871981585744225,betmgm
ASSISTS,Alex Laferriere,,0.5,300,-450,0.4,0.32967995396436056,0.31871981585744225,betmgm
POINTS,Josh Doan,,0.5,160,-210,0.7,0.5034146962085905,0.3088782101423353,betmgm
GOALS,Blake Coleman,,0.5,400,-650,0.3,0.25918177931828207,0.2959088965914103,fanduel
GOALS,Trevor Moore,,0.5,400,-650,0.3,0.25918177931828207,0.2959088965914103,fanduel
ASSISTS,Fabian Zetterlund,,0.5,290,-450,0.4,0.32967995396436056,0.2857518204610061,betmgm
POINTS,Rasmus Andersson,,0.5,155,-210,0.7,0.5034146962085905,0.28370747533190566,betmgm
POINTS,Alex Laferriere,,0.5,155,-210,0.7,0.5034146962085905,0.28370747533190566,betmgm
POINTS,Jean-Gabriel Pageau,,0.5,155,-210,0.7,0.5034146962085905,0.28370747533190566,betmgm
POINTS,Vladislav Namestnikov,,0.5,155,-210,0.7,0.5034146962085905,0.28370747533190566,betmgm
POINTS,Trevor Moore,,0.5,155,-210,0.7,0.5034146962085905,0.28370747533190566,betmgm
POINTS,Fabian Zetterlund,,0.5,150,-200,0.7,0.5034146962085905,0.2585367405214761,betmgm
POINTS,Matvei Gridin,,0.5,150,-210,0.7,0.5034146962085905,0.2585367405214761,betmgm
ASSISTS,Jiri Kulich,,0.5,280,-400,0.4,0.32967995396436056,0.2527838250645701,betmgm
GOALS,Tyson Foerster,,0.5,380,-600,0.3,0.25918177931828207,0.24407254072775386,fanduel
GOALS,Sean Couturier,,0.5,380,-600,0.3,0.25918177931828207,0.24407254072775386,fanduel
GOALS,Matias Maccelli,,0.5,380,-600,0.3,0.25918177931828207,0.24407254072775386,fanduel
ASSISTS,Jake Neighbours,,0.5,275,-400,0.4,0.32967995396436056,0.23629982736635213,betmgm
POINTS,Blake Coleman,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Phillip Danault,,0.5,145,-190,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Jack Quinn,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Simon Holmstrom,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Eetu Luostarinen,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Nino Niederreiter,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Neal Pionk,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
POINTS,Thomas Chabot,,0.5,145,-200,0.7,0.5034146962085905,0.2333660057110467,betmgm
SOG,Jimmy Snuggerud,,1.5,106,-138,2.0,0.5939941502901616,0.2236279495977328,fanduel
ASSISTS,Tyson Foerster,,0.5,270,-400,0.4,0.32967995396436056,0.21981582966813418,betmgm
ASSISTS,Viktor Arvidsson,,0.5,270,-400,0.4,0.32967995396436056,0.21981582966813418,betmgm
GOALS,Trevor Zegras,,0.5,370,-600,0.3,0.25918177931828207,0.2181543627959257,fanduel
GOALS,Ryan McLeod,,0.5,370,-600,0.3,0.25918177931828207,0.2181543627959257,fanduel
SOG,Jimmy Snuggerud,,1.5,105,-145,2.0,0.5939941502901616,0.21768800809483113,betmgm
SOG,Luke Hughes,,1.5,104,-135,2.0,0.5939941502901616,0.21174806659192957,fanduel
POINTS,Viktor Arvidsson,,0.5,140,-190,0.7,0.5034146962085905,0.20819527090061707,betmgm
POINTS,Evan Rodrigues,,0.5,140,-190,0.7,0.5034146962085905,0.20819527090061707,betmgm
POINTS,Jake Neighbours,,0.5,140,-190,0.7,0.5034146962085905,0.20819527090061707,betmgm
POINTS,Drew Doughty,,0.5,140,-190,0.7,0.5034146962085905,0.20819527090061707,betmgm
POINTS,Casey Mittelstadt,,0.5,140,-190,0.7,0.5034146962085905,0.20819527090061707,betmgm
POINTS,Jonathan Toews,,0.5,140,-190,0.7,0.5034146962085905,0.20819527090061707,betmgm
GOALS,Owen Tippett,,0.5,360,-600,0.3,0.25918177931828207,0.19223618486409733,fanduel
GOALS,Casey Mittelstadt,,0.5,360,-600,0.3,0.25918177931828207,0.19223618486409733,fanduel
GOALS,Jack Quinn,,0.5,360,-600,0.3,0.25918177931828207,0.19223618486409733,fanduel
ASSISTS,Jean-Gabriel Pageau,,0.5,260,-375,0.4,0.32967995396436056,0.18684783427169804,betmgm
ASSISTS,Jack Quinn,,0.5,260,-375,0.4,0.32967995396436056,0.18684783427169804,betmgm
ASSISTS,Vladislav Namestnikov,,0.5,260,-375,0.4,0.32967995396436056,0.18684783427169804,betmgm
ASSISTS,Casey Mittelstadt,,0.5,260,-375,0.4,0.32967995396436056,0.18684783427169804,betmgm
POINTS,Sam Rinzel,,0.5,135,-185,0.7,0.5034146962085905,0.18302453609018765,betmgm
POINTS,Patrik Laine,,0.5,135,-185,0.7,0.5034146962085905,0.18302453609018765,betmgm
POINTS,Jiri Kulich,,0.5,135,-175,0.7,0.5034146962085905,0.18302453609018765,betmgm
GOALS,Bobby McMann,,0.5,350,-550,0.3,0.25918177931828207,0.16631800693226928,fanduel
GOALS,Morgan Frost,,0.5,350,-550,0.3,0.25918177931828207,0.16631800693226928,fanduel
SOG,Colton Parayko,,1.5,-104,-125,2.0,0.5939941502901616,0.16514237172300927,fanduel
SOG,Neal Pionk,,1.5,-105,-130,2.0,0.5939941502901616,0.15970286485222018,betmgm
SOG,Aliaksei Protas,,1.5,-105,-130,2.0,0.5939941502901616,0.15970286485222018,betmgm
SOG,Nino Niederreiter,,1.5,-105,-130,2.0,0.5939941502901616,0.15970286485222018,betmgm
POINTS,Alex Iafallo,,0.5,130,-175,0.7,0.5034146962085905,0.157853801279758,betmgm
POINTS,Andre Burakovsky,,0.5,130,-175,0.7,0.5034146962085905,0.157853801279758,betmgm
ASSISTS,Eetu Luostarinen,,0.5,250,-350,0.4,0.32967995396436056,0.1538798388752619,betmgm
ASSISTS,Anthony Mantha,,0.5,250,-350,0.4,0.32967995396436056,0.1538798388752619,betmgm
ASSISTS,Simon Holmstrom,,0.5,250,-350,0.4,0.32967995396436056,0.1538798388752619,betmgm
ASSISTS,Gustav Forsling,,0.5,250,-375,0.4,0.32967995396436056,0.1538798388752619,betmgm
ASSISTS,Joel Farabee,,0.5,250,-350,0.4,0.32967995396436056,0.1538798388752619,betmgm
GOALS,Marco Kasper,,0.5,340,-500,0.3,0.25918177931828207,0.14039982900044112,fanduel
GOALS,Brayden Schenn,,0.5,340,-550,0.3,0.25918177931828207,0.14039982900044112,fanduel
SOG,Pius Suter,,1.5,-110,-120,2.0,0.5939941502901616,0.13398883237212666,betmgm
SOG,Tyler Bertuzzi,,1.5,-110,-125,2.0,0.5939941502901616,0.13398883237212666,betmgm
SOG,Brayden Schenn,,1.5,-110,-125,2.0,0.5939941502901616,0.13398883237212666,betmgm
SOG,Andrei Kuzmenko,,1.5,-110,-118,2.0,0.5939941502901616,0.13398883237212666,fanduel
SOG,Brayden Schenn,,1.5,-110,-118,2.0,0.5939941502901616,0.13398883237212666,fanduel
SOG,Colton Parayko,,1.5,-110,-125,2.0,0.5939941502901616,0.13398883237212666,betmgm
POINTS,Seth Jones,,0.5,125,-165,0.7,0.5034146962085905,0.1326830664693286,betmgm
POINTS,Jakob Chychrun,,0.5,125,-160,0.7,0.5034146962085905,0.1326830664693286,betmgm
POINTS,Will Cuylle,,0.5,125,-165,0.7,0.5034146962085905,0.1326830664693286,betmgm
POINTS,Taylor Hall,,0.5,125,-165,0.7,0.5034146962085905,0.1326830664693286,betmgm
POINTS,Tyson Foerster,,0.5,125,-165,0.7,0.5034146962085905,0.1326830664693286,betmgm
POINTS,Joel Farabee,,0.5,125,-165,0.7,0.5034146962085905,0.1326830664693286,betmgm
POINTS,Shane Pinto,,0.5,125,-165,0.7,0.5034146962085905,0.1326830664693286,betmgm
ASSISTS,Shane Pinto,,0.5,240,-325,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Taylor Hall,,0.5,240,-350,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Evan Rodrigues,,0.5,240,-350,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Alex Iafallo,,0.5,240,-325,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Will Cuylle,,0.5,240,-325,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Logan Stankoven,,0.5,240,-350,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Jackson Blake,,0.5,240,-350,0.4,0.32967995396436056,0.12091184347882589,betmgm
ASSISTS,Jonathan Toews,,0.5,240,-350,0.4,0.32967995396436056,0.12091184347882589,betmgm
SOG,Drew Doughty,,1.5,-114,-114,2.0,0.5939941502901616,0.11504165054468929,fanduel
GOALS,Dylan Holloway,,0.5,330,-500,0.3,0.25918177931828207,0.11448165106861274,fanduel
GOALS,Joel Farabee,,0.5,330,-500,0.3,0.25918177931828207,0.11448165106861274,fanduel
GOALS,Jake Neighbours,,0.5,330,-500,0.3,0.25918177931828207,0.11448165106861274,fanduel
GOALS,Anton Lundell,,0.5,330,-500,0.3,0.25918177931828207,0.11448165106861274,fanduel
GOALS,Andrei Kuzmenko,,0.5,330,-500,0.3,0.25918177931828207,0.11448165106861274,fanduel
GOALS,Dylan Cozens,,0.5,330,-500,0.3,0.25918177931828207,0.11448165106861274,fanduel
SOG,Alex Iafallo,,1.5,-115,-120,2.0,0.5939941502901616,0.11051080271638891,betmgm
POINTS,Noah Dobson,,0.5,120,-160,0.7,0.5034146962085905,0.10751233165889917,betmgm
POINTS,Logan Stankoven,,0.5,120,-155,0.7,0.5034146962085905,0.10751233165889917,betmgm
POINTS,Anthony Mantha,,0.5,120,-155,0.7,0.5034146962085905,0.10751233165889917,betmgm
POINTS,Mackie Samoskevich,,0.5,120,-160,0.7,0.5034146962085905,0.10751233165889917,betmgm
POINTS,Claude Giroux,,0.5,120,-160,0.7,0.5034146962085905,0.10751233165889917,betmgm
POINTS,Brayden Schenn,,0.5,120,-160,0.7,0.5034146962085905,0.10751233165889917,betmgm
SOG,Pierre-Luc Dubois,,1.5,-118,-115,2.0,0.5939941502901616,0.09737902341741711,betmgm
SOG,Nino Niederreiter,,1.5,-118,-110,2.0,0.5939941502901616,0.09737902341741711,fanduel
SOG,Pius Suter,,1.5,-118,-110,2.0,0.5939941502901616,0.09737902341741711,fanduel
SOG,Rasmus Andersson,,1.5,-120,-108,2.0,0.5939941502901616,0.08898927553196295,fanduel
SOG,Gabriel Vilardi,,1.5,-120,-108,2.0,0.5939941502901616,0.08898927553196295,fanduel
GOALS,Pierre-Luc Dubois,,0.5,320,-490,0.3,0.25918177931828207,0.0885634731367847,fanduel
GOALS,Anthony Cirelli,,0.5,320,-490,0.3,0.25918177931828207,0.0885634731367847,fanduel
ASSISTS,Ryan Donato,,0.5,230,-325,0.4,0.32967995396436056,0.08794384808238975,betmgm
ASSISTS,Mike Matheson,,0.5,230,-325,0.4,0.32967995396436056,0.08794384808238975,betmgm
ASSISTS,Justin Faulk,,0.5,230,-325,0.4,0.32967995396436056,0.08794384808238975,betmgm
ASSISTS,Dylan Cozens,,0.5,230,-325,0.4,0.32967995396436056,0.08794384808238975,betmgm
ASSISTS,Phillip Danault,,0.5,230,-325,0.4,0.32967995396436056,0.08794384808238975,betmgm
ASSISTS,Mackie Samoskevich,,0.5,230,-325,0.4,0.32967995396436056,0.08794384808238975,betmgm
POINTS,Jackson Blake,,0.5,115,-155,0.7,0.5034146962085905,0.08234159684846942,betmgm
POINTS,Tony DeAngelo,,0.5,115,-150,0.7,0.5034146962085905,0.08234159684846942,betmgm
POINTS,John Carlson,,0.5,115,-150,0.7,0.5034146962085905,0.08234159684846942,betmgm
POINTS,Charlie McAvoy,,0.5,115,-155,0.7,0.5034146962085905,0.08234159684846942,betmgm
POINTS,Ryan Donato,,0.5,115,-155,0.7,0.5034146962085905,0.08234159684846942,betmgm
POINTS,Dylan Cozens,,0.5,115,-155,0.7,0.5034146962085905,0.08234159684846942,betmgm
POINTS,Pius Suter,,0.5,115,-155,0.7,0.5034146962085905,0.08234159684846942,betmgm
ASSISTS,Connor McMichael,,0.5,225,-300,0.4,0.32967995396436056,0.0714598503841718,betmgm
SOG,Pavel Buchnevich,,1.5,-125,-110,2.0,0.5939941502901616,0.06918947052229085,betmgm
GOALS,Viktor Arvidsson,,0.5,310,-470,0.3,0.25918177931828207,0.06264529520495632,fanduel
GOALS,Nino Niederreiter,,0.5,310,-470,0.3,0.25918177931828207,0.06264529520495632,fanduel
GOALS,Pavel Zacha,,0.5,310,-470,0.3,0.25918177931828207,0.06264529520495632,fanduel
GOALS,Connor McMichael,,0.5,310,-470,0.3,0.25918177931828207,0.06264529520495632,fanduel
GOALS,Patrick Kane,,0.5,310,-470,0.3,0.25918177931828207,0.06264529520495632,fanduel
SOG,Pavel Buchnevich,,1.5,-128,-102,2.0,0.5939941502901616,0.058052080204350265,fanduel
POINTS,Jimmy Snuggerud,,0.5,110,-145,0.7,0.5034146962085905,0.057170862038040005,betmgm
POINTS,Connor McMichael,,0.5,110,-145,0.7,0.5034146962085905,0.057170862038040005,betmgm
POINTS,Sean Couturier,,0.5,110,-145,0.7,0.5034146962085905,0.057170862038040005,betmgm
POINTS,Cam Fowler,,0.5,110,-145,0.7,0.5034146962085905,0.057170862038040005,betmgm
ASSISTS,Brayden Schenn,,0.5,220,-300,0.4,0.32967995396436056,0.05497585268595384,betmgm
ASSISTS,Pius Suter,,0.5,220,-300,0.4,0.32967995396436056,0.05497585268595384,betmgm
ASSISTS,Zack Bolduc,,0.5,220,-300,0.4,0.32967995396436056,0.05497585268595384,betmgm
ASSISTS,Andre Burakovsky,,0.5,220,-300,0.4,0.32967995396436056,0.05497585268595384,betmgm
SOG,Rasmus Andersson,,1.5,-130,-105,2.0,0.5939941502901616,0.05091272743643965,betmgm
SOG,Dylan Strome,,1.5,-130,-105,2.0,0.5939941502901616,0.05091272743643965,betmgm
SOG,Joel Farabee,,1.5,-130,100,2.0,0.5939941502901616,0.05091272743643965,fanduel
SOG,Joel Farabee,,1.5,-130,-105,2.0,0.5939941502901616,0.05091272743643965,betmgm
GOALS,Jiri Kulich,,0.5,300,-450,0.3,0.25918177931828207,0.036727117273128274,fanduel
GOALS,Dawson Mercer,,0.5,300,-470,0.3,0.25918177931828207,0.036727117273128274,fanduel
GOALS,Evgeni Malkin,,0.5,300,-450,0.3,0.25918177931828207,0.036727117273128274,fanduel
SOG,Tom Wilson,,1.5,-135,100,2.0,0.5939941502901616,0.03398981717176269,betmgm
SOG,Sean Couturier,,1.5,-135,100,2.0,0.5939941502901616,0.03398981717176269,betmgm
SOG,Connor McMichael,,1.5,-135,-105,2.0,0.5939941502901616,0.03398981717176269,betmgm
SOG,Gabriel Vilardi,,1.5,-135,100,2.0,0.5939941502901616,0.03398981717176269,betmgm
SOG,Brendan Gallagher,,1.5,-135,100,2.0,0.5939941502901616,0.03398981717176269,betmgm
SOG,Ivan Demidov,,1.5,-135,100,2.0,0.5939941502901616,0.03398981717176269,betmgm
POINTS,Aliaksei Protas,,0.5,105,-145,0.7,0.5034146962085905,0.032000127227610364,betmgm
POINTS,Tyler Bertuzzi,,0.5,105,-140,0.7,0.5034146962085905,0.032000127227610364,betmgm
POINTS,Erik Karlsson,,0.5,105,-140,0.7,0.5034146962085905,0.032000127227610364,betmgm
ASSISTS,Rasmus Andersson,,0.5,210,-295,0.4,0.32967995396436056,0.022007857289517818,betmgm
SOG,Seth Jones,,1.5,-140,105,2.0,0.5939941502901616,0.01827568621170561,betmgm
SOG,Fabian Zetterlund,,1.5,-140,100,2.0,0.5939941502901616,0.01827568621170561,betmgm
SOG,John Carlson,,1.5,-140,105,2.0,0.5939941502901616,0.01827568621170561,betmgm
GOALS,Robert Thomas,,0.5,290,-440,0.3,0.25918177931828207,0.010808939341300006,fanduel
POINTS,Pavel Zacha,,0.5,100,-135,0.7,0.5034146962085905,0.006829392417180946,betmgm
POINTS,Alexis Lafrenière,,0.5,100,-135,0.7,0.5034146962085905,0.006829392417180946,betmgm
POINTS,Andrei Kuzmenko,,0.5,100,-135,0.7,0.5034146962085905,0.006829392417180946,betmgm
POINTS,Morgan Frost,,0.5,100,-135,0.7,0.5034146962085905,0.006829392417180946,betmgm
POINTS,Zack Bolduc,,0.5,100,-135,0.7,0.5034146962085905,0.006829392417180946,betmgm
POINTS,Shayne Gostisbehere,,0.5,100,-130,0.7,0.5034146962085905,0.006829392417180946,betmgm
SOG,Robert Thomas,,1.5,-144,110,2.0,0.5939941502901616,0.006490087991662619,fanduel
SOG,Evan Rodrigues,,1.5,-145,105,2.0,0.5939941502901616,0.003645288421307513,betmgm
SOG,Robert Thomas,,1.5,-145,105,2.0,0.5939941502901616,0.003645288421307513,betmgm
SOG,Josh Doan,,1.5,-145,105,2.0,0.5939941502901616,0.003645288421307513,betmgm
SOG,Shane Pinto,,1.5,-145,105,2.0,0.5939941502901616,0.003645288421307513,betmgm
SOG,Dylan Cozens,,1.5,-145,105,2.0,0.5939941502901616,0.003645288421307513,betmgm
SOG,Quinton Byfield,,1.5,-146,112,2.0,0.5939941502901616,0.0008394587080804983,fanduel
SOG,Trevor Moore,,1.5,-148,114,2.0,0.5939941502901616,-0.004658450865134667,fanduel
SOG,Mikael Backlund,,1.5,-148,114,2.0,0.5939941502901616,-0.004658450865134667,fanduel
SOG,Tim Stützle,,1.5,-150,110,2.0,0.5939941502901616,-0.010009749516397493,betmgm
SOG,Thomas Chabot,,1.5,-150,110,2.0,0.5939941502901616,-0.010009749516397493,betmgm
SOG,Trevor Moore,,1.5,-150,110,2.0,0.5939941502901616,-0.010009749516397493,betmgm
SOG,Quinton Byfield,,1.5,-150,110,2.0,0.5939941502901616,-0.010009749516397493,betmgm
SOG,Mikael Backlund,,1.5,-150,110,2.0,0.5939941502901616,-0.010009749516397493,betmgm
ASSISTS,Jimmy Snuggerud,,0.5,200,-275,0.4,0.32967995396436056,-0.010960138106918316,betmgm
ASSISTS,Kyle Palmieri,,0.5,200,-275,0.4,0.32967995396436056,-0.010960138106918316,betmgm
ASSISTS,Tyler Bertuzzi,,0.5,200,-285,0.4,0.32967995396436056,-0.010960138106918316,betmgm
ASSISTS,Sean Couturier,,0.5,200,-275,0.4,0.32967995396436056,-0.010960138106918316,betmgm
ASSISTS,Anders Lee,,0.5,200,-275,0.4,0.32967995396436056,-0.010960138106918316,betmgm
ASSISTS,Quinton Byfield,,0.5,200,-275,0.4,0.32967995396436056,-0.010960138106918316,betmgm
GOALS,Quinton Byfield,,0.5,280,-420,0.3,0.25918177931828207,-0.015109238590528262,fanduel
SOG,Anthony Cirelli,,1.5,-152,116,2.0,0.5939941502901616,-0.015220224518942671,fanduel
POINTS,Kyle Palmieri,,0.5,-105,-125,0.7,0.5034146962085905,-0.01714273597370436,betmgm
POINTS,Teuvo Teravainen,,0.5,-105,-130,0.7,0.5034146962085905,-0.01714273597370436,betmgm
POINTS,Aaron Ekblad,,0.5,-105,-125,0.7,0.5034146962085905,-0.01714273597370436,betmgm
POINTS,Quinton Byfield,,0.5,-105,-125,0.7,0.5034146962085905,-0.01714273597370436,betmgm
SOG,Aaron Ekblad,,1.5,-155,110,2.0,0.5939941502901616,-0.022783817264573014,betmgm
SOG,Warren Foegele,,1.5,-155,115,2.0,0.5939941502901616,-0.022783817264573014,betmgm
SOG,Charlie McAvoy,,1.5,-155,115,2.0,0.5939941502901616,-0.022783817264573014,betmgm
ASSISTS,Neal Pionk,,0.5,195,-275,0.4,0.32967995396436056,-0.02744413580513627,betmgm
ASSISTS,Aliaksei Protas,,0.5,195,-275,0.4,0.32967995396436056,-0.02744413580513627,betmgm
ASSISTS,Thomas Chabot,,0.5,195,-275,0.4,0.32967995396436056,-0.02744413580513627,betmgm
SOG,Mackie Samoskevich,,1.5,-160,115,2.0,0.5939941502901616,-0.034759505778487465,betmgm
SOG,Matvei Gridin,,1.5,-160,115,2.0,0.5939941502901616,-0.034759505778487465,betmgm
SOG,Tony DeAngelo,,1.5,-160,120,2.0,0.5939941502901616,-0.034759505778487465,betmgm
POINTS,Ryan McLeod,,0.5,-110,-120,0.7,0.5034146962085905,-0.03893557996541813,betmgm
POINTS,Dylan Holloway,,0.5,-110,-120,0.7,0.5034146962085905,-0.03893557996541813,betmgm
POINTS,Anton Lundell,,0.5,-110,-120,0.7,0.5034146962085905,-0.03893557996541813,betmgm
POINTS,Pierre-Luc Dubois,,0.5,-110,-118,0.7,0.5034146962085905,-0.03893557996541813,betmgm
POINTS,Evgeni Malkin,,0.5,-110,-120,0.7,0.5034146962085905,-0.03893557996541813,betmgm
POINTS,Frank Nazar,,0.5,-110,-120,0.7,0.5034146962085905,-0.03893557996541813,betmgm
GOALS,Travis Konecny,,0.5,270,-400,0.3,0.25918177931828207,-0.04102741652235631,fanduel
GOALS,Will Cuylle,,0.5,270,-400,0.3,0.25918177931828207,-0.04102741652235631,fanduel
GOALS,Alexis Lafrenière,,0.5,270,-400,0.3,0.25918177931828207,-0.04102741652235631,fanduel
GOALS,Matvei Michkov,,0.5,270,-420,0.3,0.25918177931828207,-0.04102741652235631,fanduel
ASSISTS,Frank Nazar,,0.5,190,-250,0.4,0.32967995396436056,-0.04392813350335445,betmgm
ASSISTS,Alexis Lafrenière,,0.5,190,-250,0.4,0.32967995396436056,-0.04392813350335445,betmgm
ASSISTS,Jordan Kyrou,,0.5,190,-250,0.4,0.32967995396436056,-0.04392813350335445,betmgm
ASSISTS,Claude Giroux,,0.5,190,-250,0.4,0.32967995396436056,-0.04392813350335445,betmgm
SOG,Morgan Frost,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Mark Scheifele,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Adam Fox,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Ryan Donato,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Will Cuylle,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Alex Laferriere,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Frank Nazar,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Patrik Laine,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Logan Stankoven,,1.5,-165,120,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,J.T. Miller,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Juraj Slafkovsky,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Evgeni Malkin,,1.5,-165,125,2.0,0.5939941502901616,-0.04600939498852846,betmgm
SOG,Morgan Frost,,1.5,-170,130,2.0,0.5939941502901616,-0.056597526009743326,fanduel
POINTS,Anders Lee,,0.5,-115,-115,0.7,0.5034146962085905,-0.058833394044809195,betmgm
POINTS,Travis Konecny,,0.5,-115,-115,0.7,0.5034146962085905,-0.058833394044809195,betmgm
POINTS,Ville Koivunen,,0.5,-115,-115,0.7,0.5034146962085905,-0.058833394044809195,betmgm
POINTS,MacKenzie Weegar,,0.5,-115,-115,0.7,0.5034146962085905,-0.058833394044809195,betmgm
ASSISTS,Jakob Chychrun,,0.5,185,-250,0.4,0.32967995396436056,-0.060412131201572405,betmgm
ASSISTS,Morgan Frost,,0.5,185,-250,0.4,0.32967995396436056,-0.060412131201572405,betmgm
ASSISTS,Andrei Kuzmenko,,0.5,185,-250,0.4,0.32967995396436056,-0.060412131201572405,betmgm
SOG,Gustav Forsling,,1.5,-175,130,2.0,0.5939941502901616,-0.06658062097260325,betmgm
SOG,Blake Coleman,,1.5,-175,130,2.0,0.5939941502901616,-0.06658062097260325,betmgm
SOG,Travis Konecny,,1.5,-175,125,2.0,0.5939941502901616,-0.06658062097260325,betmgm
GOALS,Mathew Barzal,,0.5,260,-390,0.3,0.25918177931828207,-0.06694559445418458,fanduel
GOALS,Ryan Donato,,0.5,260,-400,0.3,0.25918177931828207,-0.06694559445418458,fanduel
GOALS,Brandon Hagel,,0.5,260,-390,0.3,0.25918177931828207,-0.06694559445418458,fanduel
GOALS,Jesper Bratt,,0.5,260,-400,0.3,0.25918177931828207,-0.06694559445418458,fanduel
POINTS,Matt Coronato,,0.5,-118,-115,0.7,0.5034146962085905,-0.06996267988582439,betmgm
ASSISTS,Juraj Slafkovsky,,0.5,180,-250,0.4,0.32967995396436056,-0.07689612889979047,betmgm
ASSISTS,Dylan Holloway,,0.5,180,-250,0.4,0.32967995396436056,-0.07689612889979047,betmgm
POINTS,Jason Zucker,,0.5,-120,-110,0.7,0.5034146962085905,-0.07707305695091737,betmgm
POINTS,Juraj Slafkovsky,,0.5,-120,-110,0.7,0.5034146962085905,-0.07707305695091737,betmgm
SOG,Jesper Bratt,,1.5,-182,138,2.0,0.5939941502901616,-0.0796354374624969,fanduel
SOG,Blake Coleman,,1.5,-182,138,2.0,0.5939941502901616,-0.0796354374624969,fanduel
